Team,Over Record,Over %,Under %,Total +/-
Prairie View,3-0-0,100.0%,0.0%,+15.2
Purdue,1-0-0,100.0%,0.0%,+1.5
SC Upstate,1-0-0,100.0%,0.0%,+12.0
Central Ark,3-0-0,100.0%,0.0%,+12.2
Florida Intl,2-0-0,100.0%,0.0%,+9.3
E Michigan,3-0-0,100.0%,0.0%,+25.3
Seton Hall,1-0-0,100.0%,0.0%,+2.5
Missouri St,1-0-0,100.0%,0.0%,+74.0
IL-Chicago,1-0-0,100.0%,0.0%,+15.0
Samford,2-0-0,100.0%,0.0%,+29.5
Maryland,2-0-0,100.0%,0.0%,+10.8
Weber St,1-0-0,100.0%,0.0%,+8.0
TX El Paso,1-0-0,100.0%,0.0%,+9.5
TN State,2-0-0,100.0%,0.0%,+17.5
Stony Brook,1-0-0,100.0%,0.0%,+8.0
TX Southern,3-0-0,100.0%,0.0%,+13.3
Mississippi,2-0-0,100.0%,0.0%,+23.0
Navy,2-0-0,100.0%,0.0%,+20.8
Georgetown,2-0-0,100.0%,0.0%,+8.5
Queens,2-0-0,100.0%,0.0%,+10.8
Ark Pine Bl,1-0-0,100.0%,0.0%,+17.0
Albany,1-0-0,100.0%,0.0%,+20.5
Arizona St,2-0-0,100.0%,0.0%,+4.8
Mass Lowell,1-0-0,100.0%,0.0%,+2.0
Bellarmine,2-0-0,100.0%,0.0%,+10.3
Mt St Marys,2-0-0,100.0%,0.0%,+25.5
Yale,1-0-0,100.0%,0.0%,+6.0
UCSD,1-0-0,100.0%,0.0%,+15.0
Army,2-0-0,100.0%,0.0%,+33.3
N Arizona,2-0-0,100.0%,0.0%,+9.3
Miss Val St,1-0-0,100.0%,0.0%,+11.0
Alabama,1-0-0,100.0%,0.0%,+15.0
Illinois St,3-0-0,100.0%,0.0%,+21.7
N Hampshire,1-0-0,100.0%,0.0%,+4.5
NC A&T,3-0-0,100.0%,0.0%,+6.3
Gonzaga,1-0-0,100.0%,0.0%,+11.5
Jacksonville,3-0-0,100.0%,0.0%,+13.0
South Dakota,1-0-0,100.0%,0.0%,+0.5
Fla Gulf Cst,1-0-0,100.0%,0.0%,+3.0
Louisville,1-0-0,100.0%,0.0%,+21.0
Rhode Island,2-0-0,100.0%,0.0%,+10.3
Denver,2-0-0,100.0%,0.0%,+19.8
New Orleans,1-0-0,100.0%,0.0%,+32.0
Mercer,1-0-0,100.0%,0.0%,+13.5
IPFW,3-0-0,100.0%,0.0%,+15.8
Tennessee,1-0-0,100.0%,0.0%,+8.0
Ball St,1-0-0,100.0%,0.0%,+2.0
Texas Tech,2-0-1,100.0%,0.0%,+2.2
Gard-Webb,2-0-0,100.0%,0.0%,+6.8
Lamar,2-0-0,100.0%,0.0%,+15.3
Cal St Nrdge,1-0-0,100.0%,0.0%,+13.0
Kentucky,4-0-0,100.0%,0.0%,+13.4
Tulsa,1-0-0,100.0%,0.0%,+21.0
E Washingtn,3-0-0,100.0%,0.0%,+9.7
F Dickinson,1-0-0,100.0%,0.0%,+13.0
Manhattan,1-0-0,100.0%,0.0%,+20.0
Idaho,4-0-0,100.0%,0.0%,+7.3
Utah,3-0-0,100.0%,0.0%,+4.3
Maryland ES,1-0-0,100.0%,0.0%,+11.0
LA Tech,1-0-0,100.0%,0.0%,+20.5
W Carolina,3-0-0,100.0%,0.0%,+4.3
UTSA,2-0-0,100.0%,0.0%,+4.8
Dayton,1-0-0,100.0%,0.0%,+24.5
Maine,1-0-0,100.0%,0.0%,+6.5
Mercyhurst,1-0-0,100.0%,0.0%,+3.5
S Methodist,1-0-0,100.0%,0.0%,+3.0
Cal Poly,1-0-0,100.0%,0.0%,+9.5
Akron,2-0-0,100.0%,0.0%,+8.0
Notre Dame,4-0-0,100.0%,0.0%,+16.0
Princeton,1-0-0,100.0%,0.0%,+13.5
DePaul,2-0-0,100.0%,0.0%,+7.8
Marquette,1-0-0,100.0%,0.0%,+10.5
Rutgers,3-0-0,100.0%,0.0%,+13.2
Bucknell,2-0-0,100.0%,0.0%,+13.8
Davidson,2-0-0,100.0%,0.0%,+7.8
UCF,1-0-0,100.0%,0.0%,+5.5
Colorado St,1-0-0,100.0%,0.0%,+8.5
Morgan St,2-0-0,100.0%,0.0%,+5.5
Incar Word,2-0-1,100.0%,0.0%,+10.2
Idaho St,2-0-0,100.0%,0.0%,+13.8
W Georgia,2-0-0,100.0%,0.0%,+5.3
N Florida,1-0-0,100.0%,0.0%,+1.5
Ohio,2-0-0,100.0%,0.0%,+11.3
Abl Christian,1-0-0,100.0%,0.0%,+7.0
St. Thomas,1-0-0,100.0%,0.0%,+33.5
E Carolina,3-1-0,75.0%,25.0%,+10.0
USC,3-1-0,75.0%,25.0%,+8.9
Geo Wshgtn,3-1-0,75.0%,25.0%,+1.9
Utah Valley,3-1-0,75.0%,25.0%,+5.6
Fresno St,3-1-0,75.0%,25.0%,+3.1
St Marys,3-1-0,75.0%,25.0%,+2.5
N Alabama,3-1-0,75.0%,25.0%,+11.3
Portland St,2-1-0,66.7%,33.3%,-2.3
NC-Asheville,2-1-0,66.7%,33.3%,+4.0
E Kentucky,2-1-0,66.7%,33.3%,-3.2
Baylor,2-1-0,66.7%,33.3%,-3.7
Penn St,2-1-0,66.7%,33.3%,+11.2
Radford,2-1-0,66.7%,33.3%,+5.5
SE Missouri,2-1-0,66.7%,33.3%,+5.2
San Francisco,2-1-0,66.7%,33.3%,+3.8
Wm & Mary,2-1-0,66.7%,33.3%,-1.7
Boise St,2-1-0,66.7%,33.3%,+1.2
TX-Pan Am,2-1-0,66.7%,33.3%,+5.0
Delaware St,2-1-0,66.7%,33.3%,+5.7
Auburn,2-1-0,66.7%,33.3%,+9.8
Wisconsin,2-1-0,66.7%,33.3%,+1.3
App State,2-1-0,66.7%,33.3%,-7.3
N Mex State,2-1-0,66.7%,33.3%,+5.5
Liberty,2-1-0,66.7%,33.3%,+6.3
Indiana St,2-1-0,66.7%,33.3%,+9.8
NC-Grnsboro,2-1-0,66.7%,33.3%,-3.5
Miami,2-1-0,66.7%,33.3%,+7.2
NW State,2-1-0,66.7%,33.3%,0.0
Dartmouth,2-1-0,66.7%,33.3%,+12.5
Air Force,2-1-0,66.7%,33.3%,-1.8
Northeastrn,2-1-0,66.7%,33.3%,-7.3
S Car State,2-1-0,66.7%,33.3%,+12.0
Geo Mason,2-1-0,66.7%,33.3%,+4.7
Grd Canyon,2-1-0,66.7%,33.3%,+3.5
Beth-Cook,2-1-0,66.7%,33.3%,-0.3
Texas,2-1-0,66.7%,33.3%,+7.8
N Carolina,2-1-0,66.7%,33.3%,+4.3
Santa Clara,2-1-0,66.7%,33.3%,+4.0
Cornell,2-1-0,66.7%,33.3%,+4.0
Belmont,2-1-0,66.7%,33.3%,+2.0
Georgia,2-1-0,66.7%,33.3%,+3.2
Memphis,2-1-0,66.7%,33.3%,-5.5
Iowa,2-1-0,66.7%,33.3%,+9.3
Marist,3-2-0,60.0%,40.0%,+5.1
Sac State,3-2-0,60.0%,40.0%,+1.6
Montana St,3-2-0,60.0%,40.0%,-2.3
Northwestern,1-1-0,50.0%,50.0%,-7.0
Maryland BC,1-1-0,50.0%,50.0%,+3.5
WI-Milwkee,1-1-0,50.0%,50.0%,-6.8
Alcorn St,1-1-0,50.0%,50.0%,-9.5
Col Charlestn,1-1-0,50.0%,50.0%,+22.0
Norfolk St,1-1-0,50.0%,50.0%,-3.5
Morehead St,2-2-0,50.0%,50.0%,+2.9
Hawaii,1-1-0,50.0%,50.0%,0.0
LSU,1-1-0,50.0%,50.0%,+0.8
Columbia,1-1-0,50.0%,50.0%,+0.5
Harvard,1-1-0,50.0%,50.0%,-14.8
TN Martin,1-1-0,50.0%,50.0%,-6.8
