Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Okla City,905-910-26,49.9%,50.1%,0.3,480-458-12,51.2%,48.8%,0.8,22-40-1,35.5%,64.5%,-4.4,415-414-13,50.1%,49.9%,0.6,481-483-13,49.9%,50.1%,0.2,440-460-9,48.9%,51.1%,0.1,393-438-8,47.3%,52.7%,-0.4,506-470-18,51.8%,48.2%,0.9,456-441-17,50.8%,49.2%,0.6,181-159-5,53.2%,46.8%,1.8,550-538-16,50.6%,49.5%,0.6,195-228-7,46.1%,53.9%,-1.1,230-224-7,50.7%,49.3%,0.8,152-173-4,46.8%,53.2%,-1.1
Boston,962-972-21,49.7%,50.3%,0.5,544-556-6,49.5%,50.6%,0.0,40-30-2,57.1%,42.9%,3.1,412-388-5,51.5%,48.5%,0.6,537-575-16,48.3%,51.7%,0.3,457-492-8,48.2%,51.8%,0.5,329-358-6,47.9%,52.1%,0.3,629-608-14,50.9%,49.2%,0.6,492-467-12,51.3%,48.7%,0.4,183-173-6,51.4%,48.6%,1.7,559-589-8,48.7%,51.3%,0.0,193-199-6,49.2%,50.8%,0.6,225-217-9,50.9%,49.1%,1.5,180-180-5,50.0%,50.0%,0.4
Charlotte,800-810-22,49.7%,50.3%,0.4,425-455-13,48.3%,51.7%,0.0,29-22-0,56.9%,43.1%,1.0,475-486-18,49.4%,50.6%,0.5,311-317-4,49.5%,50.5%,0.0,412-396-10,51.0%,49.0%,0.8,553-574-16,49.1%,50.9%,-0.1,244-232-5,51.3%,48.7%,1.4,388-413-12,48.4%,51.6%,-0.1,200-172-4,53.8%,46.2%,1.5,420-459-13,47.8%,52.2%,-0.2,195-196-5,49.9%,50.1%,0.0,180-159-4,53.1%,46.9%,1.7,151-157-5,49.0%,51.0%,0.5
LA Lakers,926-938-18,49.7%,50.3%,-0.1,458-478-8,48.9%,51.1%,-0.2,36-40-1,47.4%,52.6%,0.4,448-421-6,51.6%,48.5%,0.4,468-505-12,48.1%,51.9%,-0.4,472-443-10,51.6%,48.4%,0.8,421-413-8,50.5%,49.5%,-0.1,498-520-10,48.9%,51.1%,-0.1,441-477-8,48.0%,52.0%,-0.9,174-161-5,51.9%,48.1%,1.3,563-570-9,49.7%,50.3%,-0.2,213-212-5,50.1%,49.9%,-0.3,255-248-5,50.7%,49.3%,0.3,153-167-3,47.8%,52.2%,-1.1
Indiana,899-912-29,49.6%,50.4%,0.2,486-510-16,48.8%,51.2%,0.1,33-27-2,55.0%,45.0%,4.7,454-406-16,52.8%,47.2%,0.7,431-498-13,46.4%,53.6%,-0.5,454-447-13,50.4%,49.6%,0.2,448-424-14,51.4%,48.6%,0.7,447-476-15,48.4%,51.6%,-0.1,440-455-16,49.2%,50.8%,0.4,187-195-7,49.0%,51.1%,0.1,505-514-13,49.6%,50.4%,-0.1,205-209-7,49.5%,50.5%,-0.1,208-193-6,51.9%,48.1%,1.0,174-176-7,49.7%,50.3%,0.4
San Antonio,936-950-27,49.6%,50.4%,0.3,519-502-13,50.8%,49.2%,0.5,46-25-0,64.8%,35.2%,5.3,364-337-13,51.9%,48.1%,1.2,554-609-14,47.6%,52.4%,-0.4,464-466-19,49.9%,50.1%,-0.1,308-277-11,52.7%,47.4%,0.3,621-670-16,48.1%,51.9%,0.2,463-479-8,49.2%,50.9%,0.5,170-176-6,49.1%,50.9%,0.3,562-559-14,50.1%,49.9%,0.2,195-220-9,47.0%,53.0%,0.0,222-228-5,49.3%,50.7%,0.1,158-190-7,45.4%,54.6%,-0.3
Golden State,914-933-23,49.5%,50.5%,0.2,467-469-13,49.9%,50.1%,-0.4,40-28-0,58.8%,41.2%,1.1,399-402-4,49.8%,50.2%,0.7,502-522-19,49.0%,51.0%,-0.1,439-483-9,47.6%,52.4%,0.2,384-373-7,50.7%,49.3%,0.6,527-555-16,48.7%,51.3%,0.0,474-450-14,51.3%,48.7%,0.2,175-184-6,48.8%,51.3%,0.9,512-545-13,48.4%,51.6%,-0.4,226-241-4,48.4%,51.6%,1.0,221-223-6,49.8%,50.2%,0.9,187-176-4,51.5%,48.5%,1.3
New York,859-877-16,49.5%,50.5%,0.4,467-450-9,50.9%,49.1%,1.2,33-18-3,64.7%,35.3%,5.5,482-516-7,48.3%,51.7%,0.1,364-354-7,50.7%,49.3%,0.7,440-426-10,50.8%,49.2%,0.2,551-544-9,50.3%,49.7%,0.5,302-326-5,48.1%,51.9%,0.3,419-449-6,48.3%,51.7%,0.7,182-175-1,51.0%,49.0%,0.9,497-513-8,49.2%,50.8%,0.4,190-214-5,47.0%,53.0%,-0.5,202-213-2,48.7%,51.3%,-0.5,147-171-4,46.2%,53.8%,-1.0
Philadelphia,881-901-25,49.4%,50.6%,-0.1,441-501-12,46.8%,53.2%,-0.9,37-21-1,63.8%,36.2%,4.2,457-476-15,49.0%,51.0%,-0.1,412-415-10,49.8%,50.2%,-0.1,441-442-16,49.9%,50.1%,0.2,482-495-16,49.3%,50.7%,-0.1,395-399-9,49.8%,50.3%,0.0,433-453-9,48.9%,51.1%,-0.4,195-178-2,52.3%,47.7%,1.2,456-544-19,45.6%,54.4%,-1.4,220-193-5,53.3%,46.7%,0.5,220-207-8,51.5%,48.5%,1.3,193-158-3,55.0%,45.0%,1.7
LA Clippers,887-908-31,49.4%,50.6%,0.2,419-446-15,48.4%,51.6%,-0.5,32-30-2,51.6%,48.4%,3.0,418-423-11,49.7%,50.3%,0.4,457-475-20,49.0%,51.0%,-0.1,465-421-14,52.5%,47.5%,0.8,397-393-19,50.3%,49.8%,0.7,485-507-12,48.9%,51.1%,-0.2,411-476-16,46.3%,53.7%,-0.5,200-185-2,52.0%,48.1%,0.0,494-509-23,49.3%,50.8%,0.2,220-235-9,48.4%,51.7%,1.1,248-227-7,52.2%,47.8%,0.6,161-184-4,46.7%,53.3%,-0.2
Detroit,878-902-31,49.3%,50.7%,0.0,468-483-19,49.2%,50.8%,0.0,30-33-2,47.6%,52.4%,-3.2,475-491-10,49.2%,50.8%,0.1,393-399-21,49.6%,50.4%,0.0,418-476-11,46.8%,53.2%,-0.3,475-508-14,48.3%,51.7%,-0.2,400-385-17,51.0%,49.0%,0.3,459-425-20,51.9%,48.1%,0.3,176-203-9,46.4%,53.6%,-0.3,499-500-15,50.0%,50.1%,-0.2,203-201-4,50.3%,49.8%,-0.3,207-218-8,48.7%,51.3%,0.2,173-166-5,51.0%,49.0%,1.5
Dallas,908-938-25,49.2%,50.8%,0.2,480-502-11,48.9%,51.1%,0.2,31-34-0,47.7%,52.3%,0.0,382-388-10,49.6%,50.4%,0.5,513-541-15,48.7%,51.3%,-0.1,450-469-12,49.0%,51.0%,-0.3,356-352-8,50.3%,49.7%,0.7,545-581-17,48.4%,51.6%,-0.1,447-464-13,49.1%,50.9%,0.5,168-176-5,48.8%,51.2%,-0.6,532-560-16,48.7%,51.3%,0.1,205-206-7,49.9%,50.1%,0.9,223-230-7,49.2%,50.8%,-0.4,177-168-4,51.3%,48.7%,1.4
New Orleans,855-884-24,49.2%,50.8%,0.1,443-444-13,49.9%,50.1%,0.7,32-24-0,57.1%,42.9%,1.4,467-459-8,50.4%,49.6%,0.3,378-413-16,47.8%,52.2%,-0.1,407-456-13,47.2%,52.8%,-0.3,470-525-14,47.2%,52.8%,-0.1,376-352-10,51.7%,48.4%,0.4,446-421-11,51.4%,48.6%,0.5,174-183-8,48.7%,51.3%,0.1,488-507-10,49.1%,51.0%,0.2,211-227-5,48.2%,51.8%,-0.2,201-213-6,48.6%,51.5%,-0.9,161-170-6,48.6%,51.4%,-0.5
Miami,949-983-19,49.1%,50.9%,-0.3,530-529-13,50.1%,50.0%,0.1,45-26-0,63.4%,36.6%,4.5,405-407-9,49.9%,50.1%,-0.5,529-569-10,48.2%,51.8%,-0.2,456-492-9,48.1%,51.9%,-1.2,346-392-5,46.9%,53.1%,-1.2,603-585-14,50.8%,49.2%,0.3,479-475-9,50.2%,49.8%,0.6,169-169-5,50.0%,50.0%,-0.1,569-578-11,49.6%,50.4%,-0.4,194-232-1,45.5%,54.5%,-1.2,225-222-5,50.3%,49.7%,-0.3,166-210-3,44.2%,55.9%,-1.2
Cleveland,908-943-18,49.1%,51.0%,0.3,464-520-7,47.2%,52.9%,-0.3,27-37-2,42.2%,57.8%,-1.2,425-438-9,49.3%,50.8%,0.0,473-493-9,49.0%,51.0%,0.5,461-464-6,49.8%,50.2%,0.3,412-449-5,47.9%,52.2%,-0.3,491-490-13,50.1%,50.0%,0.8,447-478-12,48.3%,51.7%,0.2,185-198-3,48.3%,51.7%,0.2,501-519-10,49.1%,50.9%,0.2,226-208-6,52.1%,47.9%,1.1,218-215-5,50.4%,49.7%,0.6,195-189-3,50.8%,49.2%,0.6
Brooklyn,871-907-20,49.0%,51.0%,0.5,449-494-14,47.6%,52.4%,0.1,36-23-0,61.0%,39.0%,6.0,473-492-15,49.0%,51.0%,0.4,385-406-5,48.7%,51.3%,0.5,430-451-13,48.8%,51.2%,1.0,519-547-14,48.7%,51.3%,0.6,347-353-6,49.6%,50.4%,0.3,433-448-7,49.2%,50.9%,-0.1,185-191-3,49.2%,50.8%,1.9,494-499-14,49.8%,50.3%,0.0,203-208-3,49.4%,50.6%,0.4,219-205-3,51.7%,48.4%,1.6,156-194-3,44.6%,55.4%,-0.3
Chicago,867-914-18,48.7%,51.3%,0.4,457-486-10,48.5%,51.5%,0.0,32-23-1,58.2%,41.8%,2.5,432-448-11,49.1%,50.9%,0.5,423-457-6,48.1%,51.9%,0.4,460-428-12,51.8%,48.2%,1.6,477-476-12,50.1%,50.0%,0.6,390-433-5,47.4%,52.6%,0.3,407-484-6,45.7%,54.3%,-0.7,189-198-2,48.8%,51.2%,0.4,463-507-12,47.7%,52.3%,0.0,219-234-6,48.3%,51.7%,0.3,191-194-2,49.6%,50.4%,1.7,183-186-3,49.6%,50.4%,1.2
Houston,877-925-27,48.7%,51.3%,0.2,458-497-14,48.0%,52.0%,-0.1,24-31-1,43.6%,56.4%,0.8,413-390-15,51.4%,48.6%,1.0,456-522-11,46.6%,53.4%,-0.4,439-450-12,49.4%,50.6%,1.2,371-397-8,48.3%,51.7%,1.0,500-525-19,48.8%,51.2%,-0.4,431-461-15,48.3%,51.7%,-0.6,182-182-4,50.0%,50.0%,0.7,506-529-15,48.9%,51.1%,0.1,209-209-9,50.0%,50.0%,0.6,210-219-4,49.0%,51.1%,0.5,165-183-7,47.4%,52.6%,-0.1
Orlando,844-915-28,48.0%,52.0%,-0.4,449-501-14,47.3%,52.7%,-0.3,32-29-0,52.5%,47.5%,0.1,462-493-18,48.4%,51.6%,-0.4,373-409-10,47.7%,52.3%,-0.2,416-460-15,47.5%,52.5%,-0.6,497-522-16,48.8%,51.2%,0.0,342-390-12,46.7%,53.3%,-1.0,418-448-13,48.3%,51.7%,-0.1,186-168-8,52.5%,47.5%,0.6,462-558-14,45.3%,54.7%,-0.8,213-213-6,50.0%,50.0%,0.0,182-201-8,47.5%,52.5%,-0.7,164-160-6,50.6%,49.4%,-0.2
Memphis,856-929-22,48.0%,52.0%,-0.2,477-487-7,49.5%,50.5%,0.4,27-23-1,54.0%,46.0%,3.3,419-463-9,47.5%,52.5%,-0.4,425-457-12,48.2%,51.8%,0.0,439-449-10,49.4%,50.6%,0.1,469-470-6,50.0%,50.1%,0.1,383-450-15,46.0%,54.0%,-0.3,414-474-12,46.6%,53.4%,-0.4,173-201-7,46.3%,53.7%,-0.6,471-521-10,47.5%,52.5%,-0.2,189-229-6,45.2%,54.8%,-1.4,190-213-9,47.2%,52.9%,-0.2,185-184-4,50.1%,49.9%,0.0
