Team,Over Record,Over %,Under %,Total +/-
Villanova,1-0-0,100.0%,0.0%,+18.0
Miss State,1-0-0,100.0%,0.0%,+5.5
LA Tech,1-0-0,100.0%,0.0%,+20.0
Oregon,1-0-0,100.0%,0.0%,+13.0
TN State,3-0-0,100.0%,0.0%,+10.8
San Jose St,2-0-0,100.0%,0.0%,+12.8
Lafayette,3-0-1,100.0%,0.0%,+7.6
Clemson,1-0-0,100.0%,0.0%,+10.0
SC Upstate,5-0-0,100.0%,0.0%,+14.3
Bradley,1-0-0,100.0%,0.0%,+10.0
S Florida,1-0-0,100.0%,0.0%,+1.5
Army,3-0-0,100.0%,0.0%,+27.3
Indiana St,2-0-0,100.0%,0.0%,+20.3
Marquette,1-0-0,100.0%,0.0%,+5.0
Fla Atlantic,2-0-0,100.0%,0.0%,+55.0
Akron,2-0-0,100.0%,0.0%,+12.5
SE Missouri,3-0-0,100.0%,0.0%,+4.5
Davidson,1-0-0,100.0%,0.0%,+29.5
Miami (OH),2-0-0,100.0%,0.0%,+6.0
IL-Chicago,1-0-0,100.0%,0.0%,+15.0
NC-Asheville,2-0-2,100.0%,0.0%,+10.1
TN Tech,2-0-0,100.0%,0.0%,+12.8
Murray St,1-0-1,100.0%,0.0%,+4.5
Wichita St,1-0-0,100.0%,0.0%,+22.5
Arizona St,1-0-0,100.0%,0.0%,+11.5
Northwestern,1-0-0,100.0%,0.0%,+0.5
Buffalo,3-0-0,100.0%,0.0%,+13.0
Charlotte,1-0-0,100.0%,0.0%,+31.0
E Tenn St,1-0-0,100.0%,0.0%,+3.0
Rob Morris,3-0-0,100.0%,0.0%,+7.7
App State,1-0-0,100.0%,0.0%,+5.5
Belmont,2-0-0,100.0%,0.0%,+6.8
Alabama,1-0-0,100.0%,0.0%,+0.5
S Carolina,1-0-0,100.0%,0.0%,+15.0
Ohio,3-0-0,100.0%,0.0%,+10.8
Portland St,3-0-0,100.0%,0.0%,+15.0
Abl Christian,2-0-0,100.0%,0.0%,+3.8
Baylor,1-0-0,100.0%,0.0%,+6.5
N Florida,3-0-0,100.0%,0.0%,+19.0
Notre Dame,1-0-0,100.0%,0.0%,+3.5
St Josephs,1-0-0,100.0%,0.0%,+6.5
Montana St,4-0-0,100.0%,0.0%,+5.5
UTSA,2-0-0,100.0%,0.0%,+4.8
N Carolina,2-0-0,100.0%,0.0%,+12.3
Air Force,1-0-0,100.0%,0.0%,+11.0
WI-Grn Bay,4-0-1,100.0%,0.0%,+13.8
S Illinois,2-0-0,100.0%,0.0%,+1.8
Marist,2-0-0,100.0%,0.0%,+11.0
Boise St,1-0-0,100.0%,0.0%,+12.0
Utah Valley,2-0-0,100.0%,0.0%,+6.0
Florida,1-0-0,100.0%,0.0%,+3.0
Brown,2-0-0,100.0%,0.0%,+8.3
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
TX A&M-CC,2-0-0,100.0%,0.0%,+17.8
Arizona,1-0-0,100.0%,0.0%,+40.0
La Salle,1-0-0,100.0%,0.0%,+0.5
Missouri,1-0-0,100.0%,0.0%,+3.5
Illinois St,1-0-0,100.0%,0.0%,+6.0
Sam Hous St,4-0-0,100.0%,0.0%,+14.8
TX El Paso,2-0-0,100.0%,0.0%,+7.5
St Bonavent,2-0-0,100.0%,0.0%,+14.0
Kennesaw St,1-0-0,100.0%,0.0%,+14.5
Incar Word,3-0-0,100.0%,0.0%,+9.7
Lamar,2-0-0,100.0%,0.0%,+12.8
GA Southern,1-0-0,100.0%,0.0%,+23.5
Cal Poly,4-1-0,80.0%,20.0%,+8.2
Prairie View,4-1-0,80.0%,20.0%,+19.8
NJIT,4-1-0,80.0%,20.0%,+1.0
Canisius,3-1-0,75.0%,25.0%,-0.3
American,3-1-0,75.0%,25.0%,+3.9
N Dakota St,3-1-0,75.0%,25.0%,+12.8
Stony Brook,3-1-0,75.0%,25.0%,+6.0
Chicago St,3-1-0,75.0%,25.0%,+0.5
Sacred Hrt,3-1-0,75.0%,25.0%,+8.4
Elon,3-1-0,75.0%,25.0%,+4.8
Central Mich,3-1-0,75.0%,25.0%,-1.6
Oral Roberts,3-1-0,75.0%,25.0%,+8.5
