Team,Over Record,Over %,Under %,Total +/-
Utah,2-0-0,100.0%,0.0%,+7.8
Jackson St,1-0-0,100.0%,0.0%,+0.5
Wyoming,1-0-0,100.0%,0.0%,+9.5
Maine,1-0-0,100.0%,0.0%,+18.5
Liberty,1-0-0,100.0%,0.0%,+7.5
NC-Grnsboro,1-0-0,100.0%,0.0%,+2.5
Rhode Island,2-0-0,100.0%,0.0%,+11.5
LA Tech,1-0-0,100.0%,0.0%,+20.0
E Tenn St,1-0-0,100.0%,0.0%,+9.5
UC Riverside,1-0-0,100.0%,0.0%,+21.5
TN State,2-0-0,100.0%,0.0%,+11.8
St Marys,2-0-0,100.0%,0.0%,+20.3
Cal Poly,1-0-0,100.0%,0.0%,+10.5
IL-Chicago,1-0-0,100.0%,0.0%,+31.5
Baylor,2-0-0,100.0%,0.0%,+13.8
Wm & Mary,3-0-0,100.0%,0.0%,+16.2
Nebraska,1-0-0,100.0%,0.0%,+5.5
Cincinnati,1-0-0,100.0%,0.0%,+12.0
Washington,1-0-0,100.0%,0.0%,+4.0
Syracuse,1-0-0,100.0%,0.0%,+16.5
Detroit,2-0-0,100.0%,0.0%,+13.5
Central Mich,3-0-0,100.0%,0.0%,+4.7
Kansas St,1-0-0,100.0%,0.0%,+5.0
App State,1-0-0,100.0%,0.0%,+1.5
N Carolina,2-0-0,100.0%,0.0%,+16.5
Ohio,1-0-1,100.0%,0.0%,+8.5
Iona,2-0-0,100.0%,0.0%,+17.0
Alcorn St,1-0-0,100.0%,0.0%,+12.5
Texas Tech,1-0-0,100.0%,0.0%,+7.5
South Dakota,2-0-0,100.0%,0.0%,+26.5
Marist,1-0-0,100.0%,0.0%,+12.5
Duke,2-0-0,100.0%,0.0%,+16.3
Pepperdine,1-0-0,100.0%,0.0%,+25.5
TX-Arlington,1-0-0,100.0%,0.0%,+20.0
Stony Brook,2-0-0,100.0%,0.0%,+11.8
Villanova,3-0-0,100.0%,0.0%,+17.2
Morgan St,2-0-0,100.0%,0.0%,+5.8
Drexel,1-0-0,100.0%,0.0%,+0.5
SC Upstate,1-0-0,100.0%,0.0%,+15.5
Radford,2-0-0,100.0%,0.0%,+15.3
Marshall,1-0-0,100.0%,0.0%,+9.5
TX A&M-Com,2-0-0,100.0%,0.0%,+13.0
Illinois,1-0-0,100.0%,0.0%,+34.0
Hofstra,2-0-0,100.0%,0.0%,+9.3
Florida A&M,2-0-0,100.0%,0.0%,+21.5
Cornell,1-0-1,100.0%,0.0%,+3.3
San Francisco,1-0-0,100.0%,0.0%,+10.5
Michigan,1-0-0,100.0%,0.0%,+7.0
Akron,1-0-0,100.0%,0.0%,+6.5
Elon,1-0-0,100.0%,0.0%,+12.5
Miami (OH),2-0-0,100.0%,0.0%,+9.3
North Texas,1-0-0,100.0%,0.0%,+10.0
Iowa,2-0-0,100.0%,0.0%,+2.0
Col Charlestn,2-0-0,100.0%,0.0%,+12.8
TX A&M-CC,2-0-0,100.0%,0.0%,+19.3
N Arizona,1-0-0,100.0%,0.0%,+8.5
WI-Grn Bay,2-0-0,100.0%,0.0%,+15.0
Dartmouth,1-0-0,100.0%,0.0%,+10.0
Portland St,1-0-0,100.0%,0.0%,+38.5
Wichita St,1-0-0,100.0%,0.0%,+22.5
