Team,Over Record,Over %,Under %,Total +/-
Buffalo,1-0-0,100.0%,0.0%,+15.5
Ark Pine Bl,1-0-0,100.0%,0.0%,+21.0
E Tenn St,2-0-0,100.0%,0.0%,+6.3
NC-Wilmgton,2-0-0,100.0%,0.0%,+20.0
App State,1-0-0,100.0%,0.0%,+5.5
Utah St,1-0-0,100.0%,0.0%,+31.0
Chattanooga,1-0-0,100.0%,0.0%,+23.5
Fresno St,1-0-0,100.0%,0.0%,+26.5
Norfolk St,2-0-0,100.0%,0.0%,+4.0
IL-Chicago,2-0-0,100.0%,0.0%,+23.3
TX El Paso,1-0-0,100.0%,0.0%,+5.5
Quinnipiac,1-0-0,100.0%,0.0%,+12.0
Alab A&M,1-0-0,100.0%,0.0%,+4.0
Sam Hous St,1-0-0,100.0%,0.0%,+21.0
Lg Beach St,1-0-0,100.0%,0.0%,+13.0
North Dakota,1-0-0,100.0%,0.0%,+3.0
Central Mich,1-0-0,100.0%,0.0%,+7.5
SC Upstate,1-0-0,100.0%,0.0%,+17.0
IU Indy,2-0-0,100.0%,0.0%,+11.5
Lamar,1-0-0,100.0%,0.0%,+23.0
GA Southern,4-0-0,100.0%,0.0%,+20.0
Ball St,1-0-0,100.0%,0.0%,+2.0
Rutgers,2-0-0,100.0%,0.0%,+18.8
Arizona St,3-0-0,100.0%,0.0%,+5.8
Central Conn,1-0-0,100.0%,0.0%,+4.0
TX A&M-CC,1-0-0,100.0%,0.0%,+21.0
W Illinois,1-0-0,100.0%,0.0%,+5.0
Charl South,1-0-0,100.0%,0.0%,+3.5
Wm & Mary,2-0-0,100.0%,0.0%,+14.8
Santa Clara,1-0-0,100.0%,0.0%,+4.5
Villanova,2-0-0,100.0%,0.0%,+20.5
Pepperdine,1-0-0,100.0%,0.0%,+25.5
Army,2-0-0,100.0%,0.0%,+31.0
Charlotte,1-0-0,100.0%,0.0%,+31.0
Texas St,1-0-0,100.0%,0.0%,+7.0
Bowling Grn,1-0-0,100.0%,0.0%,+6.0
Stetson,1-0-0,100.0%,0.0%,+5.5
SE Missouri,1-0-0,100.0%,0.0%,+23.5
Northeastrn,2-0-0,100.0%,0.0%,+6.0
Miss Val St,1-0-0,100.0%,0.0%,+11.0
UL Monroe,1-0-0,100.0%,0.0%,+8.0
Dartmouth,2-0-0,100.0%,0.0%,+12.8
Boise St,2-0-0,100.0%,0.0%,+11.0
Utah,3-0-0,100.0%,0.0%,+5.2
Idaho St,1-0-0,100.0%,0.0%,+6.0
Cal St Nrdge,1-0-0,100.0%,0.0%,+4.0
Illinois St,1-0-0,100.0%,0.0%,+13.0
N Carolina,1-0-0,100.0%,0.0%,+20.5
Ohio,1-0-0,100.0%,0.0%,+13.0
Howard,1-0-0,100.0%,0.0%,+24.0
Lindenwood,1-0-0,100.0%,0.0%,+8.0
N Dakota St,1-0-0,100.0%,0.0%,+6.0
Samford,3-0-0,100.0%,0.0%,+18.7
St Marys,3-0-0,100.0%,0.0%,+17.2
Wisconsin,3-0-0,100.0%,0.0%,+15.7
Montana St,1-0-0,100.0%,0.0%,+8.5
Missouri St,1-0-0,100.0%,0.0%,+74.0
Fla Atlantic,1-0-0,100.0%,0.0%,+39.0
Dayton,2-0-0,100.0%,0.0%,+1.3
Portland St,1-0-0,100.0%,0.0%,+4.0
Morgan St,2-0-0,100.0%,0.0%,+5.8
Stony Brook,1-0-0,100.0%,0.0%,+8.0
Texas Tech,1-0-1,100.0%,0.0%,+1.3
Rhode Island,1-0-0,100.0%,0.0%,+17.5
S Mississippi,1-0-0,100.0%,0.0%,+28.5
Baylor,2-0-0,100.0%,0.0%,+11.5
Radford,2-0-0,100.0%,0.0%,+24.0
Navy,1-0-0,100.0%,0.0%,+30.5
Maryland ES,1-0-0,100.0%,0.0%,+17.0
Notre Dame,2-0-0,100.0%,0.0%,+9.5
N Alabama,3-0-0,100.0%,0.0%,+14.2
TN State,1-0-0,100.0%,0.0%,+19.5
TN Martin,1-0-0,100.0%,0.0%,+5.0
San Diego,1-0-0,100.0%,0.0%,+4.0
NW State,1-0-0,100.0%,0.0%,+2.5
Manhattan,2-0-0,100.0%,0.0%,+13.0
American,1-0-0,100.0%,0.0%,+7.5
UTSA,1-0-0,100.0%,0.0%,+1.5
Sacred Hrt,1-0-0,100.0%,0.0%,+13.5
TX Southern,1-0-0,100.0%,0.0%,+8.0
E Washingtn,1-0-0,100.0%,0.0%,+9.5
N Florida,3-0-0,100.0%,0.0%,+19.8
Bryant,1-0-0,100.0%,0.0%,+29.5
Wyoming,1-0-1,100.0%,0.0%,+1.0
Oral Roberts,1-0-0,100.0%,0.0%,+9.5
Idaho,1-0-0,100.0%,0.0%,+10.5
Utah Valley,2-0-0,100.0%,0.0%,+4.3
St Fran (PA),1-0-0,100.0%,0.0%,+2.0
N Arizona,1-0-0,100.0%,0.0%,+8.5
Akron,1-0-0,100.0%,0.0%,+18.5
La Salle,3-0-0,100.0%,0.0%,+7.5
Gonzaga,2-0-0,100.0%,0.0%,+6.8
Tulsa,3-0-0,100.0%,0.0%,+34.8
TX-Arlington,1-0-0,100.0%,0.0%,+20.0
Cornell,2-0-0,100.0%,0.0%,+9.8
Georgia St,1-0-0,100.0%,0.0%,+18.0
Marist,1-0-0,100.0%,0.0%,+48.0
Davidson,2-0-0,100.0%,0.0%,+16.3
Missouri,2-0-0,100.0%,0.0%,+10.3
W Michigan,1-0-0,100.0%,0.0%,+1.0
Richmond,1-0-0,100.0%,0.0%,+9.5
Utah Tech,1-0-0,100.0%,0.0%,+9.5
Harvard,1-0-0,100.0%,0.0%,+28.5
Mass Lowell,2-0-0,100.0%,0.0%,+10.8
Colorado,2-0-1,100.0%,0.0%,+12.3
Elon,1-0-0,100.0%,0.0%,+9.0
NC-Grnsboro,1-0-0,100.0%,0.0%,+1.0
Niagara,1-0-0,100.0%,0.0%,+12.0
S Illinois,1-0-0,100.0%,0.0%,+1.5
NC Central,1-0-0,100.0%,0.0%,+4.5
Houston,1-0-0,100.0%,0.0%,+1.5
Tarleton St,1-0-0,100.0%,0.0%,+2.0
S Indiana,1-0-0,100.0%,0.0%,+17.5
Stonehill,2-0-0,100.0%,0.0%,+10.0
Wash State,2-1-0,66.7%,33.3%,-6.0
Maryland,2-1-0,66.7%,33.3%,+0.7
Tennessee,2-1-0,66.7%,33.3%,+4.5
USC,2-1-0,66.7%,33.3%,+10.0
St Bonavent,2-1-0,66.7%,33.3%,+1.7
Col Charlestn,2-1-0,66.7%,33.3%,+15.2
Colorado St,2-1-0,66.7%,33.3%,+6.0
Siena,2-1-0,66.7%,33.3%,+6.7
S Methodist,2-1-0,66.7%,33.3%,+6.7
Miss State,2-1-0,66.7%,33.3%,+3.3
