Team,ATS Record,Cover %,MOV,ATS +/-
Winthrop,2-0-0,100.0%,35.0,+6.5
Kennesaw St,3-0-0,100.0%,22.0,+9.5
Morehead St,1-0-0,100.0%,23.0,+5.0
Yale,1-0-0,100.0%,40.0,+18.0
Texas St,1-0-0,100.0%,36.0,+11.5
Wagner,1-0-0,100.0%,30.0,+1.5
E Illinois,1-0-0,100.0%,24.5,+10.0
IPFW,2-0-0,100.0%,31.0,+6.5
UC Irvine,2-0-0,100.0%,21.3,+1.3
Utah Valley,1-0-0,100.0%,32.0,+28.0
Hsn Christian,4-0-0,100.0%,7.3,+2.9
American,2-0-0,100.0%,22.3,+14.0
Sacred Hrt,1-0-0,100.0%,13.0,+14.5
SC Upstate,1-0-0,100.0%,23.0,+5.0
F Dickinson,2-0-0,100.0%,22.5,+4.8
Davidson,2-0-0,100.0%,24.7,+4.0
Furman,2-0-0,100.0%,37.8,+2.0
Central Conn,2-0-0,100.0%,19.7,+4.5
Towson,1-0-0,100.0%,29.5,+2.0
S Car State,3-0-0,100.0%,40.3,+35.0
Houston,3-0-0,100.0%,46.3,+14.0
SE Missouri,2-0-0,100.0%,23.7,+13.8
Lehigh,2-0-0,100.0%,26.3,+15.0
NC-Grnsboro,2-0-0,100.0%,19.3,+4.3
Siena,2-0-0,100.0%,4.5,+6.8
Wofford,2-0-0,100.0%,32.7,+17.0
Binghamton,2-0-0,100.0%,14.0,+1.5
LIU,1-0-0,100.0%,34.0,+1.5
CS Bakersfld,2-0-0,100.0%,30.7,+9.8
Mercer,1-0-0,100.0%,47.7,+2.5
Mt St Marys,2-0-0,100.0%,18.0,+1.5
W Carolina,1-0-0,100.0%,28.7,+6.5
Georgia St,2-0-0,100.0%,19.7,+6.3
Denver,3-0-0,100.0%,15.5,+9.8
Florida A&M,2-0-0,100.0%,22.5,+5.5
La Salle,4-0-0,100.0%,14.5,+11.0
Maine,1-0-0,100.0%,42.7,+19.5
Austin Peay,1-0-0,100.0%,13.0,+8.5
Wright St,1-0-0,100.0%,26.0,+4.5
Army,2-0-0,100.0%,28.5,+7.0
Norfolk St,1-0-0,100.0%,37.7,+18.5
Presbyterian,1-0-0,100.0%,39.0,+8.0
Oregon St,5-0-0,100.0%,22.7,+13.6
Missouri St,2-0-0,100.0%,14.7,+8.8
Auburn,2-0-1,100.0%,35.7,+12.7
Albany,2-0-0,100.0%,15.0,+12.8
UC Riverside,1-0-1,100.0%,22.5,+3.8
Beth-Cook,1-0-0,100.0%,13.0,+9.0
S Mississippi,3-0-0,100.0%,16.5,+6.7
Wm & Mary,1-0-0,100.0%,37.7,+9.0
North Dakota,1-0-0,100.0%,18.5,+11.5
Northeastrn,3-0-0,100.0%,11.0,+12.5
Holy Cross,1-0-0,100.0%,20.0,+4.0
Radford,2-0-0,100.0%,23.3,+12.3
Jacksonville,1-0-0,100.0%,14.3,+2.5
St Bonavent,3-0-0,100.0%,17.5,+5.0
Hofstra,1-0-0,100.0%,20.5,+9.5
Mercyhurst,1-0-0,100.0%,29.7,+12.0
St. Thomas,1-0-0,100.0%,31.7,+2.0
Geo Mason,5-1-0,83.3%,26.5,+9.2
Utah,5-1-0,83.3%,32.0,+4.3
Tennessee,4-1-0,80.0%,31.0,+2.5
N Alabama,4-1-0,80.0%,21.4,+7.6
Pittsburgh,4-1-0,80.0%,28.6,+9.2
Nevada,4-1-0,80.0%,14.2,+3.6
Marquette,4-1-1,80.0%,25.3,+2.8
Duke,4-1-0,80.0%,31.0,+6.5
Connecticut,4-1-1,80.0%,34.8,+2.9
Texas A&M,4-1-0,80.0%,20.4,+1.2
Florida St,4-1-0,80.0%,14.2,+4.6
Illinois,4-1-0,80.0%,38.8,+11.8
Ohio St,4-1-0,80.0%,32.0,+12.1
NC-Wilmgton,3-1-0,75.0%,14.2,+0.9
Wash State,3-1-0,75.0%,15.5,+4.8
Lipscomb,3-1-0,75.0%,12.5,+1.4
VCU,3-1-0,75.0%,29.2,+5.3
Col Charlestn,3-1-0,75.0%,7.0,-1.8
Samford,3-1-0,75.0%,24.5,+0.3
Troy,3-1-0,75.0%,7.5,-1.8
WI-Milwkee,3-1-0,75.0%,18.2,+4.0
Gonzaga,3-1-0,75.0%,37.0,+14.6
Columbia,3-1-1,75.0%,16.2,+3.7
Michigan,3-1-0,75.0%,27.5,+6.9
Miss State,3-1-0,75.0%,31.0,+10.8
UCLA,5-2-0,71.4%,29.9,+7.3
DePaul,5-2-0,71.4%,23.7,+9.9
Stanford,5-2-0,71.4%,14.9,-1.2
N Iowa,2-1-0,66.7%,16.8,0.0
Baylor,2-1-0,66.7%,43.7,+15.2
IU Indy,2-1-0,66.7%,32.2,+14.8
Evansville,2-1-0,66.7%,16.5,+4.2
Rice,2-1-0,66.7%,8.3,-0.2
Drexel,2-1-0,66.7%,15.3,+5.0
Wyoming,2-1-0,66.7%,14.5,+0.8
Boise St,2-1-0,66.7%,28.8,+11.8
Montana St,2-1-0,66.7%,25.3,+8.3
Detroit,2-1-0,66.7%,7.8,+3.0
Morgan St,2-1-0,66.7%,23.1,-0.3
Manhattan,2-1-0,66.7%,4.0,+0.8
San Francisco,4-2-0,66.7%,23.2,+6.3
Memphis,2-1-0,66.7%,14.0,+5.0
Bradley,2-1-0,66.7%,30.8,+2.0
Villanova,4-2-0,66.7%,19.2,+4.3
Harvard,2-1-0,66.7%,5.3,+5.8
Texas Tech,4-2-0,66.7%,29.0,+2.1
Charl South,2-1-0,66.7%,17.3,+9.7
Georgia,4-2-0,66.7%,26.8,+8.4
James Mad,2-1-0,66.7%,15.8,+3.2
South Dakota,2-1-0,66.7%,25.2,+6.3
W Virginia,2-1-0,66.7%,25.7,+12.3
Stonehill,2-1-0,66.7%,9.0,+11.2
S Indiana,2-1-0,66.7%,17.8,+7.2
Maryland,5-3-0,62.5%,31.0,+8.6
Valparaiso,3-2-0,60.0%,16.2,+2.6
St Johns,3-2-0,60.0%,20.6,+1.0
Tulane,3-2-0,60.0%,14.7,-3.5
Purdue,3-2-0,60.0%,18.2,+2.9
Oklahoma,3-2-0,60.0%,22.6,-0.7
Indiana,3-2-0,60.0%,21.4,+2.8
LSU,3-2-0,60.0%,18.2,0.0
Vanderbilt,3-2-0,60.0%,21.6,-1.4
Colorado,3-2-0,60.0%,16.6,+1.7
Brown,3-2-0,60.0%,10.0,+2.5
Lafayette,3-2-0,60.0%,15.6,+2.8
Rhode Island,3-2-0,60.0%,23.7,+11.4
Rob Morris,3-2-0,60.0%,9.8,-1.7
Dayton,3-2-0,60.0%,15.5,-2.1
Marshall,3-2-0,60.0%,15.0,+3.5
Fordham,2-2-0,50.0%,16.8,-1.0
Toledo,1-1-0,50.0%,-12.0,-19.8
Iowa St,2-2-0,50.0%,27.8,-0.4
Utah St,2-2-0,50.0%,32.6,+5.6
McNeese St,1-1-0,50.0%,18.0,-4.0
Penn St,3-3-0,50.0%,28.0,+7.8
St Fran (PA),1-1-0,50.0%,23.0,+6.0
Pepperdine,1-1-0,50.0%,22.0,-4.0
NW State,1-1-0,50.0%,17.3,+7.0
Indiana St,1-1-0,50.0%,25.3,+3.5
S Methodist,3-3-0,50.0%,23.5,+4.8
Cincinnati,2-2-0,50.0%,34.3,+4.0
Arizona St,2-2-0,50.0%,15.8,-1.1
Texas,2-2-0,50.0%,36.5,+1.0
Colgate,1-1-0,50.0%,3.0,-10.3
W Kentucky,1-1-2,50.0%,10.2,-0.9
Central Ark,1-1-0,50.0%,21.3,+5.5
TN State,1-1-0,50.0%,24.8,-7.5
Akron,2-2-0,50.0%,15.6,+2.5
Michigan St,2-2-0,50.0%,20.5,-2.4
Portland,1-1-0,50.0%,-5.7,-15.0
UCF,3-3-0,50.0%,8.3,-1.1
Coastal Car,1-1-1,50.0%,2.7,-0.3
UC Davis,1-1-0,50.0%,0.0,-9.5
Middle Tenn,1-1-0,50.0%,22.5,-8.8
Montana,2-2-0,50.0%,17.7,+1.4
Oral Roberts,1-1-0,50.0%,18.4,-0.3
Georgetown,4-4-0,50.0%,15.6,+2.1
TX A&M-CC,2-2-0,50.0%,26.0,+2.5
NJIT,1-1-0,50.0%,-9.5,-4.3
Clemson,3-3-0,50.0%,21.0,-0.2
S Carolina,2-2-0,50.0%,14.3,-1.8
Merrimack,1-1-0,50.0%,1.5,+8.0
Dartmouth,1-1-0,50.0%,24.3,-7.8
NC State,3-3-0,50.0%,15.7,+0.9
Illinois St,1-1-0,50.0%,21.0,-1.3
Cal Poly,1-1-0,50.0%,13.3,+2.8
Delaware,2-2-0,50.0%,1.0,-3.8
San Jose St,1-1-0,50.0%,-4.5,-6.5
Canisius,1-1-0,50.0%,-8.0,-0.3
Loyola-MD,1-1-0,50.0%,13.7,+1.3
Kentucky,3-3-0,50.0%,32.5,+5.8
E Tenn St,2-2-0,50.0%,15.5,+0.8
North Texas,1-1-0,50.0%,17.3,+0.8
TX-Pan Am,1-1-0,50.0%,24.3,+2.0
Oregon,2-2-0,50.0%,19.3,+0.6
Chattanooga,2-2-0,50.0%,6.2,-4.4
Central Mich,1-1-0,50.0%,26.3,+15.5
TN Tech,1-1-0,50.0%,11.0,+6.8
S Dakota St,1-1-0,50.0%,22.5,+5.0
Mass Lowell,1-1-1,50.0%,27.0,+0.5
Ste F Austin,1-1-1,50.0%,12.4,-2.3
Seattle,1-1-0,50.0%,14.3,+3.0
N Kentucky,2-2-0,50.0%,6.0,+0.8
S Illinois,1-1-0,50.0%,8.0,-0.5
Idaho,1-1-0,50.0%,21.3,+6.8
Hampton,1-1-0,50.0%,19.7,+1.0
TX A&M-Com,1-1-0,50.0%,-9.0,-3.5
Arkansas St,2-2-0,50.0%,15.4,-3.1
Weber St,1-1-0,50.0%,30.3,-3.8
Maryland BC,3-3-0,50.0%,16.5,+3.2
Ohio,1-1-0,50.0%,11.0,+1.5
N Illinois,1-1-0,50.0%,18.3,-5.0
IL-Chicago,1-1-0,50.0%,22.8,-3.5
Oakland,1-1-0,50.0%,7.0,-5.0
Longwood,2-2-0,50.0%,17.0,-2.0
E Carolina,2-2-0,50.0%,13.2,-3.4
Belmont,2-2-0,50.0%,8.4,-1.4
Abl Christian,1-1-0,50.0%,17.0,-8.5
Providence,3-3-0,50.0%,17.2,+0.3
AR Lit Rock,1-1-0,50.0%,15.0,-1.3
Queens,1-1-0,50.0%,18.7,+2.8
California,2-2-1,50.0%,14.4,-1.5
Butler,3-3-0,50.0%,15.0,+1.2
N Florida,1-1-0,50.0%,22.8,-2.0
Tarleton St,1-1-0,50.0%,14.0,-5.5
Wisconsin,3-4-0,42.9%,14.7,-0.9
Missouri,3-4-0,42.9%,29.0,+5.1
Louisville,2-3-0,40.0%,10.0,-5.8
Arkansas,2-3-0,40.0%,27.4,+6.1
Florida,2-3-0,40.0%,22.4,-2.1
Kansas,2-3-0,40.0%,21.4,-0.3
Loyola-Chi,2-3-0,40.0%,23.8,+0.6
High Point,2-3-0,40.0%,18.0,-0.9
UCSB,2-3-0,40.0%,15.3,-3.9
Miami,2-3-0,40.0%,17.6,-5.0
Bucknell,2-3-0,40.0%,-0.8,-3.3
TX Christian,2-3-0,40.0%,18.8,+0.2
Hawaii,2-3-0,40.0%,7.8,-2.8
S Alabama,2-3-0,40.0%,11.3,-2.5
BYU,2-3-0,40.0%,31.2,-1.0
Colorado St,2-3-0,40.0%,14.0,-2.3
Boston Col,2-3-0,40.0%,1.2,-6.8
Wichita St,1-2-1,33.3%,13.5,-1.1
S Florida,1-2-0,33.3%,12.3,-6.8
Arizona,1-2-0,33.3%,24.3,+1.3
Fairfield,1-2-0,33.3%,12.5,-3.3
Iona,1-2-0,33.3%,-6.3,-6.7
Cornell,1-2-0,33.3%,10.8,-5.2
Mississippi,1-2-1,33.3%,18.5,-4.8
Princeton,1-2-0,33.3%,10.7,-2.3
UCSD,1-2-0,33.3%,22.8,-4.3
Air Force,2-4-0,33.3%,0.8,-4.3
E Washingtn,1-2-0,33.3%,3.0,+1.7
San Diego,2-4-0,33.3%,-0.1,-2.6
Buffalo,1-2-0,33.3%,6.2,-4.2
Santa Clara,1-2-0,33.3%,10.7,+2.0
Bellarmine,1-2-0,33.3%,11.5,-2.0
S Utah,1-2-0,33.3%,22.8,+0.8
N Carolina,1-2-0,33.3%,17.0,-1.0
Xavier,2-4-0,33.3%,17.2,-6.8
Pacific,1-2-0,33.3%,11.3,-2.8
Iowa,2-4-0,33.3%,19.2,-2.6
W Michigan,1-2-0,33.3%,10.0,-2.0
Marist,1-2-0,33.3%,7.0,-2.7
Alabama,1-2-0,33.3%,24.3,+0.8
Old Dominion,1-2-0,33.3%,5.5,-2.8
App State,1-2-0,33.3%,19.4,-6.2
Drake,1-2-0,33.3%,20.8,+0.7
Sac State,1-2-0,33.3%,15.3,+7.0
Miami (OH),1-2-0,33.3%,6.0,-3.7
Florida Intl,1-2-0,33.3%,13.0,+9.8
Citadel,1-2-0,33.3%,15.0,+1.5
Bowling Grn,1-2-0,33.3%,22.0,+11.5
WI-Grn Bay,1-2-0,33.3%,1.7,0.0
Creighton,2-4-0,33.3%,16.5,-4.8
GA Southern,1-2-0,33.3%,11.7,-1.8
Incar Word,1-2-0,33.3%,18.3,-0.8
GA Tech,2-5-0,28.6%,6.0,-6.3
Tulsa,1-3-0,25.0%,2.2,-10.4
Rutgers,1-3-0,25.0%,15.3,-3.6
