Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,5-3-1,62.5%,-4.8,+1.3
St. Thomas,55-40-2,57.9%,4.6,+2.0
NC Central,134-98-5,57.8%,2.5,+1.4
SE Louisiana,122-94-3,56.5%,-1.2,+0.2
Yale,313-250-16,55.6%,2.3,+1.1
Florida A&M,127-102-0,55.5%,-6.7,+1.1
S Dakota St,244-197-6,55.3%,3.8,+1.3
Sam Hous St,138-112-6,55.2%,4.9,+0.9
Colgate,136-111-4,55.1%,0.1,+1.2
TX-Arlington,201-165-9,54.9%,1.7,+0.7
N Florida,142-118-2,54.6%,-3.1,+1.1
Nevada,394-328-16,54.6%,3.7,+0.8
Lipscomb,151-126-3,54.5%,1.2,+0.5
Norfolk St,140-118-5,54.3%,-0.2,+1.2
NW State,120-102-6,54.1%,-2.2,+0.3
TX A&M-CC,128-109-5,54.0%,1.5,+0.7
Villanova,462-394-12,54.0%,7.1,+0.6
Gard-Webb,137-119-2,53.5%,0.3,+1.0
IPFW,225-196-8,53.4%,0.2,+0.3
Davidson,374-328-14,53.3%,6.4,+0.4
Utah Valley,139-122-2,53.3%,3.2,+1.3
S Car State,125-110-5,53.2%,-3.7,+0.5
E Tenn St,244-215-10,53.2%,4.0,+0.5
Michigan St,472-416-13,53.2%,8.7,+0.5
Creighton,444-392-16,53.1%,7.2,+0.6
Memphis,444-394-20,53.0%,7.8,+0.7
Iowa St,410-364-17,53.0%,4.2,+0.6
Utah St,409-364-13,52.9%,7.8,+1.2
Oakland,249-222-6,52.9%,1.0,-0.1
IL-Chicago,408-364-17,52.9%,-1.3,-0.1
LA Tech,378-338-11,52.8%,4.1,+0.2
UCSD,57-51-2,52.8%,-2.2,+0.5
Merrimack,77-69-3,52.7%,0.4,+0.2
Kent St,415-372-25,52.7%,5.1,+0.6
Cornell,291-261-12,52.7%,-0.8,+0.5
Gonzaga,459-412-20,52.7%,14.2,+1.2
Marquette,421-378-14,52.7%,5.5,+0.5
Houston,403-362-15,52.7%,4.8,+1.1
New Mexico,408-367-19,52.7%,5.0,+0.1
Le Moyne,20-18-1,52.6%,-3.1,+2.7
Stetson,121-109-7,52.6%,-3.8,+0.2
Rob Morris,143-129-2,52.6%,0.1,-0.2
San Diego St,415-375-20,52.5%,5.4,+0.6
Duke,483-437-19,52.5%,13.9,+0.5
Southern,117-106-4,52.5%,-0.9,+0.5
Miss State,406-368-26,52.5%,4.0,+0.5
Weber St,342-311-12,52.4%,4.5,+0.3
St Peters,329-300-14,52.3%,-2.4,+0.5
Wofford,342-312-9,52.3%,2.3,+0.3
Princeton,332-303-9,52.3%,4.7,+0.3
E Washingtn,355-324-12,52.3%,1.1,+0.6
Longwood,115-105-3,52.3%,-4.5,+1.1
Belmont,220-201-7,52.3%,5.7,+0.6
Xavier,441-403-25,52.3%,7.1,+0.6
Temple,442-404-19,52.3%,3.1,+0.2
Stanford,435-398-20,52.2%,5.2,+0.3
Utah Tech,59-54-3,52.2%,-3.6,-0.1
Miami,404-370-19,52.2%,4.1,+0.3
Wisconsin,449-412-22,52.2%,7.0,+0.6
Jksnville St,280-257-15,52.1%,-0.3,+0.2
Utah,407-374-23,52.1%,5.2,+0.3
NC-Wilmgton,385-354-24,52.1%,0.7,+0.2
Texas A&M,384-353-12,52.1%,2.8,-0.1
Penn St,398-366-21,52.1%,-0.1,+0.4
Maryland BC,126-116-3,52.1%,-2.3,+1.2
SC Upstate,126-116-8,52.1%,-2.8,+0.2
Butler,429-395-21,52.1%,5.8,+0.7
Connecticut,442-407-12,52.1%,8.8,+0.4
Vermont,153-141-7,52.0%,6.1,+0.8
South Dakota,192-177-5,52.0%,1.4,+0.1
Tennessee,432-399-11,52.0%,6.2,+0.5
Baylor,380-351-16,52.0%,5.4,+0.6
N Carolina,475-439-18,52.0%,9.3,+0.4
Saint Louis,411-380-10,52.0%,1.9,0.0
Wichita St,400-370-22,52.0%,5.9,+0.5
Hampton,134-124-2,51.9%,0.2,+0.5
VCU,421-390-20,51.9%,6.1,+0.7
Grd Canyon,127-118-3,51.8%,6.1,+0.7
Akron,398-370-15,51.8%,5.2,+0.3
Hofstra,341-317-20,51.8%,2.9,+0.5
Abl Christian,101-94-3,51.8%,3.5,+0.5
UCF,276-257-8,51.8%,2.6,+0.2
Coastal Car,149-139-7,51.7%,1.8,+0.1
BYU,416-388-18,51.7%,7.6,+1.0
Furman,322-301-8,51.7%,2.2,+0.3
Oregon,439-411-17,51.7%,5.1,+0.5
Maine,112-105-4,51.6%,-3.0,-0.4
Kansas,470-441-14,51.6%,11.8,+0.7
