Team,ATS Record,Cover %,MOV,ATS +/-
Lipscomb,81-48-2,62.8%,-6.1,+2.8
Gard-Webb,80-53-0,60.2%,-7.1,+2.4
SE Louisiana,84-56-1,60.0%,-9.1,+0.7
Mercyhurst,6-4-1,60.0%,-11.7,+0.8
TX-Arlington,104-72-4,59.1%,-6.1,+2.4
Florida A&M,107-75-0,58.8%,-11.2,+2.0
Arizona,90-64-1,58.4%,-3.1,+1.3
IPFW,122-87-3,58.4%,-6.2,+1.2
Colgate,46-33-3,58.2%,-8.1,+1.8
Miami,196-143-8,57.8%,-4.4,+1.8
Tennessee,149-110-3,57.5%,-3.6,+2.0
NC Central,65-48-3,57.5%,-10.5,+0.7
Jksnville St,178-134-10,57.1%,-7.0,+1.3
N Florida,91-69-2,56.9%,-10.5,+1.5
Oakland,116-89-3,56.6%,-8.1,+0.5
Col Charlestn,128-100-6,56.1%,-4.7,+1.8
Coastal Car,92-72-5,56.1%,-5.4,+1.1
S Car State,102-80-5,56.0%,-12.6,+1.0
Gonzaga,62-49-0,55.9%,-2.7,+2.1
Jackson St,82-65-3,55.8%,-12.2,+0.7
Princeton,121-96-5,55.8%,-5.9,+1.3
Marquette,172-137-5,55.7%,-4.8,+0.8
E Kentucky,177-141-7,55.7%,-8.0,+0.9
Memphis,130-104-4,55.6%,-4.3,+1.4
Yale,145-117-10,55.3%,-7.4,+1.4
Cornell,191-157-11,54.9%,-7.8,+1.2
E Tenn St,105-87-4,54.7%,-6.6,+1.1
Creighton,123-102-4,54.7%,-3.1,+1.9
Xavier,125-104-9,54.6%,-2.9,+1.6
TX A&M-CC,72-60-2,54.6%,-7.6,+1.5
Canisius,214-179-18,54.5%,-6.9,+0.6
SC Upstate,106-89-3,54.4%,-9.5,+0.7
Seton Hall,203-171-3,54.3%,-5.5,+0.9
Wisconsin,135-114-12,54.2%,-3.1,+1.7
Rob Morris,90-76-2,54.2%,-8.4,+0.2
W Kentucky,155-132-3,54.0%,-5.6,+1.2
Kentucky,81-69-2,54.0%,-2.3,+2.1
Presbyterian,95-81-3,54.0%,-9.9,0.0
Kansas City,122-104-4,54.0%,-8.1,+1.2
Norfolk St,68-58-1,54.0%,-10.2,+0.5
NW State,89-76-3,53.9%,-12.4,+0.1
Manhattan,201-172-7,53.9%,-6.8,+0.2
Providence,208-178-5,53.9%,-4.7,+1.6
Temple,168-144-8,53.9%,-5.3,+1.0
Notre Dame,183-157-5,53.8%,-4.6,+1.4
Stetson,92-79-6,53.8%,-9.4,+0.6
St Peters,207-178-11,53.8%,-6.9,+0.9
Hofstra,157-135-16,53.8%,-6.1,+1.1
Kent St,145-125-7,53.7%,-4.4,+1.4
TX A&M-Com,29-25-2,53.7%,-10.4,0.0
