Team,Over Record,Over %,Under %,Total +/-
W Georgia,2-0-0,100.0%,0.0%,+5.3
St. Thomas,7-3-0,70.0%,30.0%,+3.9
Hsn Christian,26-12-0,68.4%,31.6%,+7.7
Lipscomb,28-14-1,66.7%,33.3%,+5.7
Morgan St,28-16-1,63.6%,36.4%,+3.7
Bellarmine,12-7-0,63.2%,36.8%,-0.1
GA Southern,65-38-1,63.1%,36.9%,+5.3
Missouri St,81-48-1,62.8%,37.2%,+5.7
S Car State,26-16-0,61.9%,38.1%,+7.5
Prairie View,24-15-0,61.5%,38.5%,+4.1
N Colorado,59-37-2,61.5%,38.5%,+5.6
Chicago St,27-17-0,61.4%,38.6%,+5.4
E Washingtn,71-45-2,61.2%,38.8%,+4.9
Pacific,63-40-1,61.2%,38.8%,+3.0
Rob Morris,23-15-1,60.5%,39.5%,+2.7
NC-Wilmgton,72-47-0,60.5%,39.5%,+4.5
Bucknell,26-17-1,60.5%,39.5%,+3.1
South Dakota,50-33-1,60.2%,39.8%,+3.8
Delaware,69-46-1,60.0%,40.0%,+4.0
Radford,30-20-0,60.0%,40.0%,+3.9
Oral Roberts,46-31-0,59.7%,40.3%,+4.1
Jacksonville,25-17-0,59.5%,40.5%,+1.7
Youngs St,66-45-2,59.5%,40.5%,+4.3
Stony Brook,33-23-0,58.9%,41.1%,+5.2
UCSD,10-7-1,58.8%,41.2%,+1.4
Denver,70-49-2,58.8%,41.2%,+2.2
Belmont,57-40-2,58.8%,41.2%,+2.0
Citadel,54-38-2,58.7%,41.3%,+3.3
Neb Omaha,44-31-1,58.7%,41.3%,+2.5
Mass Lowell,24-17-0,58.5%,41.5%,+3.0
Ste F Austin,31-22-2,58.5%,41.5%,+2.7
WI-Grn Bay,77-55-1,58.3%,41.7%,+3.5
S Indiana,7-5-0,58.3%,41.7%,+3.8
W Illinois,46-33-1,58.2%,41.8%,+3.4
Longwood,26-19-1,57.8%,42.2%,+0.6
Campbell,23-17-0,57.5%,42.5%,+4.6
S Utah,46-34-3,57.5%,42.5%,+3.4
AR Lit Rock,64-48-0,57.1%,42.9%,+2.2
Utah Valley,32-24-0,57.1%,42.9%,-1.3
Jksnville St,53-40-2,57.0%,43.0%,+1.1
Buffalo,79-60-3,56.8%,43.2%,+2.9
N Arizona,55-42-2,56.7%,43.3%,+2.9
