Team,Over Record,Over %,Under %,Total +/-
New Orleans,210-148-5,58.7%,41.3%,+2.8
Queens,37-27-2,57.8%,42.2%,+1.1
North Dakota,199-151-3,56.9%,43.1%,+2.4
Grd Canyon,138-105-2,56.8%,43.2%,+1.1
Oral Roberts,224-173-3,56.4%,43.6%,+2.4
Idaho St,289-224-6,56.3%,43.7%,+2.3
Neb Omaha,186-146-3,56.0%,44.0%,+2.4
Oakland,251-199-6,55.8%,44.2%,+2.6
UCSD,58-46-3,55.8%,44.2%,+3.2
NC-Asheville,132-105-5,55.7%,44.3%,+1.6
S Indiana,36-29-0,55.4%,44.6%,+2.3
Buffalo,327-264-9,55.3%,44.7%,+2.4
SE Missouri,293-238-8,55.2%,44.8%,+3.0
Youngs St,300-244-3,55.2%,44.9%,+2.6
Wake Forest,387-315-12,55.1%,44.9%,+1.6
Weber St,308-252-6,55.0%,45.0%,+1.5
Lipscomb,149-122-3,55.0%,45.0%,+2.1
E Washingtn,311-259-6,54.6%,45.4%,+2.3
South Dakota,192-160-5,54.6%,45.5%,+2.9
McNeese St,109-91-2,54.5%,45.5%,+2.1
Hsn Christian,109-91-3,54.5%,45.5%,+4.1
UTSA,181-152-3,54.4%,45.7%,+2.1
S Utah,219-184-6,54.3%,45.7%,+1.6
SC Upstate,131-111-0,54.1%,45.9%,+0.8
NW State,116-99-5,54.0%,46.1%,+1.7
Gard-Webb,133-114-3,53.9%,46.2%,+1.9
N Colorado,252-216-7,53.9%,46.2%,+2.4
Denver,298-257-7,53.7%,46.3%,+1.1
Radford,132-114-1,53.7%,46.3%,+0.8
Auburn,332-288-4,53.6%,46.5%,+1.6
Boston Col,338-294-13,53.5%,46.5%,+1.1
Montana St,295-258-0,53.4%,46.7%,+1.2
Portland St,281-246-8,53.3%,46.7%,+2.3
TX Southern,146-128-2,53.3%,46.7%,+2.6
S Dakota St,222-195-3,53.2%,46.8%,+1.9
Stetson,124-109-3,53.2%,46.8%,+1.7
Nevada,340-299-6,53.2%,46.8%,+1.1
W Michigan,315-277-5,53.2%,46.8%,+1.1
