Team,Over Record,Over %,Under %,Total +/-
SC Upstate,34-14-0,70.8%,29.2%,+4.6
Central Ark,35-15-1,70.0%,30.0%,+9.1
Holy Cross,33-16-1,67.4%,32.7%,+4.9
N Kentucky,33-17-1,66.0%,34.0%,+4.6
New Orleans,48-25-3,65.8%,34.3%,+4.2
North Dakota,43-23-1,65.2%,34.9%,+4.9
McNeese St,31-17-1,64.6%,35.4%,+3.8
Stonehill,9-5-0,64.3%,35.7%,+1.6
Lamar,31-18-0,63.3%,36.7%,+0.2
WI-Milwkee,79-47-0,62.7%,37.3%,+3.8
Utah Tech,16-10-0,61.5%,38.5%,+3.9
Tulane,66-42-3,61.1%,38.9%,+3.4
Stetson,27-18-2,60.0%,40.0%,+3.4
Evansville,76-51-0,59.8%,40.2%,+3.3
Oral Roberts,62-42-2,59.6%,40.4%,+2.2
IPFW,54-37-0,59.3%,40.7%,+5.6
Portland St,61-42-3,59.2%,40.8%,+4.2
Marshall,66-46-2,58.9%,41.1%,+4.3
S Dakota St,50-35-1,58.8%,41.2%,+4.3
Abl Christian,24-17-0,58.5%,41.5%,+5.7
Idaho,56-40-3,58.3%,41.7%,+1.6
IU Indy,50-36-1,58.1%,41.9%,+3.6
Providence,119-86-5,58.1%,42.0%,+3.0
Ball St,58-42-3,58.0%,42.0%,+3.4
Wake Forest,127-92-2,58.0%,42.0%,+2.4
South Dakota,48-35-1,57.8%,42.2%,+1.4
Grd Canyon,26-19-1,57.8%,42.2%,-0.4
NC A&T,30-22-0,57.7%,42.3%,+3.9
Weber St,45-33-1,57.7%,42.3%,-0.9
UTSA,27-20-0,57.5%,42.6%,+4.2
Tulsa,84-63-1,57.1%,42.9%,+2.7
Iowa St,76-58-1,56.7%,43.3%,+1.9
NJIT,30-23-0,56.6%,43.4%,+0.5
Kansas City,39-30-1,56.5%,43.5%,+1.8
Murray St,52-40-1,56.5%,43.5%,+3.0
Rhode Island,83-64-2,56.5%,43.5%,+1.8
Yale,35-27-0,56.5%,43.6%,+2.4
NW State,27-21-2,56.3%,43.8%,+4.3
Syracuse,109-85-1,56.2%,43.8%,+3.5
Buffalo,64-50-1,56.1%,43.9%,+3.5
Sac State,60-47-1,56.1%,43.9%,+1.9
Oakland,51-40-1,56.0%,44.0%,+3.9
N Dakota St,42-33-0,56.0%,44.0%,+2.4
SE Missouri,53-42-1,55.8%,44.2%,+1.8
S Alabama,58-46-1,55.8%,44.2%,+2.8
Pacific,55-44-1,55.6%,44.4%,+2.6
San Diego,71-57-0,55.5%,44.5%,+0.2
Baylor,72-58-2,55.4%,44.6%,+3.2
Maine,31-25-0,55.4%,44.6%,+1.1
James Mad,59-48-4,55.1%,44.9%,+2.7
Winthrop,27-22-1,55.1%,44.9%,+1.5
Niagara,71-58-1,55.0%,45.0%,+4.6
Boston Col,104-85-6,55.0%,45.0%,+2.3
UCSB,44-36-3,55.0%,45.0%,+1.7
Villanova,110-90-6,55.0%,45.0%,+1.2
Wofford,55-45-2,55.0%,45.0%,+3.0
Mississippi,73-60-3,54.9%,45.1%,+2.3
Denver,79-65-0,54.9%,45.1%,+1.2
Michigan,120-99-1,54.8%,45.2%,+1.1
Presbyterian,23-19-1,54.8%,45.2%,+0.6
Alab A&M,23-19-1,54.8%,45.2%,-0.7
Xavier,104-86-3,54.7%,45.3%,+1.0
Montana,58-48-0,54.7%,45.3%,-0.3
VA Tech,89-74-4,54.6%,45.4%,+2.2
La Salle,95-79-2,54.6%,45.4%,+3.3
