Team,Over Record,Over %,Under %,Total +/-
Jksnville St,2-0-0,100.0%,0.0%,+21.3
Louisiana,1-0-0,100.0%,0.0%,+25.0
NC Central,2-0-0,100.0%,0.0%,+4.8
Belmont,2-0-0,100.0%,0.0%,+27.0
Prairie View,2-0-0,100.0%,0.0%,+16.0
UC Riverside,1-0-0,100.0%,0.0%,+8.5
Central Mich,1-0-0,100.0%,0.0%,+4.5
W Illinois,3-0-0,100.0%,0.0%,+10.5
McNeese St,1-0-0,100.0%,0.0%,+7.5
NC A&T,3-0-0,100.0%,0.0%,+8.3
N Florida,4-0-0,100.0%,0.0%,+22.5
California,2-0-0,100.0%,0.0%,+16.0
Niagara,2-0-0,100.0%,0.0%,+10.8
Texas St,1-0-0,100.0%,0.0%,+6.5
Stony Brook,1-0-0,100.0%,0.0%,+2.5
UCF,1-0-0,100.0%,0.0%,+8.0
Tulane,1-0-0,100.0%,0.0%,+32.0
S Methodist,3-0-0,100.0%,0.0%,+7.8
Akron,1-0-0,100.0%,0.0%,+18.5
Northeastrn,1-0-0,100.0%,0.0%,+4.0
Elon,1-0-0,100.0%,0.0%,+18.5
Manhattan,2-0-0,100.0%,0.0%,+12.0
Kansas St,2-0-0,100.0%,0.0%,+7.3
Montana St,2-0-0,100.0%,0.0%,+6.0
TN State,3-0-0,100.0%,0.0%,+12.5
Citadel,1-0-0,100.0%,0.0%,+7.0
Army,2-0-0,100.0%,0.0%,+34.0
American,3-0-0,100.0%,0.0%,+9.7
UTSA,1-0-0,100.0%,0.0%,+14.5
Rhode Island,1-0-0,100.0%,0.0%,+6.0
Arkansas St,1-0-0,100.0%,0.0%,+5.0
Howard,3-0-0,100.0%,0.0%,+18.5
Sam Hous St,3-0-0,100.0%,0.0%,+10.8
Fla Atlantic,4-0-0,100.0%,0.0%,+20.6
Indiana St,1-0-0,100.0%,0.0%,+9.5
Delaware,1-0-0,100.0%,0.0%,+22.5
Geo Wshgtn,1-0-1,100.0%,0.0%,+4.3
Clemson,1-0-0,100.0%,0.0%,+2.0
TX A&M-CC,2-0-0,100.0%,0.0%,+17.8
Syracuse,1-0-0,100.0%,0.0%,+47.5
Oral Roberts,3-0-0,100.0%,0.0%,+16.2
Duquesne,1-0-0,100.0%,0.0%,+3.0
Hsn Christian,1-0-0,100.0%,0.0%,+16.5
Middle Tenn,2-0-0,100.0%,0.0%,+12.8
Rutgers,1-0-0,100.0%,0.0%,+23.0
Ohio,2-0-0,100.0%,0.0%,+7.8
TX-Arlington,1-0-0,100.0%,0.0%,+39.0
VCU,1-0-0,100.0%,0.0%,+1.0
Coastal Car,2-0-0,100.0%,0.0%,+28.3
W Michigan,1-0-0,100.0%,0.0%,+0.5
N Dakota St,2-0-0,100.0%,0.0%,+31.0
Geo Mason,3-0-0,100.0%,0.0%,+9.3
La Salle,1-0-0,100.0%,0.0%,+13.0
Lamar,1-0-0,100.0%,0.0%,+2.5
TX-Pan Am,2-0-0,100.0%,0.0%,+23.3
VA Tech,1-0-0,100.0%,0.0%,+2.5
Hampton,1-0-0,100.0%,0.0%,+12.5
Memphis,1-0-0,100.0%,0.0%,+47.5
Oklahoma,1-0-0,100.0%,0.0%,+19.5
Montana,2-0-0,100.0%,0.0%,+8.0
North Dakota,3-0-0,100.0%,0.0%,+2.3
BYU,3-0-0,100.0%,0.0%,+18.2
Portland St,1-0-0,100.0%,0.0%,+20.0
Delaware St,2-0-0,100.0%,0.0%,+17.0
Old Dominion,2-0-0,100.0%,0.0%,+16.3
St Peters,2-0-0,100.0%,0.0%,+4.5
Fairfield,1-0-0,100.0%,0.0%,+19.0
S Indiana,2-0-0,100.0%,0.0%,+9.0
Yale,1-0-0,100.0%,0.0%,+18.0
Oklahoma St,1-0-0,100.0%,0.0%,+1.5
Wm & Mary,2-0-0,100.0%,0.0%,+7.8
Hawaii,1-0-0,100.0%,0.0%,+4.0
Connecticut,1-0-0,100.0%,0.0%,+3.5
Jacksonville,1-0-0,100.0%,0.0%,+15.5
Richmond,2-0-0,100.0%,0.0%,+8.0
Nevada,1-0-0,100.0%,0.0%,+8.0
N Kentucky,2-0-0,100.0%,0.0%,+16.8
Col Charlestn,1-0-0,100.0%,0.0%,+3.0
Incar Word,2-0-0,100.0%,0.0%,+8.3
SC Upstate,5-1-0,83.3%,16.7%,+8.7
NJIT,4-1-0,80.0%,20.0%,+5.9
Missouri,3-1-0,75.0%,25.0%,+7.8
Oregon,3-1-0,75.0%,25.0%,+0.6
Weber St,3-1-0,75.0%,25.0%,+14.6
New Mexico,3-1-0,75.0%,25.0%,+3.1
Lehigh,3-1-0,75.0%,25.0%,+3.1
Coppin St,3-1-1,75.0%,25.0%,+2.8
Canisius,3-1-0,75.0%,25.0%,+8.1
South Dakota,3-1-0,75.0%,25.0%,+14.6
Villanova,3-1-0,75.0%,25.0%,+1.9
Stonehill,3-1-0,75.0%,25.0%,+6.6
Troy,3-1-0,75.0%,25.0%,+5.1
Wisconsin,3-1-0,75.0%,25.0%,+6.9
Arizona St,3-1-0,75.0%,25.0%,+6.1
St. Thomas,3-1-0,75.0%,25.0%,+3.9
San Diego,2-1-0,66.7%,33.3%,-0.2
Fordham,2-1-0,66.7%,33.3%,+8.2
UCSB,2-1-0,66.7%,33.3%,+4.7
Ohio St,2-1-0,66.7%,33.3%,+16.0
Maryland BC,2-1-0,66.7%,33.3%,-0.3
Auburn,2-1-0,66.7%,33.3%,-1.3
Central Ark,2-1-0,66.7%,33.3%,0.0
Grambling St,2-1-0,66.7%,33.3%,+5.3
Mercer,2-1-0,66.7%,33.3%,+13.5
N Arizona,2-1-0,66.7%,33.3%,-7.2
Morehead St,2-1-0,66.7%,33.3%,+8.3
Denver,2-1-0,66.7%,33.3%,+16.5
Cal Poly,2-1-0,66.7%,33.3%,-0.2
Mt St Marys,2-1-0,66.7%,33.3%,+14.2
Seattle,2-1-0,66.7%,33.3%,+10.5
Chattanooga,2-1-0,66.7%,33.3%,+9.8
Cal Baptist,2-1-0,66.7%,33.3%,+4.8
IPFW,2-1-0,66.7%,33.3%,+9.7
Utah St,2-1-0,66.7%,33.3%,+7.7
Florida St,2-1-0,66.7%,33.3%,+1.0
Norfolk St,2-1-0,66.7%,33.3%,-2.2
Detroit,2-1-0,66.7%,33.3%,+15.0
Texas Tech,2-1-0,66.7%,33.3%,+1.3
Kennesaw St,2-1-0,66.7%,33.3%,-1.0
Albany,2-1-0,66.7%,33.3%,+1.5
TN Tech,2-1-0,66.7%,33.3%,-0.5
WI-Milwkee,2-1-0,66.7%,33.3%,-5.8
St Fran (PA),2-1-0,66.7%,33.3%,+3.3
Valparaiso,2-1-0,66.7%,33.3%,+9.2
Rob Morris,2-1-0,66.7%,33.3%,-4.3
Buffalo,2-1-0,66.7%,33.3%,+2.2
Idaho St,2-1-0,66.7%,33.3%,+6.5
Charl South,4-2-0,66.7%,33.3%,+2.7
Utah Tech,2-1-0,66.7%,33.3%,+0.7
Bryant,3-2-0,60.0%,40.0%,-0.7
Ark Pine Bl,3-2-0,60.0%,40.0%,+8.8
Chicago St,4-3-0,57.1%,42.9%,-1.4
Gard-Webb,1-1-0,50.0%,50.0%,-9.0
TX Southern,1-1-0,50.0%,50.0%,+0.3
Butler,1-1-0,50.0%,50.0%,-1.8
Presbyterian,1-1-0,50.0%,50.0%,+13.8
Temple,1-1-0,50.0%,50.0%,+8.0
LA Tech,2-2-0,50.0%,50.0%,-3.5
Mercyhurst,1-1-0,50.0%,50.0%,+3.8
Ball St,1-1-0,50.0%,50.0%,+2.3
Marshall,2-2-0,50.0%,50.0%,+6.1
Bradley,1-1-0,50.0%,50.0%,-1.5
UCSD,1-1-0,50.0%,50.0%,-1.3
Dayton,1-1-0,50.0%,50.0%,-6.5
S Carolina,1-1-0,50.0%,50.0%,+4.3
TN Martin,1-1-0,50.0%,50.0%,-11.8
Pepperdine,2-2-0,50.0%,50.0%,-2.9
S Car State,1-1-0,50.0%,50.0%,-0.3
Longwood,2-2-0,50.0%,50.0%,-1.3
WI-Grn Bay,1-1-1,50.0%,50.0%,+0.5
UC Davis,1-1-0,50.0%,50.0%,+0.8
Northwestern,2-2-0,50.0%,50.0%,+1.5
Campbell,1-1-0,50.0%,50.0%,+0.8
San Diego St,1-1-0,50.0%,50.0%,-2.5
Marquette,2-2-0,50.0%,50.0%,-0.5
Indiana,1-1-0,50.0%,50.0%,-4.8
Kansas City,1-1-0,50.0%,50.0%,-1.8
Nebraska,1-1-0,50.0%,50.0%,-1.8
Florida,1-1-0,50.0%,50.0%,-5.0
S Alabama,1-1-0,50.0%,50.0%,+0.8
Idaho,1-1-0,50.0%,50.0%,-7.8
E Washingtn,2-2-0,50.0%,50.0%,+3.0
N Iowa,1-1-0,50.0%,50.0%,+8.5
Boise St,1-1-0,50.0%,50.0%,+3.0
Winthrop,1-1-0,50.0%,50.0%,-18.8
S Mississippi,1-1-0,50.0%,50.0%,-3.3
NC-Asheville,1-1-0,50.0%,50.0%,+8.8
Houston,1-1-0,50.0%,50.0%,+5.8
Le Moyne,2-2-0,50.0%,50.0%,+17.0
Samford,2-2-0,50.0%,50.0%,+2.9
Quinnipiac,1-1-0,50.0%,50.0%,+1.0
Tennessee,1-1-0,50.0%,50.0%,+4.8
Wichita St,1-1-0,50.0%,50.0%,+15.5
GA Tech,1-1-0,50.0%,50.0%,-3.8
Loyola-MD,1-1-0,50.0%,50.0%,-6.0
Navy,1-1-0,50.0%,50.0%,+5.8
Air Force,2-2-0,50.0%,50.0%,-1.3
Notre Dame,1-1-0,50.0%,50.0%,-4.5
New Orleans,1-1-0,50.0%,50.0%,-2.0
Abl Christian,1-1-0,50.0%,50.0%,-7.3
Miami,1-1-0,50.0%,50.0%,-1.0
Wash State,2-2-0,50.0%,50.0%,-2.3
Boston Col,1-1-0,50.0%,50.0%,+8.8
N Carolina,1-1-0,50.0%,50.0%,-2.3
CS Fullerton,1-1-0,50.0%,50.0%,-5.8
USC,1-1-0,50.0%,50.0%,-14.8
Georgia St,2-2-0,50.0%,50.0%,+3.1
Sacred Hrt,2-2-0,50.0%,50.0%,-0.4
AR Lit Rock,1-1-0,50.0%,50.0%,-7.0
Fla Gulf Cst,1-1-0,50.0%,50.0%,+2.3
Cal St Nrdge,1-1-0,50.0%,50.0%,-3.3
Texas A&M,1-1-0,50.0%,50.0%,-9.3
Lafayette,1-1-0,50.0%,50.0%,-1.3
Minnesota,2-2-0,50.0%,50.0%,+3.3
Bellarmine,1-1-0,50.0%,50.0%,+10.0
W Georgia,2-2-0,50.0%,50.0%,-2.8
Tarleton St,1-1-0,50.0%,50.0%,-8.5
Vermont,3-4-0,42.9%,57.1%,-6.0
F Dickinson,2-3-0,40.0%,60.0%,+0.6
Wake Forest,2-3-0,40.0%,60.0%,-7.1
Jackson St,2-3-0,40.0%,60.0%,-3.3
S Utah,2-3-1,40.0%,60.0%,-1.8
High Point,2-3-0,40.0%,60.0%,-6.1
Miss Val St,2-3-0,40.0%,60.0%,-2.4
Tulsa,2-3-0,40.0%,60.0%,+9.7
UL Monroe,2-3-0,40.0%,60.0%,-1.4
Rice,2-3-0,40.0%,60.0%,-9.2
Bucknell,2-3-0,40.0%,60.0%,-1.3
Merrimack,2-3-0,40.0%,60.0%,-12.3
NC State,1-2-0,33.3%,66.7%,-12.5
Alab A&M,1-2-0,33.3%,66.7%,-11.8
Penn St,1-2-0,33.3%,66.7%,-2.5
Kentucky,1-2-0,33.3%,66.7%,-2.8
SE Missouri,1-2-0,33.3%,66.7%,-10.2
N Colorado,1-2-0,33.3%,66.7%,-2.7
Murray St,1-2-0,33.3%,66.7%,-6.8
St Bonavent,1-2-0,33.3%,66.7%,-9.7
Purdue,1-2-0,33.3%,66.7%,-7.8
Evansville,1-2-0,33.3%,66.7%,-6.3
Radford,1-2-0,33.3%,66.7%,-2.5
Colgate,2-4-0,33.3%,66.7%,-4.4
U Mass,1-2-0,33.3%,66.7%,-2.8
Gonzaga,1-2-0,33.3%,66.7%,-9.0
Michigan St,1-2-0,33.3%,66.7%,-6.0
Lipscomb,2-4-0,33.3%,66.7%,-6.6
Cornell,1-2-0,33.3%,66.7%,+4.3
Beth-Cook,1-2-0,33.3%,66.7%,-14.7
Alabama,1-2-0,33.3%,66.7%,-5.7
Lg Beach St,1-2-0,33.3%,66.7%,-5.5
Vanderbilt,1-2-0,33.3%,66.7%,+4.7
Alcorn St,2-4-0,33.3%,66.7%,+1.7
