Team,Over Record,Over %,Under %,Total +/-
W Georgia,1-0-0,100.0%,0.0%,+4.5
Hsn Christian,49-24-1,67.1%,32.9%,+11.5
TX Southern,53-28-1,65.4%,34.6%,+6.7
Queens,15-8-0,65.2%,34.8%,+5.2
Lindenwood,13-7-1,65.0%,35.0%,+6.1
F Dickinson,53-29-3,64.6%,35.4%,+6.5
Neb Omaha,76-42-3,64.4%,35.6%,+6.0
Idaho St,128-71-1,64.3%,35.7%,+5.7
McNeese St,43-24-2,64.2%,35.8%,+3.7
Oakland,112-63-2,64.0%,36.0%,+5.8
UCSD,30-17-0,63.8%,36.2%,+6.9
TX A&M-Com,14-8-0,63.6%,36.4%,+9.8
CS Bakersfld,47-28-0,62.7%,37.3%,+4.6
Wofford,133-80-3,62.4%,37.6%,+4.7
SE Louisiana,40-25-0,61.5%,38.5%,+3.0
E Tenn St,90-61-1,59.6%,40.4%,+2.9
Lipscomb,70-48-2,59.3%,40.7%,+5.2
IPFW,97-67-5,59.2%,40.9%,+3.0
Gard-Webb,45-32-0,58.4%,41.6%,+3.6
South Dakota,81-58-1,58.3%,41.7%,+3.8
Colgate,57-41-1,58.2%,41.8%,+0.5
St Bonavent,148-107-2,58.0%,42.0%,+4.6
SE Missouri,121-88-4,57.9%,42.1%,+4.0
UL Monroe,114-83-7,57.9%,42.1%,+2.9
North Dakota,75-55-2,57.7%,42.3%,+1.1
S Car State,35-26-0,57.4%,42.6%,+4.5
Colorado St,153-114-6,57.3%,42.7%,+3.7
Denver,138-103-3,57.3%,42.7%,+3.2
Drake,146-109-6,57.3%,42.8%,+3.3
Norfolk St,36-27-0,57.1%,42.9%,+2.9
Lafayette,52-39-2,57.1%,42.9%,+2.0
Boston U,64-48-3,57.1%,42.9%,+3.0
Oral Roberts,80-60-0,57.1%,42.9%,+2.5
NC-Asheville,45-34-1,57.0%,43.0%,+0.6
WI-Milwkee,147-112-2,56.8%,43.2%,+2.7
Howard,39-30-1,56.5%,43.5%,+3.9
N Florida,52-40-1,56.5%,43.5%,+2.5
Wake Forest,192-148-6,56.5%,43.5%,+2.0
Radford,47-37-1,56.0%,44.1%,+1.7
Beth-Cook,33-26-0,55.9%,44.1%,+3.4
N Carolina,199-157-5,55.9%,44.1%,+2.3
Central Mich,133-105-3,55.9%,44.1%,+2.8
Air Force,138-109-3,55.9%,44.1%,+2.5
N Colorado,105-83-4,55.9%,44.2%,+3.0
Montana St,126-100-0,55.8%,44.3%,+2.1
W Michigan,138-110-4,55.7%,44.4%,+2.4
Presbyterian,40-32-0,55.6%,44.4%,+4.3
Brown,102-82-2,55.4%,44.6%,+2.8
Niagara,130-105-5,55.3%,44.7%,+3.2
E Illinois,121-98-4,55.3%,44.8%,+2.7
Towson,127-103-0,55.2%,44.8%,+3.3
Yale,90-73-2,55.2%,44.8%,+1.1
Detroit,140-114-4,55.1%,44.9%,+2.5
Coppin St,38-31-0,55.1%,44.9%,+1.1
Samford,120-98-2,55.1%,45.0%,+3.8
Xavier,186-152-6,55.0%,45.0%,+1.2
IU Indy,83-68-1,55.0%,45.0%,+2.7
Wyoming,152-125-4,54.9%,45.1%,+2.3
Temple,169-139-3,54.9%,45.1%,+3.0
Cal St Nrdge,126-104-1,54.8%,45.2%,+3.5
Providence,178-147-3,54.8%,45.2%,+2.4
Montana,127-105-4,54.7%,45.3%,+1.5
Portland St,117-97-2,54.7%,45.3%,+2.7
La Salle,141-117-3,54.7%,45.4%,+2.1
Utah St,153-127-5,54.6%,45.4%,+2.4
Youngs St,129-108-2,54.4%,45.6%,+2.7
Ste F Austin,43-36-1,54.4%,45.6%,+2.4
Rider,123-103-1,54.4%,45.6%,+0.8
Nevada,156-131-2,54.4%,45.6%,+0.6
Auburn,159-134-1,54.3%,45.7%,+2.2
Austin Peay,127-107-3,54.3%,45.7%,+4.0
Idaho,124-105-2,54.2%,45.9%,+1.1
S Utah,92-78-0,54.1%,45.9%,+1.4
Florida St,165-140-9,54.1%,45.9%,+1.1
North Texas,128-109-3,54.0%,46.0%,+1.6
Grd Canyon,61-52-1,54.0%,46.0%,+0.3
Fla Atlantic,105-90-2,53.9%,46.2%,+2.4
Georgia St,121-104-1,53.8%,46.2%,+2.4
Utah,172-148-3,53.8%,46.3%,+1.8
Creighton,168-145-10,53.7%,46.3%,+2.2
Arkansas,168-145-6,53.7%,46.3%,+1.3
Arkansas St,125-108-1,53.7%,46.4%,+2.2
Incar Word,37-32-0,53.6%,46.4%,+0.4
California,193-167-6,53.6%,46.4%,+1.1
Bowling Grn,141-122-3,53.6%,46.4%,+0.9
Utah Valley,54-47-1,53.5%,46.5%,+1.8
AR Lit Rock,125-109-3,53.4%,46.6%,+2.0
Weber St,120-105-5,53.3%,46.7%,+1.5
Miss Val St,32-28-0,53.3%,46.7%,+0.1
Pittsburgh,168-147-7,53.3%,46.7%,+0.6
TN Martin,113-99-4,53.3%,46.7%,+3.3
Northeastrn,113-99-1,53.3%,46.7%,+1.7
Bradley,154-135-1,53.3%,46.7%,+0.9
S Mississippi,123-108-0,53.3%,46.8%,+2.0
Kent St,140-123-6,53.2%,46.8%,+2.5
Richmond,149-131-3,53.2%,46.8%,+1.6
Harvard,100-88-1,53.2%,46.8%,+0.8
St Fran (PA),43-38-0,53.1%,46.9%,+1.8
E Washingtn,114-101-2,53.0%,47.0%,+2.6
Boston Col,159-141-4,53.0%,47.0%,+1.3
Tulane,133-118-3,53.0%,47.0%,+2.0
New Orleans,71-63-1,53.0%,47.0%,+1.1
Stetson,45-40-0,52.9%,47.1%,+2.7
Kansas,186-166-5,52.8%,47.2%,+2.6
