Team,Over Record,Over %,Under %,Total +/-
W Georgia,2-0-0,100.0%,0.0%,+7.8
S Indiana,16-7-0,69.6%,30.4%,+6.6
Neb Omaha,80-47-0,63.0%,37.0%,+3.5
Lipscomb,54-33-1,62.1%,37.9%,+5.2
Hsn Christian,38-24-0,61.3%,38.7%,+4.9
NW State,41-27-1,60.3%,39.7%,+4.2
Idaho St,132-88-1,60.0%,40.0%,+4.1
Stetson,41-28-1,59.4%,40.6%,+2.6
Queens,13-9-1,59.1%,40.9%,+2.0
N Florida,48-34-0,58.5%,41.5%,+3.9
Oakland,98-70-4,58.3%,41.7%,+3.1
Central Mich,65-47-1,58.0%,42.0%,+3.0
Austin Peay,116-84-6,58.0%,42.0%,+3.6
NC-Asheville,40-29-4,58.0%,42.0%,+3.1
CS Bakersfld,61-45-0,57.6%,42.5%,+1.4
St Josephs,80-59-2,57.6%,42.5%,+3.5
Bucknell,35-26-1,57.4%,42.6%,+2.0
McNeese St,35-26-2,57.4%,42.6%,+4.8
South Dakota,74-55-2,57.4%,42.6%,+4.0
Boise St,106-79-0,57.3%,42.7%,+1.6
E Illinois,118-88-3,57.3%,42.7%,+1.7
Lehigh,37-28-1,56.9%,43.1%,+1.1
Prairie View,50-38-0,56.8%,43.2%,+2.5
New Orleans,71-54-2,56.8%,43.2%,+3.0
Loyola-MD,65-50-2,56.5%,43.5%,+4.4
VMI,48-37-0,56.5%,43.5%,+6.0
Longwood,35-27-1,56.5%,43.6%,+0.6
Sam Hous St,44-34-0,56.4%,43.6%,-0.4
NC-Wilmgton,97-75-2,56.4%,43.6%,+2.7
Auburn,75-58-2,56.4%,43.6%,+2.6
Belmont,83-65-2,56.1%,43.9%,+2.7
St Bonavent,83-65-1,56.1%,43.9%,+3.1
Denver,118-93-5,55.9%,44.1%,+2.2
Boston Col,86-68-2,55.8%,44.2%,+1.9
Charl South,29-23-1,55.8%,44.2%,+1.3
Buffalo,73-58-1,55.7%,44.3%,+3.3
E Michigan,54-43-0,55.7%,44.3%,+1.1
Alabama,100-80-2,55.6%,44.4%,+2.1
Grd Canyon,61-49-0,55.5%,44.6%,+1.3
Miss Val St,56-45-0,55.5%,44.6%,+2.5
Sacred Hrt,41-33-0,55.4%,44.6%,+1.8
San Jose St,98-79-3,55.4%,44.6%,+3.0
Indiana St,67-54-2,55.4%,44.6%,+1.2
IPFW,78-63-7,55.3%,44.7%,+2.0
Youngs St,99-80-2,55.3%,44.7%,+1.9
SE Missouri,110-89-6,55.3%,44.7%,+3.4
Montana St,131-106-0,55.3%,44.7%,+1.8
E Washingtn,137-111-2,55.2%,44.8%,+2.4
Campbell,37-30-0,55.2%,44.8%,+2.3
Duke,118-96-0,55.1%,44.9%,+2.3
Lafayette,27-22-2,55.1%,44.9%,+1.8
Wright St,103-84-3,55.1%,44.9%,+1.2
TX-Pan Am,44-36-1,55.0%,45.0%,-0.2
Mercer,51-42-3,54.8%,45.2%,+2.2
Oral Roberts,80-66-1,54.8%,45.2%,+3.2
Wake Forest,92-76-3,54.8%,45.2%,+2.2
Hofstra,99-82-3,54.7%,45.3%,+2.5
Binghamton,35-29-1,54.7%,45.3%,-0.7
SIU Edward,65-54-1,54.6%,45.4%,+2.0
Arkansas St,113-94-6,54.6%,45.4%,+3.1
Toledo,66-55-2,54.6%,45.5%,+2.4
Rice,96-80-0,54.6%,45.5%,+3.9
Pepperdine,135-113-3,54.4%,45.6%,+2.4
Holy Cross,37-31-0,54.4%,45.6%,+1.3
Troy,114-96-6,54.3%,45.7%,+2.2
UCSD,26-22-2,54.2%,45.8%,+3.0
Ball St,61-52-2,54.0%,46.0%,+0.1
Kent St,68-58-7,54.0%,46.0%,+1.9
S Utah,96-82-3,53.9%,46.1%,+1.8
S Dakota St,91-78-1,53.9%,46.2%,+0.8
Montana,134-115-4,53.8%,46.2%,+1.8
Villanova,106-91-6,53.8%,46.2%,+0.5
Morgan St,50-43-2,53.8%,46.2%,+1.0
Rob Morris,50-43-1,53.8%,46.2%,-0.3
Towson,87-75-2,53.7%,46.3%,+3.2
Marquette,102-88-1,53.7%,46.3%,+0.8
High Point,37-32-1,53.6%,46.4%,+1.5
Temple,97-84-3,53.6%,46.4%,+1.9
Radford,38-33-1,53.5%,46.5%,+2.5
North Dakota,77-67-1,53.5%,46.5%,+1.2
Gonzaga,163-142-1,53.4%,46.6%,+1.3
AR Lit Rock,120-105-2,53.3%,46.7%,+1.4
Jacksonville,40-35-1,53.3%,46.7%,+0.3
TN Martin,113-99-4,53.3%,46.7%,+3.6
CS Fullerton,121-106-4,53.3%,46.7%,+2.6
Baylor,82-72-3,53.3%,46.8%,+1.5
Central Ark,33-29-0,53.2%,46.8%,+2.3
Tulsa,91-80-3,53.2%,46.8%,+2.0
Army,25-22-0,53.2%,46.8%,+1.6
W Kentucky,126-111-5,53.2%,46.8%,+2.8
Washington,138-122-1,53.1%,46.9%,+1.6
TX Southern,52-46-1,53.1%,46.9%,+2.5
Tarleton St,26-23-1,53.1%,46.9%,+3.0
Ohio,62-55-2,53.0%,47.0%,+0.7
Texas Tech,89-79-5,53.0%,47.0%,+1.2
Rhode Island,81-72-0,52.9%,47.1%,+0.7
Nevada,108-96-2,52.9%,47.1%,+0.9
BYU,129-115-4,52.9%,47.1%,+2.3
Samford,93-83-0,52.8%,47.2%,+3.5
Georgia,84-75-0,52.8%,47.2%,+0.9
USC,140-125-1,52.8%,47.2%,+1.8
Harvard,113-101-1,52.8%,47.2%,+1.0
TX A&M-CC,38-34-1,52.8%,47.2%,+0.8
Davidson,95-85-2,52.8%,47.2%,+1.1
W Virginia,105-94-3,52.8%,47.2%,+1.3
Santa Clara,126-113-4,52.7%,47.3%,+0.3
Brown,107-96-3,52.7%,47.3%,+1.0
Clemson,99-89-3,52.7%,47.3%,+1.2
WI-Milwkee,103-93-1,52.6%,47.5%,+0.4
Mass Lowell,31-28-0,52.5%,47.5%,+2.4
Lg Beach St,125-113-0,52.5%,47.5%,+1.7
Utah St,105-95-2,52.5%,47.5%,+2.0
Loyola Mymt,127-115-3,52.5%,47.5%,+0.8
Air Force,74-67-1,52.5%,47.5%,+0.7
Stony Brook,43-39-0,52.4%,47.6%,+1.3
Weber St,132-120-3,52.4%,47.6%,+0.4
Abl Christian,33-30-1,52.4%,47.6%,+1.5
San Diego,122-111-2,52.4%,47.6%,-0.1
Missouri St,67-61-0,52.3%,47.7%,+2.3
Vanderbilt,79-72-3,52.3%,47.7%,+1.3
UTSA,68-62-1,52.3%,47.7%,+1.1
Notre Dame,103-94-6,52.3%,47.7%,+1.3
Texas St,71-65-3,52.2%,47.8%,-0.1
Virginia,107-98-0,52.2%,47.8%,+1.1
TX-Arlington,77-71-1,52.0%,48.0%,+1.9
Boston U,39-36-0,52.0%,48.0%,+0.5
Miami (OH),65-60-1,52.0%,48.0%,+2.1
Lindenwood,13-12-0,52.0%,48.0%,+2.1
Cleveland St,105-97-4,52.0%,48.0%,+0.4
IL-Chicago,97-90-0,51.9%,48.1%,+0.9
N Carolina,129-120-5,51.8%,48.2%,+0.8
UNLV,88-82-6,51.8%,48.2%,+0.2
St Johns,89-83-2,51.7%,48.3%,+1.9
WI-Grn Bay,105-98-2,51.7%,48.3%,+1.2
California,136-127-2,51.7%,48.3%,+1.8
Dayton,91-85-1,51.7%,48.3%,+0.8
Geo Wshgtn,77-72-4,51.7%,48.3%,+0.2
Houston,78-73-2,51.7%,48.3%,-0.8
Ark Pine Bl,47-44-1,51.7%,48.4%,+0.8
Detroit,96-90-4,51.6%,48.4%,+1.3
Maine,32-30-1,51.6%,48.4%,-2.9
Pittsburgh,96-90-3,51.6%,48.4%,+0.4
Duquesne,65-61-0,51.6%,48.4%,+2.6
N Arizona,120-113-2,51.5%,48.5%,+1.7
Pacific,128-121-2,51.4%,48.6%,+0.7
S Methodist,73-69-3,51.4%,48.6%,+0.2
La Salle,59-56-0,51.3%,48.7%,+0.8
Syracuse,120-114-1,51.3%,48.7%,+0.7
TN State,100-95-2,51.3%,48.7%,+0.9
UC Davis,104-99-6,51.2%,48.8%,+1.5
Arizona,152-145-4,51.2%,48.8%,+1.3
Illinois St,68-65-1,51.1%,48.9%,+0.9
Minnesota,94-90-1,51.1%,48.9%,+0.2
TX Christian,71-68-4,51.1%,48.9%,+0.5
Citadel,78-75-3,51.0%,49.0%,+0.5
Columbia,104-100-2,51.0%,49.0%,+0.6
Wyoming,79-76-2,51.0%,49.0%,+2.6
Texas,111-107-2,50.9%,49.1%,-0.5
Florida,92-89-2,50.8%,49.2%,0.0
Fairfield,94-91-3,50.8%,49.2%,+1.1
Iowa,98-95-2,50.8%,49.2%,+0.5
Manhattan,98-95-0,50.8%,49.2%,+0.5
Ste F Austin,34-33-1,50.8%,49.3%,0.0
Kansas City,68-66-3,50.8%,49.3%,-0.4
N Colorado,101-98-3,50.8%,49.3%,+2.2
Michigan,104-101-2,50.7%,49.3%,+1.5
TN Tech,105-102-1,50.7%,49.3%,+1.3
Cal St Nrdge,107-104-6,50.7%,49.3%,+0.9
Kennesaw St,36-35-3,50.7%,49.3%,+1.7
