Team,Over Record,Over %,Under %,Total +/-
W Georgia,1-0-0,100.0%,0.0%,+9.5
Queens,24-14-1,63.2%,36.8%,+1.2
UCSD,33-20-2,62.3%,37.7%,+8.3
Le Moyne,11-7-0,61.1%,38.9%,-0.8
Miss Val St,87-56-1,60.8%,39.2%,+4.2
New Orleans,129-85-2,60.3%,39.7%,+2.2
TX A&M-Com,25-17-0,59.5%,40.5%,+5.9
Idaho St,187-128-5,59.4%,40.6%,+4.6
S Indiana,25-19-0,56.8%,43.2%,+2.5
SE Missouri,196-149-6,56.8%,43.2%,+3.6
Kennesaw St,80-61-2,56.7%,43.3%,+2.0
SIU Edward,125-96-4,56.6%,43.4%,+0.6
NC State,183-141-4,56.5%,43.5%,+1.9
North Dakota,123-95-1,56.4%,43.6%,+2.1
Grd Canyon,80-62-0,56.3%,43.7%,+0.8
Gard-Webb,85-66-2,56.3%,43.7%,+3.2
Oakland,148-116-4,56.1%,43.9%,+2.4
TX-Pan Am,70-55-1,56.0%,44.0%,+1.5
Neb Omaha,94-74-1,56.0%,44.1%,+1.9
SE Louisiana,68-54-0,55.7%,44.3%,+3.2
Nevada,192-153-3,55.7%,44.4%,+1.8
NC-Asheville,79-63-5,55.6%,44.4%,+1.9
Weber St,199-159-3,55.6%,44.4%,+1.9
Coppin St,76-61-1,55.5%,44.5%,+1.3
Lehigh,88-71-1,55.4%,44.7%,+3.5
Youngs St,176-142-1,55.4%,44.7%,+1.9
Lipscomb,89-72-1,55.3%,44.7%,+2.0
Iowa,164-133-1,55.2%,44.8%,+2.9
Florida Intl,171-139-2,55.2%,44.8%,+1.2
Wright St,187-152-2,55.2%,44.8%,+0.8
High Point,75-61-2,55.2%,44.9%,+2.9
Norfolk St,74-61-1,54.8%,45.2%,+0.4
N Colorado,143-118-5,54.8%,45.2%,+2.6
Alcorn St,69-57-2,54.8%,45.2%,+1.9
Hofstra,208-172-4,54.7%,45.3%,+2.9
NW State,70-58-3,54.7%,45.3%,+1.6
F Dickinson,76-63-2,54.7%,45.3%,+3.7
U Mass,166-138-3,54.6%,45.4%,+1.8
TX A&M-CC,73-61-3,54.5%,45.5%,+0.4
Buffalo,184-154-5,54.4%,45.6%,+1.8
Incar Word,58-49-1,54.2%,45.8%,+2.2
Brown,158-134-4,54.1%,45.9%,+1.9
Texas St,121-103-2,54.0%,46.0%,+0.9
UTSA,121-103-3,54.0%,46.0%,+1.4
CS Bakersfld,74-63-0,54.0%,46.0%,+0.9
American,82-70-0,54.0%,46.1%,+0.5
Auburn,192-164-2,53.9%,46.1%,+1.9
Samford,181-155-4,53.9%,46.1%,+2.2
Indiana St,183-157-5,53.8%,46.2%,+1.7
