Team,Over Record,Over %,Under %,Total +/-
Hsn Christian,42-22-2,65.6%,34.4%,+5.5
S Indiana,15-8-0,65.2%,34.8%,+3.5
TX-Pan Am,47-28-2,62.7%,37.3%,+1.5
Holy Cross,59-38-2,60.8%,39.2%,+0.7
New Orleans,93-60-2,60.8%,39.2%,+3.3
Kennesaw St,47-32-2,59.5%,40.5%,+2.2
McNeese St,58-40-1,59.2%,40.8%,+2.1
Howard,52-37-0,58.4%,41.6%,+2.7
Miss Val St,21-15-1,58.3%,41.7%,+0.9
Bucknell,80-58-3,58.0%,42.0%,+2.3
Wake Forest,216-157-4,57.9%,42.1%,+3.2
Radford,77-57-1,57.5%,42.5%,+2.5
E Washingtn,174-129-2,57.4%,42.6%,+3.2
Oral Roberts,128-96-2,57.1%,42.9%,+3.6
Santa Clara,172-129-3,57.1%,42.9%,+2.7
E Illinois,115-87-4,56.9%,43.1%,+2.8
UCSD,25-19-2,56.8%,43.2%,+2.1
NW State,55-42-3,56.7%,43.3%,+4.0
Oakland,147-113-4,56.5%,43.5%,+2.4
Idaho,120-93-0,56.3%,43.7%,+1.0
South Dakota,99-77-5,56.3%,43.8%,+3.9
Fla Atlantic,134-106-2,55.8%,44.2%,+2.0
Ball St,150-119-3,55.8%,44.2%,+2.2
Montana St,154-123-0,55.6%,44.4%,+2.4
San Jose St,91-73-2,55.5%,44.5%,+2.0
Gard-Webb,71-57-2,55.5%,44.5%,+1.5
Denver,138-111-2,55.4%,44.6%,+1.1
North Dakota,88-71-2,55.4%,44.7%,+2.4
Weber St,196-159-3,55.2%,44.8%,+1.4
SE Missouri,115-94-2,55.0%,45.0%,+3.0
VMI,56-46-1,54.9%,45.1%,+2.0
SC Upstate,51-42-0,54.8%,45.2%,+1.4
High Point,64-53-3,54.7%,45.3%,+2.0
Abl Christian,64-53-2,54.7%,45.3%,+1.6
Campbell,66-55-1,54.6%,45.5%,+1.2
Chicago St,25-21-0,54.4%,45.7%,+3.6
Prairie View,58-49-2,54.2%,45.8%,+0.3
Lafayette,52-44-3,54.2%,45.8%,+1.2
IU Indy,79-67-0,54.1%,45.9%,+3.4
Pepperdine,123-105-3,54.0%,46.1%,+1.8
TX Southern,84-72-0,53.9%,46.2%,+2.8
Ste F Austin,78-67-2,53.8%,46.2%,+1.2
Boston Col,164-141-9,53.8%,46.2%,+0.7
W Carolina,136-118-1,53.5%,46.5%,+2.1
Grd Canyon,85-74-2,53.5%,46.5%,-0.3
Coastal Car,78-68-0,53.4%,46.6%,+2.2
N Colorado,129-113-5,53.3%,46.7%,+1.5
Boston U,83-73-3,53.2%,46.8%,-0.2
Dayton,229-202-4,53.1%,46.9%,+0.1
Kansas City,68-60-2,53.1%,46.9%,+0.4
Iowa St,190-168-5,53.1%,46.9%,+1.4
N Dakota St,131-116-3,53.0%,47.0%,+1.1
GA Southern,142-126-2,53.0%,47.0%,+0.6
Iowa,215-191-5,53.0%,47.0%,+1.9
W Michigan,153-136-2,52.9%,47.1%,+2.1
IPFW,118-105-4,52.9%,47.1%,+0.6
UTSA,73-65-1,52.9%,47.1%,+2.0
Neb Omaha,73-65-3,52.9%,47.1%,+1.9
Lipscomb,84-75-1,52.8%,47.2%,+0.2
Marshall,154-138-5,52.7%,47.3%,+1.9
Longwood,58-52-4,52.7%,47.3%,+0.5
Providence,194-174-4,52.7%,47.3%,+1.0
Delaware,137-123-2,52.7%,47.3%,+1.4
Auburn,178-160-1,52.7%,47.3%,+1.0
California,189-170-4,52.7%,47.4%,+1.3
Charlotte,162-146-8,52.6%,47.4%,+1.3
Toledo,174-157-1,52.6%,47.4%,+1.8
Bradley,164-148-3,52.6%,47.4%,-0.2
NC State,216-195-7,52.6%,47.5%,+0.6
Stetson,52-47-2,52.5%,47.5%,+2.1
UNLV,221-200-6,52.5%,47.5%,+1.2
SE Louisiana,54-49-1,52.4%,47.6%,+0.8
Florida St,207-188-13,52.4%,47.6%,+0.7
Utah St,224-204-6,52.3%,47.7%,+1.3
WI-Grn Bay,157-143-3,52.3%,47.7%,+1.1
Hofstra,182-166-2,52.3%,47.7%,+1.8
Pittsburgh,217-198-7,52.3%,47.7%,+0.4
Youngs St,117-107-2,52.2%,47.8%,+1.0
Beth-Cook,47-43-0,52.2%,47.8%,-0.2
Lamar,47-43-0,52.2%,47.8%,+0.8
UL Monroe,94-86-3,52.2%,47.8%,+2.2
Detroit,131-120-5,52.2%,47.8%,+1.7
Niagara,143-131-7,52.2%,47.8%,+2.7
TX El Paso,181-166-2,52.2%,47.8%,+1.0
LSU,194-178-4,52.2%,47.9%,+1.2
Gonzaga,316-290-4,52.2%,47.9%,+0.8
S Mississippi,146-134-4,52.1%,47.9%,+0.9
Brown,98-90-4,52.1%,47.9%,+0.3
Purdue,254-234-5,52.1%,48.0%,+1.1
Lg Beach St,166-153-1,52.0%,48.0%,+2.6
Liberty,91-84-3,52.0%,48.0%,+1.4
Jksnville St,118-109-3,52.0%,48.0%,+0.5
Morgan St,53-49-5,52.0%,48.0%,+1.5
Montana,189-175-4,51.9%,48.1%,+0.8
Fresno St,167-155-4,51.9%,48.1%,+0.8
Colorado St,169-157-5,51.8%,48.2%,+0.8
Vanderbilt,184-171-4,51.8%,48.2%,+0.6
Baylor,200-186-4,51.8%,48.2%,+1.1
Nevada,217-202-3,51.8%,48.2%,+0.5
New Mexico,203-189-5,51.8%,48.2%,+1.3
Geo Wshgtn,162-151-3,51.8%,48.2%,+1.2
Buffalo,180-169-5,51.6%,48.4%,+0.7
Austin Peay,150-141-5,51.6%,48.5%,+2.3
Oregon St,134-126-1,51.5%,48.5%,+0.2
NC-Wilmgton,152-143-2,51.5%,48.5%,+0.8
Washington,205-193-1,51.5%,48.5%,+0.3
S Utah,86-81-2,51.5%,48.5%,+0.5
Tulsa,175-165-7,51.5%,48.5%,0.0
Florida Intl,107-101-4,51.4%,48.6%,+0.6
Xavier,256-242-9,51.4%,48.6%,+1.3
Marquette,221-209-4,51.4%,48.6%,+0.7
Wright St,185-175-6,51.4%,48.6%,-0.2
Wofford,167-158-3,51.4%,48.6%,-0.2
CS Bakersfld,56-53-0,51.4%,48.6%,-0.9
Missouri,188-178-3,51.4%,48.6%,+0.9
N Alabama,38-36-0,51.4%,48.7%,+1.6
Indiana St,156-148-5,51.3%,48.7%,+0.2
Pacific,157-149-5,51.3%,48.7%,+0.9
N Arizona,118-112-1,51.3%,48.7%,+2.0
Central Mich,123-117-4,51.3%,48.8%,+0.4
Bowling Grn,143-136-2,51.3%,48.8%,+0.8
Chattanooga,165-157-5,51.2%,48.8%,+0.1
S Dakota St,145-138-2,51.2%,48.8%,+1.6
Colgate,83-79-1,51.2%,48.8%,-0.1
Cleveland St,149-142-6,51.2%,48.8%,+0.1
Wyoming,152-145-5,51.2%,48.8%,+1.9
San Diego,133-127-3,51.2%,48.9%,-0.2
Geo Mason,179-171-6,51.1%,48.9%,+0.4
BYU,233-223-5,51.1%,48.9%,+1.7
Temple,214-205-9,51.1%,48.9%,+0.9
Wm & Mary,120-115-3,51.1%,48.9%,+1.5
Sac State,100-96-2,51.0%,49.0%,+1.6
Siena,152-146-8,51.0%,49.0%,+1.5
Florida,254-245-7,50.9%,49.1%,+0.1
Towson,123-119-5,50.8%,49.2%,+0.8
DePaul,124-120-2,50.8%,49.2%,+0.6
NC-Asheville,66-64-1,50.8%,49.2%,+0.6
Kent St,204-198-9,50.8%,49.3%,+1.2
Yale,141-137-4,50.7%,49.3%,+0.9
TX Christian,151-147-3,50.7%,49.3%,+0.5
Miss State,193-188-5,50.7%,49.3%,+0.5
Oregon,236-230-7,50.6%,49.4%,+1.2
Norfolk St,80-78-1,50.6%,49.4%,-1.6
Evansville,123-120-2,50.6%,49.4%,-0.5
Columbia,82-80-4,50.6%,49.4%,-0.2
N Carolina,317-310-6,50.6%,49.4%,+0.2
Seton Hall,182-178-5,50.6%,49.4%,+0.5
Mercer,94-92-2,50.5%,49.5%,-0.7
WI-Milwkee,157-154-1,50.5%,49.5%,+1.1
TX A&M-CC,61-60-4,50.4%,49.6%,-0.1
Colorado,186-183-2,50.4%,49.6%,+1.6
Lehigh,65-64-0,50.4%,49.6%,+2.0
U Penn,132-130-2,50.4%,49.6%,+1.0
La Salle,134-132-2,50.4%,49.6%,+0.5
Michigan,222-219-7,50.3%,49.7%,+0.3
Sam Hous St,76-75-0,50.3%,49.7%,+0.5
Rhode Island,172-170-2,50.3%,49.7%,+0.1
Arizona,293-290-8,50.3%,49.7%,+1.1
Indiana,212-210-8,50.2%,49.8%,+0.4
Cornell,107-106-3,50.2%,49.8%,+1.1
CS Fullerton,141-140-3,50.2%,49.8%,+2.0
Georgia,157-156-1,50.2%,49.8%,+0.2
Georgetown,190-189-3,50.1%,49.9%,+1.4
Utah,199-198-5,50.1%,49.9%,+0.2
Col Charlestn,189-188-2,50.1%,49.9%,+0.2
Jacksonville,52-52-1,50.0%,50.0%,-0.4
American,54-54-0,50.0%,50.0%,-0.9
TN State,121-121-1,50.0%,50.0%,+1.0
Army,55-55-0,50.0%,50.0%,-1.1
Arkansas,198-198-7,50.0%,50.0%,+0.4
Villanova,258-259-11,49.9%,50.1%,+0.2
Ohio St,251-253-6,49.8%,50.2%,+0.1
Monmouth,88-89-2,49.7%,50.3%,+1.5
Iona,176-178-3,49.7%,50.3%,+1.2
St Bonavent,149-151-2,49.7%,50.3%,+1.7
Valparaiso,143-145-2,49.7%,50.4%,+0.9
AR Lit Rock,139-141-3,49.6%,50.4%,-0.1
Manhattan,131-133-2,49.6%,50.4%,+1.1
Maryland BC,65-66-0,49.6%,50.4%,+0.1
N Florida,63-64-0,49.6%,50.4%,+1.8
IL-Chicago,126-128-2,49.6%,50.4%,+0.5
Clemson,189-192-4,49.6%,50.4%,+0.6
LA Tech,168-171-4,49.6%,50.4%,-1.0
E Carolina,109-111-0,49.6%,50.5%,+0.1
Vermont,107-109-2,49.5%,50.5%,+0.2
San Francisco,161-164-1,49.5%,50.5%,+0.9
Marist,102-104-2,49.5%,50.5%,+1.1
E Kentucky,145-148-8,49.5%,50.5%,+1.2
St Fran (PA),45-46-0,49.5%,50.6%,-0.7
Texas Tech,177-181-5,49.4%,50.6%,0.0
Portland St,132-135-5,49.4%,50.6%,+1.3
Loyola-Chi,162-166-1,49.4%,50.6%,-0.6
Illinois St,155-159-4,49.4%,50.6%,+0.1
Princeton,148-152-5,49.3%,50.7%,+1.3
Portland,110-113-2,49.3%,50.7%,+1.2
Furman,146-150-2,49.3%,50.7%,0.0
Stanford,213-219-3,49.3%,50.7%,+0.5
W Virginia,207-213-3,49.3%,50.7%,+0.3
