Team,ATS Record,Cover %,MOV,ATS +/-
St Peters,4-0-0,100.0%,-3.3,+6.4
North Texas,2-0-0,100.0%,20.7,+4.5
Drexel,3-0-0,100.0%,14.5,+8.3
Missouri St,2-0-0,100.0%,9.0,+9.3
St Bonavent,4-0-0,100.0%,12.8,+3.8
LA Tech,2-0-0,100.0%,17.3,+12.5
N Florida,4-0-0,100.0%,6.5,+16.6
UC Irvine,3-0-0,100.0%,20.8,+13.0
Northeastrn,4-0-0,100.0%,11.3,+12.5
Idaho St,3-0-0,100.0%,5.8,+14.7
Memphis,3-0-0,100.0%,12.7,+7.8
Stanford,4-0-0,100.0%,22.5,+6.4
Oregon St,3-0-0,100.0%,26.5,+14.2
Hsn Christian,2-0-0,100.0%,-4.8,+1.5
Hofstra,3-0-0,100.0%,11.5,+8.5
Nevada,4-0-0,100.0%,20.5,+10.1
Grambling St,2-0-0,100.0%,8.0,+11.8
IL-Chicago,2-0-0,100.0%,27.3,+12.0
Davidson,2-0-0,100.0%,17.7,+0.5
Utah,4-0-0,100.0%,25.5,+8.3
Furman,3-0-0,100.0%,19.3,+2.8
N Colorado,2-0-0,100.0%,21.0,+11.8
NC A&T,3-0-0,100.0%,10.0,+10.8
Alabama St,1-0-1,100.0%,-13.5,+3.0
Portland St,2-0-0,100.0%,16.0,+6.8
E Kentucky,2-0-0,100.0%,6.7,+12.5
Kennesaw St,2-0-0,100.0%,24.5,+10.0
LIU,2-0-1,100.0%,6.5,+7.8
Elon,2-0-0,100.0%,7.3,+8.3
Neb Omaha,4-0-0,100.0%,-0.4,+7.9
NW State,3-0-0,100.0%,0.5,+9.7
CS Bakersfld,2-0-1,100.0%,19.8,+6.5
Utah St,2-0-0,100.0%,49.3,+21.0
Connecticut,3-0-0,100.0%,38.7,+2.2
Auburn,2-0-1,100.0%,26.3,+14.7
IPFW,3-0-0,100.0%,21.5,+5.8
NC-Grnsboro,2-0-0,100.0%,13.7,+2.3
N Alabama,4-0-0,100.0%,17.3,+11.0
Kent St,1-0-1,100.0%,8.7,+1.0
Mercyhurst,3-0-1,100.0%,2.0,+6.6
UC Riverside,4-0-0,100.0%,2.0,+7.4
VMI,3-0-0,100.0%,22.0,+10.8
TX-Pan Am,4-0-0,100.0%,10.4,+10.6
SE Louisiana,2-0-0,100.0%,2.3,+8.0
Bucknell,4-1-0,80.0%,-2.0,+3.1
Rob Morris,4-1-0,80.0%,5.5,+1.1
Arizona St,4-1-0,80.0%,6.4,+6.9
SIU Edward,4-1-0,80.0%,7.3,+9.7
UCLA,3-1-0,75.0%,24.5,+5.5
WI-Grn Bay,3-1-0,75.0%,-6.8,+2.9
La Salle,3-1-0,75.0%,13.3,+8.6
Toledo,3-1-0,75.0%,6.0,+2.8
Lafayette,3-1-0,75.0%,-10.3,-0.6
TX A&M-Com,3-1-0,75.0%,-15.0,+3.6
Siena,3-1-0,75.0%,0.3,+5.1
Cleveland St,3-1-0,75.0%,-1.4,-1.0
S Alabama,3-1-0,75.0%,0.3,+3.3
Tennessee,3-1-0,75.0%,27.0,+7.0
Duke,3-1-0,75.0%,30.5,+6.1
Baylor,3-1-0,75.0%,16.8,+5.4
Wisconsin,3-1-0,75.0%,20.5,+7.6
Pittsburgh,3-1-0,75.0%,24.5,+9.1
Texas A&M,3-1-0,75.0%,17.3,+0.3
Arkansas St,3-1-0,75.0%,5.8,+4.6
Gard-Webb,3-1-0,75.0%,-7.0,+4.4
Colorado,3-1-0,75.0%,18.5,+3.6
Radford,3-1-0,75.0%,-1.3,+5.0
Liberty,3-1-0,75.0%,15.2,+8.4
Marquette,3-1-0,75.0%,17.8,+2.6
Col Charlestn,3-1-0,75.0%,1.8,-2.4
Rice,3-1-0,75.0%,4.3,+0.4
Denver,3-1-0,75.0%,1.8,+4.6
DePaul,3-1-0,75.0%,23.0,+11.4
Maryland ES,3-1-0,75.0%,-8.6,+4.6
Cal Poly,3-1-0,75.0%,3.0,+6.6
Lipscomb,3-1-1,75.0%,-1.6,+1.1
Central Mich,3-1-0,75.0%,-1.0,+9.3
Presbyterian,3-1-0,75.0%,8.4,+2.6
Rider,3-1-0,75.0%,-3.0,+2.6
F Dickinson,3-1-0,75.0%,-10.0,+0.6
VCU,3-1-0,75.0%,22.8,+4.9
SC Upstate,3-1-0,75.0%,-5.2,+6.8
Penn St,3-1-0,75.0%,35.8,+15.4
St Johns,3-1-0,75.0%,22.5,+4.5
San Francisco,3-1-0,75.0%,23.5,+7.9
Yale,3-1-0,75.0%,11.4,+2.0
TN Martin,2-1-0,66.7%,8.8,+5.5
Wichita St,2-1-0,66.7%,11.0,+4.8
Florida Intl,2-1-0,66.7%,14.3,+14.0
Tulane,2-1-0,66.7%,18.8,+4.5
Indiana,2-1-0,66.7%,23.3,+2.7
Illinois,2-1-0,66.7%,29.7,+4.5
Hawaii,2-1-0,66.7%,15.3,+4.2
Albany,2-1-0,66.7%,9.0,+5.8
N Iowa,2-1-0,66.7%,8.8,-3.2
Campbell,2-1-0,66.7%,20.0,+8.0
Citadel,2-1-0,66.7%,11.8,+5.0
Notre Dame,2-1-0,66.7%,19.7,+2.0
Towson,2-1-0,66.7%,6.5,-4.3
LSU,2-1-0,66.7%,19.7,+8.8
