Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-0,100.0%,29.7,+12.0
Southern,42-20-0,67.7%,13.0,+3.8
Le Moyne,7-4-0,63.6%,15.5,+5.7
Queens,14-8-1,63.6%,11.4,+1.3
N Florida,55-33-1,62.5%,11.5,+3.3
Furman,73-44-2,62.4%,14.7,+2.0
Alab A&M,43-27-0,61.4%,1.7,+2.6
Beth-Cook,35-22-1,61.4%,8.5,+1.7
Sam Hous St,41-26-1,61.2%,16.2,+2.3
Nevada,88-56-3,61.1%,11.1,+2.2
Longwood,47-30-2,61.0%,6.1,+2.2
Michigan St,96-63-1,60.4%,15.2,+1.3
Norfolk St,35-23-1,60.3%,16.0,+4.4
S Dakota St,68-45-1,60.2%,16.4,+3.2
Houston,89-59-6,60.1%,18.6,+3.8
Utah St,81-55-2,59.6%,13.8,+2.5
NC Central,36-25-1,59.0%,19.8,+1.8
VA Tech,89-62-0,58.9%,11.9,+1.9
Bradley,80-57-5,58.4%,8.3,+2.6
Middle Tenn,75-54-1,58.1%,8.7,+1.6
Colgate,54-39-1,58.1%,11.4,+2.3
Iowa,94-68-5,58.0%,13.3,+1.4
Indiana St,73-53-5,57.9%,7.7,+1.6
Belmont,73-53-3,57.9%,13.7,+1.2
UCSD,26-19-2,57.8%,7.0,+0.2
Utah,90-66-7,57.7%,13.9,+3.1
Drake,76-56-1,57.6%,10.6,+2.0
St. Thomas,19-14-0,57.6%,14.7,+2.9
Utah Tech,27-20-0,57.5%,5.0,+0.7
Indiana,101-75-0,57.4%,11.5,+0.8
Charlotte,78-58-3,57.4%,4.5,+1.5
Gonzaga,84-63-4,57.1%,25.8,+2.1
Liberty,60-45-3,57.1%,15.4,+0.7
Auburn,85-64-5,57.1%,11.7,+2.2
Colorado,90-68-6,57.0%,10.9,+1.7
Tulsa,82-62-6,56.9%,6.7,+1.3
South Dakota,62-47-2,56.9%,10.3,+1.1
TX-Arlington,67-51-3,56.8%,10.0,+0.4
Miss State,88-67-3,56.8%,9.5,+1.4
Oregon,97-74-1,56.7%,13.5,+2.1
Lamar,38-29-3,56.7%,10.1,+1.3
UAB,80-62-5,56.3%,12.8,+0.7
LA Tech,72-56-1,56.3%,14.8,+0.9
Miss Val St,32-25-0,56.1%,-5.6,+1.0
Arkansas St,69-54-2,56.1%,5.7,+0.3
UC Irvine,60-47-4,56.1%,15.4,+1.2
St Bonavent,74-58-1,56.1%,8.8,+1.2
Utah Valley,51-40-0,56.0%,10.7,+2.6
NC-Asheville,42-33-0,56.0%,11.2,+1.2
Purdue,84-66-5,56.0%,17.4,+2.7
Clemson,85-67-3,55.9%,10.0,+1.5
Ohio,76-60-2,55.9%,9.5,+1.0
Kansas City,48-38-1,55.8%,10.5,+1.4
Abl Christian,39-31-2,55.7%,13.8,+1.8
BYU,83-66-6,55.7%,13.7,+1.1
S Alabama,74-59-0,55.6%,7.2,+1.6
Villanova,79-63-1,55.6%,14.8,+0.7
U Penn,60-48-1,55.6%,5.2,0.0
New Mexico,76-61-4,55.5%,9.2,+1.0
Central Ark,36-29-2,55.4%,2.3,-0.3
Murray St,68-55-1,55.3%,15.8,+1.3
S Mississippi,63-51-2,55.3%,5.2,+1.7
Presbyterian,37-30-3,55.2%,4.9,+0.3
Florida St,86-70-4,55.1%,9.8,+1.1
Cornell,49-40-1,55.1%,7.6,+1.5
Wm & Mary,60-49-3,55.1%,7.8,0.0
UTSA,66-54-3,55.0%,5.4,+1.6
St Marys,89-73-4,54.9%,15.2,+1.6
Stanford,85-70-3,54.8%,7.7,+1.3
Akron,69-57-1,54.8%,13.3,+1.4
Vermont,53-44-3,54.6%,15.5,+1.3
San Diego St,77-64-5,54.6%,14.4,+1.1
Creighton,90-75-2,54.6%,13.8,+1.7
Oregon St,86-72-1,54.4%,4.7,+1.3
S Car State,31-26-3,54.4%,4.9,+2.4
UCLA,88-74-3,54.3%,12.7,+1.2
IL-Chicago,77-65-2,54.2%,3.5,+0.4
E Washingtn,58-49-1,54.2%,13.7,+1.9
Boise St,72-61-3,54.1%,14.6,+2.0
Hampton,41-35-1,54.0%,6.0,+0.6
Fla Atlantic,63-54-1,53.9%,9.8,+1.9
North Texas,70-60-1,53.9%,9.8,+1.0
Nebraska,85-73-3,53.8%,5.7,0.0
Tarleton St,22-19-1,53.7%,14.6,+0.6
Morehead St,59-51-4,53.6%,11.6,+0.3
Iowa St,81-70-2,53.6%,11.9,+1.2
Arkansas,90-78-3,53.6%,11.9,+0.8
Rutgers,84-73-4,53.5%,6.2,+0.5
Maryland ES,23-20-2,53.5%,6.3,-0.3
VMI,55-48-0,53.4%,5.7,+0.2
GA Southern,56-49-7,53.3%,11.1,+1.1
S Illinois,72-63-4,53.3%,6.8,+0.3
Penn St,80-70-1,53.3%,7.7,+1.0
Minnesota,89-78-4,53.3%,6.8,+0.4
Texas Tech,89-78-2,53.3%,14.4,+1.6
TN Martin,57-50-0,53.3%,7.7,+0.1
UCF,82-72-3,53.3%,6.7,+1.1
N Alabama,33-29-1,53.2%,10.1,+0.4
E Carolina,76-67-2,53.2%,2.2,-0.4
TN Tech,59-52-5,53.2%,5.5,+0.3
Davidson,68-60-1,53.1%,12.0,+1.2
Duke,86-76-4,53.1%,18.7,+0.4
Yale,43-38-3,53.1%,15.7,+0.8
N Carolina,79-70-4,53.0%,13.7,+0.3
Connecticut,80-71-4,53.0%,13.5,+0.6
UL Monroe,64-57-2,52.9%,8.0,+1.8
Saint Louis,83-74-2,52.9%,5.8,-0.2
W Virginia,84-75-0,52.8%,11.5,+1.2
TX A&M-CC,39-35-0,52.7%,9.2,+0.4
Baylor,80-72-2,52.6%,15.9,+1.6
GA Tech,83-75-2,52.5%,4.1,-0.3
