Team,Over Record,Over %,Under %,Total +/-
W Georgia,3-2-0,60.0%,40.0%,-1.1
New Orleans,210-148-5,58.7%,41.3%,+2.8
Queens,36-27-2,57.1%,42.9%,+0.8
North Dakota,199-151-3,56.9%,43.1%,+2.4
Grd Canyon,138-105-2,56.8%,43.2%,+1.1
Oral Roberts,224-173-3,56.4%,43.6%,+2.4
Idaho St,289-224-6,56.3%,43.7%,+2.3
UCSD,58-45-3,56.3%,43.7%,+3.5
Neb Omaha,185-146-3,55.9%,44.1%,+2.3
Oakland,251-199-6,55.8%,44.2%,+2.6
NC-Asheville,132-105-5,55.7%,44.3%,+1.6
S Indiana,36-29-0,55.4%,44.6%,+2.3
Buffalo,327-264-9,55.3%,44.7%,+2.4
Youngs St,300-243-3,55.3%,44.8%,+2.6
Wake Forest,387-314-12,55.2%,44.8%,+1.7
SE Missouri,293-238-8,55.2%,44.8%,+3.0
Weber St,308-252-6,55.0%,45.0%,+1.5
Lipscomb,149-122-3,55.0%,45.0%,+2.1
E Washingtn,311-258-6,54.7%,45.3%,+2.3
South Dakota,192-160-5,54.6%,45.5%,+2.9
Hsn Christian,109-91-3,54.5%,45.5%,+4.1
McNeese St,109-91-2,54.5%,45.5%,+2.1
UTSA,181-152-3,54.4%,45.7%,+2.1
S Utah,218-184-6,54.2%,45.8%,+1.6
NW State,116-99-5,54.0%,46.1%,+1.7
SC Upstate,130-111-0,53.9%,46.1%,+0.7
Gard-Webb,133-114-3,53.9%,46.2%,+1.9
N Colorado,251-216-7,53.8%,46.3%,+2.3
Denver,298-257-7,53.7%,46.3%,+1.1
Radford,132-114-1,53.7%,46.3%,+0.8
Auburn,332-288-4,53.6%,46.5%,+1.6
Boston Col,338-294-13,53.5%,46.5%,+1.1
Montana St,295-258-0,53.4%,46.7%,+1.2
TX Southern,146-128-2,53.3%,46.7%,+2.6
S Dakota St,222-195-3,53.2%,46.8%,+1.9
Portland St,280-246-8,53.2%,46.8%,+2.3
W Michigan,315-277-5,53.2%,46.8%,+1.1
Nevada,340-299-6,53.2%,46.8%,+1.1
WI-Grn Bay,307-271-7,53.1%,46.9%,+1.4
Hofstra,309-273-6,53.1%,46.9%,+1.9
Baylor,321-284-7,53.1%,46.9%,+1.8
IPFW,209-185-9,53.1%,47.0%,+1.3
Stetson,123-109-3,53.0%,47.0%,+1.6
Florida Intl,277-246-6,53.0%,47.0%,+1.0
