Team,Over Record,Over %,Under %,Total +/-
Niagara,2-0-0,100.0%,0.0%,+13.8
Grd Canyon,1-0-0,100.0%,0.0%,+4.5
Hsn Christian,2-0-1,100.0%,0.0%,+5.8
Morehead St,1-0-0,100.0%,0.0%,+17.5
Akron,1-0-0,100.0%,0.0%,+18.5
Colorado,2-0-0,100.0%,0.0%,+18.5
Oklahoma St,2-0-0,100.0%,0.0%,+15.3
St Peters,3-0-0,100.0%,0.0%,+9.5
Idaho,5-0-0,100.0%,0.0%,+7.5
CS Bakersfld,1-0-0,100.0%,0.0%,+27.5
Utah,3-0-0,100.0%,0.0%,+9.2
Navy,3-0-0,100.0%,0.0%,+27.3
Liberty,1-0-0,100.0%,0.0%,+3.5
Memphis,2-0-0,100.0%,0.0%,+26.3
Baylor,2-0-0,100.0%,0.0%,+33.8
Ohio,2-0-0,100.0%,0.0%,+7.8
San Jose St,2-0-0,100.0%,0.0%,+6.5
Wm & Mary,3-0-0,100.0%,0.0%,+10.2
Iowa St,2-0-0,100.0%,0.0%,+10.3
Fla Atlantic,4-0-0,100.0%,0.0%,+34.3
Manhattan,3-0-0,100.0%,0.0%,+11.8
TN Martin,3-0-0,100.0%,0.0%,+50.7
UAB,2-0-1,100.0%,0.0%,+17.0
Indiana St,3-0-0,100.0%,0.0%,+16.7
TX A&M-CC,2-0-0,100.0%,0.0%,+19.3
South Dakota,3-0-0,100.0%,0.0%,+9.3
N Arizona,4-0-0,100.0%,0.0%,+9.6
Delaware,3-0-0,100.0%,0.0%,+11.2
Army,2-0-0,100.0%,0.0%,+31.0
N Florida,2-0-0,100.0%,0.0%,+25.5
Sam Hous St,3-0-0,100.0%,0.0%,+15.3
TN State,3-0-0,100.0%,0.0%,+15.8
TX El Paso,1-0-0,100.0%,0.0%,+5.5
U Penn,2-0-1,100.0%,0.0%,+11.7
St. Thomas,2-0-0,100.0%,0.0%,+21.8
Wisconsin,7-1-0,87.5%,12.5%,+6.1
Bellarmine,6-1-0,85.7%,14.3%,+9.5
Morgan St,5-1-0,83.3%,16.7%,+11.6
Albany,5-1-0,83.3%,16.7%,+7.9
Arizona St,4-1-0,80.0%,20.0%,+8.4
Belmont,4-1-0,80.0%,20.0%,+5.0
Rhode Island,4-1-0,80.0%,20.0%,+6.8
N Colorado,4-1-0,80.0%,20.0%,+14.6
Villanova,4-1-1,80.0%,20.0%,+4.4
Coppin St,4-1-0,80.0%,20.0%,+5.2
Yale,4-1-0,80.0%,20.0%,+13.3
Queens,4-1-0,80.0%,20.0%,-0.7
Lehigh,3-1-0,75.0%,25.0%,+1.9
BYU,3-1-0,75.0%,25.0%,+0.5
San Diego St,3-1-0,75.0%,25.0%,+7.8
N Dakota St,3-1-0,75.0%,25.0%,+7.6
LIU,3-1-0,75.0%,25.0%,+6.8
Maryland,6-2-0,75.0%,25.0%,+6.6
American,3-1-0,75.0%,25.0%,+7.1
St Fran (PA),3-1-0,75.0%,25.0%,+3.0
E Carolina,3-1-0,75.0%,25.0%,+2.5
E Kentucky,3-1-0,75.0%,25.0%,+2.8
California,6-2-0,75.0%,25.0%,+5.7
Cornell,3-1-1,75.0%,25.0%,+8.6
La Salle,3-1-0,75.0%,25.0%,+3.4
Utah Tech,3-1-0,75.0%,25.0%,+0.5
North Dakota,3-1-0,75.0%,25.0%,+0.9
Mercer,3-1-0,75.0%,25.0%,+10.5
Richmond,3-1-0,75.0%,25.0%,+0.9
F Dickinson,5-2-0,71.4%,28.6%,+4.1
IPFW,5-2-0,71.4%,28.6%,+6.9
S Methodist,5-2-0,71.4%,28.6%,+3.4
N Alabama,5-2-0,71.4%,28.6%,+8.2
Bryant,5-2-0,71.4%,28.6%,+6.8
Geo Mason,5-2-0,71.4%,28.6%,+5.4
Charl South,7-3-0,70.0%,30.0%,-0.2
Georgia St,2-1-0,66.7%,33.3%,+4.5
Dayton,2-1-0,66.7%,33.3%,-3.5
DePaul,4-2-0,66.7%,33.3%,+3.0
Winthrop,2-1-0,66.7%,33.3%,+18.0
Alab A&M,2-1-0,66.7%,33.3%,-2.0
Fordham,4-2-0,66.7%,33.3%,+7.3
N Mex State,2-1-0,66.7%,33.3%,+8.3
UCSD,2-1-0,66.7%,33.3%,+6.3
Loyola-MD,2-1-0,66.7%,33.3%,-3.7
TX Southern,2-1-0,66.7%,33.3%,+4.3
N Carolina,2-1-0,66.7%,33.3%,+5.3
Nebraska,2-1-0,66.7%,33.3%,+5.0
Miss State,2-1-0,66.7%,33.3%,+6.0
E Washingtn,4-2-0,66.7%,33.3%,-0.2
Delaware St,4-2-0,66.7%,33.3%,+6.3
Cal Poly,4-2-0,66.7%,33.3%,+10.2
Wright St,2-1-0,66.7%,33.3%,+3.7
Texas Tech,2-1-0,66.7%,33.3%,+1.3
Oral Roberts,2-1-0,66.7%,33.3%,+4.3
Davidson,2-1-0,66.7%,33.3%,+9.3
Rob Morris,4-2-0,66.7%,33.3%,+0.2
UC Riverside,2-1-0,66.7%,33.3%,+4.5
Northeastrn,2-1-0,66.7%,33.3%,-0.7
New Mexico,4-2-0,66.7%,33.3%,+4.5
E Michigan,2-1-0,66.7%,33.3%,+18.0
Stony Brook,4-2-0,66.7%,33.3%,+1.2
Vanderbilt,2-1-0,66.7%,33.3%,+9.0
W Michigan,2-1-0,66.7%,33.3%,-0.7
Texas,2-1-2,66.7%,33.3%,+4.4
Jksnville St,2-1-0,66.7%,33.3%,+9.0
Middle Tenn,2-1-0,66.7%,33.3%,+3.8
Utah St,2-1-0,66.7%,33.3%,+4.0
SE Missouri,2-1-0,66.7%,33.3%,+1.3
Auburn,2-1-0,66.7%,33.3%,-1.3
USC,4-2-0,66.7%,33.3%,-3.3
TX-Arlington,2-1-0,66.7%,33.3%,+12.5
Samford,2-1-0,66.7%,33.3%,+1.8
McNeese St,2-1-0,66.7%,33.3%,-2.7
U Mass,4-2-0,66.7%,33.3%,-0.8
TN Tech,2-1-0,66.7%,33.3%,+3.2
Montana,2-1-0,66.7%,33.3%,+2.0
Texas St,2-1-0,66.7%,33.3%,+2.3
Fairfield,3-2-0,60.0%,40.0%,+10.0
S Carolina,3-2-0,60.0%,40.0%,+3.3
N Illinois,3-2-0,60.0%,40.0%,+4.3
Hofstra,3-2-0,60.0%,40.0%,+4.1
Gard-Webb,3-2-0,60.0%,40.0%,+2.7
NC Central,3-2-0,60.0%,40.0%,-1.2
