Team,Over Record,Over %,Under %,Total +/-
Maryland ES,2-0-0,100.0%,0.0%,+14.5
CS Fullerton,2-0-1,100.0%,0.0%,+10.0
S Alabama,3-0-0,100.0%,0.0%,+8.0
IL-Chicago,1-0-0,100.0%,0.0%,+34.0
Samford,2-0-0,100.0%,0.0%,+29.5
Arkansas St,2-0-0,100.0%,0.0%,+8.0
TX El Paso,3-0-1,100.0%,0.0%,+10.3
South Dakota,3-0-0,100.0%,0.0%,+16.8
Weber St,3-0-0,100.0%,0.0%,+17.0
IPFW,2-0-0,100.0%,0.0%,+17.3
Ark Pine Bl,3-0-0,100.0%,0.0%,+12.5
Kennesaw St,1-0-0,100.0%,0.0%,+1.5
SIU Edward,2-0-0,100.0%,0.0%,+7.5
Incar Word,2-0-1,100.0%,0.0%,+7.8
N Arizona,2-0-0,100.0%,0.0%,+15.5
Hampton,2-0-0,100.0%,0.0%,+8.5
N Florida,4-0-0,100.0%,0.0%,+8.1
Central Mich,4-0-0,100.0%,0.0%,+18.3
W Georgia,3-0-0,100.0%,0.0%,+9.7
NC-Asheville,2-0-2,100.0%,0.0%,+5.8
Gard-Webb,4-0-0,100.0%,0.0%,+7.4
Kentucky,3-0-0,100.0%,0.0%,+9.2
Bucknell,2-0-0,100.0%,0.0%,+13.3
Mercer,2-0-0,100.0%,0.0%,+9.8
Bradley,3-0-0,100.0%,0.0%,+11.7
NC A&T,4-0-0,100.0%,0.0%,+8.6
UTSA,3-0-0,100.0%,0.0%,+3.7
Idaho,2-0-0,100.0%,0.0%,+9.8
Charl South,1-0-0,100.0%,0.0%,+12.0
Notre Dame,3-0-0,100.0%,0.0%,+8.7
N Colorado,1-0-0,100.0%,0.0%,+7.0
Mass Lowell,2-0-0,100.0%,0.0%,+13.3
Clemson,3-0-0,100.0%,0.0%,+15.5
Norfolk St,2-0-0,100.0%,0.0%,+8.3
Col Charlestn,3-0-0,100.0%,0.0%,+32.5
Columbia,2-0-0,100.0%,0.0%,+10.3
Akron,3-0-0,100.0%,0.0%,+7.5
St. Thomas,2-0-1,100.0%,0.0%,+15.3
Baylor,5-1-0,83.3%,16.7%,0.0
Gonzaga,5-1-0,83.3%,16.7%,+5.8
NC-Grnsboro,4-1-0,80.0%,20.0%,+0.3
Toledo,4-1-0,80.0%,20.0%,+12.4
Stetson,4-1-0,80.0%,20.0%,+9.1
Marist,4-1-0,80.0%,20.0%,+8.2
Northeastrn,4-1-0,80.0%,20.0%,+2.2
Liberty,4-1-0,80.0%,20.0%,+10.8
Ohio,4-1-1,80.0%,20.0%,+8.4
New Orleans,4-1-0,80.0%,20.0%,+8.4
TX Southern,4-1-0,80.0%,20.0%,+14.4
Dayton,4-1-0,80.0%,20.0%,+3.8
Indiana St,3-1-0,75.0%,25.0%,+4.8
James Mad,3-1-0,75.0%,25.0%,+11.1
Texas Tech,3-1-1,75.0%,25.0%,+1.0
Georgia,3-1-0,75.0%,25.0%,+9.1
Hawaii,3-1-0,75.0%,25.0%,+1.3
Fla Atlantic,3-1-0,75.0%,25.0%,+4.4
St Johns,3-1-0,75.0%,25.0%,+5.8
Temple,3-1-0,75.0%,25.0%,+7.3
Davidson,3-1-0,75.0%,25.0%,+9.1
Fla Gulf Cst,3-1-0,75.0%,25.0%,+3.4
Mt St Marys,3-1-0,75.0%,25.0%,+6.0
Sam Hous St,3-1-0,75.0%,25.0%,+6.1
Utah Valley,3-1-0,75.0%,25.0%,+4.1
Florida Intl,3-1-0,75.0%,25.0%,+5.0
Alabama St,3-1-0,75.0%,25.0%,+21.4
Canisius,3-1-0,75.0%,25.0%,+8.3
TX-Pan Am,3-1-0,75.0%,25.0%,+5.1
Santa Clara,3-1-0,75.0%,25.0%,+1.6
Abl Christian,3-1-0,75.0%,25.0%,+2.1
TN Tech,3-1-0,75.0%,25.0%,+12.8
Charlotte,3-1-0,75.0%,25.0%,+10.4
Lafayette,3-1-0,75.0%,25.0%,+7.1
Miami,3-1-0,75.0%,25.0%,+12.1
Mississippi,3-1-0,75.0%,25.0%,+5.8
Cal Baptist,3-1-0,75.0%,25.0%,+12.0
Iowa,3-1-0,75.0%,25.0%,+4.9
Illinois St,3-1-0,75.0%,25.0%,+14.1
Fordham,3-1-0,75.0%,25.0%,-0.6
SE Missouri,3-1-0,75.0%,25.0%,+1.1
Portland St,3-1-0,75.0%,25.0%,+7.9
SC Upstate,2-1-0,66.7%,33.3%,+1.2
Richmond,2-1-0,66.7%,33.3%,+7.3
St Fran (PA),2-1-0,66.7%,33.3%,+6.2
Manhattan,2-1-0,66.7%,33.3%,+6.3
Belmont,2-1-0,66.7%,33.3%,+19.8
Yale,2-1-0,66.7%,33.3%,-2.0
Radford,2-1-0,66.7%,33.3%,+7.5
Dartmouth,2-1-0,66.7%,33.3%,+10.2
S Car State,2-1-0,66.7%,33.3%,+13.0
Sac State,2-1-0,66.7%,33.3%,+6.8
Minnesota,2-1-0,66.7%,33.3%,+1.0
Cal Poly,2-1-0,66.7%,33.3%,+15.8
North Texas,2-1-1,66.7%,33.3%,+0.9
Montana St,2-1-0,66.7%,33.3%,-1.2
TN State,2-1-0,66.7%,33.3%,+2.3
Jacksonville,2-1-0,66.7%,33.3%,+9.3
TX-Arlington,2-1-0,66.7%,33.3%,+5.8
E Washingtn,2-1-0,66.7%,33.3%,-3.3
E Kentucky,2-1-0,66.7%,33.3%,-5.8
San Francisco,2-1-0,66.7%,33.3%,+0.2
Beth-Cook,2-1-0,66.7%,33.3%,-5.8
Pepperdine,2-1-0,66.7%,33.3%,+6.5
Florida A&M,2-1-0,66.7%,33.3%,+2.5
Oregon,2-1-0,66.7%,33.3%,+7.2
Wisconsin,2-1-0,66.7%,33.3%,+8.0
Georgetown,2-1-0,66.7%,33.3%,+3.8
Harvard,2-1-0,66.7%,33.3%,-5.7
Siena,2-1-0,66.7%,33.3%,+1.3
NC-Wilmgton,2-1-0,66.7%,33.3%,+8.8
Denver,2-1-0,66.7%,33.3%,+16.7
Memphis,4-2-0,66.7%,33.3%,+1.3
Le Moyne,2-1-0,66.7%,33.3%,-1.2
