Team,Over Record,Over %,Under %,Total +/-
S Dakota St,81-43-1,65.3%,34.7%,+6.1
Syracuse,66-37-0,64.1%,35.9%,+4.8
S Indiana,23-13-0,63.9%,36.1%,+5.3
New Orleans,60-34-2,63.8%,36.2%,+3.4
NJIT,71-42-1,62.8%,37.2%,+3.4
Delaware St,67-40-1,62.6%,37.4%,+5.1
Santa Clara,62-38-4,62.0%,38.0%,+2.4
Sacred Hrt,74-48-0,60.7%,39.3%,+4.9
Columbia,66-44-2,60.0%,40.0%,+3.1
LSU,63-42-1,60.0%,40.0%,+3.9
Central Ark,69-46-2,60.0%,40.0%,+3.9
Northeastrn,80-54-1,59.7%,40.3%,+2.7
Weber St,77-52-1,59.7%,40.3%,+2.5
Oral Roberts,88-60-2,59.5%,40.5%,+2.8
Wright St,80-55-0,59.3%,40.7%,+3.2
Iowa St,62-43-1,59.1%,41.0%,+4.3
Fresno St,73-51-1,58.9%,41.1%,+2.1
UTSA,74-52-2,58.7%,41.3%,+5.4
NC-Asheville,58-41-4,58.6%,41.4%,+3.2
Georgetown,62-44-0,58.5%,41.5%,+3.4
Michigan,62-44-0,58.5%,41.5%,+2.4
Youngs St,84-60-0,58.3%,41.7%,+2.0
Arizona,62-45-0,57.9%,42.1%,+4.5
Seattle,55-40-2,57.9%,42.1%,+2.5
Nebraska,66-48-1,57.9%,42.1%,+2.6
Denver,77-56-1,57.9%,42.1%,+1.4
UNLV,64-47-0,57.7%,42.3%,+4.0
South Dakota,72-53-3,57.6%,42.4%,+4.3
Toledo,80-59-1,57.6%,42.5%,+4.4
North Dakota,84-62-1,57.5%,42.5%,+4.1
Lg Beach St,85-63-0,57.4%,42.6%,+4.8
Holy Cross,62-46-2,57.4%,42.6%,+1.3
Oregon St,62-46-0,57.4%,42.6%,0.0
Illinois St,70-52-1,57.4%,42.6%,+2.5
Providence,59-44-4,57.3%,42.7%,+0.3
St Josephs,71-53-0,57.3%,42.7%,+3.4
Stetson,62-47-3,56.9%,43.1%,+2.2
New Mexico,64-49-0,56.6%,43.4%,+3.9
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
