Team,ATS Record,Cover %,MOV,ATS +/-
DePaul,2-0-0,100.0%,32.5,+16.5
SC Upstate,1-0-0,100.0%,22.8,+24.5
American,1-0-0,100.0%,24.7,+13.5
SE Louisiana,2-0-0,100.0%,10.3,+6.3
IU Indy,1-0-0,100.0%,51.7,+38.5
Youngs St,4-0-0,100.0%,21.0,+9.3
Boston Col,2-0-0,100.0%,12.0,+6.5
Norfolk St,2-0-0,100.0%,25.8,+9.5
S Carolina,1-0-0,100.0%,22.0,+17.5
Hofstra,1-0-0,100.0%,32.0,+6.0
S Car State,3-0-0,100.0%,46.7,+37.5
Baylor,2-0-1,100.0%,21.3,+10.7
Butler,1-0-0,100.0%,39.0,+27.0
Arizona St,2-0-0,100.0%,9.0,+4.8
Denver,2-0-0,100.0%,10.0,+3.5
Niagara,2-0-0,100.0%,10.0,+1.0
Manhattan,2-0-0,100.0%,7.0,+7.0
Longwood,1-0-0,100.0%,27.3,+8.5
Alcorn St,2-0-0,100.0%,-16.0,+8.8
Tulane,4-0-0,100.0%,17.2,+4.8
IPFW,3-0-0,100.0%,24.8,+4.5
Georgia,3-0-0,100.0%,40.7,+20.3
Maryland,2-0-0,100.0%,54.5,+21.8
W Kentucky,2-0-1,100.0%,7.8,+4.5
N Florida,1-0-0,100.0%,28.7,+2.5
North Dakota,2-0-0,100.0%,2.7,+1.3
Maine,1-0-0,100.0%,33.0,+4.5
Pittsburgh,3-0-0,100.0%,19.0,+6.5
Vanderbilt,1-0-0,100.0%,31.0,+7.5
Delaware,4-0-0,100.0%,1.8,+6.4
NC-Grnsboro,3-0-0,100.0%,14.8,+7.2
Beth-Cook,2-0-1,100.0%,2.7,+8.2
Tennessee,1-0-0,100.0%,35.0,+8.5
Louisville,1-0-0,100.0%,32.0,+2.0
Oregon St,3-0-0,100.0%,17.0,+3.8
Abl Christian,1-0-0,100.0%,29.0,+5.0
Middle Tenn,1-0-0,100.0%,33.7,+15.0
Montana,1-0-0,100.0%,28.3,+5.0
VCU,2-0-0,100.0%,33.7,+10.8
Geo Mason,3-0-0,100.0%,35.0,+15.5
Dayton,2-0-0,100.0%,14.3,+4.3
Sacred Hrt,1-0-0,100.0%,8.0,+13.5
Bowling Grn,3-0-1,100.0%,17.0,+14.4
Dartmouth,3-0-0,100.0%,24.0,+8.5
Evansville,1-0-0,100.0%,22.5,+11.5
Alabama,1-0-0,100.0%,5.0,+9.0
Wright St,2-0-0,100.0%,24.0,+15.0
Marquette,1-0-0,100.0%,35.0,+0.5
Missouri St,1-0-0,100.0%,17.0,+8.5
Tulsa,1-0-0,100.0%,18.5,+1.5
Maryland ES,1-0-0,100.0%,23.3,+16.5
St Bonavent,2-0-0,100.0%,18.0,+8.5
Monmouth,1-0-0,100.0%,12.0,+25.0
Coppin St,1-0-0,100.0%,-29.0,+0.5
Texas St,1-0-0,100.0%,33.7,+8.5
Old Dominion,1-0-0,100.0%,4.0,+0.5
Wagner,1-0-0,100.0%,30.0,+1.5
Xavier,3-0-0,100.0%,20.3,+7.5
Fordham,1-0-0,100.0%,27.5,+1.0
NC A&T,3-0-0,100.0%,13.8,+8.0
Missouri,1-0-0,100.0%,35.0,+14.5
Ball St,1-0-0,100.0%,18.7,+8.0
S Alabama,2-0-0,100.0%,21.3,+9.0
Portland,2-0-0,100.0%,8.7,+5.3
Cal St Nrdge,1-0-0,100.0%,29.0,+1.5
Clemson,1-0-0,100.0%,28.0,+6.0
F Dickinson,1-0-0,100.0%,34.0,+4.0
Mississippi,3-0-0,100.0%,25.3,+8.7
TX El Paso,2-0-0,100.0%,21.5,+10.5
Lipscomb,2-0-0,100.0%,31.0,+17.3
Oakland,2-0-0,100.0%,14.7,+26.8
Central Mich,2-0-0,100.0%,24.0,+28.0
New Orleans,2-0-0,100.0%,1.5,+16.3
Mt St Marys,2-0-0,100.0%,14.7,+11.3
Army,2-0-0,100.0%,27.3,+6.0
Coastal Car,2-0-0,100.0%,18.0,+13.3
IL-Chicago,1-0-0,100.0%,32.3,+6.0
Florida A&M,4-0-0,100.0%,6.2,+5.1
Illinois St,3-0-0,100.0%,13.8,+6.0
Bucknell,2-0-0,100.0%,-3.5,+2.5
Hsn Christian,3-0-0,100.0%,1.2,+3.2
Buffalo,4-0-0,100.0%,1.5,+6.3
Mercer,1-0-0,100.0%,47.7,+2.5
Hampton,2-0-0,100.0%,19.7,+10.3
San Jose St,2-0-0,100.0%,8.7,+7.3
Stetson,1-0-0,100.0%,8.5,+12.5
NW State,3-0-0,100.0%,7.8,+13.2
South Dakota,1-0-0,100.0%,29.8,+1.5
Le Moyne,2-0-0,100.0%,16.7,+12.3
Radford,3-0-0,100.0%,21.0,+8.2
Alabama St,1-0-0,100.0%,19.0,+6.0
St. Thomas,1-0-0,100.0%,31.7,+2.0
LIU,2-0-0,100.0%,22.3,+2.3
Elon,3-1-0,75.0%,14.6,+8.0
Liberty,3-1-0,75.0%,24.8,+2.4
Jackson St,3-1-0,75.0%,-11.8,+9.4
Siena,3-1-0,75.0%,2.5,+5.4
UC Riverside,3-1-0,75.0%,-4.8,-1.3
N Alabama,3-1-0,75.0%,19.5,+3.9
Utah,3-1-0,75.0%,25.8,+1.0
Utah St,2-1-0,66.7%,33.0,+12.0
Providence,2-1-0,66.7%,13.0,+0.7
Texas Tech,2-1-0,66.7%,35.3,+8.2
Belmont,2-1-0,66.7%,5.0,-2.8
NC-Asheville,2-1-0,66.7%,24.0,+12.2
Indiana St,2-1-0,66.7%,21.5,+7.7
TX-Pan Am,2-1-0,66.7%,20.8,+3.2
Northeastrn,2-1-0,66.7%,-1.7,+1.0
Auburn,2-1-0,66.7%,26.0,+11.8
S Mississippi,2-1-0,66.7%,8.0,-1.0
Central Ark,2-1-0,66.7%,11.3,+4.5
Binghamton,2-1-0,66.7%,12.5,+3.7
SE Missouri,2-1-0,66.7%,13.3,+8.7
Memphis,2-1-0,66.7%,12.7,+5.5
UL Monroe,2-1-0,66.7%,24.5,+15.0
Ohio St,2-1-0,66.7%,20.0,+7.3
N Carolina,2-1-0,66.7%,18.3,+4.3
UCSB,2-1-0,66.7%,24.5,+9.5
Wofford,2-1-0,66.7%,18.3,+6.0
Valparaiso,2-1-0,66.7%,16.0,-1.3
TN Martin,2-1-0,66.7%,22.0,+4.8
Southern,2-1-0,66.7%,31.4,+8.0
Iowa St,2-1-0,66.7%,24.0,+1.3
Florida,2-1-0,66.7%,18.0,+5.0
Texas,2-1-0,66.7%,38.3,+2.2
S Indiana,2-1-0,66.7%,12.5,+4.5
San Francisco,2-1-0,66.7%,18.7,+6.5
Miss State,2-1-0,66.7%,16.0,+4.0
Boston U,2-1-0,66.7%,6.7,+5.5
E Illinois,2-1-0,66.7%,8.4,+1.0
Kent St,2-1-1,66.7%,11.0,+1.1
Wyoming,2-1-0,66.7%,9.5,+3.8
N Illinois,2-1-0,66.7%,10.2,-1.8
Bryant,2-1-0,66.7%,19.0,+4.3
Davidson,2-1-0,66.7%,18.8,-1.8
Loyola-Chi,2-1-0,66.7%,28.5,+6.5
Incar Word,2-1-0,66.7%,13.0,+1.8
Michigan,2-1-0,66.7%,4.3,+2.3
Holy Cross,2-1-0,66.7%,5.3,+1.0
Houston,2-1-0,66.7%,19.7,+2.3
Tarleton St,2-1-0,66.7%,9.3,+5.2
Sac State,3-2-0,60.0%,3.0,+5.6
Montana St,3-2-0,60.0%,14.7,+4.9
UCLA,2-2-0,50.0%,27.5,+6.8
Oregon,1-1-0,50.0%,15.5,-4.5
Maryland BC,1-1-0,50.0%,20.5,+6.5
S Illinois,2-2-0,50.0%,-1.2,-3.4
TX Christian,1-1-0,50.0%,-6.5,-9.5
LSU,1-1-0,50.0%,22.0,-2.3
McNeese St,2-2-0,50.0%,16.0,-1.8
TN Tech,1-1-0,50.0%,2.3,+0.8
W Michigan,2-2-0,50.0%,7.0,+3.4
Charl South,1-1-0,50.0%,18.5,+9.3
San Diego St,1-1-0,50.0%,18.7,+10.3
St Peters,1-1-0,50.0%,25.0,+0.3
W Carolina,1-1-1,50.0%,-1.0,-1.2
Pepperdine,1-1-0,50.0%,19.0,+3.0
NC-Wilmgton,2-2-0,50.0%,6.8,-4.3
Drake,1-1-0,50.0%,21.7,+5.8
North Texas,1-1-0,50.0%,11.8,+0.8
Florida Intl,1-1-0,50.0%,17.0,+19.3
Duke,1-1-0,50.0%,23.0,+7.5
High Point,1-1-0,50.0%,21.0,-0.5
Lafayette,1-1-0,50.0%,32.5,+5.0
Harvard,1-1-0,50.0%,1.5,+3.8
NC Central,1-1-1,50.0%,20.4,-3.2
Mass Lowell,1-1-0,50.0%,16.3,-7.8
Troy,1-1-0,50.0%,6.5,-5.3
Oral Roberts,1-1-0,50.0%,15.2,-0.8
Austin Peay,1-1-0,50.0%,-1.0,+3.5
Oklahoma,2-2-0,50.0%,18.8,-4.6
UNLV,1-1-0,50.0%,1.5,-0.5
UC Irvine,1-1-0,50.0%,17.7,+3.3
Marshall,1-1-0,50.0%,6.3,-1.8
Akron,1-1-0,50.0%,26.0,+1.5
Winthrop,2-2-0,50.0%,19.7,+1.3
Howard,1-1-0,50.0%,5.3,-0.5
BYU,1-1-0,50.0%,44.0,+5.8
Queens,1-1-0,50.0%,22.3,+8.8
California,1-1-0,50.0%,1.0,-2.8
Princeton,1-1-0,50.0%,15.0,+2.0
Drexel,1-1-0,50.0%,21.3,+6.8
TX A&M-CC,1-1-0,50.0%,31.3,+1.0
St Josephs,1-1-0,50.0%,-3.5,-1.3
WI-Milwkee,1-1-0,50.0%,16.0,+1.0
Indiana,2-2-0,50.0%,8.3,-5.0
Ark Pine Bl,1-1-0,50.0%,-0.3,-1.3
St Johns,2-2-0,50.0%,12.5,-3.0
S Methodist,1-1-0,50.0%,7.0,-3.3
CS Bakersfld,1-1-0,50.0%,25.7,+5.3
Lehigh,1-1-0,50.0%,12.0,-3.5
Idaho St,1-1-0,50.0%,18.3,+2.8
Vermont,1-1-0,50.0%,10.0,+8.8
Morehead St,2-2-0,50.0%,4.0,-1.4
