Team,Over Record,Over %,Under %,Total +/-
Memphis,1-0-0,100.0%,0.0%,+3.5
Clemson,2-0-0,100.0%,0.0%,+7.5
Cornell,1-0-0,100.0%,0.0%,+6.5
S Alabama,1-0-0,100.0%,0.0%,+5.5
St Johns,2-0-0,100.0%,0.0%,+8.5
Houston,1-0-0,100.0%,0.0%,+0.5
Dartmouth,1-0-0,100.0%,0.0%,+15.5
James Mad,1-0-0,100.0%,0.0%,+17.0
VCU,1-0-0,100.0%,0.0%,+7.5
WI-Grn Bay,1-0-0,100.0%,0.0%,+20.0
Wisconsin,3-0-0,100.0%,0.0%,+4.2
Stetson,1-0-0,100.0%,0.0%,+5.5
Morgan St,1-0-0,100.0%,0.0%,+4.5
Tulsa,1-0-0,100.0%,0.0%,+21.0
Troy,1-0-0,100.0%,0.0%,+3.5
Duquesne,1-0-0,100.0%,0.0%,+0.5
NC-Grnsboro,1-0-0,100.0%,0.0%,+2.5
Bowling Grn,1-0-0,100.0%,0.0%,+29.5
N Dakota St,1-0-0,100.0%,0.0%,+6.0
Kentucky,2-0-0,100.0%,0.0%,+10.5
Pepperdine,1-0-0,100.0%,0.0%,+5.0
Dayton,2-0-0,100.0%,0.0%,+4.0
S Dakota St,1-0-0,100.0%,0.0%,+13.0
Tennessee,1-0-0,100.0%,0.0%,+2.5
Pittsburgh,1-0-1,100.0%,0.0%,+6.3
U Penn,1-0-0,100.0%,0.0%,+30.5
Princeton,1-0-0,100.0%,0.0%,+16.5
Yale,1-0-0,100.0%,0.0%,+6.5
Loyola-Chi,2-0-0,100.0%,0.0%,+12.5
Notre Dame,1-0-0,100.0%,0.0%,+7.0
Denver,1-0-0,100.0%,0.0%,+31.5
California,2-0-0,100.0%,0.0%,+13.0
UCSD,1-0-0,100.0%,0.0%,+25.5
Marshall,1-0-0,100.0%,0.0%,+9.5
S Car State,1-0-0,100.0%,0.0%,+44.5
E Washingtn,1-0-0,100.0%,0.0%,+33.0
Detroit,1-0-0,100.0%,0.0%,+15.5
Villanova,3-0-0,100.0%,0.0%,+13.2
Michigan,1-0-0,100.0%,0.0%,+7.0
NC Central,1-0-0,100.0%,0.0%,+27.5
Duke,2-0-0,100.0%,0.0%,+16.3
Bradley,1-0-0,100.0%,0.0%,+7.0
Oklahoma,1-0-0,100.0%,0.0%,+13.5
Richmond,1-0-0,100.0%,0.0%,+9.5
Old Dominion,1-0-0,100.0%,0.0%,+18.5
Loyola-MD,1-0-0,100.0%,0.0%,+14.5
Utah,2-0-0,100.0%,0.0%,+12.0
Georgia,2-0-0,100.0%,0.0%,+14.0
N Florida,1-0-0,100.0%,0.0%,+7.5
Col Charlestn,1-0-0,100.0%,0.0%,+1.5
Siena,1-0-0,100.0%,0.0%,+2.5
Texas Tech,2-0-0,100.0%,0.0%,+5.0
North Texas,1-0-0,100.0%,0.0%,+10.0
St Marys,2-0-0,100.0%,0.0%,+20.3
Delaware,2-0-0,100.0%,0.0%,+13.5
VA Tech,2-0-0,100.0%,0.0%,+9.0
Vanderbilt,2-0-0,100.0%,0.0%,+11.8
S Methodist,2-0-0,100.0%,0.0%,+20.8
San Francisco,2-0-0,100.0%,0.0%,+11.3
W Kentucky,1-0-0,100.0%,0.0%,+22.5
Radford,1-0-0,100.0%,0.0%,+18.0
