Team,Over Record,Over %,Under %,Total +/-
N Alabama,2-0-0,100.0%,0.0%,+5.8
North Texas,1-0-0,100.0%,0.0%,+10.0
NC-Wilmgton,2-0-0,100.0%,0.0%,+20.0
UC Davis,1-0-0,100.0%,0.0%,+10.5
Duquesne,2-0-0,100.0%,0.0%,+1.8
Morgan St,2-0-0,100.0%,0.0%,+5.8
Memphis,2-0-0,100.0%,0.0%,+3.0
U Mass,2-0-0,100.0%,0.0%,+15.0
E Washingtn,1-0-0,100.0%,0.0%,+1.5
UL Monroe,1-0-0,100.0%,0.0%,+82.5
Detroit,1-0-0,100.0%,0.0%,+15.5
Wisconsin,4-0-0,100.0%,0.0%,+7.5
Dartmouth,2-0-0,100.0%,0.0%,+12.8
Kentucky,3-0-0,100.0%,0.0%,+9.2
Samford,3-0-0,100.0%,0.0%,+18.7
Louisiana,1-0-0,100.0%,0.0%,+2.0
IPFW,2-0-0,100.0%,0.0%,+12.0
N Dakota St,1-0-0,100.0%,0.0%,+6.0
Stetson,1-0-0,100.0%,0.0%,+5.5
Mass Lowell,1-0-0,100.0%,0.0%,+19.5
Utah,3-0-0,100.0%,0.0%,+8.3
NC-Grnsboro,1-0-0,100.0%,0.0%,+2.5
St Marys,4-0-0,100.0%,0.0%,+17.5
IU Indy,1-0-0,100.0%,0.0%,+7.5
Montana St,1-0-0,100.0%,0.0%,+8.5
N Florida,2-0-0,100.0%,0.0%,+8.5
Central Mich,1-0-0,100.0%,0.0%,+7.5
Navy,3-0-0,100.0%,0.0%,+23.3
Wm & Mary,3-0-0,100.0%,0.0%,+7.3
N Carolina,2-0-0,100.0%,0.0%,+12.5
Ball St,1-0-0,100.0%,0.0%,+28.5
Sacred Hrt,1-0-0,100.0%,0.0%,+5.5
Pepperdine,1-0-0,100.0%,0.0%,+5.0
Manhattan,1-0-0,100.0%,0.0%,+13.0
Dayton,3-0-0,100.0%,0.0%,+3.3
Richmond,2-0-0,100.0%,0.0%,+12.8
Howard,1-0-0,100.0%,0.0%,+24.0
Tulsa,3-0-0,100.0%,0.0%,+34.8
TN State,1-0-0,100.0%,0.0%,+4.0
Texas Tech,3-0-1,100.0%,0.0%,+3.8
New Mexico,2-0-0,100.0%,0.0%,+22.3
Portland St,1-0-0,100.0%,0.0%,+4.0
Hofstra,1-0-0,100.0%,0.0%,+17.5
Liberty,2-0-0,100.0%,0.0%,+5.5
TX-Arlington,1-0-0,100.0%,0.0%,+20.0
Villanova,5-0-1,100.0%,0.0%,+9.9
Delaware,2-0-0,100.0%,0.0%,+13.5
McNeese St,1-0-1,100.0%,0.0%,+4.3
Tennessee,3-0-0,100.0%,0.0%,+13.5
NC Central,1-0-0,100.0%,0.0%,+27.5
Gard-Webb,1-0-0,100.0%,0.0%,+9.0
Cal St Nrdge,2-0-0,100.0%,0.0%,+11.3
California,2-0-0,100.0%,0.0%,+13.0
South Dakota,2-0-0,100.0%,0.0%,+26.5
Sac State,1-0-0,100.0%,0.0%,+6.5
Yale,2-0-0,100.0%,0.0%,+19.0
Utah Valley,2-0-0,100.0%,0.0%,+4.3
Davidson,2-0-0,100.0%,0.0%,+16.3
E Kentucky,1-0-0,100.0%,0.0%,+3.0
Wyoming,2-0-0,100.0%,0.0%,+5.8
American,1-0-0,100.0%,0.0%,+7.5
Radford,1-0-0,100.0%,0.0%,+19.0
Ohio,1-0-1,100.0%,0.0%,+6.5
E Tenn St,1-0-0,100.0%,0.0%,+9.5
Denver,1-0-0,100.0%,0.0%,+31.5
Fla Atlantic,1-0-0,100.0%,0.0%,+9.5
Loyola-Chi,2-0-1,100.0%,0.0%,+8.3
Evansville,1-0-0,100.0%,0.0%,+29.0
Rhode Island,2-0-0,100.0%,0.0%,+11.5
Holy Cross,1-0-0,100.0%,0.0%,+5.5
Sam Hous St,2-0-0,100.0%,0.0%,+8.0
James Mad,2-0-0,100.0%,0.0%,+12.0
St. Thomas,1-0-0,100.0%,0.0%,+20.0
Stonehill,1-0-0,100.0%,0.0%,+13.0
S Methodist,4-1-0,80.0%,20.0%,+10.6
Col Charlestn,3-1-0,75.0%,25.0%,+17.4
Vanderbilt,3-1-0,75.0%,25.0%,+10.8
La Salle,3-1-0,75.0%,25.0%,+0.6
