Team,Over Record,Over %,Under %,Total +/-
TX A&M-CC,2-0-0,100.0%,0.0%,+17.8
TN Tech,2-0-0,100.0%,0.0%,+12.8
Iona,2-0-0,100.0%,0.0%,+17.0
S Florida,1-0-0,100.0%,0.0%,+1.5
N Florida,3-0-0,100.0%,0.0%,+19.0
Idaho,2-0-0,100.0%,0.0%,+7.3
Belmont,2-0-0,100.0%,0.0%,+6.8
San Jose St,1-0-0,100.0%,0.0%,+16.0
Brown,1-0-0,100.0%,0.0%,+2.5
TX El Paso,1-0-0,100.0%,0.0%,+5.5
Northeastrn,1-0-0,100.0%,0.0%,+14.5
N Carolina,1-0-0,100.0%,0.0%,+20.5
NC-Grnsboro,1-0-0,100.0%,0.0%,+1.0
Lafayette,2-0-1,100.0%,0.0%,+6.5
Utah Valley,1-0-0,100.0%,0.0%,+3.0
Wm & Mary,1-0-0,100.0%,0.0%,+18.0
Army,2-0-0,100.0%,0.0%,+31.0
Northwestern,1-0-0,100.0%,0.0%,+0.5
Murray St,1-0-1,100.0%,0.0%,+4.5
S Mississippi,1-0-0,100.0%,0.0%,+28.5
Marist,2-0-0,100.0%,0.0%,+11.0
E Tenn St,1-0-0,100.0%,0.0%,+3.0
Montana St,4-0-0,100.0%,0.0%,+5.5
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
WI-Grn Bay,2-0-1,100.0%,0.0%,+9.0
Bradley,1-0-0,100.0%,0.0%,+10.0
Sam Hous St,4-0-0,100.0%,0.0%,+14.8
App State,1-0-0,100.0%,0.0%,+5.5
Tulsa,1-0-0,100.0%,0.0%,+74.0
GA Southern,1-0-0,100.0%,0.0%,+23.5
Wichita St,1-0-0,100.0%,0.0%,+22.5
Florida,1-0-0,100.0%,0.0%,+3.0
Kennesaw St,1-0-0,100.0%,0.0%,+14.5
Baylor,1-0-0,100.0%,0.0%,+6.5
SC Upstate,3-0-0,100.0%,0.0%,+14.8
La Salle,1-0-0,100.0%,0.0%,+0.5
Cornell,1-0-0,100.0%,0.0%,+13.0
Arizona St,1-0-0,100.0%,0.0%,+11.5
St Josephs,1-0-0,100.0%,0.0%,+6.5
Radford,2-0-0,100.0%,0.0%,+20.8
UTSA,1-0-0,100.0%,0.0%,+1.5
Rice,1-0-0,100.0%,0.0%,+2.0
Clemson,1-0-0,100.0%,0.0%,+10.0
IL-Chicago,1-0-0,100.0%,0.0%,+15.0
Stony Brook,3-0-0,100.0%,0.0%,+10.5
Ohio,3-0-0,100.0%,0.0%,+10.8
SE Missouri,2-0-0,100.0%,0.0%,+6.3
Boise St,1-0-0,100.0%,0.0%,+12.0
Rob Morris,2-0-0,100.0%,0.0%,+6.3
Cal Poly,3-0-0,100.0%,0.0%,+5.5
Miami (OH),2-0-0,100.0%,0.0%,+6.0
Elon,2-0-0,100.0%,0.0%,+10.8
NC-Asheville,1-0-2,100.0%,0.0%,+3.2
S Illinois,1-0-0,100.0%,0.0%,+1.5
Buffalo,3-0-0,100.0%,0.0%,+13.0
Marquette,1-0-0,100.0%,0.0%,+5.0
NJIT,3-0-0,100.0%,0.0%,+6.2
Notre Dame,1-0-0,100.0%,0.0%,+3.5
LA Tech,1-0-0,100.0%,0.0%,+20.0
CS Bakersfld,1-0-0,100.0%,0.0%,+21.5
Alabama,1-0-0,100.0%,0.0%,+0.5
Detroit,1-0-0,100.0%,0.0%,+11.5
Davidson,1-0-0,100.0%,0.0%,+29.5
Charlotte,1-0-0,100.0%,0.0%,+31.0
Indiana St,1-0-0,100.0%,0.0%,+28.5
Portland St,2-0-0,100.0%,0.0%,+21.3
Villanova,1-0-0,100.0%,0.0%,+18.0
Akron,2-0-0,100.0%,0.0%,+12.5
S Carolina,1-0-0,100.0%,0.0%,+15.0
Missouri,1-0-0,100.0%,0.0%,+3.5
Illinois St,1-0-0,100.0%,0.0%,+6.0
Fla Atlantic,2-0-0,100.0%,0.0%,+55.0
TN State,2-0-0,100.0%,0.0%,+10.8
Lamar,1-0-0,100.0%,0.0%,+23.0
St Bonavent,2-0-0,100.0%,0.0%,+14.0
Incar Word,1-0-0,100.0%,0.0%,+17.0
Arizona,1-0-0,100.0%,0.0%,+40.0
Columbia,2-0-0,100.0%,0.0%,+18.8
Mt St Marys,2-0-0,100.0%,0.0%,+18.8
Canisius,3-1-0,75.0%,25.0%,-0.3
Maryland ES,3-1-0,75.0%,25.0%,+15.5
Sacred Hrt,3-1-0,75.0%,25.0%,+8.4
American,3-1-0,75.0%,25.0%,+3.9
S Indiana,3-1-0,75.0%,25.0%,+3.9
Montana,2-1-0,66.7%,33.3%,+3.0
Central Mich,2-1-0,66.7%,33.3%,-3.7
Seattle,2-1-0,66.7%,33.3%,+13.8
Cal St Nrdge,2-1-0,66.7%,33.3%,+1.7
Yale,2-1-0,66.7%,33.3%,+13.2
Weber St,2-1-0,66.7%,33.3%,-0.7
NC A&T,2-1-0,66.7%,33.3%,+1.8
Wright St,2-1-0,66.7%,33.3%,-0.5
Quinnipiac,2-1-0,66.7%,33.3%,+2.3
UC Davis,2-1-0,66.7%,33.3%,+3.5
Prairie View,2-1-0,66.7%,33.3%,+8.8
Chicago St,2-1-0,66.7%,33.3%,-0.2
Fordham,2-1-0,66.7%,33.3%,-1.5
Loyola-MD,2-1-0,66.7%,33.3%,-3.7
Southern,2-1-0,66.7%,33.3%,+7.5
Toledo,2-1-0,66.7%,33.3%,+3.0
Holy Cross,2-1-0,66.7%,33.3%,+4.8
Charl South,2-1-0,66.7%,33.3%,+4.3
W Illinois,2-1-0,66.7%,33.3%,-4.5
Oral Roberts,2-1-0,66.7%,33.3%,+5.3
Samford,2-1-0,66.7%,33.3%,+10.5
E Kentucky,2-1-0,66.7%,33.3%,-1.0
N Dakota St,2-1-0,66.7%,33.3%,+1.3
Bucknell,2-1-0,66.7%,33.3%,+10.7
Niagara,2-1-0,66.7%,33.3%,+7.5
NW State,2-1-0,66.7%,33.3%,-0.7
Tarleton St,2-1-0,66.7%,33.3%,-1.3
LIU,2-1-0,66.7%,33.3%,-2.2
St. Thomas,2-1-0,66.7%,33.3%,+5.3
Bellarmine,2-1-0,66.7%,33.3%,+9.2
Coppin St,3-2-0,60.0%,40.0%,-3.9
St Fran (PA),3-2-0,60.0%,40.0%,-4.0
Ark Pine Bl,3-2-0,60.0%,40.0%,+4.2
Pacific,1-1-0,50.0%,50.0%,+7.0
Alab A&M,1-1-0,50.0%,50.0%,-5.0
Harvard,2-2-0,50.0%,50.0%,+2.9
James Mad,1-1-0,50.0%,50.0%,0.0
Siena,1-1-0,50.0%,50.0%,+6.3
N Colorado,1-1-0,50.0%,50.0%,+9.8
Lipscomb,2-2-0,50.0%,50.0%,-12.5
Florida A&M,2-2-0,50.0%,50.0%,+6.9
Campbell,1-1-0,50.0%,50.0%,+0.8
Neb Omaha,2-2-0,50.0%,50.0%,-1.9
E Washingtn,1-1-0,50.0%,50.0%,-5.8
Gard-Webb,2-2-0,50.0%,50.0%,+0.3
TX-Arlington,1-1-0,50.0%,50.0%,+16.5
Austin Peay,1-1-0,50.0%,50.0%,+8.3
Princeton,1-1-0,50.0%,50.0%,-2.0
UC Riverside,2-2-0,50.0%,50.0%,+6.1
Georgia St,1-1-0,50.0%,50.0%,+8.0
Richmond,1-1-0,50.0%,50.0%,-6.3
Geo Mason,1-1-0,50.0%,50.0%,+7.0
Stetson,1-1-0,50.0%,50.0%,-8.8
TX Southern,2-2-0,50.0%,50.0%,+2.6
Old Dominion,1-1-0,50.0%,50.0%,+1.0
Ball St,1-1-0,50.0%,50.0%,-4.3
New Orleans,1-1-0,50.0%,50.0%,-0.8
Mercer,1-1-0,50.0%,50.0%,-4.3
Alabama St,1-1-0,50.0%,50.0%,+9.0
Beth-Cook,2-2-0,50.0%,50.0%,-9.1
Idaho St,2-2-0,50.0%,50.0%,-9.8
E Illinois,2-2-0,50.0%,50.0%,+4.4
Pepperdine,1-1-0,50.0%,50.0%,+11.8
TX A&M-Com,2-2-0,50.0%,50.0%,+0.9
