Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Texas Tech,2-0-0,100.0%,0.0%,+5.0,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+7.5,,,,,1-0-0,100.0%,0.0%,+2.5,,,,,,,,,2-0-0,100.0%,0.0%,5.0,2-0-0,100.0%,0.0%,+5.0,,,,,,,,,,,,,1-0-0,100.0%,0.0%,2.5,1-0-0,100.0%,0.0%,+2.5
S Illinois,1-0-0,100.0%,0.0%,+24.0,1-0-0,100.0%,0.0%,24.0,1-0-0,100.0%,0.0%,+24.0,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,24.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
Lamar,1-0-0,100.0%,0.0%,+23.0,,,,,1-0-0,100.0%,0.0%,+23.0,,,,,1-0-0,100.0%,0.0%,+23.0,1-0-0,100.0%,0.0%,23.0,1-0-0,100.0%,0.0%,23.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,+23.0,,,,,,,,
Samford,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,6.5,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,6.5,,,,,1-0-0,100.0%,0.0%,6.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+6.5
SC Upstate,2-0-0,100.0%,0.0%,+16.3,1-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,+15.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+17.0,2-0-0,100.0%,0.0%,16.3,2-0-0,100.0%,0.0%,16.3,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+17.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,17.0,,,,
TX-Arlington,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,+20.0,,,,,1-0-0,100.0%,0.0%,+20.0,,,,,,,,,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,+20.0,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,
TX-Pan Am,2-0-0,100.0%,0.0%,+17.3,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,+29.0,,,,,2-0-0,100.0%,0.0%,17.3,2-0-0,100.0%,0.0%,17.3,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+29.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,29.0,0-0-0,0.0%,0.0%,--
Norfolk St,2-0-0,100.0%,0.0%,+4.0,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+4.0,1-0-0,100.0%,0.0%,1.0,2-0-0,100.0%,0.0%,4.0,,,,,1-0-0,100.0%,0.0%,+7.0,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,+4.0
WI-Grn Bay,2-0-0,100.0%,0.0%,+15.0,2-0-0,100.0%,0.0%,15.0,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,+20.0,,,,,1-0-0,100.0%,0.0%,10.0,2-0-0,100.0%,0.0%,15.0,,,,,1-0-0,100.0%,0.0%,+20.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+20.0
Tulsa,1-0-0,100.0%,0.0%,+21.0,,,,,1-0-0,100.0%,0.0%,+21.0,,,,,1-0-0,100.0%,0.0%,+21.0,,,,,,,,,1-0-0,100.0%,0.0%,21.0,1-0-0,100.0%,0.0%,+21.0,,,,,,,,,1-0-0,100.0%,0.0%,+21.0,,,,,,,,
N Dakota St,2-0-0,100.0%,0.0%,+16.8,2-0-0,100.0%,0.0%,16.8,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+27.5,1-0-0,100.0%,0.0%,+6.0,1-0-0,100.0%,0.0%,27.5,1-0-0,100.0%,0.0%,27.5,1-0-0,100.0%,0.0%,6.0,1-0-0,100.0%,0.0%,+6.0,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+16.8
Hofstra,2-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,17.5,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+17.5,,,,,,,,,1-0-0,100.0%,0.0%,17.5,2-0-0,100.0%,0.0%,+13.0,,,,,,,,,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+17.5
Buffalo,2-0-0,100.0%,0.0%,+17.0,1-0-0,100.0%,0.0%,18.5,1-0-0,100.0%,0.0%,+18.5,,,,,1-0-0,100.0%,0.0%,+15.5,2-0-0,100.0%,0.0%,17.0,2-0-0,100.0%,0.0%,17.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,+15.5
Fla Atlantic,2-0-0,100.0%,0.0%,+24.3,2-0-0,100.0%,0.0%,24.3,1-0-0,100.0%,0.0%,+9.5,,,,,1-0-0,100.0%,0.0%,+39.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,9.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+39.0
Evansville,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,+10.0,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,10.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
Montana St,2-0-0,100.0%,0.0%,+4.0,,,,,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,+6.5,,,,,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,4.0,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,6.5,,,,
James Mad,2-0-0,100.0%,0.0%,+12.0,1-0-0,100.0%,0.0%,17.0,2-0-0,100.0%,0.0%,+12.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+7.0,1-0-0,100.0%,0.0%,7.0,,,,,2-0-0,100.0%,0.0%,12.0,1-0-0,100.0%,0.0%,+17.0,,,,,,,,,1-0-0,100.0%,0.0%,+7.0,,,,,0-0-0,0.0%,0.0%,--
E Tenn St,1-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,9.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+9.5,,,,,,,,,1-0-0,100.0%,0.0%,9.5,1-0-0,100.0%,0.0%,+9.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+9.5
S Methodist,3-0-0,100.0%,0.0%,+14.2,2-0-0,100.0%,0.0%,20.8,1-0-0,100.0%,0.0%,+16.0,,,,,2-0-0,100.0%,0.0%,+13.3,,,,,,,,,3-0-0,100.0%,0.0%,14.2,3-0-0,100.0%,0.0%,+14.2,,,,,,,,,,,,,1-0-0,100.0%,0.0%,1.0,2-0-0,100.0%,0.0%,+13.3
Niagara,2-0-0,100.0%,0.0%,+13.8,2-0-0,100.0%,0.0%,13.8,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,+12.0,2-0-0,100.0%,0.0%,13.8,2-0-0,100.0%,0.0%,13.8,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+13.8
NC-Wilmgton,1-0-0,100.0%,0.0%,+23.5,1-0-0,100.0%,0.0%,23.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,1-0-0,100.0%,0.0%,23.5,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5
Dartmouth,1-0-0,100.0%,0.0%,+15.5,,,,,1-0-0,100.0%,0.0%,+15.5,,,,,1-0-0,100.0%,0.0%,+15.5,,,,,,,,,1-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,+15.5,,,,,,,,,1-0-0,100.0%,0.0%,+15.5,,,,,,,,
Santa Clara,2-0-0,100.0%,0.0%,+5.0,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-0,100.0%,0.0%,+4.5,,,,,,,,,2-0-0,100.0%,0.0%,5.0,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+4.5,,,,,1-0-0,100.0%,0.0%,+4.5
App State,2-0-0,100.0%,0.0%,+3.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,+1.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,+1.5,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-0,100.0%,0.0%,+5.5
Lindenwood,1-0-0,100.0%,0.0%,+13.5,1-0-0,100.0%,0.0%,13.5,1-0-0,100.0%,0.0%,+13.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,13.5,1-0-0,100.0%,0.0%,13.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
S Dakota St,2-0-0,100.0%,0.0%,+10.8,2-0-0,100.0%,0.0%,10.8,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+13.0,,,,,1-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+13.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+13.0
California,2-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,21.5,1-0-0,100.0%,0.0%,+21.5,,,,,1-0-0,100.0%,0.0%,+4.5,,,,,,,,,2-0-0,100.0%,0.0%,13.0,2-0-0,100.0%,0.0%,+13.0,,,,,,,,,1-0-0,100.0%,0.0%,+4.5,,,,,1-0-0,100.0%,0.0%,+4.5
UC Davis,2-0-0,100.0%,0.0%,+7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,+4.0,1-0-0,100.0%,0.0%,+10.5,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,10.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+10.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,10.5,,,,
Southern,2-0-0,100.0%,0.0%,+15.5,2-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,+28.5,1-0-0,100.0%,0.0%,+2.5,,,,,2-0-0,100.0%,0.0%,15.5,2-0-0,100.0%,0.0%,15.5,,,,,,,,,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+2.5
Col Charlestn,2-0-0,100.0%,0.0%,+12.8,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+24.0,,,,,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+1.5
Bradley,3-0-0,100.0%,0.0%,+6.2,2-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,+7.0,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,10.0,2-0-0,100.0%,0.0%,4.3,2-0-0,100.0%,0.0%,+4.3,,,,,,,,,,,,,1-0-0,100.0%,0.0%,1.5,2-0-0,100.0%,0.0%,+5.8
Radford,3-0-0,100.0%,0.0%,+16.5,2-0-0,100.0%,0.0%,15.3,1-0-0,100.0%,0.0%,+12.5,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,+19.0,1-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,15.3,1-0-0,100.0%,0.0%,19.0,2-0-0,100.0%,0.0%,+18.5,,,,,,,,,1-0-0,100.0%,0.0%,+19.0,,,,,2-0-0,100.0%,0.0%,+18.5
North Texas,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,+10.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,+10.0,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,,,,
Akron,2-0-0,100.0%,0.0%,+12.5,1-0-0,100.0%,0.0%,6.5,1-0-0,100.0%,0.0%,+6.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+18.5,2-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,12.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,18.5,1-0-0,100.0%,0.0%,+18.5
Detroit,2-0-0,100.0%,0.0%,+13.5,2-0-0,100.0%,0.0%,13.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,+11.5,1-0-0,100.0%,0.0%,11.5,1-0-0,100.0%,0.0%,11.5,1-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,+15.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+13.5
Rob Morris,2-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,6.3,1-0-0,100.0%,0.0%,+2.0,1-0-0,100.0%,0.0%,+10.5,,,,,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,6.3,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+10.5
Charlotte,2-0-0,100.0%,0.0%,+31.3,1-0-0,100.0%,0.0%,31.5,2-0-0,100.0%,0.0%,+31.3,,,,,1-0-0,100.0%,0.0%,+31.0,1-0-0,100.0%,0.0%,31.0,1-0-0,100.0%,0.0%,31.0,1-0-0,100.0%,0.0%,31.5,1-0-0,100.0%,0.0%,+31.5,,,,,,,,,1-0-0,100.0%,0.0%,+31.0,,,,,,,,
San Francisco,2-0-0,100.0%,0.0%,+11.3,1-0-0,100.0%,0.0%,10.5,1-0-0,100.0%,0.0%,+10.5,,,,,1-0-0,100.0%,0.0%,+12.0,,,,,1-0-0,100.0%,0.0%,12.0,1-0-0,100.0%,0.0%,10.5,2-0-0,100.0%,0.0%,+11.3,,,,,,,,,1-0-0,100.0%,0.0%,+12.0,,,,,1-0-0,100.0%,0.0%,+12.0
Pepperdine,2-0-0,100.0%,0.0%,+15.3,1-0-0,100.0%,0.0%,25.5,1-0-0,100.0%,0.0%,+5.0,,,,,1-0-0,100.0%,0.0%,+25.5,1-0-0,100.0%,0.0%,25.5,1-0-0,100.0%,0.0%,25.5,1-0-0,100.0%,0.0%,5.0,1-0-0,100.0%,0.0%,+5.0,,,,,,,,,1-0-0,100.0%,0.0%,+5.0,,,,,1-0-0,100.0%,0.0%,+25.5
St Marys,3-0-0,100.0%,0.0%,+19.7,2-0-0,100.0%,0.0%,20.3,2-0-0,100.0%,0.0%,+18.5,,,,,2-0-0,100.0%,0.0%,+20.3,,,,,,,,,3-0-0,100.0%,0.0%,19.7,3-0-0,100.0%,0.0%,+19.7,,,,,,,,,1-0-0,100.0%,0.0%,+18.5,,,,,1-0-0,100.0%,0.0%,+22.0
Wichita St,2-0-0,100.0%,0.0%,+14.5,1-0-0,100.0%,0.0%,22.5,2-0-0,100.0%,0.0%,+14.5,,,,,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,22.5,,,,,2-0-0,100.0%,0.0%,14.5,1-0-0,100.0%,0.0%,+6.5,,,,,,,,,1-0-0,100.0%,0.0%,+6.5,,,,,,,,
IL-Chicago,2-0-0,100.0%,0.0%,+23.3,1-0-0,100.0%,0.0%,31.5,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+23.3,1-0-0,100.0%,0.0%,15.0,2-0-0,100.0%,0.0%,23.3,,,,,1-0-0,100.0%,0.0%,+31.5,,,,,,,,,1-0-0,100.0%,0.0%,+15.0,,,,,2-0-0,100.0%,0.0%,+23.3
CS Bakersfld,2-0-0,100.0%,0.0%,+24.5,2-0-0,100.0%,0.0%,24.5,1-0-0,100.0%,0.0%,+21.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+27.5,1-0-0,100.0%,0.0%,21.5,1-0-0,100.0%,0.0%,21.5,1-0-0,100.0%,0.0%,27.5,1-0-0,100.0%,0.0%,+27.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+27.5
Maryland ES,3-0-0,100.0%,0.0%,+21.8,3-0-0,100.0%,0.0%,21.8,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,+30.5,1-0-0,100.0%,0.0%,+17.0,3-0-0,100.0%,0.0%,21.8,3-0-0,100.0%,0.0%,21.8,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+23.8
Ohio,2-0-1,100.0%,0.0%,+10.0,1-0-1,100.0%,0.0%,8.5,1-0-1,100.0%,0.0%,+8.5,0-0-1,0.0%,0.0%,0.0,1-0-0,100.0%,0.0%,+13.0,2-0-0,100.0%,0.0%,15.0,1-0-0,100.0%,0.0%,17.0,1-0-1,100.0%,0.0%,6.5,0-0-1,0.0%,0.0%,0.0,,,,,,,,,,,,,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+13.0
TN State,2-0-0,100.0%,0.0%,+10.8,1-0-0,100.0%,0.0%,19.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+2.0,1-0-0,100.0%,0.0%,+19.5,2-0-0,100.0%,0.0%,10.8,2-0-0,100.0%,0.0%,10.8,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+2.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,2.0,1-0-0,100.0%,0.0%,+19.5
Portland St,2-0-0,100.0%,0.0%,+21.3,1-0-0,100.0%,0.0%,38.5,2-0-0,100.0%,0.0%,+21.3,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+4.0,2-0-0,100.0%,0.0%,21.3,1-0-0,100.0%,0.0%,38.5,1-0-0,100.0%,0.0%,4.0,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,+4.0,,,,,0-0-0,0.0%,0.0%,--
NC-Grnsboro,2-0-0,100.0%,0.0%,+1.8,1-0-0,100.0%,0.0%,2.5,2-0-0,100.0%,0.0%,+1.8,,,,,1-0-0,100.0%,0.0%,+1.0,1-0-0,100.0%,0.0%,1.0,1-0-0,100.0%,0.0%,1.0,1-0-0,100.0%,0.0%,2.5,1-0-0,100.0%,0.0%,+2.5,,,,,,,,,1-0-0,100.0%,0.0%,+1.0,,,,,,,,
Notre Dame,2-0-0,100.0%,0.0%,+11.3,,,,,2-0-0,100.0%,0.0%,+11.3,,,,,1-0-0,100.0%,0.0%,+15.5,,,,,,,,,2-0-0,100.0%,0.0%,11.3,2-0-0,100.0%,0.0%,+11.3,,,,,,,,,2-0-0,100.0%,0.0%,+11.3,,,,,,,,
Charl South,3-0-0,100.0%,0.0%,+7.3,2-0-0,100.0%,0.0%,9.8,1-0-0,100.0%,0.0%,+12.0,2-0-0,100.0%,0.0%,+5.0,,,,,2-0-0,100.0%,0.0%,9.8,2-0-0,100.0%,0.0%,9.8,1-0-0,100.0%,0.0%,2.5,1-0-0,100.0%,0.0%,+2.5,,,,,,,,,1-0-0,100.0%,0.0%,+2.5,,,,,2-0-0,100.0%,0.0%,+5.0
N Carolina,2-0-0,100.0%,0.0%,+16.5,2-0-0,100.0%,0.0%,16.5,1-0-0,100.0%,0.0%,+12.5,,,,,1-0-0,100.0%,0.0%,+20.5,1-0-0,100.0%,0.0%,20.5,1-0-0,100.0%,0.0%,20.5,1-0-0,100.0%,0.0%,12.5,1-0-0,100.0%,0.0%,+12.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+20.5
