Team,Over Record,Over %,Under %,Total +/-
Toledo,1-0-0,100.0%,0.0%,+3.5
GA Southern,2-0-0,100.0%,0.0%,+24.5
Army,2-0-0,100.0%,0.0%,+31.0
Geo Wshgtn,1-0-0,100.0%,0.0%,+4.5
S Carolina,1-0-0,100.0%,0.0%,+15.0
S Methodist,1-0-0,100.0%,0.0%,+5.5
App State,1-0-0,100.0%,0.0%,+5.5
Florida St,1-0-0,100.0%,0.0%,+3.0
S Illinois,3-0-0,100.0%,0.0%,+9.2
Auburn,1-0-0,100.0%,0.0%,+1.5
Indiana St,2-0-0,100.0%,0.0%,+19.0
San Francisco,1-0-0,100.0%,0.0%,+12.0
Longwood,1-0-0,100.0%,0.0%,+22.5
Illinois,1-0-0,100.0%,0.0%,+18.5
Bradley,1-0-0,100.0%,0.0%,+10.0
LA Tech,1-0-0,100.0%,0.0%,+20.0
TX A&M-CC,3-0-0,100.0%,0.0%,+18.8
Akron,2-0-0,100.0%,0.0%,+12.5
Marquette,1-0-0,100.0%,0.0%,+5.0
Charlotte,1-0-0,100.0%,0.0%,+31.0
Kennesaw St,1-0-0,100.0%,0.0%,+14.5
S Dakota St,1-0-0,100.0%,0.0%,+8.5
Illinois St,3-0-0,100.0%,0.0%,+8.8
Northeastrn,2-0-0,100.0%,0.0%,+11.3
Marshall,1-0-0,100.0%,0.0%,+9.5
U Penn,1-0-1,100.0%,0.0%,+3.3
Bucknell,3-0-0,100.0%,0.0%,+16.7
Rob Morris,3-0-0,100.0%,0.0%,+7.7
Utah,1-0-0,100.0%,0.0%,+3.0
Oregon St,1-0-0,100.0%,0.0%,+13.0
Quinnipiac,2-0-0,100.0%,0.0%,+9.3
UTSA,1-0-0,100.0%,0.0%,+1.5
Seattle,1-0-0,100.0%,0.0%,+15.0
TX El Paso,2-0-0,100.0%,0.0%,+7.5
TX-Pan Am,3-0-0,100.0%,0.0%,+17.3
Jksnville St,3-0-0,100.0%,0.0%,+14.8
N Carolina,1-0-0,100.0%,0.0%,+20.5
IL-Chicago,4-0-0,100.0%,0.0%,+27.4
Miami (OH),2-0-0,100.0%,0.0%,+6.0
Northwestern,1-0-0,100.0%,0.0%,+0.5
Missouri,1-0-0,100.0%,0.0%,+3.5
E Tenn St,1-0-0,100.0%,0.0%,+3.0
S Mississippi,2-0-0,100.0%,0.0%,+26.3
Portland St,2-0-0,100.0%,0.0%,+20.5
NC-Asheville,1-0-2,100.0%,0.0%,+3.2
Columbia,1-0-0,100.0%,0.0%,+23.0
S Florida,2-0-0,100.0%,0.0%,+15.0
Arizona St,3-0-0,100.0%,0.0%,+10.3
Murray St,1-0-1,100.0%,0.0%,+4.5
Elon,3-0-0,100.0%,0.0%,+13.3
SC Upstate,5-0-0,100.0%,0.0%,+14.0
Loyola-MD,3-0-0,100.0%,0.0%,+7.8
Fla Atlantic,3-0-0,100.0%,0.0%,+37.8
Ohio,2-0-0,100.0%,0.0%,+9.8
Hawaii,1-0-0,100.0%,0.0%,+4.0
Lamar,3-0-0,100.0%,0.0%,+11.0
Clemson,1-0-0,100.0%,0.0%,+10.0
Idaho,3-0-0,100.0%,0.0%,+8.3
Georgetown,1-0-0,100.0%,0.0%,+3.5
Abl Christian,1-0-0,100.0%,0.0%,+5.0
N Florida,3-0-0,100.0%,0.0%,+19.0
Marist,2-0-0,100.0%,0.0%,+11.0
Sam Hous St,2-0-0,100.0%,0.0%,+21.5
Utah Valley,1-0-0,100.0%,0.0%,+9.0
Air Force,2-0-0,100.0%,0.0%,+10.3
Seton Hall,2-0-0,100.0%,0.0%,+5.5
Belmont,1-0-0,100.0%,0.0%,+4.0
St Johns,1-0-0,100.0%,0.0%,+46.5
Stony Brook,4-0-0,100.0%,0.0%,+10.1
WI-Grn Bay,3-0-1,100.0%,0.0%,+11.8
TN State,3-0-0,100.0%,0.0%,+15.2
Montana St,3-0-0,100.0%,0.0%,+4.5
E Carolina,1-0-0,100.0%,0.0%,+18.5
Colorado St,1-0-0,100.0%,0.0%,+12.0
Cornell,2-0-0,100.0%,0.0%,+9.8
Incar Word,2-0-0,100.0%,0.0%,+11.8
Wisconsin,1-0-0,100.0%,0.0%,+40.0
Valparaiso,1-0-0,100.0%,0.0%,+7.5
Cal Poly,4-1-0,80.0%,20.0%,+7.5
Canisius,4-1-0,80.0%,20.0%,+8.5
SE Missouri,4-1-0,80.0%,20.0%,+5.2
Harvard,3-1-0,75.0%,25.0%,+8.5
Buffalo,3-1-0,75.0%,25.0%,+6.6
Weber St,3-1-0,75.0%,25.0%,+10.1
Prairie View,3-1-0,75.0%,25.0%,+11.9
Texas St,3-1-0,75.0%,25.0%,+9.8
Radford,3-1-0,75.0%,25.0%,+11.3
Holy Cross,3-1-0,75.0%,25.0%,+5.0
Norfolk St,3-1-0,75.0%,25.0%,+4.4
Oral Roberts,3-1-0,75.0%,25.0%,+8.5
E Washingtn,3-1-0,75.0%,25.0%,+9.9
Charl South,3-1-0,75.0%,25.0%,+4.1
Niagara,3-1-0,75.0%,25.0%,+8.6
Lafayette,3-1-1,75.0%,25.0%,+3.4
Alab A&M,2-1-0,66.7%,33.3%,-2.0
Mercer,2-1-0,66.7%,33.3%,-0.8
NW State,2-1-0,66.7%,33.3%,-0.7
NC A&T,2-1-0,66.7%,33.3%,+1.8
St Josephs,2-1-0,66.7%,33.3%,-0.3
Campbell,2-1-0,66.7%,33.3%,+7.7
Jacksonville,2-1-0,66.7%,33.3%,-1.8
St. Thomas,2-1-0,66.7%,33.3%,+2.8
St Peters,2-1-0,66.7%,33.3%,+2.8
Wm & Mary,2-1-0,66.7%,33.3%,+6.5
W Illinois,2-1-0,66.7%,33.3%,-4.5
San Jose St,2-1-0,66.7%,33.3%,+1.2
Manhattan,2-1-0,66.7%,33.3%,+9.8
Virginia,2-1-0,66.7%,33.3%,-3.7
