Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,3-1-0,75.0%,-12.3,+3.5
TX A&M-CC,37-16-1,69.8%,-3.3,+3.0
Merrimack,27-12-2,69.2%,-1.8,+2.5
Utah Tech,19-10-0,65.5%,-5.3,+2.3
TX-Arlington,42-24-2,63.6%,0.2,+2.2
Florida A&M,31-18-0,63.3%,-10.2,+3.4
SC Upstate,31-18-3,63.3%,-6.1,+1.5
Weber St,56-33-4,62.9%,2.9,+2.6
Boston U,42-25-1,62.7%,-0.6,+1.9
Sam Hous St,43-26-3,62.3%,0.2,+2.0
Michigan St,158-102-4,60.8%,11.3,+1.8
LIU,17-11-0,60.7%,-6.2,+2.8
South Dakota,54-35-3,60.7%,0.3,+2.0
Abl Christian,26-17-0,60.5%,-2.4,+2.6
NW State,31-21-1,59.6%,-7.0,+0.3
Baylor,95-66-5,59.0%,7.2,+1.9
Middle Tenn,73-51-3,58.9%,0.9,+1.3
Lipscomb,41-29-0,58.6%,-0.5,+2.3
Cal Poly,62-44-2,58.5%,-4.8,+0.8
VCU,100-71-1,58.5%,6.1,+2.0
Delaware,59-42-2,58.4%,0.8,0.0
Coastal Car,21-15-2,58.3%,-1.5,+2.2
Norfolk St,32-23-5,58.2%,-4.9,+1.1
Kansas City,43-31-1,58.1%,-3.9,+1.6
NC-Wilmgton,72-52-4,58.1%,0.0,+1.2
TX-Pan Am,29-21-0,58.0%,-7.4,+2.2
Iowa St,95-69-2,57.9%,5.3,+1.9
TX A&M-Com,11-8-0,57.9%,-9.7,+1.4
Beth-Cook,26-19-1,57.8%,-7.5,+1.0
Southern,30-22-0,57.7%,-6.1,+1.7
NC Central,34-25-2,57.6%,-5.9,+1.2
Gard-Webb,31-23-0,57.4%,-3.9,+1.8
Troy,55-41-2,57.3%,0.2,+0.8
Arizona,88-66-3,57.1%,11.8,+1.6
Maine,33-25-2,56.9%,-5.4,-0.6
Auburn,95-72-8,56.9%,6.6,+2.0
Holy Cross,29-22-0,56.9%,-1.2,+1.2
Hofstra,58-44-2,56.9%,1.9,+1.7
Winthrop,29-22-1,56.9%,2.3,+1.3
New Mexico,112-85-4,56.9%,5.2,+1.0
Seton Hall,134-102-3,56.8%,3.5,+1.3
VMI,38-29-4,56.7%,-8.0,+0.1
Wright St,89-68-3,56.7%,0.5,+0.9
S Dakota St,51-39-2,56.7%,-1.0,+1.4
N Colorado,64-49-1,56.6%,-4.3,+1.2
Liberty,26-20-1,56.5%,-0.7,-0.3
Villanova,139-107-0,56.5%,6.6,+0.8
N Arizona,70-54-1,56.5%,-2.1,+1.4
N Florida,35-27-0,56.5%,-7.1,+0.8
TX Christian,98-76-4,56.3%,4.0,+2.1
Kent St,85-66-3,56.3%,4.1,+0.8
Incar Word,18-14-1,56.3%,-10.0,-0.2
Drexel,68-53-5,56.2%,1.3,+1.4
NJIT,32-25-0,56.1%,-6.2,+0.2
Longwood,23-18-0,56.1%,-9.3,+1.4
S Florida,126-99-7,56.0%,-0.3,+0.8
IPFW,56-44-1,56.0%,-4.0,+0.6
CS Bakersfld,24-19-2,55.8%,-4.0,+2.2
E Tenn St,49-39-2,55.7%,1.9,+1.6
Rob Morris,30-24-0,55.6%,-2.6,-0.3
Arkansas St,90-72-3,55.6%,-0.9,+1.3
S Indiana,5-4-0,55.6%,-7.3,-0.3
SE Louisiana,25-20-1,55.6%,-6.9,-0.2
E Kentucky,56-45-2,55.5%,-1.9,+0.1
Yale,46-37-1,55.4%,0.3,+2.2
Portland St,67-54-2,55.4%,-0.7,+2.0
UL Monroe,57-46-0,55.3%,-5.2,+0.1
Florida,112-91-4,55.2%,12.0,+1.9
Colgate,32-26-0,55.2%,-2.4,+0.7
Prairie View,27-22-2,55.1%,-12.6,+1.6
Binghamton,27-22-0,55.1%,-5.9,+1.8
Fairfield,98-80-4,55.1%,0.2,+1.0
UC Davis,55-45-1,55.0%,-4.2,+0.8
S Mississippi,68-56-4,54.8%,-0.8,+0.1
Utah St,91-75-2,54.8%,5.8,+1.3
Purdue,125-103-5,54.8%,7.0,+1.4
Xavier,125-103-8,54.8%,6.7,+0.8
Utah Valley,23-19-0,54.8%,-0.1,+2.0
Penn St,124-103-4,54.6%,-0.1,+0.9
Loyola-Chi,90-75-3,54.6%,1.8,+1.0
Belmont,42-35-1,54.6%,3.5,+0.1
Georgia St,48-40-1,54.6%,1.4,+1.2
Le Moyne,6-5-1,54.6%,-14.6,+2.4
UCSD,18-15-1,54.6%,-11.3,+1.1
Boise St,91-76-7,54.5%,5.1,+1.6
Miami (OH),84-71-3,54.2%,1.0,+0.8
Santa Clara,91-77-7,54.2%,0.4,+0.6
Maryland BC,26-22-0,54.2%,-4.5,+1.0
St Peters,85-72-5,54.1%,-3.9,-0.2
Miss State,93-79-7,54.1%,5.4,+0.6
Saint Louis,107-91-0,54.0%,2.8,+1.5
Manhattan,101-86-4,54.0%,-0.6,+0.5
Kansas,109-93-4,54.0%,13.8,+1.2
Jacksonville,28-24-0,53.9%,-4.0,+0.6
Harvard,56-48-2,53.9%,0.8,+0.8
Oregon,85-73-4,53.8%,7.7,+0.9
Oklahoma,79-68-4,53.7%,6.6,+1.2
Army,22-19-0,53.7%,-5.3,-0.3
Youngs St,66-57-5,53.7%,-3.3,+0.6
Toledo,74-64-3,53.6%,-0.4,-0.9
Idaho,67-58-1,53.6%,-5.9,+1.2
Oklahoma St,106-92-4,53.5%,5.7,+1.1
SIU Edward,38-33-0,53.5%,-9.5,+2.3
Indiana St,92-80-2,53.5%,-0.6,+0.7
Houston,109-95-3,53.4%,6.0,+1.6
Dartmouth,39-34-3,53.4%,-5.6,+0.6
WI-Milwkee,87-76-3,53.4%,-2.3,-0.5
WI-Grn Bay,80-70-2,53.3%,-1.1,0.0
UCLA,82-72-3,53.3%,9.4,+1.3
Gonzaga,90-79-6,53.3%,13.1,+1.0
Maryland ES,33-29-0,53.2%,-12.0,-1.7
BYU,101-89-2,53.2%,6.7,+0.1
Temple,127-112-3,53.1%,3.4,+0.7
E Washingtn,70-62-0,53.0%,-3.3,+1.1
Fla Atlantic,53-47-4,53.0%,-3.8,+0.6
Valparaiso,63-56-5,52.9%,2.0,+0.1
Providence,136-121-4,52.9%,3.0,+1.4
Vermont,37-33-1,52.9%,4.7,+0.4
Samford,57-51-3,52.8%,-2.0,+1.0
Montana St,68-61-6,52.7%,-3.2,-0.7
Ohio St,127-114-4,52.7%,8.5,+1.1
Nevada,79-71-3,52.7%,4.0,+1.9
GA Tech,119-107-1,52.7%,1.8,+0.1
Stony Brook,30-27-3,52.6%,-1.5,+0.3
