Team,Over Record,Over %,Under %,Total +/-
Wofford,77-38-1,67.0%,33.0%,+7.2
Hsn Christian,46-23-1,66.7%,33.3%,+11.9
Queens,15-8-0,65.2%,34.8%,+5.2
Lindenwood,13-7-1,65.0%,35.0%,+6.1
McNeese St,42-23-1,64.6%,35.4%,+3.9
CS Bakersfld,47-26-0,64.4%,35.6%,+5.1
Neb Omaha,64-36-3,64.0%,36.0%,+5.7
TX Southern,48-27-1,64.0%,36.0%,+6.4
F Dickinson,51-29-3,63.8%,36.3%,+6.3
TX A&M-Com,14-8-0,63.6%,36.4%,+9.8
UCSD,29-17-0,63.0%,37.0%,+6.7
SE Louisiana,40-24-0,62.5%,37.5%,+3.3
Florida St,93-57-4,62.0%,38.0%,+3.9
WI-Milwkee,78-48-0,61.9%,38.1%,+5.0
Wyoming,85-53-2,61.6%,38.4%,+4.4
Loyola Mymt,83-52-2,61.5%,38.5%,+3.3
Oral Roberts,62-39-0,61.4%,38.6%,+3.1
UL Monroe,73-46-3,61.3%,38.7%,+4.2
New Orleans,41-26-1,61.2%,38.8%,+3.3
E Illinois,69-44-2,61.1%,38.9%,+4.9
Loyola-MD,45-29-1,60.8%,39.2%,+2.2
E Washingtn,65-42-0,60.8%,39.3%,+6.6
Air Force,82-53-1,60.7%,39.3%,+3.8
Yale,51-33-0,60.7%,39.3%,+4.8
Wake Forest,91-59-2,60.7%,39.3%,+2.6
Oakland,74-48-0,60.7%,39.3%,+5.1
Gard-Webb,43-28-0,60.6%,39.4%,+3.8
Boston U,58-38-2,60.4%,39.6%,+4.2
Iowa,95-64-4,59.8%,40.3%,+4.3
Denver,69-47-1,59.5%,40.5%,+4.5
S Utah,68-47-0,59.1%,40.9%,+3.1
E Tenn St,72-50-1,59.0%,41.0%,+2.9
Samford,66-46-1,58.9%,41.1%,+5.4
W Illinois,63-44-0,58.9%,41.1%,+2.2
N Colorado,65-46-2,58.6%,41.4%,+4.2
Auburn,89-63-1,58.6%,41.5%,+3.8
North Dakota,62-44-2,58.5%,41.5%,+1.6
South Dakota,63-45-1,58.3%,41.7%,+3.5
S Car State,35-25-0,58.3%,41.7%,+4.7
Howard,39-28-1,58.2%,41.8%,+4.6
Towson,64-46-0,58.2%,41.8%,+3.6
Drake,75-54-0,58.1%,41.9%,+4.4
Cincinnati,93-67-3,58.1%,41.9%,+4.2
Colorado St,79-57-3,58.1%,41.9%,+4.4
Colgate,54-39-1,58.1%,41.9%,+0.2
Beth-Cook,33-24-0,57.9%,42.1%,+4.0
Wm & Mary,63-46-1,57.8%,42.2%,+4.1
Brown,56-41-0,57.7%,42.3%,+3.0
Norfolk St,34-25-0,57.6%,42.4%,+3.3
Lipscomb,61-45-1,57.6%,42.5%,+4.5
Arkansas St,70-52-0,57.4%,42.6%,+4.1
Rice,74-55-0,57.4%,42.6%,+3.3
W Michigan,67-50-3,57.3%,42.7%,+4.1
Radford,45-34-1,57.0%,43.0%,+1.4
Xavier,95-72-4,56.9%,43.1%,+1.7
Kennesaw St,47-36-2,56.6%,43.4%,+1.4
Lafayette,47-36-1,56.6%,43.4%,+1.9
SE Missouri,60-46-2,56.6%,43.4%,+3.5
Youngs St,69-53-0,56.6%,43.4%,+4.2
Princeton,52-40-0,56.5%,43.5%,+3.1
WI-Grn Bay,67-52-3,56.3%,43.7%,+2.1
Wisconsin,91-71-3,56.2%,43.8%,+1.2
NC-Asheville,41-32-1,56.2%,43.8%,+0.2
Idaho St,56-44-1,56.0%,44.0%,+2.9
Bowling Grn,72-57-2,55.8%,44.2%,+1.8
Presbyterian,39-31-0,55.7%,44.3%,+4.3
California,93-74-4,55.7%,44.3%,+1.4
Kansas,84-67-2,55.6%,44.4%,+3.5
N Arizona,60-48-3,55.6%,44.4%,+1.2
Binghamton,45-36-1,55.6%,44.4%,+1.7
Hofstra,65-52-1,55.6%,44.4%,+2.8
Elon,61-49-0,55.5%,44.6%,+2.9
St Bonavent,70-57-1,55.1%,44.9%,+3.4
Kent St,70-57-2,55.1%,44.9%,+3.7
Tulane,71-58-2,55.0%,45.0%,+3.0
Utah,88-72-2,55.0%,45.0%,+2.9
Montana St,62-51-0,54.9%,45.1%,+1.2
W Kentucky,68-56-6,54.8%,45.2%,+3.3
Niagara,64-53-2,54.7%,45.3%,+3.7
North Texas,70-58-2,54.7%,45.3%,+1.6
Ste F Austin,41-34-1,54.7%,45.3%,+2.7
Grd Canyon,60-50-1,54.6%,45.5%,+0.3
Lehigh,48-40-0,54.6%,45.5%,+2.8
Stanford,85-71-1,54.5%,45.5%,+2.0
Austin Peay,61-51-2,54.5%,45.5%,+3.2
S Mississippi,61-51-0,54.5%,45.5%,+2.8
Furman,61-51-2,54.5%,45.5%,+0.2
Utah Valley,49-41-1,54.4%,45.6%,+2.6
Incar Word,37-31-0,54.4%,45.6%,+0.5
Miss Val St,31-26-0,54.4%,45.6%,+0.6
N Dakota St,56-47-2,54.4%,45.6%,+2.5
Gonzaga,81-68-0,54.4%,45.6%,+0.5
Minnesota,89-75-2,54.3%,45.7%,+1.5
Ball St,70-59-0,54.3%,45.7%,+1.5
IPFW,64-54-3,54.2%,45.8%,+2.4
Nevada,77-65-1,54.2%,45.8%,+1.0
Utah St,71-60-1,54.2%,45.8%,+1.4
W Virginia,84-71-1,54.2%,45.8%,+2.5
Florida Intl,65-55-3,54.2%,45.8%,+2.4
Sac State,59-50-1,54.1%,45.9%,+3.5
Boston Col,79-67-2,54.1%,45.9%,+1.6
Geo Wshgtn,79-67-1,54.1%,45.9%,+3.7
San Francisco,79-67-2,54.1%,45.9%,+2.2
Rider,60-51-0,54.1%,46.0%,+0.8
N Carolina,80-68-3,54.1%,46.0%,+2.0
N Florida,47-40-1,54.0%,46.0%,+1.4
Central Mich,62-53-2,53.9%,46.1%,+2.3
Richmond,77-66-2,53.9%,46.2%,+1.2
