Team,Over Record,Over %,Under %,Total +/-
W Georgia,2-0-0,100.0%,0.0%,+7.8
S Indiana,15-7-0,68.2%,31.8%,+6.0
Lipscomb,54-32-1,62.8%,37.2%,+5.5
Neb Omaha,79-47-0,62.7%,37.3%,+3.5
Hsn Christian,38-23-0,62.3%,37.7%,+5.2
NW State,41-27-1,60.3%,39.7%,+4.2
Idaho St,132-88-1,60.0%,40.0%,+4.1
Stetson,41-28-1,59.4%,40.6%,+2.6
Queens,13-9-1,59.1%,40.9%,+2.0
N Florida,48-34-0,58.5%,41.5%,+3.9
Oakland,98-70-4,58.3%,41.7%,+3.1
Austin Peay,116-83-6,58.3%,41.7%,+3.8
CS Bakersfld,61-44-0,58.1%,41.9%,+1.5
NC-Asheville,40-29-4,58.0%,42.0%,+3.1
Central Mich,64-47-1,57.7%,42.3%,+3.0
E Illinois,118-87-3,57.6%,42.4%,+1.7
St Josephs,80-59-2,57.6%,42.5%,+3.5
McNeese St,35-26-2,57.4%,42.6%,+4.8
Bucknell,35-26-1,57.4%,42.6%,+2.0
South Dakota,74-55-2,57.4%,42.6%,+4.0
Boise St,105-79-0,57.1%,42.9%,+1.6
Loyola-MD,65-49-2,57.0%,43.0%,+4.5
Prairie View,50-38-0,56.8%,43.2%,+2.5
VMI,48-37-0,56.5%,43.5%,+6.0
Belmont,83-64-2,56.5%,43.5%,+2.8
New Orleans,70-54-2,56.5%,43.6%,+2.8
Longwood,35-27-1,56.5%,43.6%,+0.6
Sam Hous St,44-34-0,56.4%,43.6%,-0.4
NC-Wilmgton,97-75-2,56.4%,43.6%,+2.7
Lehigh,36-28-1,56.3%,43.8%,+0.7
Boston Col,86-67-2,56.2%,43.8%,+2.0
St Bonavent,83-65-1,56.1%,43.9%,+3.1
Auburn,74-58-2,56.1%,43.9%,+2.5
Charl South,29-23-1,55.8%,44.2%,+1.3
Buffalo,73-58-1,55.7%,44.3%,+3.3
Denver,117-93-5,55.7%,44.3%,+2.2
E Michigan,54-43-0,55.7%,44.3%,+1.1
Binghamton,35-28-1,55.6%,44.4%,-0.4
Montana St,131-105-0,55.5%,44.5%,+1.9
Miss Val St,56-45-0,55.5%,44.6%,+2.5
Grd Canyon,61-49-0,55.5%,44.6%,+1.3
Sacred Hrt,41-33-0,55.4%,44.6%,+1.8
Duke,118-95-0,55.4%,44.6%,+2.5
San Jose St,98-79-2,55.4%,44.6%,+3.0
Alabama,99-80-2,55.3%,44.7%,+2.0
Youngs St,99-80-2,55.3%,44.7%,+1.9
SE Missouri,110-89-6,55.3%,44.7%,+3.4
E Washingtn,137-111-2,55.2%,44.8%,+2.4
Lafayette,27-22-2,55.1%,44.9%,+1.8
Wright St,103-84-3,55.1%,44.9%,+1.2
IPFW,77-63-7,55.0%,45.0%,+1.9
Indiana St,66-54-2,55.0%,45.0%,+1.1
Mercer,51-42-3,54.8%,45.2%,+2.2
Oral Roberts,80-66-1,54.8%,45.2%,+3.2
Wake Forest,92-76-3,54.8%,45.2%,+2.2
Hofstra,99-82-3,54.7%,45.3%,+2.5
SIU Edward,65-54-1,54.6%,45.4%,+2.0
Arkansas St,113-94-6,54.6%,45.4%,+3.1
Toledo,66-55-2,54.6%,45.5%,+2.4
Campbell,36-30-0,54.6%,45.5%,+2.0
Rice,96-80-0,54.6%,45.5%,+3.9
Ball St,61-51-2,54.5%,45.5%,+0.4
Pepperdine,135-113-3,54.4%,45.6%,+2.4
TX-Pan Am,43-36-1,54.4%,45.6%,-0.5
Holy Cross,37-31-0,54.4%,45.6%,+1.3
High Point,37-31-1,54.4%,45.6%,+1.7
UCSD,26-22-2,54.2%,45.8%,+3.0
Troy,113-96-6,54.1%,45.9%,+2.2
Kent St,68-58-7,54.0%,46.0%,+1.9
S Utah,96-82-3,53.9%,46.1%,+1.8
Temple,97-83-3,53.9%,46.1%,+1.9
S Dakota St,91-78-1,53.9%,46.2%,+0.8
Rob Morris,50-43-1,53.8%,46.2%,-0.3
Morgan St,50-43-2,53.8%,46.2%,+1.0
Towson,87-75-2,53.7%,46.3%,+3.2
Marquette,102-88-1,53.7%,46.3%,+0.8
Montana,133-115-4,53.6%,46.4%,+1.8
Villanova,105-91-6,53.6%,46.4%,+0.4
Radford,38-33-1,53.5%,46.5%,+2.5
North Dakota,77-67-1,53.5%,46.5%,+1.2
Gonzaga,163-142-1,53.4%,46.6%,+1.3
W Kentucky,126-110-5,53.4%,46.6%,+2.9
AR Lit Rock,120-105-2,53.3%,46.7%,+1.4
CS Fullerton,121-106-4,53.3%,46.7%,+2.6
TN Martin,113-99-4,53.3%,46.7%,+3.6
Washington,138-121-1,53.3%,46.7%,+1.7
Baylor,82-72-3,53.3%,46.8%,+1.5
Central Ark,33-29-0,53.2%,46.8%,+2.3
Tulsa,91-80-3,53.2%,46.8%,+2.0
Army,25-22-0,53.2%,46.8%,+1.6
BYU,129-114-4,53.1%,46.9%,+2.4
Tarleton St,26-23-1,53.1%,46.9%,+3.0
Ohio,62-55-2,53.0%,47.0%,+0.7
Texas Tech,89-79-5,53.0%,47.0%,+1.2
Rhode Island,81-72-0,52.9%,47.1%,+0.7
Nevada,108-96-2,52.9%,47.1%,+0.9
Georgia,84-75-0,52.8%,47.2%,+0.9
USC,140-125-1,52.8%,47.2%,+1.8
