Team,Over Record,Over %,Under %,Total +/-
New Orleans,77-37-2,67.5%,32.5%,+4.4
Queens,25-14-1,64.1%,35.9%,+1.3
Iowa,75-46-0,62.0%,38.0%,+4.5
Miss Val St,74-46-0,61.7%,38.3%,+4.6
Samford,103-66-2,61.0%,39.1%,+3.8
Wright St,106-74-0,58.9%,41.1%,+1.7
UCSD,34-24-2,58.6%,41.4%,+7.0
Kennesaw St,75-54-2,58.1%,41.9%,+2.0
Nebraska,66-48-2,57.9%,42.1%,+2.6
North Dakota,103-75-1,57.9%,42.1%,+2.7
S Indiana,26-19-0,57.8%,42.2%,+2.7
Lehigh,73-54-0,57.5%,42.5%,+3.9
Le Moyne,12-9-0,57.1%,42.9%,-2.0
Arizona St,101-76-1,57.1%,42.9%,+2.3
NC State,89-67-2,57.1%,43.0%,+1.8
Norfolk St,65-49-0,57.0%,43.0%,+0.9
Purdue,87-66-2,56.9%,43.1%,+2.0
E Washingtn,113-86-1,56.8%,43.2%,+3.1
Howard,63-48-1,56.8%,43.2%,+2.2
UNLV,84-64-0,56.8%,43.2%,+2.1
W Virginia,106-81-2,56.7%,43.3%,+2.3
SE Louisiana,64-49-0,56.6%,43.4%,+3.7
TX A&M-Com,26-20-0,56.5%,43.5%,+4.8
Grd Canyon,79-61-0,56.4%,43.6%,+1.1
Gard-Webb,79-61-1,56.4%,43.6%,+3.2
Geo Mason,84-65-0,56.4%,43.6%,+1.0
American,77-60-0,56.2%,43.8%,+1.4
Dartmouth,73-57-2,56.2%,43.9%,+2.7
F Dickinson,73-57-2,56.2%,43.9%,+4.2
Rice,106-83-1,56.1%,43.9%,+2.1
SIU Edward,102-80-4,56.0%,44.0%,+0.3
High Point,72-57-2,55.8%,44.2%,+3.4
Lg Beach St,96-76-2,55.8%,44.2%,+2.2
Lipscomb,82-65-1,55.8%,44.2%,+1.7
VA Tech,79-63-1,55.6%,44.4%,+3.3
Boston U,79-63-2,55.6%,44.4%,+0.2
Columbia,76-61-3,55.5%,44.5%,+2.1
Stetson,72-58-1,55.4%,44.6%,+2.7
Montana,108-87-1,55.4%,44.6%,+2.9
Alcorn St,62-50-2,55.4%,44.6%,+1.7
Neb Omaha,83-67-1,55.3%,44.7%,+1.6
NC-Asheville,68-55-5,55.3%,44.7%,+1.7
CS Bakersfld,74-60-0,55.2%,44.8%,+1.0
Morgan St,53-43-2,55.2%,44.8%,+2.7
N Colorado,96-78-3,55.2%,44.8%,+2.2
Coppin St,64-52-1,55.2%,44.8%,+0.9
TX-Pan Am,64-52-1,55.2%,44.8%,+1.7
Bowling Grn,103-84-1,55.1%,44.9%,+2.1
LSU,98-80-3,55.1%,44.9%,+2.4
S Utah,93-76-2,55.0%,45.0%,+2.1
Dayton,88-72-2,55.0%,45.0%,+1.5
Hawaii,77-63-6,55.0%,45.0%,+0.3
Wofford,105-86-1,55.0%,45.0%,+1.1
Miss State,102-84-0,54.8%,45.2%,+2.0
Kentucky,102-84-1,54.8%,45.2%,+3.0
Texas St,103-85-2,54.8%,45.2%,+1.1
Oregon St,98-81-0,54.8%,45.3%,+0.6
SE Missouri,98-81-4,54.8%,45.3%,+3.2
Oakland,98-81-1,54.8%,45.3%,+1.7
South Dakota,75-62-2,54.7%,45.3%,+4.8
Auburn,104-86-1,54.7%,45.3%,+2.2
WI-Grn Bay,93-77-2,54.7%,45.3%,+1.0
Indiana St,94-78-1,54.7%,45.4%,+1.7
Toledo,107-89-1,54.6%,45.4%,+1.9
Hofstra,114-95-0,54.6%,45.5%,+2.8
Ark Pine Bl,66-55-3,54.6%,45.5%,+1.7
Charlotte,102-85-9,54.6%,45.5%,+2.0
Gonzaga,121-101-1,54.5%,45.5%,+1.1
Wyoming,86-72-2,54.4%,45.6%,+1.4
Fresno St,80-67-2,54.4%,45.6%,+1.0
Montana St,106-89-0,54.4%,45.6%,+2.6
WI-Milwkee,94-79-0,54.3%,45.7%,+1.8
U Mass,82-69-0,54.3%,45.7%,+2.0
Florida St,77-65-2,54.2%,45.8%,+0.7
S Dakota St,91-77-0,54.2%,45.8%,+2.2
St Johns,72-61-3,54.1%,45.9%,+3.5
Nevada,92-78-2,54.1%,45.9%,+1.9
Alabama,100-85-5,54.1%,46.0%,+1.3
S Methodist,60-51-1,54.1%,46.0%,+0.6
Loyola-MD,67-57-1,54.0%,46.0%,+2.5
App State,96-82-1,53.9%,46.1%,+0.3
Kansas St,92-79-1,53.8%,46.2%,+1.8
TX El Paso,107-92-4,53.8%,46.2%,+1.3
Marshall,108-93-3,53.7%,46.3%,+1.4
Sacred Hrt,72-62-3,53.7%,46.3%,+2.2
Youngs St,94-81-0,53.7%,46.3%,+1.6
Idaho St,94-81-3,53.7%,46.3%,+1.8
VMI,90-78-1,53.6%,46.4%,+2.3
Detroit,91-79-3,53.5%,46.5%,+2.8
Denver,76-66-1,53.5%,46.5%,+2.0
Oral Roberts,76-66-0,53.5%,46.5%,+1.4
TN State,92-80-2,53.5%,46.5%,+0.9
UAB,108-94-5,53.5%,46.5%,+3.2
NW State,62-54-2,53.5%,46.6%,+1.0
Lafayette,70-61-2,53.4%,46.6%,+0.3
Pepperdine,101-88-3,53.4%,46.6%,+1.4
Boston Col,71-62-1,53.4%,46.6%,+1.1
Loyola Mymt,95-83-2,53.4%,46.6%,+0.4
TX-Arlington,103-90-2,53.4%,46.6%,+1.0
TX A&M-CC,64-56-3,53.3%,46.7%,-0.4
E Illinois,104-91-2,53.3%,46.7%,+1.6
Bellarmine,40-35-1,53.3%,46.7%,+2.2
CS Fullerton,81-71-3,53.3%,46.7%,+3.1
N Florida,73-64-1,53.3%,46.7%,+1.5
Campbell,73-64-3,53.3%,46.7%,-0.1
McNeese St,57-50-0,53.3%,46.7%,+0.4
Incar Word,58-51-1,53.2%,46.8%,+1.8
Arizona,108-95-4,53.2%,46.8%,+2.4
Portland,92-81-0,53.2%,46.8%,+0.9
S Carolina,92-81-3,53.2%,46.8%,+0.6
SC Upstate,67-59-0,53.2%,46.8%,0.0
Colorado St,78-69-2,53.1%,46.9%,+2.1
UTSA,98-87-2,53.0%,47.0%,+1.5
Chattanooga,99-88-4,52.9%,47.1%,+1.0
Missouri St,91-81-1,52.9%,47.1%,+2.1
Syracuse,83-74-1,52.9%,47.1%,+0.6
N Illinois,93-83-3,52.8%,47.2%,+1.2
Sam Hous St,56-50-0,52.8%,47.2%,+1.0
Air Force,75-67-1,52.8%,47.2%,+1.8
Brown,76-68-1,52.8%,47.2%,+2.1
Georgia,95-85-1,52.8%,47.2%,+1.1
Buffalo,95-85-2,52.8%,47.2%,+0.9
NC Central,59-53-0,52.7%,47.3%,-0.4
Wm & Mary,100-90-3,52.6%,47.4%,+2.5
Louisiana,101-91-3,52.6%,47.4%,+1.3
Austin Peay,102-92-2,52.6%,47.4%,+2.7
Texas Tech,92-83-2,52.6%,47.4%,+1.3
Hampton,62-56-1,52.5%,47.5%,+2.1
Furman,95-86-2,52.5%,47.5%,+0.7
Duquesne,74-67-1,52.5%,47.5%,+1.9
Utah St,77-70-2,52.4%,47.6%,+1.2
Arkansas St,99-90-4,52.4%,47.6%,+1.6
Delaware,100-91-1,52.4%,47.6%,+1.4
Bucknell,78-71-2,52.4%,47.7%,+1.4
Coastal Car,90-82-0,52.3%,47.7%,+1.4
Radford,69-63-1,52.3%,47.7%,-0.2
New Mexico,70-64-0,52.2%,47.8%,+1.8
Florida Intl,96-88-2,52.2%,47.8%,+0.7
W Carolina,109-100-1,52.2%,47.9%,+0.9
