Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Kennesaw St,4-0-0,100.0%,17.7,8.8,3-0-0,100.0%,8.7,9.5,0-0-0,0.0%,49.0,--,0-0-0,0.0%,35.0,--,4-0-0,100.0%,5.5,+8.8,1-0-0,100.0%,-4.0,6.5,2-0-0,100.0%,-1.0,10.0,2-0-0,100.0%,12.0,7.5,3-0-0,100.0%,22.0,+9.5,,,,,,,,,0-0-0,0.0%,42.0,--,1-0-0,100.0%,-4.0,6.5,4-0-0,100.0%,11.4,+8.8
Hsn Christian,4-0-0,100.0%,-3.8,3.3,1-0-0,100.0%,-31.0,2.5,2-0-0,100.0%,-3.7,+4.5,2-0-0,100.0%,-5.3,+1.0,2-0-0,100.0%,-17.0,+5.5,2-0-0,100.0%,-33.0,1.5,4-0-0,100.0%,-17.5,3.3,,,,,2-0-0,100.0%,10.8,+5.0,,,,,,,,,2-0-0,100.0%,2.3,+4.5,1-0-0,100.0%,-1.0,1.5,2-0-0,100.0%,-4.0,+2.0
Neb Omaha,6-1-0,85.7%,-2.8,3.2,4-0-0,100.0%,-2.5,5.3,1-1-0,50.0%,-4.3,-5.8,4-1-0,80.0%,-7.4,-0.3,2-0-0,100.0%,-0.5,+12.0,5-0-0,100.0%,-5.2,7.1,5-1-0,83.3%,-7.3,3.1,1-0-0,100.0%,6.0,4.0,0-0-0,0.0%,16.0,--,2-0-0,100.0%,-1.0,+4.0,2-0-0,100.0%,-5.0,+9.3,0-1-0,0.0%,-1.0,-17.0,2-0-0,100.0%,-5.0,9.3,1-0-0,100.0%,3.0,+7.5
Liberty,6-1-0,85.7%,12.8,7.8,3-0-0,100.0%,8.7,7.0,3-0-0,100.0%,14.0,+7.3,1-0-0,100.0%,21.0,+26.5,4-1-0,80.0%,10.2,+3.7,2-0-0,100.0%,11.5,14.8,4-0-0,100.0%,7.3,10.3,2-1-0,66.7%,12.3,4.5,0-0-0,0.0%,36.0,--,2-0-0,100.0%,12.5,+16.3,1-0-0,100.0%,2.0,+5.5,2-1-0,66.7%,13.8,+2.3,1-0-0,100.0%,21.0,26.5,0-1-0,0.0%,16.5,-5.5
Nevada,6-1-0,85.7%,13.6,6.3,4-1-0,80.0%,11.0,5.5,2-1-0,66.7%,8.0,+1.5,1-0-0,100.0%,3.0,+1.5,4-1-0,80.0%,15.2,+7.4,,,,,,,,,6-1-0,85.7%,13.6,6.3,4-0-0,100.0%,20.5,+10.1,1-0-0,100.0%,3.0,+1.5,1-0-0,100.0%,12.0,+6.5,1-0-0,100.0%,10.0,+3.5,1-0-0,100.0%,30.0,13.0,2-0-0,100.0%,28.0,+15.8
Presbyterian,6-1-0,85.7%,10.0,8.6,4-1-0,80.0%,2.2,7.9,3-0-0,100.0%,-1.0,+7.3,2-0-0,100.0%,27.0,+9.5,3-1-0,75.0%,2.0,+9.6,3-1-0,75.0%,-8.3,3.4,5-1-0,83.3%,-0.8,8.8,1-0-0,100.0%,10.0,8.0,1-0-0,100.0%,39.0,+8.0,2-0-0,100.0%,17.5,+19.5,1-0-0,100.0%,33.0,+13.0,1-0-0,100.0%,39.0,+8.0,1-0-0,100.0%,-9.0,13.0,0-1-0,0.0%,-18.0,-13.5
Rob Morris,5-1-0,83.3%,6.1,4.2,3-1-0,75.0%,-1.8,0.5,0-1-0,0.0%,-28.0,-9.5,1-0-0,100.0%,12.0,+3.0,4-0-0,100.0%,11.8,+7.9,2-1-0,66.7%,-7.3,4.3,2-1-0,66.7%,-7.3,4.3,3-0-0,100.0%,12.3,4.0,3-0-0,100.0%,16.3,+4.0,1-0-0,100.0%,14.0,+7.0,1-0-0,100.0%,11.0,+1.5,0-0-0,0.0%,28.0,--,2-0-0,100.0%,11.0,11.5,3-0-0,100.0%,11.5,+8.7
Dayton,5-1-0,83.3%,11.1,2.8,3-0-0,100.0%,10.0,4.2,3-0-0,100.0%,11.0,+5.0,1-0-0,100.0%,-5.0,+4.5,3-1-0,75.0%,10.6,+1.3,,,,,2-0-0,100.0%,-3.5,5.8,3-1-0,75.0%,16.0,1.4,3-1-0,75.0%,17.0,+1.4,1-0-0,100.0%,-5.0,+4.5,,,,,1-0-0,100.0%,9.5,+7.0,1-1-0,50.0%,14.5,-1.3,1-1-0,50.0%,16.7,-1.3
Tennessee,5-1-0,83.3%,24.2,8.0,2-1-0,66.7%,17.7,7.8,1-1-0,50.0%,19.0,+6.5,,,,,5-0-0,100.0%,25.8,+11.9,1-0-0,100.0%,22.0,24.5,1-0-0,100.0%,22.0,24.5,4-1-0,80.0%,24.6,4.7,2-1-0,66.7%,28.7,+1.2,1-0-0,100.0%,15.0,+10.5,,,,,1-0-0,100.0%,35.0,+8.5,2-0-0,100.0%,28.5,8.0,3-0-0,100.0%,30.7,+8.2
UC Riverside,5-1-1,83.3%,-2.1,1.4,1-0-1,100.0%,1.0,0.8,1-1-0,50.0%,-28.5,-15.8,3-0-0,100.0%,-1.0,+11.2,1-1-1,50.0%,1.0,-8.5,4-1-0,80.0%,-12.0,0.4,4-1-0,80.0%,-12.0,0.4,1-0-1,100.0%,22.5,3.8,1-0-1,100.0%,22.5,+3.8,,,,,1-0-1,100.0%,22.5,+3.8,3-1-0,75.0%,-4.8,-1.3,1-0-0,100.0%,2.0,13.0,3-0-0,100.0%,-1.0,+11.2
Ohio St,5-1-0,83.3%,25.8,11.3,2-1-0,66.7%,9.0,2.8,2-0-0,100.0%,21.0,+12.3,1-0-0,100.0%,50.0,+25.5,3-1-0,75.0%,24.3,+8.3,0-1-0,0.0%,-14.0,-8.5,1-1-0,50.0%,-3.0,0.5,4-0-0,100.0%,40.3,16.8,4-0-0,100.0%,40.3,+16.8,,,,,,,,,2-0-0,100.0%,42.0,+20.3,1-0-0,100.0%,44.0,19.0,3-1-0,75.0%,28.3,+10.9
Missouri St,5-1-0,83.3%,3.6,4.7,2-1-0,66.7%,-9.7,-2.3,3-0-0,100.0%,9.3,+12.0,0-1-0,0.0%,4.5,-17.5,4-0-0,100.0%,5.8,+8.9,1-0-0,100.0%,-7.0,10.0,4-1-0,80.0%,-2.8,3.8,1-0-0,100.0%,10.0,9.0,2-0-0,100.0%,14.7,+8.8,1-1-0,50.0%,-11.0,-8.5,,,,,1-0-0,100.0%,17.0,+8.5,2-0-0,100.0%,10.0,13.3,1-0-0,100.0%,10.0,+9.0
Gard-Webb,5-1-0,83.3%,-5.0,3.3,3-0-0,100.0%,-9.7,6.7,2-0-0,100.0%,-6.0,+6.3,2-1-0,66.7%,3.7,+2.0,2-0-0,100.0%,-12.5,+1.3,4-0-0,100.0%,-8.8,5.4,4-0-0,100.0%,-8.8,5.4,1-1-0,50.0%,2.5,-0.8,0-1-0,0.0%,1.0,-2.5,,,,,,,,,1-0-0,100.0%,4.0,+1.0,1-1-0,50.0%,-2.5,-0.5,3-1-0,75.0%,-4.5,+1.9
IPFW,5-1-0,83.3%,9.4,0.3,1-1-0,50.0%,-10.0,-7.8,1-0-0,100.0%,29.0,+0.5,2-0-0,100.0%,14.0,+4.8,3-1-0,75.0%,-3.5,-1.9,2-0-0,100.0%,-10.0,4.3,2-0-0,100.0%,-10.0,4.3,3-1-0,75.0%,8.5,-1.6,2-0-0,100.0%,31.0,+6.5,0-1-0,0.0%,-13.0,-20.0,,,,,3-0-0,100.0%,24.8,+4.5,1-0-0,100.0%,-13.0,4.0,4-0-0,100.0%,5.3,+5.4
Norfolk St,5-1-0,83.3%,13.4,9.3,2-0-0,100.0%,-4.5,2.5,0-0-0,0.0%,55.0,--,3-0-0,100.0%,4.0,+10.8,2-1-0,66.7%,10.0,+7.8,4-1-0,80.0%,-1.2,7.5,4-1-0,80.0%,-0.2,10.3,1-0-0,100.0%,9.0,4.5,1-0-0,100.0%,37.7,+18.5,,,,,1-0-0,100.0%,13.0,+0.5,1-0-0,100.0%,30.7,+14.0,2-1-0,66.7%,8.0,12.3,4-1-0,80.0%,5.2,+11.1
Marquette,5-1-0,83.3%,16.7,4.7,5-0-0,100.0%,18.4,9.3,1-0-0,100.0%,40.0,+17.0,,,,,4-1-0,80.0%,12.0,+2.2,1-0-0,100.0%,4.0,6.5,1-0-0,100.0%,4.0,6.5,4-1-0,80.0%,19.2,4.3,3-1-0,75.0%,21.3,+4.1,,,,,,,,,,,,,0-1-0,0.0%,8.0,-18.5,4-1-0,80.0%,12.0,+2.2
Cincinnati,4-1-0,80.0%,31.6,9.1,1-0-0,100.0%,55.0,18.5,2-0-0,100.0%,46.0,+14.0,,,,,3-1-0,75.0%,25.8,+6.8,2-0-0,100.0%,19.5,9.3,,,,,4-1-0,80.0%,31.6,9.1,2-1-0,66.7%,39.7,+9.0,,,,,,,,,1-1-0,50.0%,32.0,+4.3,2-0-0,100.0%,19.5,9.3,2-1-0,66.7%,22.0,+5.8
Auburn,4-1-1,80.0%,21.2,9.4,1-1-0,50.0%,7.5,4.0,2-1-0,66.7%,28.7,+12.2,,,,,3-1-1,75.0%,15.2,+4.6,,,,,1-0-0,100.0%,5.0,10.5,3-1-1,75.0%,24.4,9.2,2-0-1,100.0%,35.7,+12.7,1-0-0,100.0%,13.0,+9.5,,,,,2-0-0,100.0%,42.0,+19.0,1-0-1,100.0%,14.0,5.3,1-0-1,100.0%,14.0,+5.3
Maine,4-1-0,80.0%,6.2,6.1,1-1-0,50.0%,-4.5,9.0,2-1-0,66.7%,-13.7,+1.8,2-0-0,100.0%,24.0,+12.0,2-0-0,100.0%,-0.5,+4.0,3-1-0,75.0%,-9.8,2.8,3-1-0,75.0%,-9.8,2.8,1-0-0,100.0%,25.0,19.5,1-0-0,100.0%,38.0,+19.5,,,,,0-0-0,0.0%,51.0,--,1-0-0,100.0%,23.5,+4.5,2-0-0,100.0%,-0.5,4.0,2-0-0,100.0%,13.5,+12.5
NW State,4-1-0,80.0%,12.1,8.6,,,,,1-0-0,100.0%,19.5,+6.5,3-0-0,100.0%,16.8,+12.0,1-1-0,50.0%,-11.5,+3.5,3-0-0,100.0%,-13.0,9.7,4-0-0,100.0%,-6.5,12.3,0-1-0,0.0%,-2.0,-6.0,1-1-0,50.0%,31.0,+7.0,,,,,1-0-0,100.0%,13.0,+20.0,3-0-0,100.0%,20.6,+13.2,1-1-0,50.0%,-9.0,1.8,2-1-0,66.7%,8.3,+5.5
Drake,4-1-0,80.0%,17.2,10.6,3-0-0,100.0%,12.7,13.8,2-1-0,66.7%,20.0,+7.5,,,,,4-1-0,80.0%,10.2,+10.6,,,,,3-0-0,100.0%,11.3,16.8,1-1-0,50.0%,8.5,1.3,1-1-0,50.0%,23.0,+1.3,1-0-0,100.0%,12.0,+15.0,1-0-0,100.0%,11.0,+15.5,1-1-0,50.0%,21.7,+5.8,,,,,,,,
Gonzaga,4-1-0,80.0%,32.2,12.1,1-0-0,100.0%,38.0,31.5,2-1-0,66.7%,35.0,+16.5,,,,,3-1-0,75.0%,30.8,+7.3,1-0-0,100.0%,13.0,2.0,,,,,4-1-0,80.0%,32.2,12.1,3-1-0,75.0%,37.0,+14.6,,,,,1-0-0,100.0%,43.0,+9.0,0-1-0,0.0%,8.0,-13.5,3-0-0,100.0%,38.3,14.2,1-0-0,100.0%,13.0,+2.0
Cal St Nrdge,4-1-0,80.0%,17.5,8.4,2-1-0,66.7%,12.3,11.5,1-1-0,50.0%,14.7,-2.3,1-0-0,100.0%,22.0,+19.5,3-0-0,100.0%,24.3,+9.5,2-1-0,66.7%,6.0,6.5,0-1-0,0.0%,-14.0,-6.0,4-0-0,100.0%,17.8,12.0,0-0-0,0.0%,48.0,--,1-0-0,100.0%,29.0,+21.0,1-0-0,100.0%,22.0,+19.5,1-0-0,100.0%,29.0,+1.5,1-0-0,100.0%,10.0,6.0,1-0-0,100.0%,10.0,+6.0
NC-Grnsboro,4-1-0,80.0%,8.0,3.5,2-1-0,66.7%,-2.3,0.3,3-0-0,100.0%,7.5,+3.7,1-0-0,100.0%,34.0,+15.5,2-1-0,66.7%,-9.7,-0.5,2-0-0,100.0%,-12.0,3.8,2-0-0,100.0%,-12.0,3.8,2-1-0,66.7%,9.0,3.3,1-0-0,100.0%,27.0,+3.5,0-1-0,0.0%,-5.0,-9.0,,,,,2-0-0,100.0%,18.3,+8.3,,,,,1-0-0,100.0%,23.0,+15.5
SE Louisiana,4-1-0,80.0%,0.5,4.8,,,,,2-0-0,100.0%,10.3,+6.3,2-1-0,66.7%,-7.3,+1.5,2-0-0,100.0%,-6.5,+9.8,4-0-0,100.0%,-7.8,6.3,3-1-0,75.0%,-9.5,5.8,1-0-0,100.0%,3.0,1.0,0-0-0,0.0%,38.0,--,,,,,1-0-0,100.0%,-21.0,+4.5,2-0-0,100.0%,10.3,+6.3,2-1-0,66.7%,-9.3,3.8,1-1-0,50.0%,-3.5,+3.5
NC A&T,4-1-0,80.0%,7.0,6.2,1-0-0,100.0%,-16.0,10.5,3-0-0,100.0%,13.8,+8.0,2-0-0,100.0%,2.0,+11.0,2-1-0,66.7%,-4.7,+3.0,4-0-0,100.0%,-3.3,8.6,4-0-0,100.0%,-3.3,8.6,0-1-0,0.0%,3.0,-3.5,0-1-0,0.0%,27.5,-3.5,,,,,,,,,3-0-0,100.0%,13.8,+8.0,0-1-0,0.0%,3.0,-3.5,1-1-0,50.0%,-6.5,+3.5
Central Mich,4-1-0,80.0%,4.5,9.5,2-1-0,66.7%,1.3,6.2,2-0-0,100.0%,11.7,+10.0,2-0-0,100.0%,-3.5,+17.0,1-1-0,50.0%,10.0,+2.0,4-0-0,100.0%,-1.5,13.5,4-0-0,100.0%,-1.5,13.5,0-1-0,0.0%,-1.0,-6.5,0-1-0,0.0%,16.5,-6.5,,,,,1-0-0,100.0%,1.0,+15.5,1-0-0,100.0%,13.0,+18.5,1-0-0,100.0%,-3.0,10.5,1-1-0,50.0%,-4.5,+6.0
St Peters,4-1-0,80.0%,9.0,4.0,2-0-0,100.0%,-5.5,6.5,2-1-0,66.7%,2.0,+3.3,3-0-0,100.0%,-3.0,+5.3,0-1-0,0.0%,33.5,-5.5,4-1-0,80.0%,-2.2,4.0,3-0-0,100.0%,-7.0,6.5,1-1-0,50.0%,5.0,0.3,0-0-0,0.0%,65.0,--,,,,,,,,,1-1-0,50.0%,25.0,+0.3,1-0-0,100.0%,-10.0,6.5,2-0-0,100.0%,16.0,+5.0
SE Missouri,4-1-0,80.0%,1.5,3.8,1-1-0,50.0%,-18.5,4.8,1-1-0,50.0%,-18.5,+4.8,2-0-0,100.0%,16.7,+11.5,2-0-0,100.0%,-6.5,+2.0,2-1-0,66.7%,-11.0,5.0,4-1-0,80.0%,-9.2,3.8,,,,,1-0-0,100.0%,25.0,+3.5,1-0-0,100.0%,-8.0,+0.5,,,,,1-0-0,100.0%,25.0,+3.5,2-0-0,100.0%,-2.0,3.0,2-0-0,100.0%,18.0,+4.5
N Florida,4-1-0,80.0%,10.2,9.2,3-0-0,100.0%,4.7,13.5,1-1-0,50.0%,-5.5,+0.8,0-1-0,0.0%,17.5,-20.5,3-0-0,100.0%,7.7,+14.8,3-0-0,100.0%,0.7,16.7,3-0-0,100.0%,0.7,16.7,1-1-0,50.0%,5.0,-2.0,1-1-0,50.0%,19.7,-2.0,,,,,1-0-0,100.0%,-13.0,+2.0,0-0-0,0.0%,49.0,--,1-1-0,50.0%,-1.0,2.8,2-0-0,100.0%,28.3,+21.3
Florida A&M,4-1-0,80.0%,-17.6,0.0,1-1-0,50.0%,-37.5,-8.0,1-1-0,50.0%,-35.0,-3.3,4-0-0,100.0%,-10.5,+4.6,,,,,3-1-0,75.0%,-32.5,-0.9,3-1-0,75.0%,-32.5,-0.9,1-0-0,100.0%,42.0,3.5,1-0-0,100.0%,42.0,+3.5,,,,,,,,,3-0-0,100.0%,-4.3,+5.3,,,,,3-0-0,100.0%,-6.0,+2.2
E Kentucky,4-1-0,80.0%,7.2,8.3,3-0-0,100.0%,-1.3,11.3,1-1-0,50.0%,15.7,+3.8,2-0-0,100.0%,12.5,+11.0,2-1-0,66.7%,-3.7,+6.5,3-0-0,100.0%,3.7,12.7,3-0-0,100.0%,-1.3,11.3,1-1-0,50.0%,9.0,3.8,0-0-0,0.0%,29.0,--,1-0-0,100.0%,5.0,+9.0,,,,,1-1-0,50.0%,15.7,+3.8,,,,,2-0-0,100.0%,-4.5,+12.5
LIU,4-1-1,80.0%,-0.1,5.5,0-0-1,0.0%,-30.0,0.0,1-0-1,100.0%,7.3,+0.8,2-0-0,100.0%,18.3,+9.3,2-1-0,66.7%,-8.7,+4.8,3-1-1,75.0%,-10.6,6.3,4-1-1,80.0%,-10.2,5.5,,,,,1-0-0,100.0%,26.0,+1.5,,,,,1-1-0,50.0%,-6.5,+5.8,2-0-0,100.0%,13.0,+2.3,2-1-0,66.7%,-3.3,9.5,2-0-0,100.0%,-5.0,+10.0
Florida St,6-2-0,75.0%,15.1,6.6,2-0-0,100.0%,16.0,3.8,1-1-0,50.0%,10.0,+1.3,1-0-0,100.0%,18.0,+9.5,4-2-0,66.7%,15.2,+6.5,,,,,0-1-0,0.0%,-13.0,-7.5,6-1-0,85.7%,19.1,8.6,4-1-0,80.0%,14.2,+4.6,,,,,2-0-0,100.0%,33.5,+20.5,2-1-0,66.7%,19.7,+11.7,2-1-0,66.7%,10.0,3.5,3-1-0,75.0%,8.5,+2.4
UC Irvine,3-1-0,75.0%,17.8,9.5,1-0-0,100.0%,15.0,14.0,1-1-0,50.0%,18.0,+0.3,,,,,3-1-0,75.0%,14.8,+9.5,2-1-0,66.7%,13.7,12.2,1-0-0,100.0%,20.0,23.5,2-1-0,66.7%,13.0,4.8,1-0-0,100.0%,24.0,+1.5,,,,,1-0-0,100.0%,20.0,+23.5,0-1-0,0.0%,18.0,-1.0,2-0-0,100.0%,19.0,12.5,1-0-0,100.0%,15.0,+14.0
Utah St,3-1-0,75.0%,33.6,12.1,0-1-0,0.0%,12.0,-4.0,1-1-0,50.0%,33.5,+11.5,,,,,2-1-0,66.7%,28.3,+7.2,,,,,1-0-0,100.0%,8.0,10.5,2-1-0,66.7%,32.0,12.7,2-1-0,66.7%,40.0,+12.7,,,,,,,,,2-0-0,100.0%,42.3,+18.8,1-0-0,100.0%,29.0,15.0,2-0-0,100.0%,33.7,+12.8
W Kentucky,3-1-1,75.0%,3.7,2.4,1-1-1,50.0%,-1.3,1.5,2-1-1,66.7%,-5.8,+2.4,1-0-0,100.0%,13.0,+10.5,2-0-1,100.0%,1.0,+2.5,2-0-0,100.0%,-10.5,7.8,2-1-0,66.7%,-9.3,3.2,1-0-1,100.0%,11.0,1.3,1-1-1,50.0%,10.8,-1.2,,,,,,,,,1-0-0,100.0%,4.5,+5.0,1-0-0,100.0%,17.0,2.5,1-0-0,100.0%,22.5,+2.5
Alabama St,3-1-1,75.0%,4.2,2.5,1-1-1,50.0%,-10.3,-3.5,1-0-1,100.0%,8.0,+3.0,1-0-0,100.0%,19.0,+6.0,2-1-0,66.7%,0.3,+2.2,1-1-1,50.0%,-15.3,-1.7,1-1-1,50.0%,-15.3,-1.7,2-0-0,100.0%,10.0,8.8,0-0-0,0.0%,51.0,--,1-1-0,50.0%,-8.5,-5.3,,,,,1-0-0,100.0%,19.0,+6.0,1-0-0,100.0%,18.0,17.0,1-0-0,100.0%,18.0,+17.0
Arkansas St,3-1-0,75.0%,13.2,4.6,2-1-0,66.7%,2.0,5.5,0-1-0,0.0%,24.0,-0.5,1-0-0,100.0%,17.0,+2.0,2-0-0,100.0%,14.7,+8.5,1-0-0,100.0%,-9.0,16.5,1-0-0,100.0%,-9.0,16.5,2-1-0,66.7%,10.7,0.7,2-1-0,66.7%,18.8,+0.7,,,,,,,,,1-0-0,100.0%,30.0,+2.0,,,,,3-0-0,100.0%,6.0,+6.3
N Iowa,3-1-0,75.0%,12.2,0.4,1-0-0,100.0%,19.0,12.5,1-0-0,100.0%,34.0,+11.0,2-0-0,100.0%,10.0,+6.3,1-1-0,50.0%,-0.5,-5.5,1-0-0,100.0%,-6.0,1.5,1-0-0,100.0%,-6.0,1.5,2-1-0,66.7%,8.3,0.0,2-1-0,66.7%,16.8,0.0,,,,,,,,,1-1-0,50.0%,16.0,-6.3,1-0-0,100.0%,-6.0,1.5,2-1-0,66.7%,-2.3,-3.2
