Team,Over Record,Over %,Under %,Total +/-
St Marys,1-0-0,100.0%,0.0%,+14.5
Oregon,1-0-0,100.0%,0.0%,+4.5
Furman,1-0-0,100.0%,0.0%,+16.5
Marquette,2-0-0,100.0%,0.0%,+6.8
Rhode Island,1-0-0,100.0%,0.0%,+3.5
N Florida,2-0-0,100.0%,0.0%,+13.0
Geo Wshgtn,1-0-1,100.0%,0.0%,+2.5
Geo Mason,3-0-0,100.0%,0.0%,+13.5
Cincinnati,1-0-0,100.0%,0.0%,+9.5
Kentucky,1-0-0,100.0%,0.0%,+12.0
Memphis,2-0-0,100.0%,0.0%,+14.0
Samford,1-0-0,100.0%,0.0%,+47.0
Auburn,1-0-0,100.0%,0.0%,+7.5
LSU,2-0-0,100.0%,0.0%,+32.3
Montana,2-0-0,100.0%,0.0%,+17.3
San Jose St,3-0-1,100.0%,0.0%,+7.3
Gard-Webb,7-0-0,100.0%,0.0%,+12.1
Indiana,2-0-0,100.0%,0.0%,+14.8
Manhattan,4-0-0,100.0%,0.0%,+13.0
Wisconsin,3-0-0,100.0%,0.0%,+11.8
TX-Pan Am,2-0-0,100.0%,0.0%,+25.5
Maryland,2-0-0,100.0%,0.0%,+13.8
North Texas,2-0-0,100.0%,0.0%,+10.3
Wm & Mary,5-0-0,100.0%,0.0%,+9.8
Iowa St,1-0-0,100.0%,0.0%,+30.5
Connecticut,3-0-0,100.0%,0.0%,+2.8
Delaware,3-0-0,100.0%,0.0%,+21.0
Arizona St,1-0-0,100.0%,0.0%,+15.0
NC-Asheville,2-0-1,100.0%,0.0%,+7.7
Weber St,5-0-0,100.0%,0.0%,+13.4
Washington,2-0-0,100.0%,0.0%,+6.8
Dayton,2-0-0,100.0%,0.0%,+17.8
Michigan St,2-0-0,100.0%,0.0%,+16.8
Mercer,3-0-0,100.0%,0.0%,+17.2
Mt St Marys,4-0-0,100.0%,0.0%,+27.0
S Methodist,2-0-0,100.0%,0.0%,+10.0
Akron,1-0-0,100.0%,0.0%,+2.5
Belmont,2-0-0,100.0%,0.0%,+2.5
St. Thomas,3-0-0,100.0%,0.0%,+16.8
Indiana St,3-0-0,100.0%,0.0%,+17.8
South Dakota,2-0-0,100.0%,0.0%,+14.3
UCF,2-0-0,100.0%,0.0%,+34.5
Texas,1-0-1,100.0%,0.0%,+7.8
NC Central,6-1-0,85.7%,14.3%,+7.0
North Dakota,6-1-0,85.7%,14.3%,+10.4
SC Upstate,5-1-0,83.3%,16.7%,+6.5
TN State,5-1-0,83.3%,16.7%,+8.0
Hsn Christian,5-1-0,83.3%,16.7%,+4.0
