Team,Over Record,Over %,Under %,Total +/-
TN State,3-0-0,100.0%,0.0%,+15.8
Morehead St,1-0-0,100.0%,0.0%,+17.5
Fla Atlantic,4-0-0,100.0%,0.0%,+34.3
Akron,1-0-0,100.0%,0.0%,+18.5
U Penn,2-0-1,100.0%,0.0%,+11.7
UAB,3-0-1,100.0%,0.0%,+13.8
San Jose St,2-0-0,100.0%,0.0%,+6.5
Niagara,2-0-0,100.0%,0.0%,+13.8
Grd Canyon,1-0-0,100.0%,0.0%,+4.5
St Peters,3-0-0,100.0%,0.0%,+9.5
TN Martin,3-0-0,100.0%,0.0%,+50.7
TX A&M-CC,2-0-0,100.0%,0.0%,+19.3
Colorado,2-0-0,100.0%,0.0%,+18.5
N Arizona,4-0-0,100.0%,0.0%,+9.6
CS Bakersfld,2-0-0,100.0%,0.0%,+16.0
Baylor,2-0-0,100.0%,0.0%,+33.8
Sam Hous St,3-0-0,100.0%,0.0%,+15.3
Indiana St,3-0-0,100.0%,0.0%,+16.7
Wm & Mary,3-0-0,100.0%,0.0%,+10.2
Manhattan,3-0-0,100.0%,0.0%,+11.8
Delaware,3-0-0,100.0%,0.0%,+11.2
Army,2-0-0,100.0%,0.0%,+31.0
Navy,3-0-0,100.0%,0.0%,+27.3
Hsn Christian,2-0-1,100.0%,0.0%,+5.8
N Florida,3-0-0,100.0%,0.0%,+21.5
Liberty,1-0-0,100.0%,0.0%,+3.5
TX El Paso,1-0-0,100.0%,0.0%,+5.5
South Dakota,3-0-0,100.0%,0.0%,+9.3
St. Thomas,2-0-0,100.0%,0.0%,+21.8
Wisconsin,7-1-0,87.5%,12.5%,+6.1
Bellarmine,6-1-0,85.7%,14.3%,+9.5
Idaho,5-1-0,83.3%,16.7%,+6.0
Morgan St,5-1-0,83.3%,16.7%,+11.6
Yale,4-1-0,80.0%,20.0%,+13.3
Richmond,4-1-0,80.0%,20.0%,+5.7
North Dakota,4-1-0,80.0%,20.0%,+4.7
St Fran (PA),4-1-0,80.0%,20.0%,+6.7
Belmont,4-1-0,80.0%,20.0%,+5.0
Villanova,4-1-1,80.0%,20.0%,+4.4
N Colorado,4-1-0,80.0%,20.0%,+14.6
LIU,4-1-0,80.0%,20.0%,+7.7
Arizona St,4-1-0,80.0%,20.0%,+8.4
Rhode Island,4-1-0,80.0%,20.0%,+6.8
Coppin St,4-1-0,80.0%,20.0%,+5.2
