Team,Over Record,Over %,Under %,Total +/-
S Dakota St,81-44-1,64.8%,35.2%,+6.0
New Orleans,62-34-2,64.6%,35.4%,+3.7
Syracuse,67-37-0,64.4%,35.6%,+4.9
S Indiana,23-13-0,63.9%,36.1%,+5.3
Delaware St,70-40-1,63.6%,36.4%,+5.3
NJIT,73-43-1,62.9%,37.1%,+3.2
Santa Clara,62-39-4,61.4%,38.6%,+2.3
Columbia,67-44-2,60.4%,39.6%,+3.1
Sacred Hrt,74-49-0,60.2%,39.8%,+4.8
LSU,63-42-1,60.0%,40.0%,+3.9
Central Ark,70-47-2,59.8%,40.2%,+3.7
Weber St,77-52-1,59.7%,40.3%,+2.5
Northeastrn,81-55-1,59.6%,40.4%,+2.5
Oral Roberts,88-60-2,59.5%,40.5%,+2.8
UTSA,76-52-2,59.4%,40.6%,+5.5
Fresno St,74-51-1,59.2%,40.8%,+2.1
Iowa St,62-43-1,59.1%,41.0%,+4.3
Wright St,80-56-0,58.8%,41.2%,+3.1
NC-Asheville,60-42-4,58.8%,41.2%,+3.4
Denver,79-56-1,58.5%,41.5%,+1.7
Georgetown,62-44-0,58.5%,41.5%,+3.4
South Dakota,74-53-3,58.3%,41.7%,+4.6
North Dakota,86-62-1,58.1%,41.9%,+4.2
Arizona,62-45-0,57.9%,42.1%,+4.5
Michigan,62-45-0,57.9%,42.1%,+2.2
Illinois St,71-52-1,57.7%,42.3%,+2.8
Lg Beach St,86-63-0,57.7%,42.3%,+4.8
UNLV,64-47-0,57.7%,42.3%,+4.0
Toledo,80-59-1,57.6%,42.5%,+4.4
Youngs St,84-62-0,57.5%,42.5%,+1.9
Nebraska,66-49-1,57.4%,42.6%,+2.4
Seattle,55-41-2,57.3%,42.7%,+2.2
Providence,59-44-4,57.3%,42.7%,+0.3
St Josephs,71-53-0,57.3%,42.7%,+3.4
NC A&T,61-46-0,57.0%,43.0%,+2.8
Holy Cross,62-47-3,56.9%,43.1%,+1.1
Oregon St,62-47-0,56.9%,43.1%,-0.1
Prairie View,68-52-1,56.7%,43.3%,+2.6
New Mexico,64-49-0,56.6%,43.4%,+3.9
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
Indiana St,69-53-2,56.6%,43.4%,+4.1
Old Dominion,70-54-1,56.5%,43.6%,+2.2
Morgan St,57-44-1,56.4%,43.6%,+1.4
Stetson,62-48-3,56.4%,43.6%,+2.1
Florida St,58-45-3,56.3%,43.7%,+0.8
Louisiana,76-59-2,56.3%,43.7%,+1.6
Charlotte,67-52-5,56.3%,43.7%,+1.9
Georgia,63-49-0,56.3%,43.8%,+2.2
Detroit,89-70-3,56.0%,44.0%,+4.1
WI-Grn Bay,89-70-2,56.0%,44.0%,+2.4
Sam Hous St,61-48-0,56.0%,44.0%,+0.7
San Diego,66-52-1,55.9%,44.1%,+2.0
Boston Col,57-45-4,55.9%,44.1%,+0.7
NW State,62-49-1,55.9%,44.1%,+2.6
Buffalo,72-57-1,55.8%,44.2%,+2.7
Tulane,58-46-0,55.8%,44.2%,+2.6
NC-Wilmgton,73-58-1,55.7%,44.3%,+2.8
Marshall,74-59-2,55.6%,44.4%,+2.1
Bowling Grn,75-60-0,55.6%,44.4%,+2.4
Norfolk St,60-48-0,55.6%,44.4%,-0.2
Texas A&M,55-44-1,55.6%,44.4%,+1.3
Alcorn St,71-57-0,55.5%,44.5%,+2.5
Mercer,76-61-2,55.5%,44.5%,+2.8
W Virginia,56-45-2,55.5%,44.6%,+2.3
E Washingtn,92-74-2,55.4%,44.6%,+1.9
Samford,77-62-1,55.4%,44.6%,+2.8
Bellarmine,36-29-1,55.4%,44.6%,+1.5
SC Upstate,67-54-0,55.4%,44.6%,+0.9
Baylor,57-46-2,55.3%,44.7%,+1.4
Idaho St,83-67-2,55.3%,44.7%,+1.4
Michigan St,58-47-1,55.2%,44.8%,+1.3
San Jose St,70-57-1,55.1%,44.9%,+3.0
Montana,81-66-0,55.1%,44.9%,+2.9
NC-Grnsboro,71-58-3,55.0%,45.0%,+2.4
E Carolina,55-45-3,55.0%,45.0%,+0.4
U Mass,61-50-0,55.0%,45.1%,+1.3
UCSD,28-23-2,54.9%,45.1%,+2.4
Hampton,56-46-0,54.9%,45.1%,+2.5
Louisville,57-47-1,54.8%,45.2%,+2.3
Rhode Island,63-52-1,54.8%,45.2%,+0.5
Bucknell,65-54-2,54.6%,45.4%,+1.5
E Kentucky,77-64-1,54.6%,45.4%,+1.9
App State,72-60-4,54.6%,45.5%,+1.5
Abl Christian,49-41-1,54.4%,45.6%,+1.7
Cornell,68-57-1,54.4%,45.6%,+3.1
Neb Omaha,87-73-0,54.4%,45.6%,+1.8
St Johns,56-47-2,54.4%,45.6%,+4.9
NC State,56-47-0,54.4%,45.6%,+1.8
GA Tech,64-54-1,54.2%,45.8%,+1.8
American,64-54-0,54.2%,45.8%,+1.7
UCSB,71-60-4,54.2%,45.8%,+2.8
La Salle,65-55-0,54.2%,45.8%,+1.7
N Iowa,66-56-0,54.1%,45.9%,+2.2
Queens,20-17-2,54.1%,46.0%,-0.2
Hawaii,48-41-3,53.9%,46.1%,+1.6
Memphis,57-49-1,53.8%,46.2%,+4.5
Winthrop,57-49-0,53.8%,46.2%,+2.4
Marquette,58-50-2,53.7%,46.3%,+3.7
VMI,73-63-1,53.7%,46.3%,+1.8
Col Charlestn,66-57-0,53.7%,46.3%,+2.5
TX-Pan Am,52-45-2,53.6%,46.4%,+1.4
Gonzaga,52-45-0,53.6%,46.4%,+3.0
SIU Edward,75-65-6,53.6%,46.4%,+1.1
S Florida,60-52-0,53.6%,46.4%,+2.9
Wake Forest,60-52-4,53.6%,46.4%,+1.0
Duquesne,53-46-1,53.5%,46.5%,+2.6
Geo Mason,61-53-1,53.5%,46.5%,+0.9
Dayton,55-48-3,53.4%,46.6%,+0.7
Oregon,56-49-1,53.3%,46.7%,+0.5
Manhattan,72-63-1,53.3%,46.7%,+1.1
BYU,56-49-2,53.3%,46.7%,+3.0
Harvard,65-57-1,53.3%,46.7%,+0.4
U Penn,60-53-2,53.1%,46.9%,+1.3
Iona,69-61-1,53.1%,46.9%,+1.6
Cleveland St,78-69-3,53.1%,46.9%,+1.5
TX Christian,54-48-3,52.9%,47.1%,+3.6
TX A&M-CC,54-48-2,52.9%,47.1%,+0.7
Nevada,63-56-1,52.9%,47.1%,+1.7
Boise St,64-57-2,52.9%,47.1%,+1.5
Ark Pine Bl,74-66-2,52.9%,47.1%,+1.6
Lipscomb,65-58-1,52.9%,47.2%,-0.1
Wichita St,56-50-1,52.8%,47.2%,-0.1
Incar Word,47-42-2,52.8%,47.2%,+2.7
Belmont,76-68-1,52.8%,47.2%,+1.7
S Carolina,57-51-4,52.8%,47.2%,+0.1
E Michigan,76-68-0,52.8%,47.2%,+1.7
Rice,68-61-1,52.7%,47.3%,+0.7
IPFW,78-70-1,52.7%,47.3%,+0.4
Army,59-53-0,52.7%,47.3%,+1.6
