Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,10-4-0,71.4%,3.1,+4.8
Presbyterian,30-16-2,65.2%,-2.1,+1.3
Yale,67-41-4,62.0%,8.9,+2.7
Sam Hous St,43-27-2,61.4%,7.6,+2.4
S Methodist,49-31-2,61.3%,10.8,+2.0
St Fran (PA),48-31-1,60.8%,0.7,+2.2
St Peters,67-45-0,59.8%,-0.8,+0.8
NW State,37-25-2,59.7%,-1.8,+0.4
Chattanooga,48-33-0,59.3%,6.4,+2.2
LA Tech,75-52-2,59.1%,8.2,+1.2
Alabama,46-32-2,59.0%,7.9,+2.3
Purdue,63-44-3,58.9%,12.3,+1.1
Abl Christian,37-26-0,58.7%,4.2,+0.8
Hampton,37-26-1,58.7%,0.7,+1.1
Akron,34-24-1,58.6%,10.8,+3.3
Wofford,49-35-1,58.3%,7.5,+2.0
Connecticut,53-38-1,58.2%,10.1,+1.6
Hofstra,64-46-1,58.2%,5.8,+1.1
Buffalo,43-31-2,58.1%,4.8,+1.2
Houston,54-39-3,58.1%,15.4,+2.5
Delaware,65-48-2,57.5%,-0.7,+1.1
S Alabama,66-49-3,57.4%,1.9,+1.5
NC Central,43-32-1,57.3%,5.5,+2.3
UCF,51-38-2,57.3%,3.7,+0.4
Iowa St,55-41-1,57.3%,11.3,+1.2
Furman,40-30-0,57.1%,9.6,+0.5
North Texas,72-54-2,57.1%,5.1,+1.5
Duke,52-39-1,57.1%,14.9,+2.1
Villanova,56-42-1,57.1%,11.8,+0.5
Citadel,44-33-2,57.1%,-3.6,+0.2
Vermont,36-27-2,57.1%,7.4,+1.1
N Florida,41-31-0,56.9%,0.0,+1.1
SE Louisiana,37-28-1,56.9%,-1.5,-1.0
New Mexico,42-32-3,56.8%,8.0,+0.8
Nevada,48-37-2,56.5%,6.4,+1.1
Grd Canyon,57-44-2,56.4%,6.2,+0.8
Oregon St,66-51-1,56.4%,-0.1,+0.8
S Car State,44-34-1,56.4%,-3.2,+0.9
N Alabama,31-24-1,56.4%,-0.7,+0.8
GA Tech,40-31-1,56.3%,4.3,+1.8
Alab A&M,49-38-0,56.3%,-7.3,+0.5
