Team,ATS Record,Cover %,MOV,ATS +/-
NC A&T,3-0-0,100.0%,-4.0,+10.8
Winthrop,2-0-0,100.0%,-10.5,+4.5
Missouri St,2-0-0,100.0%,-1.0,+9.3
St Peters,3-0-0,100.0%,-7.0,+6.5
Butler,1-0-0,100.0%,11.0,+12.5
Auburn,1-0-0,100.0%,5.0,+10.5
Central Mich,3-0-0,100.0%,-1.0,+14.5
Utah,1-0-0,100.0%,-5.0,+2.5
LA Tech,1-0-0,100.0%,15.0,+16.5
South Dakota,1-0-0,100.0%,-19.0,+0.5
Furman,1-0-0,100.0%,2.0,+4.5
Delaware,2-0-0,100.0%,2.5,+7.5
Syracuse,2-0-0,100.0%,-4.5,+6.5
Kentucky,1-0-0,100.0%,5.0,+10.5
IPFW,2-0-0,100.0%,-10.0,+4.3
Idaho St,5-0-0,100.0%,-3.2,+11.2
Utah St,1-0-0,100.0%,8.0,+10.5
Bucknell,3-0-0,100.0%,-4.0,+7.8
Belmont,1-0-0,100.0%,1.0,+7.5
Hsn Christian,3-0-0,100.0%,-23.0,+3.8
Loyola-Chi,1-0-0,100.0%,5.0,+7.0
Wisconsin,1-0-0,100.0%,15.0,+19.5
San Francisco,1-0-0,100.0%,11.0,+13.0
N Florida,3-0-0,100.0%,0.7,+16.7
Grambling St,3-0-0,100.0%,-16.0,+8.3
E Kentucky,2-0-0,100.0%,-4.5,+12.5
NW State,3-0-0,100.0%,-13.0,+9.7
Vanderbilt,1-0-0,100.0%,2.0,+4.5
SE Louisiana,3-0-0,100.0%,-11.3,+8.0
Oregon St,1-0-0,100.0%,-3.0,+3.5
Drexel,5-0-0,100.0%,2.8,+8.2
Samford,1-0-0,100.0%,-8.0,+9.0
Columbia,1-0-0,100.0%,10.0,+27.0
TX-Pan Am,3-0-0,100.0%,-12.0,+12.3
NC-Wilmgton,1-0-0,100.0%,-18.0,+6.5
Nebraska,2-0-0,100.0%,4.0,+11.0
E Carolina,1-0-0,100.0%,1.0,+4.5
Drake,2-0-0,100.0%,11.5,+17.5
Illinois St,3-0-0,100.0%,3.7,+9.2
N Carolina,1-0-0,100.0%,-3.0,+5.0
S Alabama,2-0-0,100.0%,-2.0,+9.5
UC Irvine,1-0-0,100.0%,20.0,+23.5
S Utah,1-0-0,100.0%,-4.0,+11.0
Liberty,2-0-0,100.0%,11.5,+14.8
Elon,3-0-0,100.0%,-2.7,+13.0
Rice,2-0-0,100.0%,7.0,+13.5
Gard-Webb,4-0-0,100.0%,-8.8,+5.4
Mercyhurst,3-0-1,100.0%,-4.0,+6.6
UCSD,3-0-0,100.0%,2.0,+6.8
Duke,1-0-0,100.0%,14.0,+15.5
Utah Valley,1-0-0,100.0%,2.0,+9.0
Northeastrn,2-0-0,100.0%,2.5,+7.5
McNeese St,1-0-0,100.0%,-8.0,+9.5
S Dakota St,1-0-0,100.0%,7.0,+17.5
Seattle,1-0-0,100.0%,13.0,+20.0
Middle Tenn,3-0-0,100.0%,10.7,+13.0
Incar Word,2-0-0,100.0%,-3.0,+5.0
NC-Grnsboro,2-0-0,100.0%,-12.0,+3.8
Arizona St,3-0-0,100.0%,3.3,+14.3
Memphis,2-0-0,100.0%,5.0,+6.8
Yale,2-0-0,100.0%,-5.5,+4.0
N Iowa,1-0-0,100.0%,-6.0,+1.5
Marquette,1-0-0,100.0%,4.0,+6.5
Kennesaw St,1-0-0,100.0%,-4.0,+6.5
Alabama St,1-0-1,100.0%,-13.5,+3.0
St Johns,1-0-0,100.0%,-1.0,+1.5
Tennessee,1-0-0,100.0%,22.0,+24.5
LIU,3-0-1,100.0%,-10.5,+6.3
Longwood,1-0-0,100.0%,8.0,+15.5
Arkansas St,1-0-0,100.0%,-9.0,+16.5
Presbyterian,5-1-0,83.3%,-0.8,+8.8
SC Upstate,4-1-0,80.0%,-14.0,+5.5
Cal Poly,4-1-0,80.0%,-4.4,+7.8
UC Riverside,4-1-0,80.0%,-12.0,+0.4
Siena,4-1-0,80.0%,-4.8,+4.5
SE Missouri,4-1-0,80.0%,-9.2,+3.8
Neb Omaha,4-1-0,80.0%,-7.2,+2.9
Lafayette,4-1-0,80.0%,-11.0,-0.3
Maryland ES,4-1-0,80.0%,-16.0,+5.1
Buffalo,3-1-0,75.0%,-10.5,+3.9
Cleveland St,3-1-0,75.0%,-16.0,-0.6
Norfolk St,3-1-0,75.0%,-5.5,+6.0
Maine,3-1-0,75.0%,-9.8,+2.8
Florida A&M,3-1-0,75.0%,-32.5,-0.9
Holy Cross,3-1-0,75.0%,-5.8,+7.8
IL-Chicago,3-1-0,75.0%,-0.5,+6.0
N Colorado,3-1-0,75.0%,1.0,+9.1
