Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,1-0-0,100.0%,35.0,+8.0
Hsn Christian,1-0-0,100.0%,-5.5,+2.5
Central Ark,1-0-0,100.0%,-2.0,+5.5
Davidson,1-0-0,100.0%,6.0,+0.5
Utah,1-0-0,100.0%,35.0,+5.5
Utah St,2-0-0,100.0%,33.7,+12.8
Illinois St,1-0-0,100.0%,9.0,+12.5
Northeastrn,2-0-0,100.0%,20.0,+17.5
Nevada,2-0-0,100.0%,28.0,+15.8
IPFW,4-0-0,100.0%,5.3,+5.4
Central Conn,1-0-0,100.0%,27.5,+23.0
Texas A&M,3-0-0,100.0%,24.0,+3.5
Alcorn St,1-0-0,100.0%,-11.5,+10.0
NC-Wilmgton,2-0-0,100.0%,-5.0,+4.5
Marist,1-0-0,100.0%,13.0,+4.0
Southern,2-0-0,100.0%,19.0,+10.0
Cal Poly,3-0-0,100.0%,9.3,+10.0
Howard,1-0-0,100.0%,1.5,+4.0
Charlotte,1-0-0,100.0%,17.0,+15.5
Miss Val St,1-0-0,100.0%,-0.5,+22.5
Holy Cross,1-0-0,100.0%,12.5,+6.5
S Alabama,3-0-0,100.0%,1.7,+7.5
Maine,1-0-0,100.0%,2.0,+5.5
N Carolina,1-0-0,100.0%,-3.0,+5.0
Georgia,2-0-0,100.0%,28.0,+13.8
Maryland ES,3-0-0,100.0%,8.0,+8.8
Fla Gulf Cst,2-0-0,100.0%,-9.0,+5.0
E Kentucky,2-0-0,100.0%,-4.5,+12.5
Oakland,1-0-0,100.0%,-21.0,+6.5
Detroit,3-0-0,100.0%,-1.7,+9.7
Virginia,1-0-0,100.0%,10.0,+14.0
Auburn,1-0-1,100.0%,14.0,+5.3
Manhattan,1-0-0,100.0%,2.0,+10.0
Quinnipiac,1-0-0,100.0%,17.5,+8.5
Drexel,4-0-0,100.0%,-0.8,+5.1
Kennesaw St,3-0-0,100.0%,13.8,+7.2
Illinois,1-0-0,100.0%,32.0,+5.0
E Carolina,1-0-0,100.0%,19.0,+4.5
W Kentucky,1-0-0,100.0%,22.5,+2.5
CS Bakersfld,1-0-0,100.0%,37.0,+2.5
Florida A&M,3-0-0,100.0%,-6.0,+2.2
LA Tech,1-0-0,100.0%,10.0,+8.5
Kentucky,2-0-0,100.0%,27.0,+12.5
Connecticut,2-0-0,100.0%,40.0,+3.0
SE Missouri,2-0-0,100.0%,18.0,+4.5
Arkansas St,3-0-0,100.0%,6.0,+6.3
Alabama St,1-0-0,100.0%,18.0,+17.0
North Dakota,1-0-0,100.0%,4.0,+14.5
