Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Toronto,899-878-34,50.6%,0.4,0.3,486-495-18,49.5%,0.5,0.1,33-26-1,55.9%,0.6,0.3,446-429-18,51.0%,-0.7,0.3,440-440-16,50.0%,1.4,0.3,455-423-16,51.8%,-2.3,0.6,448-438-22,50.6%,-4.8,0.7,446-433-12,50.7%,5.8,-0.2,433-446-18,49.3%,3.0,0.0,185-166-7,52.7%,-1.4,0.9,529-530-19,50.0%,0.9,0.3,194-185-7,51.2%,2.1,0.2,219-198-9,52.5%,-1.2,0.8,152-156-7,49.4%,0.8,-0.4
Utah,892-876-37,50.5%,1.0,0.1,453-449-18,50.2%,0.4,0.0,26-31-1,45.6%,0.5,-0.8,415-413-15,50.1%,0.0,0.0,465-453-22,50.7%,1.8,0.1,430-451-15,48.8%,-2.9,-0.5,395-412-16,49.0%,-5.6,0.2,491-459-21,51.7%,6.5,-0.1,456-415-22,52.4%,4.9,0.7,172-191-9,47.4%,-1.4,-0.5,535-481-17,52.7%,1.7,0.5,222-209-9,51.5%,3.8,0.2,217-218-10,49.9%,-0.6,0.3,159-173-10,47.9%,1.6,-0.4
Philadelphia,895-883-30,50.3%,-1.1,0.1,480-457-17,51.2%,-0.8,0.0,28-31-0,47.5%,-0.4,0.2,486-450-13,51.9%,-2.3,0.6,398-422-17,48.5%,0.3,-0.5,445-442-13,50.2%,-3.7,0.2,487-492-14,49.7%,-6.3,0.3,401-387-16,50.9%,5.3,-0.3,446-432-17,50.8%,1.6,-0.1,178-192-5,48.1%,-3.1,0.1,515-485-19,51.5%,-0.2,0.2,205-210-4,49.4%,-0.4,-0.4,210-216-9,49.3%,-2.2,0.5,174-175-6,49.9%,-1.4,-0.3
New Orleans,869-866-30,50.1%,-1.1,0.2,434-454-14,48.9%,-1.2,0.0,24-31-1,43.6%,-1.1,-0.1,460-457-19,50.2%,-1.8,0.4,397-399-11,49.9%,-0.4,-0.1,432-429-17,50.2%,-3.4,0.6,512-482-17,51.5%,-4.9,1.2,350-375-13,48.3%,4.2,-1.1,435-430-13,50.3%,1.4,-0.1,191-167-7,53.4%,-3.1,0.6,475-513-19,48.1%,-0.9,-0.1,222-213-8,51.0%,0.9,0.6,213-199-8,51.7%,-2.9,0.4,179-155-3,53.6%,0.5,0.9
Phoenix,899-896-28,50.1%,0.5,-0.1,465-435-14,51.7%,1.0,0.4,30-37-1,44.8%,1.9,-0.6,431-415-13,51.0%,-1.1,0.1,459-468-15,49.5%,2.0,-0.3,456-429-16,51.5%,-2.2,0.1,398-416-13,48.9%,-5.9,0.3,496-477-15,51.0%,5.9,-0.5,434-466-11,48.2%,3.1,-0.5,181-174-3,51.0%,-1.3,-0.1,552-506-17,52.2%,1.3,0.5,232-243-8,48.8%,2.4,-0.2,202-218-6,48.1%,-2.5,-1.2,136-179-7,43.2%,-0.5,-2.1
Chicago,887-889-24,49.9%,-0.5,0.1,457-483-13,48.6%,-0.9,-0.3,26-30-0,46.4%,0.5,0.0,457-423-12,51.9%,-0.7,0.8,423-451-12,48.4%,-0.2,-0.7,457-429-14,51.6%,-2.5,0.8,480-474-12,50.3%,-5.1,0.6,405-411-12,49.6%,4.9,-0.6,429-459-10,48.3%,1.6,-0.7,196-187-6,51.2%,-1.0,0.2,486-487-10,50.0%,-0.2,0.1,237-218-4,52.1%,1.2,0.3,193-188-7,50.7%,-1.3,0.6,179-185-8,49.2%,-0.7,-0.2
Orlando,874-878-37,49.9%,-1.4,-0.1,490-455-21,51.9%,-1.1,0.2,27-34-0,44.3%,1.0,0.7,466-487-20,48.9%,-2.7,-0.2,396-381-17,51.0%,0.2,-0.1,448-426-19,51.3%,-4.0,0.1,502-510-23,49.6%,-6.1,0.2,367-365-14,50.1%,5.2,-0.6,417-444-18,48.4%,1.3,-0.3,178-177-7,50.1%,-3.3,-0.4,516-497-23,50.9%,-0.7,0.3,194-230-8,45.8%,-0.6,-1.1,190-193-8,49.6%,-3.0,0.2,153-170-7,47.4%,-1.7,-1.3
Houston,897-907-26,49.7%,1.4,0.2,482-474-13,50.4%,1.6,0.6,27-28-1,49.1%,2.5,0.7,397-408-13,49.3%,0.1,0.5,492-486-12,50.3%,2.6,0.1,454-439-8,50.8%,-1.4,0.4,381-385-11,49.7%,-4.9,1.0,510-519-15,49.6%,6.0,-0.3,434-456-18,48.8%,4.1,0.1,172-191-5,47.4%,-0.9,-0.2,516-516-18,50.0%,1.7,0.3,210-214-4,49.5%,3.0,0.0,205-219-9,48.4%,-0.8,-0.2,182-172-2,51.4%,2.7,0.5
Charlotte,791-810-33,49.4%,-3.5,-0.1,440-439-16,50.1%,-2.9,0.3,25-25-1,50.0%,-1.2,1.3,476-482-23,49.7%,-4.5,-0.3,305-318-9,49.0%,-2.1,0.1,395-404-19,49.4%,-6.4,-0.2,545-572-28,48.8%,-6.9,-0.1,242-234-5,50.8%,4.5,-0.2,395-406-14,49.3%,-0.6,0.0,185-186-6,49.9%,-4.9,0.0,437-436-20,50.1%,-3.0,0.0,186-203-7,47.8%,-2.8,-0.8,165-168-10,49.6%,-6.0,-0.3,144-163-6,46.9%,-3.8,-1.0
Portland,870-893-27,49.4%,-1.2,-0.3,425-450-18,48.6%,-1.8,-0.6,30-32-0,48.4%,-0.7,-0.1,432-466-9,48.1%,-2.3,-0.7,425-418-18,50.4%,-0.1,0.1,428-450-12,48.8%,-4.5,-0.4,456-492-15,48.1%,-6.7,-0.3,411-392-12,51.2%,5.2,-0.2,435-437-13,49.9%,2.1,-0.1,190-168-7,53.1%,-1.3,1.3,484-543-14,47.1%,-1.7,-1.0,220-221-6,49.9%,0.6,-0.1,225-222-3,50.3%,-2.0,0.1,166-150-6,52.5%,0.2,0.2
Sacramento,836-862-41,49.2%,-2.4,-0.4,407-441-14,48.0%,-2.9,-0.9,37-22-1,62.7%,0.6,1.3,500-466-24,51.8%,-2.4,0.4,325-386-16,45.7%,-2.4,-1.5,439-407-20,51.9%,-4.9,0.0,536-520-24,50.8%,-6.1,0.3,297-337-17,46.9%,3.8,-1.5,393-450-21,46.6%,0.1,-0.8,178-183-10,49.3%,-5.5,-0.9,475-490-21,49.2%,-1.5,-0.3,204-211-16,49.2%,-0.1,0.1,225-210-11,51.7%,-3.8,-0.1,146-167-9,46.7%,-2.2,-0.4
Cleveland,903-932-36,49.2%,0.2,-0.3,484-489-20,49.7%,0.6,-0.1,36-30-0,54.6%,2.4,0.8,407-452-15,47.4%,-2.1,-0.7,485-469-21,50.8%,2.4,0.0,443-465-24,48.8%,-2.8,-0.5,414-438-14,48.6%,-6.6,-0.2,483-491-22,49.6%,6.2,-0.4,459-467-12,49.6%,3.2,-0.1,175-201-10,46.5%,-2.9,-1.4,495-514-23,49.1%,0.5,-0.2,211-224-5,48.5%,2.1,-0.1,208-219-11,48.7%,-2.3,-1.0,197-187-3,51.3%,2.2,0.4
Detroit,871-901-41,49.2%,-1.1,-0.2,448-496-27,47.5%,-1.2,-0.5,27-38-0,41.5%,-0.5,-1.1,470-487-20,49.1%,-2.6,-0.1,390-403-21,49.2%,0.6,-0.3,435-446-25,49.4%,-3.7,0.0,475-499-25,48.8%,-6.1,0.3,389-397-16,49.5%,5.1,-0.7,436-453-16,49.0%,1.5,-0.3,185-197-7,48.4%,-3.0,-0.7,482-506-27,48.8%,-0.9,-0.3,209-193-6,52.0%,1.4,1.0,214-212-8,50.2%,-3.2,-0.6,177-160-7,52.5%,0.5,0.9
Brooklyn,867-898-35,49.1%,-2.1,-0.4,463-470-26,49.6%,-1.9,-0.2,27-32-0,45.8%,-4.1,-3.1,460-500-21,47.9%,-3.0,-0.1,397-386-14,50.7%,-1.0,-0.5,449-429-16,51.1%,-4.1,0.3,525-536-21,49.5%,-6.2,0.2,338-354-14,48.8%,4.1,-1.1,409-462-19,47.0%,-0.1,-1.0,168-206-5,44.9%,-5.2,-1.5,498-488-23,50.5%,-1.2,0.0,216-192-6,52.9%,0.1,0.4,188-236-3,44.3%,-4.8,-1.4,174-172-7,50.3%,-1.1,0.4
LA Clippers,888-920-20,49.1%,0.8,-0.1,424-446-11,48.7%,0.5,0.0,33-31-0,51.6%,-2.6,-2.4,409-438-6,48.3%,-0.6,-0.1,464-475-14,49.4%,2.0,0.0,441-448-12,49.6%,-1.9,0.2,376-428-7,46.8%,-6.0,-0.1,507-484-13,51.2%,6.3,0.0,435-461-8,48.6%,3.4,-0.3,188-195-4,49.1%,-0.7,0.4,500-515-13,49.3%,1.4,0.1,220-240-4,47.8%,2.3,-0.7,244-234-5,51.1%,-0.3,0.4,167-179-3,48.3%,1.2,-0.8
Milwaukee,874-908-35,49.1%,0.2,-0.5,458-467-19,49.5%,0.4,-0.3,29-26-0,52.7%,1.4,0.4,445-431-15,50.8%,-0.4,0.2,417-467-20,47.2%,0.8,-1.2,445-438-16,50.4%,-2.6,-0.3,397-431-10,48.0%,-5.9,-0.1,469-469-25,50.0%,5.5,-0.7,420-458-19,47.8%,3.0,-0.5,191-196-7,49.4%,-1.3,-0.2,466-491-18,48.7%,0.4,-0.8,214-243-10,46.8%,1.6,-0.8,202-198-6,50.5%,-1.8,-0.4,188-195-10,49.1%,1.0,-0.1
Atlanta,872-936-19,48.2%,-1.4,-0.4,471-521-11,47.5%,-1.5,-0.6,25-30-1,45.5%,-3.2,-1.3,460-487-11,48.6%,-2.2,-0.3,401-438-8,47.8%,-0.7,-0.7,425-479-11,47.0%,-4.4,-0.4,483-524-9,48.0%,-6.0,0.2,388-404-10,49.0%,4.3,-1.1,447-455-8,49.6%,1.5,-0.4,189-203-6,48.2%,-2.5,-0.7,495-511-12,49.2%,-1.0,-0.3,209-201-2,51.0%,0.4,0.3,192-214-6,47.3%,-3.2,-0.6,163-192-0,45.9%,-1.3,-0.4
Washington,824-915-38,47.4%,-2.5,-0.3,428-504-21,45.9%,-2.6,-0.5,24-31-1,43.6%,-5.4,-2.7,476-512-26,48.2%,-2.9,0.0,339-390-12,46.5%,-1.9,-0.8,419-448-19,48.3%,-5.6,-0.6,525-561-25,48.3%,-6.3,0.1,295-352-13,45.6%,3.9,-1.1,403-460-19,46.7%,0.6,0.0,183-197-4,48.2%,-3.8,-0.1,462-507-24,47.7%,-2.0,-0.1,198-222-13,47.1%,-1.2,-0.5,198-189-4,51.2%,-3.7,0.3,155-180-9,46.3%,-2.2,-0.8
LA Lakers,872-980-32,47.1%,0.3,-0.5,433-490-22,46.9%,0.5,-0.6,40-37-0,52.0%,3.4,0.8,415-444-17,48.3%,-1.3,-0.3,447-524-15,46.0%,1.8,-0.7,432-481-13,47.3%,-3.1,-0.9,401-429-13,48.3%,-5.9,0.4,464-546-19,45.9%,5.4,-1.2,426-483-18,46.9%,3.5,0.0,165-172-3,49.0%,-2.1,-0.6,515-604-25,46.0%,0.5,-0.6,201-226-4,47.1%,2.1,-0.3,238-264-6,47.4%,-1.7,-0.5,152-167-4,47.7%,1.4,0.0
Minnesota,805-918-27,46.7%,-1.9,-0.4,426-489-12,46.6%,-1.7,-0.4,26-30-0,46.4%,1.0,1.1,483-520-10,48.2%,-2.5,0.1,312-386-17,44.7%,-1.0,-1.1,424-432-17,49.5%,-4.1,0.2,485-522-16,48.2%,-6.4,0.1,317-390-11,44.8%,4.6,-1.0,380-485-10,43.9%,0.3,-1.0,174-184-9,48.6%,-3.7,-0.1,461-526-15,46.7%,-1.6,-0.4,194-223-6,46.5%,-0.4,-0.4,185-206-9,47.3%,-3.9,-0.4,144-178-3,44.7%,-1.2,-0.8
