Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,3-0-0,100.0%,-0.7,+8.8
St. Thomas,39-19-2,67.2%,3.2,+4.3
Furman,111-72-0,60.7%,5.5,+1.7
Penn St,76-50-2,60.3%,3.6,+2.0
Colgate,69-46-3,60.0%,5.0,+2.5
Neb Omaha,87-60-2,59.2%,-3.1,+0.7
Wisconsin,75-53-7,58.6%,6.8,+1.5
Houston,82-58-2,58.6%,11.6,+3.4
UCF,81-58-1,58.3%,3.2,+2.3
Stony Brook,74-55-4,57.4%,1.0,+0.7
S Car State,59-44-3,57.3%,-6.0,+0.8
Baylor,96-72-3,57.1%,7.4,+1.4
NC Central,64-48-2,57.1%,2.0,+1.0
Memphis,75-57-2,56.8%,5.2,+0.9
Nevada,96-73-4,56.8%,3.7,+0.4
Oakland,101-77-4,56.7%,1.6,-0.1
Presbyterian,64-49-4,56.6%,-6.6,+0.4
Yale,91-70-6,56.5%,5.0,+0.8
Jackson St,66-51-1,56.4%,-1.7,+0.9
St Bonavent,88-68-7,56.4%,4.9,+1.5
Marquette,80-62-2,56.3%,6.8,+2.1
Creighton,80-62-2,56.3%,5.9,+1.0
Utah Valley,81-63-2,56.3%,0.8,+2.4
Sam Hous St,59-46-2,56.2%,2.8,+1.3
Butler,82-64-3,56.2%,6.1,+1.3
Rob Morris,81-64-2,55.9%,-1.7,+0.3
Michigan,82-65-1,55.8%,6.3,+2.0
S Alabama,107-85-2,55.7%,-1.9,0.0
Virginia,90-72-5,55.6%,8.3,-0.4
Hampton,65-52-1,55.6%,-3.0,+0.4
LA Tech,108-87-0,55.4%,5.2,+0.1
Maryland,68-55-3,55.3%,6.3,+0.7
Queens,21-17-1,55.3%,-0.2,+0.5
Drake,95-77-5,55.2%,1.3,+0.9
USC,106-86-0,55.2%,4.4,+1.0
Stetson,69-56-5,55.2%,-4.1,+1.8
Maine,54-44-2,55.1%,-9.3,+1.0
TN Tech,98-80-3,55.1%,-3.9,+0.3
Niagara,83-68-0,55.0%,-2.8,+0.6
Wm & Mary,105-87-4,54.7%,-0.8,+0.7
Santa Clara,94-78-6,54.7%,-1.6,+0.4
E Washingtn,106-88-3,54.6%,3.3,+1.1
Marist,70-59-2,54.3%,-2.3,+1.8
Lafayette,70-59-1,54.3%,-3.5,-0.1
Miami,78-66-3,54.2%,3.8,+0.5
Maryland BC,65-55-2,54.2%,-1.7,+1.3
UCSB,92-78-0,54.1%,3.1,+0.3
Kansas St,92-78-2,54.1%,1.0,+0.3
San Diego St,93-79-7,54.1%,7.3,+0.7
Campbell,74-63-1,54.0%,-0.7,+0.6
N Illinois,95-81-5,54.0%,-2.0,+0.7
Miss State,96-82-5,53.9%,2.2,+0.8
Princeton,83-71-3,53.9%,4.6,+1.0
GA Southern,98-84-6,53.9%,0.9,+0.9
N Carolina,91-78-8,53.9%,8.5,+0.6
N Florida,72-62-2,53.7%,-0.8,+1.2
Belmont,95-82-4,53.7%,8.5,+0.6
Lindenwood,22-19-0,53.7%,-9.4,0.0
Connecticut,75-65-3,53.6%,7.6,+1.0
NW State,61-53-2,53.5%,-5.4,+1.6
Towson,107-93-6,53.5%,1.8,+0.6
F Dickinson,69-60-1,53.5%,-1.6,+1.6
Texas A&M,93-81-2,53.5%,2.4,+0.3
UCSD,31-27-0,53.5%,-0.8,+0.7
NC-Grnsboro,101-88-2,53.4%,3.5,+1.2
UL Monroe,102-89-5,53.4%,-4.0,+0.8
Grambling St,55-48-0,53.4%,-1.3,+1.7
Central Ark,56-49-4,53.3%,-7.3,-0.1
E Carolina,57-50-3,53.3%,-1.3,+0.8
Florida St,74-65-6,53.2%,3.4,+0.3
Davidson,74-65-2,53.2%,5.2,+0.7
VA Tech,75-66-0,53.2%,4.4,+0.6
Alcorn St,60-53-2,53.1%,-3.8,+0.1
Navy,77-68-3,53.1%,0.4,+0.4
GA Tech,78-69-2,53.1%,-2.7,+0.2
Louisville,71-63-5,53.0%,3.2,0.0
Southern,62-55-1,53.0%,0.5,+1.0
TX A&M-CC,63-56-1,52.9%,1.1,+1.4
S Carolina,91-81-1,52.9%,0.8,+0.4
Florida A&M,56-50-0,52.8%,-7.9,+0.1
Temple,67-60-5,52.8%,0.3,+0.4
North Texas,97-87-5,52.7%,1.1,+0.4
Alabama,98-88-3,52.7%,4.9,+1.1
Central Mich,89-80-7,52.7%,-1.6,+0.6
Wofford,101-91-2,52.6%,3.1,+0.9
App State,91-82-5,52.6%,-1.3,+0.7
IPFW,82-74-2,52.6%,0.6,+0.5
Toledo,103-93-1,52.6%,5.0,+0.3
Gard-Webb,72-65-2,52.6%,-0.4,+0.4
Alab A&M,62-56-1,52.5%,-5.6,+0.1
N Mex State,75-68-3,52.5%,6.4,+0.1
UC Irvine,91-83-5,52.3%,5.0,+0.5
Oregon St,92-84-4,52.3%,-2.7,+0.2
Jksnville St,94-86-5,52.2%,0.3,+0.7
U Penn,83-76-3,52.2%,-1.0,-0.4
Providence,74-68-3,52.1%,2.7,+0.2
N Hampshire,62-57-4,52.1%,-2.7,-0.7
Longwood,64-59-3,52.0%,-3.4,+0.9
Arkansas,103-95-1,52.0%,5.1,+0.9
Boise St,78-72-3,52.0%,4.6,+0.7
Jacksonville,66-61-2,52.0%,-3.4,+0.4
Delaware St,53-49-1,52.0%,-8.9,-0.6
Wake Forest,67-62-3,51.9%,0.9,+0.9
St Marys,95-88-3,51.9%,8.3,+0.7
Florida Intl,95-88-5,51.9%,-3.6,-0.7
Auburn,96-89-3,51.9%,2.8,-0.2
VCU,84-78-6,51.9%,5.0,+0.2
St Peters,71-66-2,51.8%,0.9,+1.2
Villanova,86-80-4,51.8%,10.4,+0.5
S Dakota St,87-81-2,51.8%,5.8,+1.1
Duke,88-82-4,51.8%,12.1,+0.4
Lipscomb,75-70-2,51.7%,1.1,-0.6
Utah,90-84-8,51.7%,3.8,+0.3
Manhattan,62-58-4,51.7%,-3.2,0.0
Middle Tenn,110-103-2,51.6%,0.8,+0.5
Vanderbilt,96-90-5,51.6%,-0.7,+0.1
Rutgers,49-46-3,51.6%,-0.2,0.0
Indiana St,85-80-7,51.5%,0.6,-0.1
Tarleton St,34-32-1,51.5%,-1.7,+0.8
N Kentucky,86-81-2,51.5%,1.9,-0.1
Valparaiso,86-81-2,51.5%,-0.1,+0.4
Seattle,69-65-1,51.5%,1.1,+1.2
Akron,89-84-3,51.5%,3.4,+0.2
Youngs St,90-85-2,51.4%,-2.1,-0.1
Air Force,73-69-3,51.4%,-5.5,-0.6
SE Louisiana,56-53-2,51.4%,-2.4,-0.7
Buffalo,93-88-3,51.4%,2.6,+0.3
UCLA,94-89-6,51.4%,4.8,+0.1
W Virginia,95-90-2,51.4%,4.3,+0.2
Idaho,97-92-2,51.3%,-3.9,0.0
Kansas,97-92-3,51.3%,8.6,+0.3
Murray St,97-92-4,51.3%,6.8,+0.6
Bucknell,78-74-0,51.3%,1.3,+0.3
N Arizona,100-95-6,51.3%,-6.7,-0.4
Prairie View,61-58-5,51.3%,0.6,+0.8
Oregon,102-97-0,51.3%,4.7,+0.1
UAB,103-98-5,51.2%,4.9,+0.1
BYU,103-98-7,51.2%,6.7,+0.9
Northwestern,63-60-3,51.2%,0.4,-0.2
St Johns,67-64-5,51.2%,3.3,+0.7
Loyola Mymt,90-86-6,51.1%,-3.8,-0.4
Sac State,93-89-3,51.1%,-2.6,-0.1
S Mississippi,97-93-4,51.1%,-4.0,+0.6
Army,73-70-4,51.1%,-1.6,-0.2
UC Riverside,76-73-3,51.0%,-2.3,+0.5
Gonzaga,109-105-7,50.9%,17.2,+1.8
Kent St,86-83-9,50.9%,2.0,-0.1
Albany,58-56-3,50.9%,0.8,+0.4
Miss Val St,60-58-1,50.9%,-15.0,-1.6
Wright St,90-87-2,50.9%,5.4,+1.3
E Tenn St,96-93-3,50.8%,3.0,-0.2
Radford,65-63-2,50.8%,0.1,+0.2
High Point,66-64-0,50.8%,-1.8,-1.7
Geo Wshgtn,70-68-1,50.7%,-0.3,+0.5
Fairfield,73-71-3,50.7%,-2.0,-0.4
Saint Louis,74-72-1,50.7%,0.0,-0.8
Monmouth,78-76-4,50.7%,-1.0,+0.1
Syracuse,78-76-3,50.7%,2.7,+0.2
TN Martin,88-86-1,50.6%,-3.8,-0.1
UTSA,91-89-3,50.6%,-3.8,+0.4
Texas St,92-90-7,50.6%,1.3,+0.9
