Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,3-1-0,75.0%,-12.5,+3.5
Hofstra,26-11-1,70.3%,6.7,+5.0
Merrimack,28-12-2,70.0%,-1.9,+2.8
TX A&M-CC,33-15-0,68.8%,-1.9,+2.9
Weber St,25-12-1,67.6%,4.6,+3.5
NC-Wilmgton,33-16-2,67.4%,2.1,+2.7
Utah Tech,20-10-0,66.7%,-3.7,+2.5
Arkansas St,36-19-1,65.5%,-1.6,+2.4
Utah St,54-30-1,64.3%,8.2,+3.9
TX-Arlington,34-19-1,64.2%,0.8,+2.8
Florida A&M,28-16-0,63.6%,-12.0,+3.4
Villanova,61-35-0,63.5%,9.8,+1.7
Sam Hous St,38-22-3,63.3%,1.6,+2.5
E Kentucky,31-18-1,63.3%,-3.1,+0.5
TX Christian,42-25-3,62.7%,5.6,+3.4
Yale,25-15-1,62.5%,5.0,+3.3
N Arizona,30-18-0,62.5%,-4.7,+2.1
Gard-Webb,28-17-0,62.2%,0.3,+3.2
Michigan St,67-41-2,62.0%,11.3,+1.6
Abl Christian,26-16-0,61.9%,-1.0,+2.6
W Kentucky,34-21-2,61.8%,4.0,+1.6
Boston U,32-20-1,61.5%,-1.0,+1.6
Cal Poly,32-20-1,61.5%,-7.4,+0.4
S Illinois,38-24-1,61.3%,2.7,+0.7
Wichita St,60-38-3,61.2%,9.6,+2.7
Portland St,31-20-1,60.8%,-1.3,+2.7
LIU,17-11-0,60.7%,-6.2,+2.8
Citadel,23-15-0,60.5%,-9.8,-1.0
Maine,32-21-2,60.4%,-9.1,-0.3
SC Upstate,24-16-1,60.0%,-6.7,+0.3
S Dakota St,42-28-2,60.0%,4.2,+2.2
E Washingtn,30-20-0,60.0%,-1.7,+2.6
Nevada,43-29-0,59.7%,8.0,+3.6
Kansas,40-27-1,59.7%,10.6,+0.8
Indiana St,37-25-1,59.7%,1.7,+1.0
Morehead St,37-25-0,59.7%,-2.0,+1.0
Samford,31-21-2,59.6%,-2.2,+2.3
Lipscomb,38-26-0,59.4%,0.3,+2.6
NC Central,29-20-2,59.2%,-2.8,+0.7
Norfolk St,29-20-4,59.2%,-2.3,+1.5
Boise St,42-29-3,59.2%,9.1,+3.7
Baylor,39-27-2,59.1%,11.8,+1.8
Oklahoma,33-23-1,58.9%,2.8,+1.8
E Tenn St,33-23-0,58.9%,5.3,+3.0
Clemson,44-31-1,58.7%,4.9,+1.4
S Florida,51-36-4,58.6%,-3.4,+1.2
NW State,24-17-1,58.5%,-9.0,0.0
Liberty,24-17-0,58.5%,3.6,+0.5
South Dakota,45-32-3,58.4%,0.5,+1.7
American,21-15-0,58.3%,-5.2,-1.8
Santa Clara,42-30-2,58.3%,2.5,+2.0
Akron,32-23-1,58.2%,4.9,+2.6
NC-Grnsboro,29-21-1,58.0%,4.0,+2.8
TX A&M-Com,11-8-0,57.9%,-9.7,+1.4
St Josephs,44-32-3,57.9%,0.2,+1.8
TX-Pan Am,26-19-0,57.8%,-8.0,+2.7
VCU,41-30-0,57.8%,6.8,+1.4
Coastal Car,19-14-2,57.6%,1.9,+1.8
Houston,57-42-3,57.6%,12.6,+2.6
Longwood,23-17-0,57.5%,-1.8,+1.7
Loyola Mymt,35-26-3,57.4%,-1.8,+0.1
Loyola-Chi,35-26-1,57.4%,6.7,+1.8
UC Irvine,35-26-2,57.4%,3.6,+1.9
Virginia,43-32-0,57.3%,8.4,+1.1
St Peters,43-32-0,57.3%,-1.3,+0.7
Toledo,32-24-0,57.1%,3.7,-0.7
S Alabama,32-24-0,57.1%,-0.9,+0.6
WI-Grn Bay,41-31-1,56.9%,-3.1,+1.4
Auburn,41-31-4,56.9%,8.7,+2.8
Northeastrn,29-22-0,56.9%,1.5,+3.0
Lg Beach St,46-35-0,56.8%,-5.7,+0.3
N Colorado,34-26-0,56.7%,0.8,+1.5
Vanderbilt,39-30-1,56.5%,3.7,+1.7
Rob Morris,26-20-0,56.5%,-5.7,-0.1
UC Riverside,35-27-4,56.5%,-2.6,-0.2
Delaware,22-17-1,56.4%,-1.6,-1.6
SIU Edward,31-24-0,56.4%,-3.6,+2.7
Southern,27-21-0,56.3%,-6.3,+1.2
Incar Word,18-14-1,56.3%,-9.8,-0.2
UC Davis,36-28-0,56.3%,-1.5,+1.5
Dartmouth,23-18-2,56.1%,-3.6,+0.8
Seton Hall,56-44-1,56.0%,4.2,+1.2
Alabama St,19-15-0,55.9%,-11.0,-0.8
IPFW,43-34-0,55.8%,1.9,+1.2
Purdue,48-38-3,55.8%,9.6,+1.3
Fla Atlantic,29-23-1,55.8%,2.2,+0.3
UCLA,34-27-0,55.7%,8.2,+1.5
Gonzaga,34-27-2,55.7%,18.5,+0.7
S Utah,34-27-0,55.7%,-1.9,+0.8
Arizona,35-28-2,55.6%,14.2,+2.1
New Mexico,50-40-1,55.6%,1.9,+0.3
