Team,Over Record,Over %,Under %,Total +/-
S Dakota St,81-44-1,64.8%,35.2%,+6.0
New Orleans,62-35-2,63.9%,36.1%,+3.6
Syracuse,67-38-0,63.8%,36.2%,+4.8
Delaware St,70-40-1,63.6%,36.4%,+5.3
NJIT,73-43-1,62.9%,37.1%,+3.2
S Indiana,23-14-0,62.2%,37.8%,+5.1
Santa Clara,62-39-4,61.4%,38.6%,+2.3
Columbia,67-44-2,60.4%,39.6%,+3.1
Central Ark,71-47-2,60.2%,39.8%,+3.7
Sacred Hrt,74-49-0,60.2%,39.8%,+4.8
Weber St,78-52-1,60.0%,40.0%,+2.6
LSU,63-42-1,60.0%,40.0%,+3.9
Northeastrn,81-55-1,59.6%,40.4%,+2.5
Wright St,81-56-0,59.1%,40.9%,+3.1
Oral Roberts,88-61-2,59.1%,40.9%,+2.7
Iowa St,62-43-1,59.1%,41.0%,+4.3
UTSA,76-53-2,58.9%,41.1%,+5.3
NC-Asheville,60-42-4,58.8%,41.2%,+3.4
Fresno St,74-52-1,58.7%,41.3%,+2.0
South Dakota,75-53-3,58.6%,41.4%,+4.7
North Dakota,86-62-1,58.1%,41.9%,+4.2
Denver,79-57-1,58.1%,41.9%,+1.6
UNLV,65-47-0,58.0%,42.0%,+4.0
Georgetown,62-45-0,57.9%,42.1%,+3.3
Arizona,62-45-0,57.9%,42.1%,+4.5
Michigan,62-45-0,57.9%,42.1%,+2.2
Seattle,56-41-2,57.7%,42.3%,+2.4
Lg Beach St,86-63-0,57.7%,42.3%,+4.8
Illinois St,71-52-1,57.7%,42.3%,+2.8
Toledo,80-59-1,57.6%,42.5%,+4.4
Youngs St,84-62-0,57.5%,42.5%,+1.9
St Josephs,71-53-0,57.3%,42.7%,+3.4
NC A&T,61-46-0,57.0%,43.0%,+2.8
Indiana St,70-53-2,56.9%,43.1%,+4.1
Nebraska,66-50-1,56.9%,43.1%,+2.3
Oregon St,62-47-0,56.9%,43.1%,-0.1
Holy Cross,62-47-3,56.9%,43.1%,+1.1
Morgan St,58-44-1,56.9%,43.1%,+1.7
Providence,59-45-4,56.7%,43.3%,+0.2
Florida St,59-45-3,56.7%,43.3%,+0.9
New Mexico,64-49-0,56.6%,43.4%,+3.9
Grd Canyon,43-33-0,56.6%,43.4%,+2.0
Old Dominion,70-54-1,56.5%,43.6%,+2.2
Stetson,62-48-3,56.4%,43.6%,+2.1
Boston Col,58-45-4,56.3%,43.7%,+0.8
Charlotte,67-52-5,56.3%,43.7%,+1.9
Louisiana,76-59-2,56.3%,43.7%,+1.6
Georgia,63-49-0,56.3%,43.8%,+2.2
