Team,Over Record,Over %,Under %,Total +/-
S Indiana,16-8-0,66.7%,33.3%,+4.0
Hsn Christian,40-21-2,65.6%,34.4%,+5.4
New Orleans,53-30-2,63.9%,36.1%,+3.9
TX-Pan Am,46-27-2,63.0%,37.0%,+2.3
Denver,69-41-0,62.7%,37.3%,+3.1
Miss Val St,14-9-0,60.9%,39.1%,+2.4
Holy Cross,45-29-2,60.8%,39.2%,+0.5
Bucknell,65-42-2,60.8%,39.3%,+2.3
E Illinois,69-45-2,60.5%,39.5%,+4.2
McNeese St,52-34-1,60.5%,39.5%,+1.7
Wake Forest,88-58-2,60.3%,39.7%,+3.7
Oral Roberts,87-60-1,59.2%,40.8%,+3.8
Santa Clara,91-63-3,59.1%,40.9%,+3.0
Morgan St,43-30-3,58.9%,41.1%,+3.1
Bowling Grn,86-60-1,58.9%,41.1%,+2.4
E Washingtn,110-77-1,58.8%,41.2%,+4.2
Kennesaw St,45-32-2,58.4%,41.6%,+1.9
San Jose St,45-32-2,58.4%,41.6%,+2.3
Ball St,85-61-1,58.2%,41.8%,+2.3
Chicago St,22-16-0,57.9%,42.1%,+3.9
South Dakota,88-65-4,57.5%,42.5%,+4.0
Montana St,90-67-0,57.3%,42.7%,+3.3
N Colorado,88-66-2,57.1%,42.9%,+3.8
N Dakota St,97-73-2,57.1%,42.9%,+2.3
NW State,45-34-2,57.0%,43.0%,+4.4
Florida St,110-85-6,56.4%,43.6%,+1.0
Howard,49-38-0,56.3%,43.7%,+2.8
Niagara,67-52-2,56.3%,43.7%,+4.0
Lafayette,46-36-3,56.1%,43.9%,+1.4
Pepperdine,66-52-1,55.9%,44.1%,+2.4
Boston Col,67-53-3,55.8%,44.2%,+1.7
Georgetown,77-61-0,55.8%,44.2%,+2.7
Radford,68-54-1,55.7%,44.3%,+1.8
S Utah,73-58-3,55.7%,44.3%,+1.0
Iowa,112-89-4,55.7%,44.3%,+2.5
Campbell,64-51-1,55.7%,44.4%,+1.3
North Dakota,70-56-2,55.6%,44.4%,+2.4
SC Upstate,45-36-0,55.6%,44.4%,+2.1
Lehigh,57-46-0,55.3%,44.7%,+2.7
Grd Canyon,84-68-2,55.3%,44.7%,+0.2
Austin Peay,79-64-0,55.2%,44.8%,+4.0
Utah St,106-86-2,55.2%,44.8%,+2.1
Prairie View,53-43-1,55.2%,44.8%,+0.7
High Point,59-48-3,55.1%,44.9%,+2.2
W Illinois,54-44-1,55.1%,44.9%,+1.1
IU Indy,49-40-0,55.1%,44.9%,+3.0
N Arizona,57-47-0,54.8%,45.2%,+2.4
Stetson,52-43-2,54.7%,45.3%,+2.5
Idaho,59-49-0,54.6%,45.4%,+1.5
DePaul,59-49-0,54.6%,45.4%,+1.0
Florida,109-91-2,54.5%,45.5%,+0.9
UL Monroe,68-57-1,54.4%,45.6%,+3.4
Vanderbilt,81-68-2,54.4%,45.6%,+1.3
Lg Beach St,82-69-0,54.3%,45.7%,+3.0
Fla Atlantic,82-69-1,54.3%,45.7%,+1.8
Tulsa,83-70-3,54.3%,45.8%,+0.5
Gard-Webb,64-54-1,54.2%,45.8%,+1.3
Abl Christian,64-54-2,54.2%,45.8%,+1.3
Wofford,97-82-3,54.2%,45.8%,+0.7
UCSD,26-22-2,54.2%,45.8%,+1.2
WI-Grn Bay,73-62-4,54.1%,45.9%,+2.1
Cornell,54-46-1,54.0%,46.0%,+2.0
Gonzaga,166-142-1,53.9%,46.1%,+1.2
American,49-42-0,53.9%,46.2%,+0.5
TX El Paso,78-67-0,53.8%,46.2%,+1.0
Norfolk St,72-62-1,53.7%,46.3%,-0.5
Youngs St,72-62-0,53.7%,46.3%,+0.6
TX Southern,72-62-0,53.7%,46.3%,+3.0
SE Missouri,58-50-1,53.7%,46.3%,+3.6
Portland,54-47-2,53.5%,46.5%,+2.9
Montana,101-88-1,53.4%,46.6%,+1.3
Sam Hous St,71-62-0,53.4%,46.6%,+1.1
Fresno St,87-76-0,53.4%,46.6%,+0.9
Louisville,88-77-5,53.3%,46.7%,+1.2
GA Southern,80-70-2,53.3%,46.7%,+0.5
TX Christian,96-84-1,53.3%,46.7%,+1.2
Yale,89-78-1,53.3%,46.7%,+2.3
Mercer,81-71-2,53.3%,46.7%,-0.7
Lamar,41-36-0,53.3%,46.8%,+1.3
Boston U,66-58-2,53.2%,46.8%,+0.6
Syracuse,99-87-2,53.2%,46.8%,+0.9
Rhode Island,91-80-2,53.2%,46.8%,0.0
Oakland,91-80-1,53.2%,46.8%,+0.8
NC-Wilmgton,91-80-1,53.2%,46.8%,+2.0
Indiana St,85-75-2,53.1%,46.9%,+1.2
S Dakota St,111-98-2,53.1%,46.9%,+2.3
VMI,43-38-1,53.1%,46.9%,+1.9
Ste F Austin,69-61-2,53.1%,46.9%,+1.2
Lipscomb,78-69-1,53.1%,46.9%,+0.3
Rice,70-62-0,53.0%,47.0%,+1.8
Wm & Mary,70-62-2,53.0%,47.0%,+3.1
Columbia,44-39-4,53.0%,47.0%,+0.5
Illinois St,80-71-1,53.0%,47.0%,+0.2
Utah,99-88-3,52.9%,47.1%,+2.1
Ohio St,109-97-2,52.9%,47.1%,+1.7
Colgate,82-73-1,52.9%,47.1%,+0.6
U Penn,65-58-0,52.9%,47.2%,+1.9
New Mexico,84-75-1,52.8%,47.2%,+2.0
Wright St,103-92-0,52.8%,47.2%,+0.9
Samford,76-68-1,52.8%,47.2%,+2.4
Charlotte,67-60-7,52.8%,47.2%,+1.9
UNLV,87-78-1,52.7%,47.3%,+1.2
Coastal Car,68-61-0,52.7%,47.3%,+2.5
Wyoming,78-70-4,52.7%,47.3%,+2.8
SE Louisiana,49-44-1,52.7%,47.3%,+0.9
Furman,100-90-1,52.6%,47.4%,+0.3
Wisconsin,121-109-4,52.6%,47.4%,+1.3
Manhattan,62-56-1,52.5%,47.5%,+2.5
Dayton,115-104-3,52.5%,47.5%,-0.4
Murray St,105-95-2,52.5%,47.5%,+0.8
Delaware,75-68-0,52.5%,47.6%,+1.2
La Salle,65-59-0,52.4%,47.6%,-0.3
Geo Wshgtn,78-71-1,52.4%,47.7%,+2.9
Indiana,101-92-2,52.3%,47.7%,+1.0
Winthrop,79-72-2,52.3%,47.7%,+1.6
Col Charlestn,102-93-2,52.3%,47.7%,+0.8
California,68-62-1,52.3%,47.7%,+1.0
Purdue,130-119-3,52.2%,47.8%,+1.7
Toledo,107-98-1,52.2%,47.8%,+1.9
IPFW,85-78-2,52.2%,47.9%,+0.4
Georgia,85-78-0,52.2%,47.9%,-0.1
Arizona,134-123-5,52.1%,47.9%,+1.9
Marshall,86-79-2,52.1%,47.9%,+1.7
Cleveland St,74-68-4,52.1%,47.9%,+1.8
N Alabama,40-37-0,52.0%,48.1%,+1.8
Buffalo,94-87-1,51.9%,48.1%,+1.3
IL-Chicago,68-63-0,51.9%,48.1%,+1.1
Oregon St,71-66-0,51.8%,48.2%,-1.0
Ark Pine Bl,29-27-1,51.8%,48.2%,+2.3
App State,73-68-2,51.8%,48.2%,+1.4
S Mississippi,59-55-2,51.8%,48.3%,+0.2
Weber St,89-83-2,51.7%,48.3%,+1.4
Nevada,110-103-1,51.6%,48.4%,+0.6
LA Tech,97-91-3,51.6%,48.4%,-0.1
Washington,83-78-1,51.6%,48.5%,+0.1
Loyola Mymt,67-63-3,51.5%,48.5%,-1.4
Detroit,52-49-3,51.5%,48.5%,+3.3
Providence,105-99-4,51.5%,48.5%,+0.2
LSU,96-91-3,51.3%,48.7%,+1.2
TX A&M-CC,58-55-4,51.3%,48.7%,+0.1
Geo Mason,78-74-2,51.3%,48.7%,+0.4
S Methodist,97-92-4,51.3%,48.7%,+1.3
Pittsburgh,79-75-5,51.3%,48.7%,+0.5
Neb Omaha,60-57-3,51.3%,48.7%,+1.3
Alabama,106-101-4,51.2%,48.8%,+0.4
CS Fullerton,66-63-3,51.2%,48.8%,+2.6
Missouri,69-66-1,51.1%,48.9%,+0.4
Colorado St,93-89-2,51.1%,48.9%,-0.1
W Virginia,99-95-1,51.0%,49.0%,+0.9
Xavier,111-107-6,50.9%,49.1%,+1.0
Bradley,84-81-0,50.9%,49.1%,-0.2
Longwood,57-55-4,50.9%,49.1%,0.0
NC-Asheville,57-55-1,50.9%,49.1%,+0.3
N Iowa,90-87-2,50.9%,49.2%,+0.8
NC State,92-89-2,50.8%,49.2%,+0.7
Alab A&M,32-31-0,50.8%,49.2%,-1.5
Portland St,65-63-4,50.8%,49.2%,+0.9
WI-Milwkee,72-70-0,50.7%,49.3%,+1.4
Baylor,115-112-3,50.7%,49.3%,+0.7
VA Tech,89-87-3,50.6%,49.4%,+0.5
Chattanooga,89-87-2,50.6%,49.4%,-0.3
Georgia St,88-86-0,50.6%,49.4%,+1.0
Hampton,46-45-1,50.6%,49.5%,+3.4
St Fran (PA),46-45-0,50.6%,49.5%,-0.5
Jacksonville,48-47-0,50.5%,49.5%,0.0
Kansas City,49-48-2,50.5%,49.5%,-0.2
Sacred Hrt,49-48-3,50.5%,49.5%,+1.4
CS Bakersfld,54-53-0,50.5%,49.5%,-1.1
Arkansas,109-107-4,50.5%,49.5%,0.0
UTSA,57-56-1,50.4%,49.6%,+1.8
Florida Intl,59-58-2,50.4%,49.6%,+1.4
Nebraska,70-69-2,50.4%,49.6%,-0.2
N Mex State,76-75-1,50.3%,49.7%,-0.3
Monmouth,81-80-2,50.3%,49.7%,+1.7
Texas Tech,101-100-3,50.3%,49.8%,+0.1
Oregon,121-120-5,50.2%,49.8%,+0.6
Connecticut,107-107-1,50.0%,50.0%,+1.0
Clemson,91-91-3,50.0%,50.0%,+0.1
S Illinois,79-79-2,50.0%,50.0%,-1.2
Grambling St,54-54-1,50.0%,50.0%,-0.7
USC,103-103-4,50.0%,50.0%,+1.6
Jksnville St,74-74-2,50.0%,50.0%,+0.3
Citadel,42-42-0,50.0%,50.0%,+1.7
Hofstra,99-99-0,50.0%,50.0%,+1.5
Pacific,55-55-3,50.0%,50.0%,+1.6
Temple,82-82-4,50.0%,50.0%,+1.2
Michigan,106-107-4,49.8%,50.2%,-0.2
Seton Hall,98-99-2,49.8%,50.3%,+0.7
Arizona St,85-86-2,49.7%,50.3%,-0.4
Vermont,87-88-1,49.7%,50.3%,+0.1
Princeton,77-78-1,49.7%,50.3%,+1.8
Central Mich,67-68-1,49.6%,50.4%,-0.3
Stony Brook,62-63-0,49.6%,50.4%,+1.9
N Florida,57-58-0,49.6%,50.4%,+2.0
Fla Gulf Cst,55-56-0,49.6%,50.5%,+1.4
Auburn,104-106-0,49.5%,50.5%,+0.1
Army,51-52-0,49.5%,50.5%,-0.8
Cal St Nrdge,49-50-1,49.5%,50.5%,+1.5
F Dickinson,46-47-2,49.5%,50.5%,+0.7
Iowa St,91-93-0,49.5%,50.5%,-0.3
Miss State,89-91-1,49.4%,50.6%,+0.2
