Team,ATS Record,Cover %,MOV,ATS +/-
Hsn Christian,6-0-0,100.0%,-4.1,+3.2
TX-Pan Am,6-0-0,100.0%,9.9,+11.2
St Bonavent,7-0-0,100.0%,11.9,+4.9
Grambling St,5-0-0,100.0%,-2.0,+7.8
Idaho St,5-0-0,100.0%,8.4,+11.2
Oregon St,6-0-0,100.0%,19.0,+11.7
Utah,6-1-0,85.7%,26.7,+4.1
Elon,6-1-0,85.7%,8.0,+8.8
SE Louisiana,6-1-0,85.7%,2.9,+7.5
IPFW,6-1-0,85.7%,10.8,+2.0
Marquette,6-1-1,85.7%,20.9,+3.6
Norfolk St,6-1-0,85.7%,13.1,+8.7
Dayton,6-1-0,85.7%,12.0,+6.0
Tennessee,6-1-0,85.7%,26.9,+7.6
Liberty,6-1-0,85.7%,17.7,+7.8
Missouri St,6-1-0,85.7%,3.8,+4.4
Memphis,6-1-0,85.7%,5.4,+6.5
Central Mich,5-1-0,83.3%,10.4,+14.2
SE Missouri,5-1-0,83.3%,4.3,+7.2
Auburn,5-1-1,83.3%,20.1,+8.8
Furman,5-1-0,83.3%,18.0,+1.7
Florida A&M,5-1-0,83.3%,-19.3,+0.8
Alabama St,4-1-1,80.0%,1.0,+3.9
St Peters,4-1-0,80.0%,9.0,+4.0
Gard-Webb,6-2-0,75.0%,-3.0,+3.8
Presbyterian,6-2-0,75.0%,7.2,+5.4
Detroit,6-2-0,75.0%,-0.8,+7.4
Pittsburgh,6-2-0,75.0%,18.6,+5.9
Arizona St,6-2-0,75.0%,5.4,+4.9
Radford,6-2-0,75.0%,5.6,+4.7
Nevada,6-2-0,75.0%,10.5,+2.7
Maine,6-2-0,75.0%,4.7,+4.4
Florida St,6-2-0,75.0%,15.1,+6.6
Gonzaga,6-2-0,75.0%,24.3,+6.3
Cal Poly,6-2-0,75.0%,0.8,+8.1
Northeastrn,6-2-0,75.0%,4.9,+5.1
W Kentucky,3-1-2,75.0%,4.3,+2.0
Neb Omaha,6-2-0,75.0%,-4.2,+1.0
Belmont,5-2-0,71.4%,7.3,+2.6
Ohio St,5-2-0,71.4%,22.0,+8.8
N Florida,5-2-0,71.4%,4.4,+4.9
VMI,5-2-0,71.4%,2.4,+3.4
UCSD,5-2-0,71.4%,16.5,+6.2
Hampton,5-2-0,71.4%,1.1,+5.6
Middle Tenn,5-2-0,71.4%,8.8,+4.4
UCLA,5-2-0,71.4%,27.1,+5.6
Buffalo,5-2-0,71.4%,-5.8,+3.6
Illinois,5-2-0,71.4%,27.7,+9.1
F Dickinson,5-2-0,71.4%,-2.3,+0.6
S Dakota St,5-2-0,71.4%,13.1,+7.6
Texas St,5-2-0,71.4%,6.8,+4.9
UC Riverside,5-2-1,71.4%,-3.4,-0.8
Lipscomb,5-2-1,71.4%,3.1,+4.0
Cal St Nrdge,5-2-0,71.4%,12.5,+5.8
Georgia St,5-2-0,71.4%,-2.4,-0.4
Michigan,5-2-0,71.4%,20.7,+7.0
Col Charlestn,5-2-0,71.4%,-0.1,-4.6
Butler,5-2-0,71.4%,12.4,+5.1
UC Irvine,5-2-0,71.4%,15.6,+6.9
Mercyhurst,5-2-1,71.4%,-1.9,+1.6
Wright St,5-2-0,71.4%,6.1,+4.4
Kennesaw St,5-2-0,71.4%,9.6,+4.7
Florida Intl,5-2-0,71.4%,5.4,+5.8
Delaware,5-2-0,71.4%,0.7,+3.2
DePaul,5-2-0,71.4%,23.7,+9.9
Mt St Marys,4-2-0,66.7%,0.0,+0.3
Mississippi,4-2-1,66.7%,14.0,+0.7
Illinois St,4-2-0,66.7%,8.1,+2.5
Davidson,4-2-0,66.7%,4.7,+0.2
Fresno St,4-2-1,66.7%,-2.6,-0.6
NC-Grnsboro,4-2-0,66.7%,6.0,+1.7
Drake,4-2-0,66.7%,16.7,+8.8
Bucknell,6-3-0,66.7%,-3.8,-0.5
Wyoming,4-2-0,66.7%,1.3,-3.7
NC A&T,4-2-0,66.7%,2.6,+3.3
Cincinnati,4-2-0,66.7%,29.3,+5.8
NC-Wilmgton,4-2-0,66.7%,8.1,+0.8
Sac State,4-2-1,66.7%,3.6,+5.8
NW State,4-2-0,66.7%,7.6,+6.3
Kent St,4-2-1,66.7%,6.4,+1.4
TX A&M-CC,4-2-0,66.7%,15.4,+5.2
Incar Word,4-2-0,66.7%,8.4,+1.7
Coastal Car,4-2-1,66.7%,-0.1,+2.0
North Texas,4-2-0,66.7%,10.1,+3.4
Central Conn,4-2-0,66.7%,4.3,+2.9
Lafayette,6-3-0,66.7%,2.3,+0.9
South Dakota,4-2-0,66.7%,10.7,+0.8
La Salle,5-3-0,62.5%,7.3,+3.1
Wisconsin,5-3-0,62.5%,16.0,+2.4
Florida,5-3-0,62.5%,22.0,+4.6
Rob Morris,5-3-0,62.5%,3.9,+1.7
St Fran (PA),5-3-0,62.5%,-7.8,+2.6
Siena,5-3-0,62.5%,-4.3,+3.3
St Johns,5-3-0,62.5%,15.5,+1.5
Oregon,5-3-0,62.5%,12.8,+3.5
Vanderbilt,5-3-0,62.5%,14.4,-0.9
Troy,5-3-0,62.5%,3.6,-1.1
Hofstra,5-3-0,62.5%,-0.3,+0.9
Drexel,5-3-0,62.5%,7.4,+3.4
Stanford,5-3-0,62.5%,10.6,-1.9
San Jose St,5-3-0,62.5%,1.9,-0.3
Geo Mason,5-3-0,62.5%,15.3,+4.7
Georgia,5-3-0,62.5%,17.5,+6.1
Yale,5-3-0,62.5%,10.2,+2.0
TX A&M-Com,5-3-0,62.5%,-18.1,+0.3
IL-Chicago,3-2-0,60.0%,12.8,+1.7
TX El Paso,3-2-0,60.0%,9.6,-0.8
Weber St,3-2-1,60.0%,10.0,-3.9
Oakland,3-2-0,60.0%,-4.2,+4.4
Mercer,3-2-0,60.0%,10.7,-2.7
Marshall,3-2-1,60.0%,6.3,+1.8
Southern,3-2-0,60.0%,15.3,+4.4
Army,3-2-0,60.0%,9.7,+1.6
LA Tech,3-2-1,60.0%,13.1,+0.5
New Orleans,4-3-0,57.1%,-13.6,+1.1
Notre Dame,4-3-1,57.1%,6.6,-1.1
Winthrop,4-3-0,57.1%,13.3,+0.3
Portland,4-3-0,57.1%,-8.8,-3.7
S Utah,4-3-0,57.1%,8.1,+1.1
Duke,4-3-0,57.1%,22.1,+3.9
LSU,4-3-0,57.1%,12.6,+2.4
W Virginia,4-3-0,57.1%,8.4,+7.4
AR Lit Rock,4-3-0,57.1%,-4.0,+3.3
E Kentucky,4-3-0,57.1%,3.0,+5.6
Oklahoma,4-3-0,57.1%,15.7,+1.8
Niagara,4-3-0,57.1%,-2.4,-0.1
Samford,4-3-0,57.1%,15.3,+0.7
American,4-3-0,57.1%,0.2,-1.8
TX-Arlington,4-3-0,57.1%,4.3,-0.7
Kentucky,4-3-0,57.1%,28.6,+6.5
S Alabama,4-3-0,57.1%,8.0,+0.9
Kansas,4-3-0,57.1%,16.9,+1.1
Columbia,4-3-1,57.1%,12.8,+5.1
Jacksonville,4-3-0,57.1%,-4.3,0.0
N Dakota St,4-3-0,57.1%,4.4,+3.8
Bradley,4-3-0,57.1%,16.8,0.0
VCU,4-3-0,57.1%,17.1,+1.6
Louisville,4-3-0,57.1%,15.0,+4.0
Montana St,4-3-0,57.1%,8.1,+3.7
SIU Edward,4-3-0,57.1%,5.3,+3.5
Miss State,4-3-0,57.1%,16.1,+1.6
S Indiana,4-3-0,57.1%,4.8,+4.6
St. Thomas,4-3-0,57.1%,11.0,+4.2
S Car State,5-4-0,55.6%,8.2,+12.1
NJIT,5-4-0,55.6%,-12.3,0.0
Binghamton,5-4-0,55.6%,-4.4,-0.7
Wash State,5-4-0,55.6%,8.0,+2.8
Iona,5-4-0,55.6%,-8.1,-4.7
Rice,5-4-0,55.6%,5.4,+3.4
N Alabama,5-4-0,55.6%,5.1,+0.6
McNeese St,3-3-0,50.0%,9.3,-0.9
Denver,4-4-0,50.0%,-6.1,-2.2
Indiana St,4-4-0,50.0%,6.3,-0.7
Iowa St,3-3-0,50.0%,21.8,+0.8
Georgetown,4-4-0,50.0%,15.6,+2.1
Prairie View,3-3-0,50.0%,-16.9,-5.2
TN Martin,3-3-0,50.0%,-3.4,+0.6
Penn St,4-4-0,50.0%,23.8,+6.0
Abl Christian,3-3-0,50.0%,7.5,-3.2
Boston Col,4-4-0,50.0%,4.6,-0.1
Cleveland St,4-4-0,50.0%,-3.7,-4.1
Purdue,4-4-0,50.0%,10.6,+0.7
Toledo,4-4-0,50.0%,-2.1,-7.1
Villanova,4-4-0,50.0%,11.1,-0.7
Nicholls,3-3-0,50.0%,5.0,-0.6
S Illinois,3-3-1,50.0%,2.6,+1.2
Loyola-MD,3-3-0,50.0%,3.3,+1.8
Albany,3-3-0,50.0%,5.6,-0.3
Maryland,4-4-0,50.0%,28.1,+5.6
WI-Milwkee,4-4-0,50.0%,4.8,+0.3
Citadel,2-2-0,50.0%,8.4,+3.0
UCSB,3-3-0,50.0%,20.9,+3.9
New Mexico,4-4-0,50.0%,10.0,-0.1
Wichita St,3-3-1,50.0%,3.9,-0.5
Portland St,3-3-0,50.0%,1.9,-2.6
Campbell,3-3-0,50.0%,6.1,+1.2
Wm & Mary,4-4-0,50.0%,3.1,-1.1
N Colorado,3-3-0,50.0%,12.7,+5.0
Towson,4-4-0,50.0%,1.6,-3.6
Lehigh,3-3-0,50.0%,-7.3,-7.0
San Francisco,4-4-0,50.0%,15.5,+2.6
E Carolina,3-3-0,50.0%,13.6,+0.8
N Iowa,3-3-0,50.0%,4.1,-4.3
Manhattan,3-3-0,50.0%,-3.7,+0.4
Sacred Hrt,4-4-0,50.0%,-5.0,+3.2
Utah St,3-3-0,50.0%,25.3,+7.8
Colgate,4-4-0,50.0%,-4.1,-3.3
Central Ark,3-3-0,50.0%,-4.3,+1.6
Michigan St,4-4-0,50.0%,10.6,-0.6
CS Bakersfld,3-3-1,50.0%,6.8,+1.6
E Tenn St,3-3-0,50.0%,13.4,+4.3
NC Central,3-3-1,50.0%,8.6,-0.6
Morehead St,3-3-0,50.0%,-7.1,-5.0
Jksnville St,3-3-0,50.0%,13.9,+3.7
UC Davis,3-3-0,50.0%,-7.6,-2.5
WI-Grn Bay,4-4-0,50.0%,-7.3,-0.4
California,3-3-1,50.0%,8.7,-0.6
Mass Lowell,3-3-1,50.0%,7.3,-3.2
Syracuse,3-3-0,50.0%,2.7,-2.9
Fla Gulf Cst,4-4-0,50.0%,-2.1,+2.6
LIU,4-4-1,50.0%,-3.3,+0.8
North Dakota,3-3-0,50.0%,-4.3,-2.3
Rider,4-4-0,50.0%,-7.9,+0.3
Colorado,4-4-0,50.0%,5.0,+0.1
Pacific,4-4-0,50.0%,3.8,-0.8
Connecticut,4-4-0,50.0%,23.0,-4.2
E Illinois,3-3-0,50.0%,-11.0,-2.7
NC-Asheville,3-3-0,50.0%,-5.2,-0.8
SC Upstate,4-4-0,50.0%,-8.4,-1.6
Clemson,4-4-0,50.0%,16.5,+0.5
Coppin St,4-5-0,44.4%,-24.2,-1.1
Maryland ES,4-5-0,44.4%,-18.2,-4.4
W Georgia,4-5-0,44.4%,-16.1,+0.1
Princeton,4-5-0,44.4%,6.6,-2.6
Rhode Island,3-4-0,42.9%,19.1,+6.0
Longwood,3-4-0,42.9%,9.0,+1.4
Houston,3-4-0,42.9%,19.6,+0.1
Miss Val St,3-4-0,42.9%,-29.0,-2.4
Arkansas St,3-4-0,42.9%,7.6,-1.4
TN Tech,3-4-0,42.9%,-4.8,+2.6
Brown,3-4-0,42.9%,8.0,+1.1
Alcorn St,3-4-1,42.9%,-26.6,-4.0
Bowling Grn,3-4-1,42.9%,3.6,+3.6
GA Southern,3-4-1,42.9%,0.6,-2.3
Iowa,3-4-0,42.9%,16.6,-2.5
Morgan St,3-4-0,42.9%,4.2,-3.9
Fairfield,3-4-0,42.9%,-2.6,-4.8
Texas Tech,3-4-0,42.9%,23.4,-0.9
Howard,3-4-0,42.9%,-5.9,-4.2
Nebraska,3-4-0,42.9%,15.3,+1.1
Indiana,3-4-0,42.9%,7.6,-3.6
Miami (OH),3-4-0,42.9%,2.9,+1.9
TN State,3-4-0,42.9%,5.9,-0.7
James Mad,3-4-0,42.9%,6.6,-1.1
Texas,3-4-0,42.9%,21.6,-1.5
Rutgers,3-4-1,42.9%,6.4,-2.5
Beth-Cook,3-4-1,42.9%,-10.3,+2.5
Texas A&M,3-4-1,42.9%,10.5,-2.9
Chattanooga,3-4-0,42.9%,1.3,-2.4
St Josephs,3-4-0,42.9%,6.6,-0.3
