Team,Over Record,Over %,Under %,Total +/-
Saint Louis,2-0-0,100.0%,0.0%,+13.3
Wisconsin,3-0-0,100.0%,0.0%,+8.0
TN State,2-0-0,100.0%,0.0%,+11.8
Indiana St,5-0-0,100.0%,0.0%,+12.0
South Dakota,3-0-0,100.0%,0.0%,+24.2
Florida A&M,2-0-0,100.0%,0.0%,+21.5
Utah,3-0-0,100.0%,0.0%,+10.3
Wofford,2-0-0,100.0%,0.0%,+3.0
Merrimack,2-0-0,100.0%,0.0%,+12.3
San Diego,1-0-0,100.0%,0.0%,+6.0
F Dickinson,3-0-0,100.0%,0.0%,+13.0
Nebraska,1-0-0,100.0%,0.0%,+5.5
Dartmouth,3-0-0,100.0%,0.0%,+12.7
N Colorado,4-0-0,100.0%,0.0%,+23.6
Temple,3-0-0,100.0%,0.0%,+14.3
Maine,3-0-1,100.0%,0.0%,+6.8
Valparaiso,3-0-0,100.0%,0.0%,+16.8
Iowa,3-0-0,100.0%,0.0%,+4.3
Portland,2-0-0,100.0%,0.0%,+11.5
Alab A&M,4-0-0,100.0%,0.0%,+12.4
NC-Asheville,1-0-2,100.0%,0.0%,+4.5
Delaware,4-0-0,100.0%,0.0%,+18.4
Alabama St,4-0-0,100.0%,0.0%,+20.3
Fresno St,2-0-0,100.0%,0.0%,+7.8
St Fran (PA),4-0-0,100.0%,0.0%,+6.4
Buffalo,1-0-0,100.0%,0.0%,+18.5
Morgan St,2-0-0,100.0%,0.0%,+5.8
Southern,2-0-0,100.0%,0.0%,+15.5
Jackson St,1-0-0,100.0%,0.0%,+0.5
SE Missouri,2-0-0,100.0%,0.0%,+6.3
Wm & Mary,3-0-0,100.0%,0.0%,+16.2
Mass Lowell,3-0-0,100.0%,0.0%,+20.3
Bryant,1-0-0,100.0%,0.0%,+29.5
N Arizona,3-0-0,100.0%,0.0%,+14.8
Gonzaga,4-0-0,100.0%,0.0%,+5.1
Akron,3-0-0,100.0%,0.0%,+20.0
N Florida,5-0-0,100.0%,0.0%,+10.2
Cornell,1-0-1,100.0%,0.0%,+3.3
Virginia,3-0-0,100.0%,0.0%,+13.7
Quinnipiac,2-0-0,100.0%,0.0%,+5.8
Toledo,6-1-0,85.7%,14.3%,+7.1
Baylor,6-1-0,85.7%,14.3%,+13.4
WI-Grn Bay,5-1-0,83.3%,16.7%,+11.1
Yale,5-1-0,83.3%,16.7%,+16.8
Villanova,5-1-1,83.3%,16.7%,+8.4
Fordham,5-1-0,83.3%,16.7%,+2.6
Bradley,5-1-0,83.3%,16.7%,+5.3
Colorado,4-1-1,80.0%,20.0%,+7.3
Bellarmine,4-1-0,80.0%,20.0%,+5.4
Gard-Webb,4-1-0,80.0%,20.0%,+6.7
U Mass,4-1-0,80.0%,20.0%,+6.4
Sam Hous St,4-1-0,80.0%,20.0%,+10.5
Vanderbilt,4-1-0,80.0%,20.0%,+5.8
Belmont,4-1-0,80.0%,20.0%,+4.3
Arizona,4-1-0,80.0%,20.0%,+3.7
Central Mich,4-1-0,80.0%,20.0%,+6.7
UAB,4-1-0,80.0%,20.0%,+13.4
Radford,4-1-0,80.0%,20.0%,+6.0
Lafayette,4-1-1,80.0%,20.0%,+7.8
Portland St,4-1-0,80.0%,20.0%,+7.8
Lg Beach St,4-1-0,80.0%,20.0%,+5.0
Maryland,3-1-0,75.0%,25.0%,+3.4
TX Christian,3-1-0,75.0%,25.0%,+0.4
Oklahoma,3-1-0,75.0%,25.0%,+0.9
Charl South,3-1-0,75.0%,25.0%,+5.9
Wyoming,3-1-0,75.0%,25.0%,+0.9
Manhattan,3-1-0,75.0%,25.0%,+10.1
IU Indy,3-1-0,75.0%,25.0%,+10.3
IL-Chicago,3-1-0,75.0%,25.0%,+18.0
Michigan,3-1-0,75.0%,25.0%,+5.4
Davidson,3-1-0,75.0%,25.0%,+10.8
NC Central,3-1-0,75.0%,25.0%,+7.4
Drexel,3-1-0,75.0%,25.0%,+3.8
Missouri,3-1-0,75.0%,25.0%,+9.5
Wash State,3-1-0,75.0%,25.0%,+13.1
Miami (OH),3-1-0,75.0%,25.0%,+6.5
Grd Canyon,3-1-0,75.0%,25.0%,+9.8
Oklahoma St,3-1-0,75.0%,25.0%,+14.5
Rhode Island,3-1-0,75.0%,25.0%,+3.0
Harvard,3-1-0,75.0%,25.0%,+10.9
Iowa St,3-1-0,75.0%,25.0%,+17.1
Ohio St,3-1-0,75.0%,25.0%,+7.9
GA Southern,3-1-0,75.0%,25.0%,+18.8
St Johns,3-1-0,75.0%,25.0%,+6.8
Auburn,3-1-0,75.0%,25.0%,+5.0
LIU,3-1-0,75.0%,25.0%,-0.5
St. Thomas,3-1-0,75.0%,25.0%,+7.4
N Dakota St,5-2-0,71.4%,28.6%,+6.6
Dayton,5-2-0,71.4%,28.6%,+3.0
Iona,5-2-0,71.4%,28.6%,+5.3
Stetson,5-2-0,71.4%,28.6%,+4.3
CS Bakersfld,5-2-0,71.4%,28.6%,+9.4
Wright St,5-2-0,71.4%,28.6%,+2.1
Miss State,4-2-0,66.7%,33.3%,+6.8
San Francisco,2-1-0,66.7%,33.3%,-0.7
Cal Baptist,2-1-0,66.7%,33.3%,+5.2
Beth-Cook,2-1-0,66.7%,33.3%,+2.3
San Diego St,2-1-0,66.7%,33.3%,+1.2
Chicago St,2-1-0,66.7%,33.3%,+6.5
LA Tech,2-1-0,66.7%,33.3%,+6.0
Idaho,2-1-0,66.7%,33.3%,+7.0
Kentucky,2-1-0,66.7%,33.3%,-0.7
TX-Arlington,2-1-0,66.7%,33.3%,+1.3
New Mexico,4-2-0,66.7%,33.3%,+7.6
Detroit,4-2-0,66.7%,33.3%,-0.4
Prairie View,2-1-0,66.7%,33.3%,+29.8
W Michigan,2-1-0,66.7%,33.3%,-2.7
Duke,2-1-0,66.7%,33.3%,+3.2
Nicholls,2-1-0,66.7%,33.3%,+3.3
NC-Wilmgton,2-1-0,66.7%,33.3%,+1.5
Hsn Christian,2-1-1,66.7%,33.3%,+3.5
Winthrop,2-1-0,66.7%,33.3%,+7.0
High Point,2-1-0,66.7%,33.3%,+6.5
San Jose St,4-2-1,66.7%,33.3%,+3.9
N Carolina,4-2-0,66.7%,33.3%,+8.8
Marshall,2-1-0,66.7%,33.3%,+4.3
Marist,2-1-0,66.7%,33.3%,-0.2
Cal Poly,4-2-0,66.7%,33.3%,+14.2
Syracuse,4-2-0,66.7%,33.3%,+6.8
Bucknell,2-1-0,66.7%,33.3%,+10.2
Kansas St,2-1-0,66.7%,33.3%,+1.8
LSU,2-1-0,66.7%,33.3%,+17.3
Houston,2-1-0,66.7%,33.3%,+0.7
Samford,2-1-0,66.7%,33.3%,+1.0
Texas Tech,2-1-0,66.7%,33.3%,+0.2
UC Riverside,4-2-0,66.7%,33.3%,+3.3
McNeese St,2-1-0,66.7%,33.3%,+1.8
Longwood,2-1-0,66.7%,33.3%,-1.3
S Indiana,2-1-0,66.7%,33.3%,+7.0
Lindenwood,2-1-0,66.7%,33.3%,+1.7
S Carolina,5-3-0,62.5%,37.5%,+3.8
UTSA,3-2-0,60.0%,40.0%,+1.3
Michigan St,3-2-0,60.0%,40.0%,+3.9
Monmouth,3-2-0,60.0%,40.0%,+6.9
DePaul,3-2-0,60.0%,40.0%,+0.7
New Orleans,3-2-0,60.0%,40.0%,+0.8
Abl Christian,3-2-0,60.0%,40.0%,-0.1
Sacred Hrt,3-2-0,60.0%,40.0%,+4.3
Fla Atlantic,3-2-0,60.0%,40.0%,+8.5
California,3-2-0,60.0%,40.0%,+12.5
Princeton,3-2-0,60.0%,40.0%,+9.0
Albany,3-2-0,60.0%,40.0%,+7.1
U Penn,3-2-1,60.0%,40.0%,-1.5
Jksnville St,3-2-0,60.0%,40.0%,+2.1
