Team,Over Record,Over %,Under %,Total +/-
N Carolina,3-0-0,100.0%,0.0%,+9.7
TX-Pan Am,3-0-0,100.0%,0.0%,+10.3
Mercer,1-0-0,100.0%,0.0%,+6.0
IL-Chicago,1-0-0,100.0%,0.0%,+34.0
Gonzaga,4-0-0,100.0%,0.0%,+7.0
S Alabama,2-0-0,100.0%,0.0%,+5.5
S Carolina,2-0-0,100.0%,0.0%,+5.5
Columbia,1-0-0,100.0%,0.0%,+14.5
Georgia,2-0-0,100.0%,0.0%,+14.0
McNeese St,1-0-1,100.0%,0.0%,+4.3
Sacred Hrt,2-0-0,100.0%,0.0%,+5.8
Weber St,2-0-0,100.0%,0.0%,+25.3
Samford,1-0-0,100.0%,0.0%,+47.0
Ark Pine Bl,2-0-0,100.0%,0.0%,+14.5
WI-Grn Bay,2-0-0,100.0%,0.0%,+13.5
Canisius,2-0-0,100.0%,0.0%,+13.0
Georgetown,2-0-0,100.0%,0.0%,+8.5
Mass Lowell,1-0-0,100.0%,0.0%,+2.0
Rhode Island,2-0-0,100.0%,0.0%,+8.3
NC-Asheville,1-0-2,100.0%,0.0%,+3.2
Dayton,3-0-0,100.0%,0.0%,+10.8
SIU Edward,1-0-0,100.0%,0.0%,+1.5
St. Thomas,1-0-0,100.0%,0.0%,+12.5
Fla Atlantic,2-0-0,100.0%,0.0%,+5.3
N Florida,3-0-0,100.0%,0.0%,+5.3
Ohio,2-0-1,100.0%,0.0%,+11.2
Notre Dame,3-0-0,100.0%,0.0%,+8.7
Prairie View,2-0-0,100.0%,0.0%,+14.0
Portland St,3-0-0,100.0%,0.0%,+15.0
Wisconsin,2-0-0,100.0%,0.0%,+22.8
Central Mich,2-0-0,100.0%,0.0%,+5.0
Sac State,2-0-0,100.0%,0.0%,+13.8
Buffalo,2-0-0,100.0%,0.0%,+11.8
Clemson,2-0-0,100.0%,0.0%,+11.0
Maryland ES,1-0-0,100.0%,0.0%,+18.0
Stetson,2-0-0,100.0%,0.0%,+14.5
Charl South,1-0-0,100.0%,0.0%,+12.0
Bucknell,2-0-0,100.0%,0.0%,+13.3
Akron,2-0-0,100.0%,0.0%,+4.5
