Team,Over Record,Over %,Under %,Total +/-
Utah Valley,6-0-0,100.0%,0.0%,+6.1
Wisconsin,7-0-0,100.0%,0.0%,+12.4
TN State,6-0-0,100.0%,0.0%,+13.8
Texas Tech,6-0-1,100.0%,0.0%,+3.4
Akron,5-0-0,100.0%,0.0%,+16.2
N Florida,6-0-0,100.0%,0.0%,+12.6
Portland St,5-0-0,100.0%,0.0%,+10.9
SC Upstate,7-0-0,100.0%,0.0%,+14.8
N Carolina,6-1-0,85.7%,14.3%,+12.9
Yale,6-1-0,85.7%,14.3%,+17.0
Dayton,6-1-0,85.7%,14.3%,+7.9
Villanova,6-1-1,85.7%,14.3%,+6.7
Bradley,6-1-0,85.7%,14.3%,+4.8
Wm & Mary,6-1-0,85.7%,14.3%,+6.5
Ohio,5-1-1,83.3%,16.7%,+7.4
NC A&T,5-1-0,83.3%,16.7%,+4.9
Utah,5-1-0,83.3%,16.7%,+1.8
Montana St,5-1-0,83.3%,16.7%,+1.8
Indiana St,5-1-0,83.3%,16.7%,+10.1
Manhattan,5-1-0,83.3%,16.7%,+10.8
TX-Pan Am,5-1-0,83.3%,16.7%,+10.9
Rhode Island,5-1-0,83.3%,16.7%,+5.4
Delaware,5-1-0,83.3%,16.7%,+9.3
South Dakota,5-1-0,83.3%,16.7%,+15.1
Davidson,5-1-0,83.3%,16.7%,+9.8
WI-Grn Bay,5-1-1,83.3%,16.7%,+11.1
Incar Word,5-1-0,83.3%,16.7%,+10.0
Alab A&M,4-1-0,80.0%,20.0%,+7.1
TX A&M-CC,4-1-0,80.0%,20.0%,+10.2
Idaho,4-1-0,80.0%,20.0%,+2.3
N Arizona,4-1-0,80.0%,20.0%,-1.8
SE Missouri,4-1-0,80.0%,20.0%,+5.2
IL-Chicago,4-1-0,80.0%,20.0%,+17.4
Army,4-1-0,80.0%,20.0%,+14.1
Lamar,4-1-0,80.0%,20.0%,+2.2
Prairie View,4-1-0,80.0%,20.0%,+19.8
Central Mich,4-1-0,80.0%,20.0%,+0.2
UTSA,3-1-0,75.0%,25.0%,+2.5
Gonzaga,6-2-0,75.0%,25.0%,+0.6
Arizona St,6-2-0,75.0%,25.0%,+2.4
Oral Roberts,3-1-0,75.0%,25.0%,+8.5
Bucknell,6-2-0,75.0%,25.0%,+10.1
Gard-Webb,6-2-0,75.0%,25.0%,+2.3
S Methodist,6-2-0,75.0%,25.0%,+4.8
Belmont,5-2-0,71.4%,28.6%,+1.5
Baylor,5-2-0,71.4%,28.6%,+8.2
Mississippi,5-2-0,71.4%,28.6%,+4.4
La Salle,5-2-0,71.4%,28.6%,+6.9
N Dakota St,5-2-0,71.4%,28.6%,+8.1
Samford,5-2-0,71.4%,28.6%,+13.4
Rutgers,5-2-0,71.4%,28.6%,+11.4
Arizona,5-2-0,71.4%,28.6%,+2.9
Cal Poly,5-2-0,71.4%,28.6%,+6.3
Maryland,5-2-0,71.4%,28.6%,+4.8
Fla Atlantic,5-2-0,71.4%,28.6%,+14.9
Miss State,5-2-0,71.4%,28.6%,+5.0
UCF,5-2-0,71.4%,28.6%,+13.6
Kentucky,5-2-0,71.4%,28.6%,+5.2
St Fran (PA),5-2-0,71.4%,28.6%,+0.9
Notre Dame,5-2-0,71.4%,28.6%,+5.8
DePaul,5-2-0,71.4%,28.6%,+3.7
NC Central,5-2-0,71.4%,28.6%,+5.7
Toledo,5-2-0,71.4%,28.6%,+2.1
S Indiana,5-2-0,71.4%,28.6%,+6.6
Navy,4-2-0,66.7%,33.3%,+12.3
Oklahoma St,4-2-0,66.7%,33.3%,+4.3
TX Southern,4-2-0,66.7%,33.3%,+5.3
Stetson,4-2-0,66.7%,33.3%,+4.8
Illinois St,4-2-0,66.7%,33.3%,+4.7
UAB,4-2-1,66.7%,33.3%,+8.6
Miami,4-2-0,66.7%,33.3%,+6.6
Middle Tenn,4-2-0,66.7%,33.3%,+8.9
Montana,4-2-0,66.7%,33.3%,+1.6
Colorado,4-2-1,66.7%,33.3%,+3.6
Jacksonville,4-2-0,66.7%,33.3%,+3.9
Louisiana,4-2-0,66.7%,33.3%,+7.8
F Dickinson,4-2-0,66.7%,33.3%,+7.3
Cal St Nrdge,4-2-0,66.7%,33.3%,+2.7
Buffalo,4-2-0,66.7%,33.3%,+4.6
Florida A&M,4-2-0,66.7%,33.3%,+10.3
Boise St,4-2-0,66.7%,33.3%,+3.2
W Carolina,2-1-0,66.7%,33.3%,-10.2
Alabama,4-2-1,66.7%,33.3%,+2.9
Stony Brook,4-2-0,66.7%,33.3%,+3.4
NC-Asheville,2-1-2,66.7%,33.3%,+5.9
Sam Hous St,4-2-0,66.7%,33.3%,+3.9
Holy Cross,4-2-1,66.7%,33.3%,+1.0
Alabama St,4-2-0,66.7%,33.3%,+7.8
IPFW,4-2-0,66.7%,33.3%,+8.3
St. Thomas,4-2-0,66.7%,33.3%,+2.4
Mass Lowell,4-2-0,66.7%,33.3%,+7.8
Grd Canyon,4-2-0,66.7%,33.3%,+7.2
Bellarmine,4-2-0,66.7%,33.3%,+4.6
USC,5-3-0,62.5%,37.5%,-1.5
N Alabama,5-3-0,62.5%,37.5%,+5.6
Charl South,5-3-0,62.5%,37.5%,-1.5
Chicago St,5-3-0,62.5%,37.5%,-2.4
Canisius,5-3-0,62.5%,37.5%,+3.0
Cal Baptist,5-3-0,62.5%,37.5%,+6.6
NJIT,5-3-0,62.5%,37.5%,-3.4
Vanderbilt,5-3-0,62.5%,37.5%,+4.4
Geo Mason,5-3-0,62.5%,37.5%,+3.9
New Mexico,5-3-0,62.5%,37.5%,+3.1
Marist,3-2-0,60.0%,40.0%,+6.9
Mercer,3-2-0,60.0%,40.0%,+5.1
Elon,3-2-0,60.0%,40.0%,+1.3
Loyola-MD,3-2-0,60.0%,40.0%,-0.8
Abl Christian,3-2-0,60.0%,40.0%,-0.7
Delaware St,3-2-0,60.0%,40.0%,+0.4
U Penn,3-2-1,60.0%,40.0%,+2.9
Central Ark,3-2-0,60.0%,40.0%,+3.0
E Tenn St,3-2-0,60.0%,40.0%,+1.3
Weber St,3-2-0,60.0%,40.0%,+8.0
Cornell,3-2-1,60.0%,40.0%,+2.3
LA Tech,3-2-0,60.0%,40.0%,+7.4
Niagara,3-2-0,60.0%,40.0%,+5.2
Mt St Marys,3-2-0,60.0%,40.0%,+2.2
Idaho St,3-2-0,60.0%,40.0%,-3.2
Hawaii,3-2-0,60.0%,40.0%,+3.9
St Peters,3-2-0,60.0%,40.0%,+1.1
McNeese St,3-2-1,60.0%,40.0%,-3.2
S Mississippi,3-2-0,60.0%,40.0%,+8.9
Wyoming,3-2-1,60.0%,40.0%,-2.8
Dartmouth,3-2-0,60.0%,40.0%,+9.6
Neb Omaha,4-3-0,57.1%,42.9%,+0.4
E Washingtn,4-3-0,57.1%,42.9%,+0.4
St Johns,4-3-0,57.1%,42.9%,+1.5
Wofford,4-3-0,57.1%,42.9%,+0.6
Morgan St,4-3-0,57.1%,42.9%,-0.1
Memphis,4-3-0,57.1%,42.9%,+2.9
GA Southern,4-3-0,57.1%,42.9%,+5.6
St Marys,4-3-0,57.1%,42.9%,+3.6
Maryland BC,4-3-0,57.1%,42.9%,+1.0
S Illinois,4-3-0,57.1%,42.9%,+1.1
S Carolina,4-3-0,57.1%,42.9%,+1.4
TN Tech,4-3-0,57.1%,42.9%,+4.1
American,4-3-0,57.1%,42.9%,+1.5
Auburn,4-3-0,57.1%,42.9%,+2.7
S Dakota St,4-3-0,57.1%,42.9%,+3.7
WI-Milwkee,4-3-0,57.1%,42.9%,-3.5
Drexel,4-3-0,57.1%,42.9%,+1.9
Beth-Cook,4-3-0,57.1%,42.9%,-6.6
Radford,4-3-0,57.1%,42.9%,+1.5
Ohio St,4-3-0,57.1%,42.9%,+1.3
Missouri,4-3-0,57.1%,42.9%,+2.3
San Jose St,4-3-1,57.1%,42.9%,+0.7
Colorado St,4-3-0,57.1%,42.9%,+3.9
Oregon,4-3-0,57.1%,42.9%,+2.0
Bryant,4-3-0,57.1%,42.9%,+4.7
Ark Pine Bl,4-3-0,57.1%,42.9%,+4.9
W Illinois,4-3-0,57.1%,42.9%,+1.5
VCU,4-3-0,57.1%,42.9%,-4.2
Siena,4-3-0,57.1%,42.9%,+2.1
Air Force,4-3-0,57.1%,42.9%,-1.5
Sacred Hrt,4-3-0,57.1%,42.9%,+2.2
California,4-3-0,57.1%,42.9%,+4.9
New Orleans,4-3-0,57.1%,42.9%,+2.9
Harvard,4-3-0,57.1%,42.9%,-0.8
Troy,4-3-0,57.1%,42.9%,-4.6
Fresno St,4-3-0,57.1%,42.9%,0.0
Col Charlestn,4-3-0,57.1%,42.9%,+7.4
Oklahoma,4-3-0,57.1%,42.9%,+0.3
Fordham,4-3-0,57.1%,42.9%,+1.2
Princeton,5-4-0,55.6%,44.4%,+4.9
IU Indy,3-3-0,50.0%,50.0%,+5.1
Clemson,4-4-0,50.0%,50.0%,-3.9
Houston,3-3-0,50.0%,50.0%,-1.6
Texas St,3-3-0,50.0%,50.0%,+0.8
Loyola-Chi,2-2-1,50.0%,50.0%,+2.8
Valparaiso,3-3-0,50.0%,50.0%,+4.1
Nebraska,3-3-0,50.0%,50.0%,-4.3
Syracuse,3-3-0,50.0%,50.0%,+4.9
Geo Wshgtn,4-4-0,50.0%,50.0%,-2.6
Hsn Christian,2-2-1,50.0%,50.0%,-5.0
Texas,3-3-1,50.0%,50.0%,-2.2
Miami (OH),3-3-0,50.0%,50.0%,+1.9
