Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+3.5
W Georgia,3-0-0,100.0%,0.0%,+5.8
St. Thomas,8-3-0,72.7%,27.3%,+6.5
Hsn Christian,28-12-0,70.0%,30.0%,+7.6
Bellarmine,15-7-0,68.2%,31.8%,+2.5
Morgan St,30-16-1,65.2%,34.8%,+3.8
Lipscomb,28-16-1,63.6%,36.4%,+4.5
Missouri St,81-48-1,62.8%,37.2%,+5.7
S Car State,27-16-0,62.8%,37.2%,+7.3
GA Southern,67-40-1,62.6%,37.4%,+5.1
Bucknell,28-17-1,62.2%,37.8%,+3.6
N Colorado,60-37-2,61.9%,38.1%,+5.6
E Washingtn,71-45-2,61.2%,38.8%,+4.9
Rob Morris,25-16-1,61.0%,39.0%,+2.7
Prairie View,25-16-0,61.0%,39.0%,+4.1
Jacksonville,26-17-0,60.5%,39.5%,+2.4
South Dakota,50-33-1,60.2%,39.8%,+3.8
Chicago St,27-18-0,60.0%,40.0%,+5.1
Pacific,63-42-1,60.0%,40.0%,+2.8
NC-Wilmgton,73-49-0,59.8%,40.2%,+4.4
Citadel,56-38-2,59.6%,40.4%,+3.4
Mass Lowell,25-17-0,59.5%,40.5%,+3.5
Delaware,69-47-1,59.5%,40.5%,+3.9
Ste F Austin,32-22-2,59.3%,40.7%,+2.7
Denver,71-49-2,59.2%,40.8%,+2.3
Youngs St,66-46-2,58.9%,41.1%,+4.1
Radford,30-21-0,58.8%,41.2%,+3.2
UCSD,10-7-1,58.8%,41.2%,+1.4
Longwood,27-19-1,58.7%,41.3%,+0.6
TX Southern,34-24-1,58.6%,41.4%,+3.7
Belmont,58-41-2,58.6%,41.4%,+2.1
Oral Roberts,46-33-0,58.2%,41.8%,+3.8
W Illinois,47-34-1,58.0%,42.0%,+3.3
Stony Brook,33-24-0,57.9%,42.1%,+5.1
WI-Grn Bay,77-56-1,57.9%,42.1%,+3.5
Neb Omaha,44-32-1,57.9%,42.1%,+2.2
N Arizona,57-42-2,57.6%,42.4%,+3.0
NC-Asheville,35-26-0,57.4%,42.6%,+2.7
Grd Canyon,32-24-1,57.1%,42.9%,+3.0
N Dakota St,61-46-1,57.0%,43.0%,+3.0
Utah Valley,33-25-0,56.9%,43.1%,-1.1
Alcorn St,29-22-0,56.9%,43.1%,+3.2
Hampton,29-22-0,56.9%,43.1%,+4.2
California,79-60-1,56.8%,43.2%,+1.8
S Utah,46-35-3,56.8%,43.2%,+3.3
IPFW,42-32-3,56.8%,43.2%,+1.5
Illinois St,72-55-1,56.7%,43.3%,+2.4
BYU,68-52-2,56.7%,43.3%,+2.9
Jksnville St,53-41-2,56.4%,43.6%,+1.1
AR Lit Rock,64-50-0,56.1%,43.9%,+1.7
W Michigan,69-54-1,56.1%,43.9%,+2.4
N Florida,23-18-1,56.1%,43.9%,+4.4
Campbell,23-18-0,56.1%,43.9%,+4.1
Buffalo,79-62-3,56.0%,44.0%,+2.6
Northeastrn,56-44-4,56.0%,44.0%,+1.5
St Josephs,89-70-3,56.0%,44.0%,+1.3
Dayton,94-74-2,56.0%,44.1%,+1.9
Mercer,33-26-2,55.9%,44.1%,+2.4
Oregon St,74-59-1,55.6%,44.4%,+1.4
NC State,104-83-2,55.6%,44.4%,+1.0
UTSA,35-28-0,55.6%,44.4%,+3.2
IL-Chicago,75-60-1,55.6%,44.4%,+2.3
Brown,35-28-0,55.6%,44.4%,+1.2
TN Tech,56-45-0,55.5%,44.6%,+4.7
St Johns,103-83-4,55.4%,44.6%,+2.3
Marquette,119-96-2,55.4%,44.7%,+2.2
Notre Dame,110-89-5,55.3%,44.7%,+2.1
Michigan,107-88-1,54.9%,45.1%,+2.6
Sacred Hrt,17-14-0,54.8%,45.2%,+5.6
Bradley,74-61-2,54.8%,45.2%,+2.9
Troy,57-47-5,54.8%,45.2%,+2.2
TN Martin,57-47-2,54.8%,45.2%,+4.1
Wake Forest,120-99-4,54.8%,45.2%,+1.3
Abl Christian,23-19-1,54.8%,45.2%,+2.0
Oakland,52-43-1,54.7%,45.3%,+2.0
LA Tech,54-45-2,54.6%,45.5%,+0.5
Washington,80-67-1,54.4%,45.6%,+2.2
Boston Col,100-85-3,54.1%,46.0%,+0.4
Wichita St,89-76-3,53.9%,46.1%,+1.6
Liberty,42-36-0,53.9%,46.2%,+0.5
Auburn,63-54-1,53.9%,46.2%,+2.6
N Carolina,120-103-4,53.8%,46.2%,+0.6
Duquesne,85-73-0,53.8%,46.2%,+2.6
Geo Mason,72-62-1,53.7%,46.3%,+2.1
USC,74-64-2,53.6%,46.4%,+1.7
Duke,104-90-3,53.6%,46.4%,+1.9
Central Mich,67-58-2,53.6%,46.4%,+1.3
Air Force,67-58-2,53.6%,46.4%,+0.6
Portland,60-52-4,53.6%,46.4%,+1.4
Pepperdine,55-48-1,53.4%,46.6%,+2.0
San Jose St,80-70-0,53.3%,46.7%,+2.1
Loyola Mymt,56-49-3,53.3%,46.7%,+1.2
Indiana St,73-64-2,53.3%,46.7%,+1.1
Wisconsin,106-93-4,53.3%,46.7%,+0.4
Colgate,33-29-0,53.2%,46.8%,-0.4
Gard-Webb,25-22-0,53.2%,46.8%,-0.4
Florida,92-81-1,53.2%,46.8%,+0.7
Harvard,42-37-0,53.2%,46.8%,+0.2
Austin Peay,45-40-3,52.9%,47.1%,+3.5
N Alabama,18-16-0,52.9%,47.1%,+1.1
VMI,27-24-0,52.9%,47.1%,+3.2
Cal St Nrdge,64-57-2,52.9%,47.1%,+2.1
Miss State,75-67-2,52.8%,47.2%,+0.9
Utah St,77-69-3,52.7%,47.3%,+2.8
Santa Clara,58-52-0,52.7%,47.3%,+1.1
