Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,6-4-1,60.0%,-2.7,+0.8
NC Central,117-83-5,58.5%,5.9,+1.1
St. Thomas,55-41-2,57.3%,4.9,+1.9
Yale,135-102-8,57.0%,7.3,+1.4
Furman,165-125-5,56.9%,7.5,+1.3
Sam Hous St,119-91-5,56.7%,6.3,+1.3
Nevada,185-142-6,56.6%,5.5,+1.2
Villanova,200-156-5,56.2%,10.2,+0.7
Houston,183-146-7,55.6%,12.4,+2.4
Florida A&M,109-87-0,55.6%,-8.3,+0.9
S Alabama,166-133-4,55.5%,1.1,+0.6
E Washingtn,172-138-3,55.5%,4.1,+1.5
Colgate,127-102-3,55.5%,4.4,+1.2
SE Louisiana,112-90-3,55.5%,-1.8,0.0
S Dakota St,172-139-4,55.3%,7.2,+1.4
S Car State,112-91-4,55.2%,-6.0,+1.1
N Florida,125-102-2,55.1%,0.6,+1.2
St Peters,169-138-2,55.1%,0.7,+1.0
Baylor,175-143-8,55.0%,9.3,+0.9
Le Moyne,22-18-1,55.0%,0.2,+3.6
Penn St,176-145-7,54.8%,2.5,+1.1
TX-Arlington,163-136-7,54.5%,3.1,+0.8
TX A&M-CC,116-97-1,54.5%,2.8,+1.0
North Texas,160-134-5,54.4%,4.0,+0.9
Utah Valley,128-108-2,54.2%,3.0,+1.6
NW State,104-88-5,54.2%,-4.5,+0.8
Maine,105-89-4,54.1%,-7.1,-0.1
Norfolk St,115-98-4,54.0%,3.9,+1.2
Oakland,172-147-4,53.9%,1.5,0.0
Morehead St,160-137-9,53.9%,2.8,+0.4
Michigan St,190-163-3,53.8%,8.1,+0.5
St Bonavent,162-139-10,53.8%,4.1,+0.7
Connecticut,180-155-6,53.7%,7.5,+0.8
Lipscomb,132-114-3,53.7%,3.3,+0.4
UCSD,59-51-2,53.6%,1.9,+0.7
Belmont,167-145-7,53.5%,7.6,+0.4
Oregon,190-165-3,53.5%,6.9,+0.6
Hampton,115-100-2,53.5%,-1.5,+0.7
Hofstra,162-141-5,53.5%,5.6,+0.6
St Marys,172-150-7,53.4%,10.1,+1.1
Davidson,165-144-3,53.4%,5.2,+0.5
UC Irvine,166-145-11,53.4%,6.9,+0.8
LA Tech,159-139-2,53.4%,7.3,-0.1
Auburn,175-153-8,53.4%,5.7,+1.0
Maryland BC,115-101-2,53.2%,0.3,+1.5
Creighton,182-160-5,53.2%,6.8,+0.9
Boise St,167-147-6,53.2%,7.4,+1.3
GA Tech,167-147-4,53.2%,-0.2,+0.4
Buffalo,161-142-7,53.1%,4.0,+0.7
Stony Brook,119-105-7,53.1%,1.8,-0.1
Toledo,171-151-1,53.1%,6.2,+0.4
Merrimack,79-70-3,53.0%,0.4,+0.4
Virginia,176-156-7,53.0%,8.7,-0.2
Queens,36-32-3,52.9%,1.0,0.0
Iowa St,172-153-5,52.9%,5.2,+0.8
Miss State,172-153-6,52.9%,4.1,+0.6
Rob Morris,119-106-2,52.9%,-1.5,-0.3
Longwood,111-99-3,52.9%,-0.6,+1.0
Jksnville St,150-134-7,52.8%,2.7,+0.7
UC Davis,150-134-6,52.8%,1.6,+0.6
W Kentucky,166-149-5,52.7%,3.6,0.0
Providence,176-158-5,52.7%,3.6,+0.7
Utah Tech,60-54-3,52.6%,-3.0,-0.1
Wofford,158-143-3,52.5%,5.0,+0.9
USC,182-165-0,52.5%,4.3,+0.2
Stetson,108-98-7,52.4%,-2.6,+0.5
UCF,162-147-3,52.4%,2.0,+0.6
Gonzaga,184-167-9,52.4%,18.0,+1.5
South Dakota,152-138-5,52.4%,2.2,0.0
VCU,175-159-6,52.4%,6.7,+0.5
Liberty,121-110-4,52.4%,8.1,+0.1
BYU,168-153-9,52.3%,8.4,+0.9
Maryland ES,90-82-4,52.3%,-6.6,-0.7
Indiana St,159-145-9,52.3%,1.9,+0.4
