Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-0,100.0%,5.0,+12.5
Toledo,33-9-1,78.6%,5.7,+4.8
Dartmouth,13-6-1,68.4%,-2.3,+3.2
NJIT,20-10-2,66.7%,-3.4,+2.7
S Carolina,33-17-2,66.0%,9.9,+3.1
Sam Hous St,23-13-1,63.9%,5.4,+2.1
Penn St,30-17-1,63.8%,7.6,+3.0
Boston U,13-8-0,61.9%,0.7,+4.1
Merrimack,29-18-1,61.7%,3.0,+2.8
VCU,53-33-2,61.6%,6.8,+1.9
South Dakota,53-33-1,61.6%,2.3,+1.9
Tarleton St,16-10-0,61.5%,4.1,+1.8
Purdue,36-23-0,61.0%,11.4,+3.1
Maine,14-9-0,60.9%,-0.8,+0.8
SC Upstate,21-14-0,60.0%,-1.6,-0.6
Hsn Christian,21-14-1,60.0%,-3.6,+1.9
Vanderbilt,34-23-0,59.7%,9.8,+1.3
Nebraska,25-17-0,59.5%,8.1,+3.9
Norfolk St,44-30-0,59.5%,3.9,+1.5
Utah Valley,32-22-0,59.3%,5.4,+2.2
St. Thomas,16-11-2,59.3%,3.5,+1.5
Florida,42-29-2,59.2%,13.6,+1.4
F Dickinson,39-27-1,59.1%,-2.0,+2.5
Cornell,23-16-1,59.0%,0.4,+1.4
Rob Morris,40-28-0,58.8%,0.7,+0.4
Lipscomb,37-26-1,58.7%,-0.1,+1.1
Miss State,27-19-4,58.7%,12.5,+2.9
Alcorn St,44-31-3,58.7%,-3.2,+0.5
Southern,41-29-1,58.6%,0.9,+3.0
Ball St,24-17-2,58.5%,4.4,+0.9
S Dakota St,59-42-1,58.4%,5.7,+2.0
TX-Pan Am,35-25-0,58.3%,-5.9,0.0
Seton Hall,49-35-1,58.3%,5.0,+0.8
TX A&M-CC,28-20-1,58.3%,-0.6,+0.1
Portland St,102-73-8,58.3%,1.0,+1.6
W Virginia,57-41-1,58.2%,4.0,+1.2
Mass Lowell,18-13-1,58.1%,-1.7,-0.2
Miss Val St,47-34-0,58.0%,-5.7,+1.0
Gard-Webb,22-16-0,57.9%,0.0,+2.1
Bradley,26-19-2,57.8%,1.8,+1.4
Nicholls,19-14-0,57.6%,-2.6,+2.0
Maryland BC,19-14-1,57.6%,-1.3,+3.5
N Kentucky,38-28-1,57.6%,2.5,+0.3
Binghamton,12-9-0,57.1%,-5.7,+0.9
Ohio St,33-25-1,56.9%,11.6,+1.4
Loyola-MD,59-45-2,56.7%,-4.2,+0.7
Geo Mason,64-49-5,56.6%,6.1,+1.9
Missouri,39-30-3,56.5%,5.8,+1.5
Bellarmine,13-10-0,56.5%,-0.3,+2.0
St Johns,35-27-4,56.5%,5.2,+2.1
Stetson,27-21-1,56.3%,-2.3,+1.7
Brown,18-14-1,56.3%,-1.0,+0.4
Baylor,45-35-3,56.3%,8.8,+1.9
Liberty,27-21-2,56.3%,2.1,-0.1
Arkansas St,120-94-6,56.1%,1.8,+1.1
Butler,84-66-5,56.0%,8.1,+1.7
California,109-86-3,55.9%,1.8,+0.5
S Methodist,57-45-1,55.9%,5.7,+0.9
Rutgers,29-23-2,55.8%,5.6,+0.4
Santa Clara,116-92-3,55.8%,0.0,+1.0
Samford,88-70-1,55.7%,2.6,+0.8
App State,99-79-9,55.6%,3.0,+0.4
Middle Tenn,105-84-1,55.6%,3.4,+1.0
