Team,ATS Record,Cover %,MOV,ATS +/-
NC Central,57-33-3,63.3%,-0.1,+2.1
SE Louisiana,66-40-2,62.3%,-2.3,+0.7
Le Moyne,12-8-1,60.0%,5.8,+6.4
Kansas,90-62-4,59.2%,12.3,+2.2
TX-Arlington,93-65-6,58.9%,0.2,+1.7
Colgate,47-33-2,58.8%,-0.5,+1.3
Cornell,159-117-5,57.6%,-1.9,+1.5
Florida A&M,84-62-0,57.5%,-7.7,+1.6
Utah Valley,60-45-1,57.1%,4.1,+2.4
Miss State,176-133-8,57.0%,1.3,+1.0
S Dakota St,74-56-1,56.9%,2.1,+2.2
N Carolina,128-98-8,56.6%,8.2,+1.3
Michigan St,129-99-3,56.6%,8.7,+1.1
Gonzaga,70-54-2,56.5%,14.8,+2.0
Valparaiso,128-99-4,56.4%,1.7,+0.6
Nevada,137-107-4,56.2%,1.8,+1.3
E Tenn St,92-72-5,56.1%,3.2,+0.5
St. Thomas,23-18-2,56.1%,6.0,+2.6
Stony Brook,60-47-3,56.1%,-0.9,+1.2
Presbyterian,76-60-4,55.9%,-4.4,+0.4
TX A&M-CC,58-46-2,55.8%,0.1,+1.0
NW State,64-51-2,55.7%,-4.2,+0.2
Ohio,175-140-5,55.6%,2.7,+0.6
Campbell,58-47-1,55.2%,-3.3,+1.3
Boston U,70-57-0,55.1%,0.5,+0.2
Akron,134-110-8,54.9%,5.8,+0.4
NC-Asheville,58-48-2,54.7%,-2.1,0.0
Hampton,70-58-2,54.7%,-1.2,+0.6
Wofford,147-122-3,54.7%,2.2,+0.3
Norfolk St,53-44-0,54.6%,-2.1,+1.6
Sam Hous St,48-40-1,54.6%,6.0,+0.4
Queens,18-15-3,54.6%,-0.6,+0.4
UAB,145-121-4,54.5%,5.2,+0.8
Auburn,168-141-13,54.4%,0.4,+0.9
Rob Morris,75-63-2,54.4%,-0.9,+0.1
W Kentucky,153-129-6,54.3%,2.6,+0.2
UC Davis,128-108-4,54.2%,-2.1,+0.4
Maine,77-65-2,54.2%,-3.6,+0.8
Dayton,138-117-11,54.1%,5.9,+1.2
Central Ark,73-62-3,54.1%,-6.3,-0.4
Boise St,157-134-4,54.0%,4.0,+1.0
BYU,132-113-7,53.9%,6.1,+1.5
UCSD,28-24-1,53.9%,0.6,+0.7
Yale,120-103-4,53.8%,1.5,+1.2
Stetson,71-61-5,53.8%,-4.8,+0.1
Mass Lowell,50-43-1,53.8%,0.8,+1.4
Maryland,142-123-5,53.6%,5.1,+0.2
Texas A&M,171-149-8,53.4%,-1.8,-1.0
Geo Mason,164-143-6,53.4%,2.5,+0.9
Hsn Christian,71-62-3,53.4%,-5.3,-0.1
Tennessee,144-126-3,53.3%,4.7,+0.4
Delaware,170-149-7,53.3%,-1.5,+0.3
E Washingtn,158-139-5,53.2%,0.4,+1.1
UC Irvine,158-139-6,53.2%,2.6,+0.8
N Kentucky,59-52-0,53.2%,2.8,+1.6
Davidson,113-100-5,53.1%,6.3,+0.7
Syracuse,134-119-4,53.0%,4.6,+0.6
Morehead St,144-128-12,52.9%,1.3,+0.5
Vanderbilt,181-161-11,52.9%,1.0,+0.3
Lehigh,56-50-1,52.8%,-0.7,-0.3
NC A&T,66-59-2,52.8%,-7.0,+0.1
Kentucky,104-93-3,52.8%,9.3,+0.6
Albany,67-60-1,52.8%,-0.8,+1.1
Binghamton,68-61-3,52.7%,-4.7,+1.2
Cal Baptist,40-36-2,52.6%,3.4,+0.8
GA Tech,198-179-4,52.5%,-0.2,+0.1
Florida St,167-151-10,52.5%,0.9,-0.2
UC Riverside,180-163-10,52.5%,-2.7,+0.3
Miss Val St,106-96-1,52.5%,-12.1,-0.4
Belmont,53-48-1,52.5%,3.3,+1.8
