Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Fla Atlantic,1-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,9.5,1-0-0,100.0%,0.0%,+9.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,9.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
NC-Wilmgton,1-0-0,100.0%,0.0%,+23.5,1-0-0,100.0%,0.0%,23.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,1-0-0,100.0%,0.0%,23.5,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5
Kennesaw St,1-0-0,100.0%,0.0%,+14.5,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+14.5,1-0-0,100.0%,0.0%,14.5,1-0-0,100.0%,0.0%,14.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,14.5,1-0-0,100.0%,0.0%,+14.5
N Florida,3-0-0,100.0%,0.0%,+18.7,2-0-0,100.0%,0.0%,6.3,1-0-0,100.0%,0.0%,+5.0,,,,,2-0-0,100.0%,0.0%,+25.5,2-0-0,100.0%,0.0%,24.3,2-0-0,100.0%,0.0%,24.3,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+7.5,,,,,,,,,,,,,1-0-0,100.0%,0.0%,43.5,2-0-0,100.0%,0.0%,+25.5
VA Tech,2-0-0,100.0%,0.0%,+9.0,1-0-0,100.0%,0.0%,1.0,1-0-0,100.0%,0.0%,+1.0,,,,,1-0-0,100.0%,0.0%,+17.0,,,,,,,,,2-0-0,100.0%,0.0%,9.0,2-0-0,100.0%,0.0%,+9.0,,,,,,,,,1-0-0,100.0%,0.0%,+17.0,,,,,1-0-0,100.0%,0.0%,+17.0
Wichita St,2-0-0,100.0%,0.0%,+14.5,1-0-0,100.0%,0.0%,22.5,2-0-0,100.0%,0.0%,+14.5,,,,,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,22.5,,,,,2-0-0,100.0%,0.0%,14.5,1-0-0,100.0%,0.0%,+6.5,,,,,,,,,1-0-0,100.0%,0.0%,+6.5,,,,,,,,
Syracuse,1-0-0,100.0%,0.0%,+16.5,1-0-0,100.0%,0.0%,16.5,1-0-0,100.0%,0.0%,+16.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,16.5,1-0-0,100.0%,0.0%,+16.5,,,,,,,,,,,,,,,,,,,,
Gonzaga,2-0-0,100.0%,0.0%,+9.0,1-0-0,100.0%,0.0%,6.5,2-0-0,100.0%,0.0%,+9.0,,,,,1-0-0,100.0%,0.0%,+11.5,,,,,,,,,2-0-0,100.0%,0.0%,9.0,2-0-0,100.0%,0.0%,+9.0,,,,,,,,,1-0-0,100.0%,0.0%,+11.5,,,,,,,,
Niagara,2-0-0,100.0%,0.0%,+13.8,2-0-0,100.0%,0.0%,13.8,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,+12.0,2-0-0,100.0%,0.0%,13.8,2-0-0,100.0%,0.0%,13.8,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+13.8
Dayton,2-0-0,100.0%,0.0%,+4.0,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,+4.0,,,,,1-0-0,100.0%,0.0%,+0.5,,,,,,,,,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,+4.0,,,,,,,,,,,,,,,,,,,,
Norfolk St,1-0-0,100.0%,0.0%,+7.0,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+7.0,,,,,1-0-0,100.0%,0.0%,7.0,,,,,1-0-0,100.0%,0.0%,+7.0,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,7.0,1-0-0,100.0%,0.0%,+7.0
Miss State,2-0-0,100.0%,0.0%,+13.8,2-0-0,100.0%,0.0%,13.8,1-0-0,100.0%,0.0%,+9.5,,,,,1-0-0,100.0%,0.0%,+18.0,,,,,,,,,2-0-0,100.0%,0.0%,13.8,2-0-0,100.0%,0.0%,+13.8,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+18.0
SE Missouri,2-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,+6.3,1-0-0,100.0%,0.0%,+5.5,,,,,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S Carolina,2-0-0,100.0%,0.0%,+3.3,2-0-0,100.0%,0.0%,3.3,1-0-0,100.0%,0.0%,+5.0,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,,,,,2-0-0,100.0%,0.0%,3.3,2-0-0,100.0%,0.0%,+3.3,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+1.5
E Kentucky,1-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,9.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,9.5,1-0-0,100.0%,0.0%,9.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+9.5
Davidson,1-0-0,100.0%,0.0%,+29.5,1-0-0,100.0%,0.0%,29.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+29.5,1-0-0,100.0%,0.0%,29.5,,,,,1-0-0,100.0%,0.0%,29.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+29.5
S Florida,2-0-0,100.0%,0.0%,+15.0,2-0-0,100.0%,0.0%,15.0,1-0-0,100.0%,0.0%,+28.5,1-0-0,100.0%,0.0%,+1.5,,,,,1-0-0,100.0%,0.0%,1.5,2-0-0,100.0%,0.0%,15.0,,,,,,,,,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+1.5
Oklahoma,1-0-0,100.0%,0.0%,+13.5,1-0-0,100.0%,0.0%,13.5,1-0-0,100.0%,0.0%,+13.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,13.5,1-0-0,100.0%,0.0%,+13.5,,,,,,,,,,,,,,,,,,,,
Siena,2-0-0,100.0%,0.0%,+16.0,2-0-0,100.0%,0.0%,16.0,1-0-0,100.0%,0.0%,+2.5,,,,,1-0-0,100.0%,0.0%,+29.5,1-0-0,100.0%,0.0%,29.5,2-0-0,100.0%,0.0%,16.0,,,,,1-0-0,100.0%,0.0%,+2.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+29.5
Pacific,1-0-0,100.0%,0.0%,+3.5,1-0-0,100.0%,0.0%,3.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+3.5,,,,,1-0-0,100.0%,0.0%,3.5,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+3.5
Toledo,2-0-0,100.0%,0.0%,+6.5,2-0-0,100.0%,0.0%,6.5,2-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+9.5,,,,,2-0-0,100.0%,0.0%,6.5,1-0-0,100.0%,0.0%,3.5,1-0-0,100.0%,0.0%,9.5,,,,,,,,,,,,,,,,,,,,,,,,
LA Tech,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,+20.0,,,,,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,20.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,
Bradley,2-0-0,100.0%,0.0%,+8.5,2-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,+7.0,,,,,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,7.0,1-0-0,100.0%,0.0%,+7.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+10.0
UC Davis,2-0-0,100.0%,0.0%,+7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,+4.0,1-0-0,100.0%,0.0%,+10.5,,,,,2-0-0,100.0%,0.0%,7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,10.5,,,,,,,,,1-0-0,100.0%,0.0%,+10.5,,,,,1-0-0,100.0%,0.0%,10.5,,,,
TX-Pan Am,2-0-0,100.0%,0.0%,+17.3,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,+29.0,,,,,2-0-0,100.0%,0.0%,17.3,2-0-0,100.0%,0.0%,17.3,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+29.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,29.0,0-0-0,0.0%,0.0%,--
S Dakota St,2-0-0,100.0%,0.0%,+10.8,2-0-0,100.0%,0.0%,10.8,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+13.0,,,,,1-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+13.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+13.0
TN State,2-0-0,100.0%,0.0%,+10.8,1-0-0,100.0%,0.0%,19.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+2.0,1-0-0,100.0%,0.0%,+19.5,2-0-0,100.0%,0.0%,10.8,2-0-0,100.0%,0.0%,10.8,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+2.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,2.0,1-0-0,100.0%,0.0%,+19.5
App State,2-0-0,100.0%,0.0%,+3.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,+1.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,+1.5,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-0,100.0%,0.0%,+5.5
Northeastrn,2-0-0,100.0%,0.0%,+11.3,1-0-0,100.0%,0.0%,14.5,2-0-0,100.0%,0.0%,+11.3,,,,,1-0-0,100.0%,0.0%,+8.0,1-0-0,100.0%,0.0%,14.5,2-0-0,100.0%,0.0%,11.3,,,,,1-0-0,100.0%,0.0%,+8.0,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,,,,,,,,
Georgia,2-0-0,100.0%,0.0%,+14.0,1-0-0,100.0%,0.0%,20.0,2-0-0,100.0%,0.0%,+14.0,,,,,1-0-0,100.0%,0.0%,+8.0,,,,,,,,,2-0-0,100.0%,0.0%,14.0,2-0-0,100.0%,0.0%,+14.0,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,,,,,,,,
Valparaiso,1-0-0,100.0%,0.0%,+7.5,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+7.5,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,7.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
Yale,2-0-0,100.0%,0.0%,+19.0,2-0-0,100.0%,0.0%,19.0,1-0-0,100.0%,0.0%,+6.5,,,,,1-0-0,100.0%,0.0%,+31.5,1-0-0,100.0%,0.0%,31.5,,,,,2-0-0,100.0%,0.0%,19.0,1-0-0,100.0%,0.0%,+6.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+31.5
Col Charlestn,2-0-0,100.0%,0.0%,+12.8,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+24.0,,,,,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+1.5
Lafayette,2-0-0,100.0%,0.0%,+9.8,2-0-0,100.0%,0.0%,9.8,2-0-0,100.0%,0.0%,+9.8,1-0-0,100.0%,0.0%,+9.0,,,,,2-0-0,100.0%,0.0%,9.8,2-0-0,100.0%,0.0%,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
