Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Bradley,6-2-0,75.0%,25.0%,3.6,5-1-0,83.3%,16.7%,5.3,2-0-0,100.0%,0.0%,+10.8,1-0-0,100.0%,0.0%,+1.5,4-2-0,66.7%,33.3%,3.4,1-1-0,50.0%,50.0%,2.8,1-0-0,100.0%,0.0%,10.0,5-2-0,71.4%,28.6%,2.7,2-1-0,66.7%,33.3%,0.0,1-0-0,100.0%,0.0%,4.5,1-0-0,100.0%,0.0%,+4.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-1.5,2-2-0,50.0%,50.0%,-0.4
Gonzaga,6-2-0,75.0%,25.0%,0.6,4-0-0,100.0%,0.0%,5.1,4-0-0,100.0%,0.0%,+7.0,1-0-0,100.0%,0.0%,+5.5,4-2-0,66.7%,33.3%,-1.2,0-1-0,0.0%,100.0%,-2.5,,,,,6-2-0,75.0%,25.0%,0.6,3-1-0,75.0%,25.0%,-1.6,2-0-0,100.0%,0.0%,3.0,0-1-0,0.0%,100.0%,-26.5,1-0-0,100.0%,0.0%,+11.5,1-2-0,33.3%,66.7%,-9.0,0-1-0,0.0%,100.0%,-2.5
St Fran (PA),6-2-0,75.0%,25.0%,2.3,4-0-0,100.0%,0.0%,6.4,2-0-0,100.0%,0.0%,+10.0,2-2-0,50.0%,50.0%,-1.5,3-0-0,100.0%,0.0%,5.7,4-2-0,66.7%,33.3%,-2.9,6-2-0,75.0%,25.0%,2.3,,,,,2-0-0,100.0%,0.0%,+18.0,,,,,1-1-0,50.0%,50.0%,-6.8,0-1-0,0.0%,100.0%,-17.0,2-1-0,66.7%,33.3%,3.3,3-1-0,75.0%,25.0%,+3.0
N Dakota St,6-2-0,75.0%,25.0%,8.4,3-1-0,75.0%,25.0%,8.4,2-1-0,66.7%,33.3%,+6.2,2-1-0,66.7%,33.3%,+12.7,4-1-0,80.0%,20.0%,5.8,4-1-0,80.0%,20.0%,12.2,5-1-0,83.3%,16.7%,10.9,1-1-0,50.0%,50.0%,0.8,1-0-0,100.0%,0.0%,+6.0,1-1-0,50.0%,50.0%,0.0,1-0-0,100.0%,0.0%,+15.0,1-1-0,50.0%,50.0%,-14.3,2-0-0,100.0%,0.0%,31.0,2-0-0,100.0%,0.0%,+16.8
Rutgers,6-2-0,75.0%,25.0%,10.8,2-2-0,50.0%,50.0%,6.0,2-1-0,66.7%,33.3%,+1.5,2-0-0,100.0%,0.0%,+15.0,4-1-0,80.0%,20.0%,12.1,0-1-0,0.0%,100.0%,-1.5,2-0-0,100.0%,0.0%,14.8,4-2-0,66.7%,33.3%,9.5,3-1-0,75.0%,25.0%,+8.9,1-0-0,100.0%,0.0%,22.5,1-0-0,100.0%,0.0%,+23.0,3-0-0,100.0%,0.0%,+13.2,1-0-0,100.0%,0.0%,23.0,2-1-0,66.7%,33.3%,+12.2
N Carolina,6-2-0,75.0%,25.0%,10.9,3-1-0,75.0%,25.0%,12.4,3-1-0,75.0%,25.0%,+6.4,2-1-0,66.7%,33.3%,+12.2,3-1-0,75.0%,25.0%,9.5,2-0-0,100.0%,0.0%,12.3,1-1-0,50.0%,50.0%,4.8,5-1-0,83.3%,16.7%,12.9,2-1-0,66.7%,33.3%,+7.2,1-1-0,50.0%,50.0%,8.3,,,,,2-1-0,66.7%,33.3%,+4.3,1-0-0,100.0%,0.0%,24.5,2-0-0,100.0%,0.0%,+22.5
Bellarmine,6-2-0,75.0%,25.0%,7.6,3-1-0,75.0%,25.0%,5.0,1-1-0,50.0%,50.0%,+2.8,4-2-0,66.7%,33.3%,+5.5,1-0-0,100.0%,0.0%,20.0,4-1-0,80.0%,20.0%,12.1,5-1-0,83.3%,16.7%,10.3,1-1-0,50.0%,50.0%,-0.8,2-1-0,66.7%,33.3%,0.0,,,,,,,,,2-0-0,100.0%,0.0%,+10.3,1-1-0,50.0%,50.0%,10.0,5-1-0,83.3%,16.7%,+9.2
St. Thomas,6-2-0,75.0%,25.0%,6.9,2-1-0,66.7%,33.3%,2.0,2-0-0,100.0%,0.0%,+23.0,3-0-0,100.0%,0.0%,+16.8,3-2-0,60.0%,40.0%,0.9,3-2-0,60.0%,40.0%,0.9,3-2-0,60.0%,40.0%,-0.6,3-0-0,100.0%,0.0%,19.3,1-0-0,100.0%,0.0%,+33.5,1-1-0,50.0%,50.0%,-7.0,2-1-0,66.7%,33.3%,+1.0,1-0-0,100.0%,0.0%,+33.5,3-1-0,75.0%,25.0%,3.9,1-0-0,100.0%,0.0%,+20.0
Boise St,5-2-0,71.4%,28.6%,3.1,2-1-0,66.7%,33.3%,2.0,3-1-0,75.0%,25.0%,+3.4,1-0-0,100.0%,0.0%,+2.5,4-1-0,80.0%,20.0%,6.1,1-0-0,100.0%,0.0%,12.0,,,,,5-2-0,71.4%,28.6%,3.1,2-1-0,66.7%,33.3%,+0.3,1-1-0,50.0%,50.0%,-2.0,,,,,2-1-0,66.7%,33.3%,+1.2,1-0-0,100.0%,0.0%,12.0,1-0-0,100.0%,0.0%,+12.0
Stony Brook,5-2-0,71.4%,28.6%,3.3,3-2-0,60.0%,40.0%,2.5,1-0-0,100.0%,0.0%,+16.0,2-2-0,50.0%,50.0%,-2.5,2-0-0,100.0%,0.0%,8.5,3-2-0,60.0%,40.0%,2.3,5-2-0,71.4%,28.6%,3.3,,,,,2-0-0,100.0%,0.0%,+5.8,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,1-0-0,100.0%,0.0%,2.5,4-2-0,66.7%,33.3%,+1.2
Prairie View,5-2-0,71.4%,28.6%,15.1,1-1-0,50.0%,50.0%,25.0,3-1-0,75.0%,25.0%,+8.8,5-1-0,83.3%,16.7%,+17.9,0-1-0,0.0%,100.0%,-1.5,5-2-0,71.4%,28.6%,15.1,5-2-0,71.4%,28.6%,15.1,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+21.0,3-1-0,75.0%,25.0%,+8.8,1-0-0,100.0%,0.0%,21.0,1-1-0,50.0%,50.0%,+25.0
