Team,ATS Record,Cover %,MOV,ATS +/-
Texas A&M,1-0-0,100.0%,5.0,+6.0
UC Irvine,1-0-0,100.0%,20.0,+23.5
Oregon St,2-0-0,100.0%,-3.0,+2.8
St Marys,1-0-0,100.0%,9.0,+12.5
Belmont,2-0-0,100.0%,12.0,+16.3
St Johns,1-0-0,100.0%,-1.0,+1.5
Creighton,1-0-1,100.0%,4.5,+8.3
Rhode Island,1-0-0,100.0%,6.0,+8.5
Utah St,1-0-0,100.0%,8.0,+10.5
LA Tech,2-0-0,100.0%,2.5,+8.8
Northeastrn,4-0-0,100.0%,1.3,+5.4
TX-Pan Am,3-0-0,100.0%,-12.0,+12.3
Arkansas St,2-0-0,100.0%,2.0,+21.0
NC-Grnsboro,3-0-0,100.0%,-6.7,+4.2
Vanderbilt,1-0-0,100.0%,2.0,+4.5
Utah,1-0-0,100.0%,-5.0,+2.5
Kentucky,2-0-0,100.0%,3.0,+9.0
St Peters,4-0-0,100.0%,-4.5,+7.0
Elon,3-0-0,100.0%,-2.7,+13.0
McNeese St,1-0-0,100.0%,-8.0,+9.5
Loyola-Chi,1-0-0,100.0%,5.0,+7.0
Villanova,2-0-0,100.0%,3.5,+8.5
Winthrop,2-0-0,100.0%,-10.5,+4.5
E Carolina,2-0-0,100.0%,-3.0,+4.0
Connecticut,1-0-0,100.0%,11.0,+12.5
NC-Wilmgton,3-0-0,100.0%,1.7,+12.5
Tennessee,1-0-0,100.0%,22.0,+24.5
S Alabama,2-0-0,100.0%,-2.0,+9.5
Iowa,1-0-0,100.0%,-2.0,+7.5
Grd Canyon,1-0-0,100.0%,7.0,+8.0
Dayton,3-0-0,100.0%,3.7,+12.2
Kansas,1-0-0,100.0%,3.0,+7.5
IPFW,2-0-0,100.0%,-10.0,+4.3
Oregon,2-0-0,100.0%,6.0,+11.3
Samford,1-0-0,100.0%,-8.0,+9.0
Arizona St,5-0-0,100.0%,3.4,+12.0
Alabama,2-0-0,100.0%,10.0,+12.8
Michigan,1-0-0,100.0%,3.0,+6.0
Drake,3-0-0,100.0%,11.3,+16.8
Columbia,1-0-0,100.0%,10.0,+27.0
Duke,1-0-0,100.0%,14.0,+15.5
Stanford,2-0-0,100.0%,5.0,+6.5
Brown,3-0-0,100.0%,4.0,+9.0
Princeton,1-0-0,100.0%,8.0,+14.0
St Bonavent,1-0-0,100.0%,-5.0,+1.5
UCLA,1-0-0,100.0%,2.0,+5.5
Mississippi,3-0-0,100.0%,10.7,+13.7
UCSD,5-0-0,100.0%,9.8,+13.4
Iowa St,1-0-0,100.0%,-2.0,+1.5
Central Mich,4-0-0,100.0%,-1.5,+13.5
Liberty,4-0-0,100.0%,7.3,+10.3
Oklahoma,2-0-0,100.0%,5.0,+10.0
Hsn Christian,6-1-0,85.7%,-12.4,+2.2
Norfolk St,5-1-0,83.3%,-4.3,+8.7
Illinois St,5-1-0,83.3%,0.3,+5.5
Delaware,5-1-0,83.3%,-0.2,+5.0
UC Riverside,5-1-0,83.3%,-9.3,+1.7
Bucknell,5-1-0,83.3%,-9.5,+2.8
Presbyterian,5-1-0,83.3%,-0.8,+8.8
Florida A&M,5-1-0,83.3%,-25.8,+1.4
Idaho St,5-1-0,83.3%,-5.0,+7.7
Buffalo,5-1-0,83.3%,-12.5,+4.8
Drexel,5-1-0,83.3%,1.3,+6.8
San Jose St,5-1-0,83.3%,-4.2,+5.1
Grambling St,5-1-0,83.3%,-15.0,+2.4
NW State,5-1-0,83.3%,-8.0,+8.6
Middle Tenn,4-1-1,80.0%,4.2,+8.1
Missouri St,4-1-0,80.0%,-2.8,+3.8
Coastal Car,4-1-0,80.0%,-8.0,+1.5
Southern,4-1-0,80.0%,-7.8,+7.5
Central Conn,4-1-0,80.0%,-2.0,+8.5
Lafayette,4-1-0,80.0%,-11.0,-0.3
Memphis,4-1-0,80.0%,1.2,+5.9
F Dickinson,7-2-0,77.8%,-14.8,+2.4
Wisconsin,3-1-0,75.0%,0.3,+5.4
Georgia St,3-1-0,75.0%,-16.5,-0.5
Butler,3-1-0,75.0%,-1.3,+6.3
Lipscomb,3-1-1,75.0%,-5.4,+4.1
TX El Paso,3-1-0,75.0%,-5.8,-0.1
Indiana St,3-1-0,75.0%,-6.3,+0.3
Syracuse,3-1-0,75.0%,-10.0,+2.5
Incar Word,3-1-0,75.0%,-13.3,+0.8
N Florida,3-1-0,75.0%,-7.3,+9.0
Wm & Mary,3-1-0,75.0%,-3.0,+4.4
Howard,3-1-0,75.0%,-14.3,+5.4
Providence,3-1-0,75.0%,2.0,+5.4
Wyoming,3-1-1,75.0%,-10.6,-1.8
Mass Lowell,3-1-0,75.0%,-13.5,-0.5
North Dakota,5-2-0,71.4%,-8.1,+2.1
SE Louisiana,5-2-1,71.4%,-3.5,+6.1
N Dakota St,5-2-0,71.4%,0.0,+8.6
Maine,5-2-0,71.4%,-5.1,+3.9
American,5-2-0,71.4%,-6.0,+1.7
Hampton,5-2-0,71.4%,-6.9,+5.6
Cal Poly,6-3-0,66.7%,-5.7,+5.7
Yale,2-1-0,66.7%,-5.7,+1.5
New Orleans,4-2-0,66.7%,-13.3,+6.7
Morehead St,4-2-0,66.7%,-17.0,-1.6
South Dakota,2-1-0,66.7%,-16.3,-2.0
Detroit,6-3-0,66.7%,-6.6,+6.9
Cal Baptist,2-1-0,66.7%,-7.7,+3.7
Northwestern,2-1-0,66.7%,-0.7,+3.5
Gard-Webb,4-2-0,66.7%,-11.3,+0.3
Siena,6-3-0,66.7%,-3.9,+3.1
St Josephs,2-1-0,66.7%,-0.3,+6.8
N Mex State,2-1-0,66.7%,-7.3,+8.5
Neb Omaha,6-3-0,66.7%,-6.8,+0.9
Manhattan,4-2-0,66.7%,-6.7,+3.8
Kennesaw St,4-2-0,66.7%,-3.0,+4.0
Furman,2-1-0,66.7%,-9.0,-0.7
Nebraska,2-1-0,66.7%,-9.7,-2.7
Rutgers,2-1-0,66.7%,-7.7,-0.3
Notre Dame,2-1-1,66.7%,-9.3,-0.8
Central Ark,4-2-0,66.7%,-15.2,+3.1
Hofstra,4-2-0,66.7%,-5.7,+4.2
Montana St,2-1-0,66.7%,-11.7,+2.2
Washington,2-1-0,66.7%,-4.7,+2.3
TX A&M-CC,2-1-0,66.7%,-12.3,+2.8
California,2-1-0,66.7%,-5.3,+2.8
Santa Clara,2-1-0,66.7%,-0.7,+5.2
W Kentucky,2-1-0,66.7%,-9.3,+3.2
S Dakota St,2-1-0,66.7%,-2.7,+9.0
IU Indy,5-3-0,62.5%,-7.9,+4.9
Colgate,5-3-0,62.5%,-9.9,+0.4
Fresno St,5-3-0,62.5%,-12.6,-1.5
VMI,5-3-0,62.5%,-9.5,+2.9
SE Missouri,5-3-0,62.5%,-7.9,+4.7
St Fran (PA),5-3-0,62.5%,-13.6,+2.6
LIU,5-3-1,62.5%,-10.6,+2.4
Mercyhurst,5-3-1,62.5%,-11.3,+1.3
S Indiana,5-3-0,62.5%,-2.9,+4.9
N Alabama,3-2-0,60.0%,-6.2,+3.3
Dartmouth,3-2-0,60.0%,-9.8,+2.1
Loyola Mymt,3-2-0,60.0%,-6.4,-1.2
Mt St Marys,3-2-0,60.0%,-11.4,+0.3
Rob Morris,3-2-0,60.0%,-8.6,+2.2
Radford,3-2-0,60.0%,-6.4,+5.0
Mercer,3-2-0,60.0%,-10.8,-2.7
GA Southern,3-2-0,60.0%,-10.6,-1.6
Nicholls,3-2-0,60.0%,-9.4,+1.6
Jksnville St,3-2-0,60.0%,-1.6,+1.8
Oakland,3-2-0,60.0%,-12.0,+3.8
Campbell,3-2-0,60.0%,-8.0,+3.2
Texas St,3-2-0,60.0%,-3.8,+2.8
Florida Intl,3-2-0,60.0%,-5.2,+1.0
Sac State,3-2-1,60.0%,-8.7,-0.7
Rice,3-2-0,60.0%,1.6,+7.5
Boston Col,3-2-0,60.0%,-9.6,-2.2
UC Davis,3-2-0,60.0%,-7.0,+4.8
NJIT,7-5-0,58.3%,-10.8,+0.7
Fla Gulf Cst,4-3-0,57.1%,-6.6,+3.0
NC Central,4-3-2,57.1%,-9.8,+0.1
Iona,4-3-0,57.1%,-11.1,-5.0
Cleveland St,4-3-0,57.1%,-10.0,+0.4
NC A&T,4-3-0,57.1%,-8.6,+1.7
Wright St,4-3-0,57.1%,-3.6,+3.6
SC Upstate,5-4-0,55.6%,-15.9,+0.2
Binghamton,5-4-0,55.6%,-9.1,+0.5
Maryland ES,6-5-0,54.6%,-25.3,-1.7
Michigan St,1-1-0,50.0%,-2.5,+3.3
Sacred Hrt,4-4-0,50.0%,-4.5,+4.9
Cal St Nrdge,1-1-0,50.0%,-5.5,+0.8
Col Charlestn,1-1-0,50.0%,-17.5,-11.8
Marquette,1-1-0,50.0%,-3.5,+0.5
North Texas,2-2-0,50.0%,-3.3,-0.5
E Michigan,3-3-0,50.0%,-6.5,+1.4
IL-Chicago,3-3-0,50.0%,-7.7,-2.8
Tulane,1-1-0,50.0%,-10.0,-1.0
Missouri,1-1-0,50.0%,0.5,+5.5
SIU Edward,3-3-0,50.0%,-9.5,+2.0
Denver,4-4-0,50.0%,-11.8,-1.8
Akron,1-1-0,50.0%,-12.0,-2.0
LSU,1-1-0,50.0%,0.0,+8.3
Murray St,1-1-0,50.0%,3.0,+10.8
E Kentucky,3-3-0,50.0%,-10.5,+1.8
Hawaii,1-1-0,50.0%,-12.0,+3.0
Pacific,3-3-0,50.0%,-11.8,-0.3
Seton Hall,2-2-0,50.0%,-5.0,-0.9
E Illinois,3-3-0,50.0%,-23.5,-3.4
UTSA,2-2-0,50.0%,-12.5,+3.8
Wash State,2-2-0,50.0%,-2.8,+4.8
Army,2-2-0,50.0%,-15.3,-3.8
San Francisco,1-1-0,50.0%,-2.0,+0.3
Clemson,1-1-0,50.0%,-4.5,-2.3
Pittsburgh,1-1-0,50.0%,-16.0,-10.3
Vermont,2-2-0,50.0%,-9.5,-2.0
Kansas City,2-2-0,50.0%,-14.0,+1.1
Louisville,1-1-0,50.0%,8.5,+14.8
Georgia,1-1-0,50.0%,-4.0,+2.0
Miami,2-2-0,50.0%,-8.3,-1.5
Alcorn St,4-4-2,50.0%,-27.3,-1.7
NC-Asheville,2-2-0,50.0%,-17.5,-3.9
Montana,3-3-0,50.0%,-12.2,-0.8
W Michigan,2-2-1,50.0%,-5.0,+6.5
Auburn,1-1-0,50.0%,-0.5,+4.0
San Diego St,2-2-0,50.0%,-0.5,+7.6
AR Lit Rock,3-3-0,50.0%,-11.8,+3.7
N Carolina,1-1-0,50.0%,-8.0,-2.3
New Mexico,1-1-0,50.0%,-3.0,+2.8
Seattle,2-2-0,50.0%,-7.5,+2.3
Holy Cross,4-4-0,50.0%,-10.8,-0.5
Charlotte,1-1-0,50.0%,-16.5,-5.5
Towson,2-2-0,50.0%,-12.8,-5.3
Youngs St,2-2-0,50.0%,-9.0,-0.1
TN Tech,3-3-0,50.0%,-13.3,+1.6
Prairie View,4-4-0,50.0%,-21.9,-0.3
W Virginia,2-2-0,50.0%,-4.5,+3.6
N Colorado,3-3-0,50.0%,-5.5,+3.8
Chattanooga,1-1-0,50.0%,-19.0,-3.3
Citadel,1-1-0,50.0%,-12.0,+2.3
WI-Milwkee,2-2-0,50.0%,-8.8,-1.4
Boston U,2-2-0,50.0%,-8.5,-0.3
Bowling Grn,2-2-1,50.0%,-6.2,+2.0
TX-Arlington,2-2-0,50.0%,-7.8,-0.3
Weber St,2-2-0,50.0%,-17.3,-8.6
TX A&M-Com,5-5-0,50.0%,-16.1,-0.3
WI-Grn Bay,3-3-0,50.0%,-13.5,-1.9
Cornell,2-2-0,50.0%,-4.0,+1.8
Coppin St,5-6-0,45.5%,-21.9,+1.0
W Georgia,5-6-0,45.5%,-14.0,+0.6
