Team,Over Record,Over %,Under %,Total +/-
New Orleans,76-37-2,67.3%,32.7%,+4.4
Queens,25-14-1,64.1%,35.9%,+1.3
Iowa,75-46-0,62.0%,38.0%,+4.5
Miss Val St,74-46-0,61.7%,38.3%,+4.6
Samford,103-66-2,61.0%,39.1%,+3.8
UCSD,34-23-2,59.7%,40.4%,+7.2
Wright St,105-74-0,58.7%,41.3%,+1.6
Kennesaw St,75-54-2,58.1%,41.9%,+2.0
North Dakota,102-74-1,58.0%,42.1%,+2.6
Nebraska,66-48-2,57.9%,42.1%,+2.6
S Indiana,26-19-0,57.8%,42.2%,+2.7
UNLV,84-62-0,57.5%,42.5%,+2.2
Lehigh,73-54-0,57.5%,42.5%,+3.9
Howard,63-47-1,57.3%,42.7%,+2.3
Purdue,87-65-2,57.2%,42.8%,+2.1
Norfolk St,64-48-0,57.1%,42.9%,+0.8
Arizona St,101-76-1,57.1%,42.9%,+2.3
NC State,89-67-2,57.1%,43.0%,+1.8
E Washingtn,113-86-1,56.8%,43.2%,+3.1
W Virginia,106-81-2,56.7%,43.3%,+2.3
SE Louisiana,64-49-0,56.6%,43.4%,+3.7
TX A&M-Com,26-20-0,56.5%,43.5%,+4.8
Gard-Webb,79-61-1,56.4%,43.6%,+3.2
Grd Canyon,79-61-0,56.4%,43.6%,+1.1
Geo Mason,84-65-0,56.4%,43.6%,+1.0
SIU Edward,102-79-4,56.4%,43.7%,+0.4
American,77-60-0,56.2%,43.8%,+1.4
Lipscomb,82-64-1,56.2%,43.8%,+1.8
Rice,106-83-1,56.1%,43.9%,+2.1
High Point,72-57-2,55.8%,44.2%,+3.4
Lg Beach St,96-76-2,55.8%,44.2%,+2.2
F Dickinson,72-57-2,55.8%,44.2%,+4.2
Dayton,88-70-2,55.7%,44.3%,+1.6
Neb Omaha,83-66-1,55.7%,44.3%,+1.7
Boston U,79-63-2,55.6%,44.4%,+0.2
Dartmouth,71-57-2,55.5%,44.5%,+2.5
Columbia,76-61-3,55.5%,44.5%,+2.1
Hawaii,77-62-6,55.4%,44.6%,+0.4
Montana,108-87-1,55.4%,44.6%,+2.9
Alcorn St,62-50-2,55.4%,44.6%,+1.7
VA Tech,78-63-1,55.3%,44.7%,+3.2
CS Bakersfld,74-60-0,55.2%,44.8%,+1.0
Morgan St,53-43-2,55.2%,44.8%,+2.7
TX-Pan Am,64-52-1,55.2%,44.8%,+1.7
Miss State,102-83-0,55.1%,44.9%,+2.0
Bowling Grn,103-84-1,55.1%,44.9%,+2.1
Oregon St,98-80-0,55.1%,44.9%,+0.6
Stetson,71-58-1,55.0%,45.0%,+2.7
S Utah,93-76-2,55.0%,45.0%,+2.1
Le Moyne,11-9-0,55.0%,45.0%,-2.5
Wofford,105-86-1,55.0%,45.0%,+1.1
NC-Asheville,67-55-5,54.9%,45.1%,+1.6
N Colorado,95-78-3,54.9%,45.1%,+2.1
LSU,97-80-3,54.8%,45.2%,+2.4
Texas St,103-85-2,54.8%,45.2%,+1.1
Coppin St,63-52-1,54.8%,45.2%,+0.9
SE Missouri,98-81-4,54.8%,45.3%,+3.2
South Dakota,75-62-2,54.7%,45.3%,+4.8
WI-Grn Bay,93-77-2,54.7%,45.3%,+1.0
Indiana St,94-78-1,54.7%,45.4%,+1.7
Kentucky,101-84-1,54.6%,45.4%,+2.9
Charlotte,102-85-9,54.6%,45.5%,+2.0
Hofstra,114-95-0,54.6%,45.5%,+2.8
Ark Pine Bl,66-55-3,54.6%,45.5%,+1.7
Auburn,103-86-1,54.5%,45.5%,+2.2
Gonzaga,121-101-1,54.5%,45.5%,+1.1
S Dakota St,91-76-0,54.5%,45.5%,+2.3
Oakland,97-81-1,54.5%,45.5%,+1.7
Nevada,92-77-2,54.4%,45.6%,+1.9
Fresno St,80-67-2,54.4%,45.6%,+1.0
Toledo,106-89-1,54.4%,45.6%,+1.7
WI-Milwkee,94-79-0,54.3%,45.7%,+1.8
U Mass,82-69-0,54.3%,45.7%,+2.0
App State,96-81-1,54.2%,45.8%,+0.3
Florida St,77-65-2,54.2%,45.8%,+0.7
St Johns,72-61-3,54.1%,45.9%,+3.5
Wyoming,85-72-2,54.1%,45.9%,+1.3
Alabama,100-85-5,54.1%,46.0%,+1.3
S Methodist,60-51-1,54.1%,46.0%,+0.6
Loyola-MD,67-57-1,54.0%,46.0%,+2.5
Idaho St,94-80-3,54.0%,46.0%,+1.9
Denver,76-65-1,53.9%,46.1%,+2.0
Montana St,104-89-0,53.9%,46.1%,+2.5
Kansas St,92-79-1,53.8%,46.2%,+1.8
TX A&M-CC,64-55-3,53.8%,46.2%,-0.3
TX El Paso,107-92-4,53.8%,46.2%,+1.3
Sacred Hrt,72-62-3,53.7%,46.3%,+2.2
Loyola Mymt,95-82-2,53.7%,46.3%,+0.5
CS Fullerton,81-70-3,53.6%,46.4%,+3.2
VMI,90-78-1,53.6%,46.4%,+2.3
Detroit,91-79-3,53.5%,46.5%,+2.8
Oral Roberts,76-66-0,53.5%,46.5%,+1.4
Marshall,107-93-3,53.5%,46.5%,+1.3
TN State,92-80-2,53.5%,46.5%,+0.9
Youngs St,93-81-0,53.5%,46.6%,+1.5
NW State,62-54-2,53.5%,46.6%,+1.0
Lafayette,70-61-2,53.4%,46.6%,+0.3
Boston Col,71-62-1,53.4%,46.6%,+1.1
TX-Arlington,103-90-2,53.4%,46.6%,+1.0
E Illinois,104-91-2,53.3%,46.7%,+1.6
Campbell,73-64-3,53.3%,46.7%,-0.1
McNeese St,57-50-0,53.3%,46.7%,+0.4
UAB,107-94-5,53.2%,46.8%,+3.2
SC Upstate,66-58-0,53.2%,46.8%,+0.2
