Team,Over Record,Over %,Under %,Total +/-
New Orleans,75-37-2,67.0%,33.0%,+4.4
Queens,24-14-1,63.2%,36.8%,+1.2
Miss Val St,74-45-0,62.2%,37.8%,+4.7
Iowa,74-46-0,61.7%,38.3%,+4.5
Samford,102-65-2,61.1%,38.9%,+3.9
Kennesaw St,75-51-2,59.5%,40.5%,+2.2
Wright St,104-72-0,59.1%,40.9%,+1.7
UCSD,33-23-2,58.9%,41.1%,+7.2
TX A&M-Com,25-18-0,58.1%,41.9%,+5.3
North Dakota,101-73-1,58.1%,42.0%,+2.6
UNLV,84-61-0,57.9%,42.1%,+2.3
Nebraska,66-48-2,57.9%,42.1%,+2.6
NC State,89-65-2,57.8%,42.2%,+2.1
SE Louisiana,64-47-0,57.7%,42.3%,+3.8
Arizona St,101-75-1,57.4%,42.6%,+2.4
Howard,63-47-1,57.3%,42.7%,+2.3
Norfolk St,64-48-0,57.1%,42.9%,+0.8
Lehigh,72-54-0,57.1%,42.9%,+3.8
Purdue,86-65-2,57.0%,43.1%,+2.0
Neb Omaha,83-63-1,56.9%,43.2%,+2.0
S Indiana,25-19-0,56.8%,43.2%,+2.5
Geo Mason,84-64-0,56.8%,43.2%,+1.1
E Washingtn,111-85-1,56.6%,43.4%,+3.2
W Virginia,104-80-2,56.5%,43.5%,+2.2
SIU Edward,102-79-4,56.4%,43.7%,+0.4
Lipscomb,82-64-1,56.2%,43.8%,+1.8
VA Tech,78-61-1,56.1%,43.9%,+3.5
High Point,71-56-2,55.9%,44.1%,+3.4
Rice,104-82-1,55.9%,44.1%,+2.1
Columbia,76-60-3,55.9%,44.1%,+2.1
American,76-60-0,55.9%,44.1%,+1.3
Alcorn St,62-49-2,55.9%,44.1%,+1.9
Gard-Webb,77-61-1,55.8%,44.2%,+3.2
Grd Canyon,77-61-0,55.8%,44.2%,+0.8
TX-Pan Am,64-51-1,55.7%,44.4%,+1.8
Boston U,79-63-2,55.6%,44.4%,+0.2
Lg Beach St,94-75-2,55.6%,44.4%,+2.1
F Dickinson,71-57-2,55.5%,44.5%,+4.2
Bowling Grn,103-83-1,55.4%,44.6%,+2.2
Hofstra,114-92-0,55.3%,44.7%,+2.9
Coppin St,63-51-1,55.3%,44.7%,+1.0
Montana,106-86-1,55.2%,44.8%,+2.8
Morgan St,53-43-2,55.2%,44.8%,+2.7
Miss State,101-82-0,55.2%,44.8%,+2.0
Oregon St,97-79-0,55.1%,44.9%,+0.6
Texas St,103-84-2,55.1%,44.9%,+1.1
Denver,76-62-1,55.1%,44.9%,+2.4
Hawaii,76-62-6,55.1%,44.9%,+0.3
Dartmouth,71-58-2,55.0%,45.0%,+2.4
Stetson,71-58-1,55.0%,45.0%,+2.7
S Utah,93-76-2,55.0%,45.0%,+2.1
Le Moyne,11-9-0,55.0%,45.0%,-2.5
CS Bakersfld,72-59-0,55.0%,45.0%,+0.9
NC-Asheville,67-55-5,54.9%,45.1%,+1.6
Kentucky,101-83-1,54.9%,45.1%,+3.0
S Dakota St,90-74-0,54.9%,45.1%,+2.4
LSU,96-79-3,54.9%,45.1%,+2.2
Dayton,85-70-2,54.8%,45.2%,+1.4
Oakland,97-80-1,54.8%,45.2%,+1.7
SE Missouri,98-81-4,54.8%,45.3%,+3.2
Wofford,104-86-1,54.7%,45.3%,+1.1
TX A&M-CC,64-53-3,54.7%,45.3%,+0.1
