Team,Over Record,Over %,Under %,Total +/-
S Indiana,17-8-0,68.0%,32.0%,+4.4
Hsn Christian,40-21-2,65.6%,34.4%,+5.4
New Orleans,54-30-2,64.3%,35.7%,+3.9
TX-Pan Am,46-27-2,63.0%,37.0%,+2.3
Denver,69-41-0,62.7%,37.3%,+3.1
Miss Val St,14-9-0,60.9%,39.1%,+2.4
Holy Cross,45-29-2,60.8%,39.2%,+0.5
Bucknell,65-42-2,60.8%,39.3%,+2.3
E Illinois,69-46-2,60.0%,40.0%,+4.1
McNeese St,52-35-1,59.8%,40.2%,+1.5
Wake Forest,88-60-2,59.5%,40.5%,+3.3
Oral Roberts,87-60-1,59.2%,40.8%,+3.8
Morgan St,43-30-3,58.9%,41.1%,+3.1
Bowling Grn,86-60-1,58.9%,41.1%,+2.4
E Washingtn,110-77-1,58.8%,41.2%,+4.2
Santa Clara,91-64-3,58.7%,41.3%,+3.0
San Jose St,46-33-2,58.2%,41.8%,+2.4
Chicago St,22-16-0,57.9%,42.1%,+3.9
Ball St,85-62-1,57.8%,42.2%,+2.2
South Dakota,89-65-4,57.8%,42.2%,+4.1
N Dakota St,99-73-2,57.6%,42.4%,+2.6
N Colorado,89-66-2,57.4%,42.6%,+3.8
Montana St,91-68-0,57.2%,42.8%,+3.2
Kennesaw St,45-34-2,57.0%,43.0%,+1.5
Florida St,112-85-6,56.9%,43.2%,+1.1
Howard,49-38-0,56.3%,43.7%,+2.8
NW State,45-35-2,56.3%,43.8%,+4.2
Boston Col,69-54-3,56.1%,43.9%,+1.9
High Point,61-48-3,56.0%,44.0%,+2.3
Iowa,113-89-4,55.9%,44.1%,+2.5
North Dakota,71-56-2,55.9%,44.1%,+2.4
Grd Canyon,86-68-2,55.8%,44.2%,+0.3
Niagara,67-53-2,55.8%,44.2%,+3.8
Lehigh,58-46-0,55.8%,44.2%,+2.9
Campbell,64-51-1,55.7%,44.4%,+1.3
Radford,69-55-1,55.7%,44.4%,+1.7
SC Upstate,45-36-0,55.6%,44.4%,+2.1
Pepperdine,66-53-1,55.5%,44.5%,+2.2
Georgetown,78-63-0,55.3%,44.7%,+2.5
S Utah,73-59-3,55.3%,44.7%,+0.9
