Team,ATS Record,Cover %,MOV,ATS +/-
Orlando,8-1-0,88.9%,15.4,+7.9
Cleveland,11-3-0,78.6%,13.1,+4.4
Houston,9-3-0,75.0%,11.2,+5.3
Toronto,8-3-0,72.7%,-3.5,+2.8
Memphis,10-4-0,71.4%,10.4,+5.5
New York,6-3-1,66.7%,15.2,+6.5
LA Clippers,9-5-0,64.3%,2.8,+2.6
Dallas,7-4-0,63.6%,11.5,+4.5
Charlotte,8-5-0,61.5%,-2.2,+3.0
Golden State,6-4-0,60.0%,3.3,+0.3
Portland,6-5-0,54.6%,-8.8,-3.0
Okla City,6-5-0,54.6%,12.3,+2.1
New Orleans,6-5-0,54.6%,-4.6,-2.0
LA Lakers,5-5-0,50.0%,2.5,-1.8
San Antonio,7-7-0,50.0%,0.6,+1.3
Brooklyn,5-5-0,50.0%,-4.2,-0.2
Chicago,5-6-0,45.5%,-6.5,-2.5
Miami,4-5-0,44.4%,5.4,+1.9
Indiana,4-5-1,44.4%,1.2,-3.4
Utah,4-7-0,36.4%,-10.4,-4.6
Philadelphia,4-7-0,36.4%,-6.7,-4.8
Detroit,4-7-0,36.4%,-6.6,-3.7
Milwaukee,4-7-1,36.4%,4.7,-1.8
Atlanta,4-8-0,33.3%,-0.5,-2.0
Denver,3-6-1,33.3%,-0.1,-4.2
Phoenix,4-8-0,33.3%,2.3,-0.9
Boston,4-8-0,33.3%,8.8,-1.4
Minnesota,3-8-0,27.3%,6.3,-1.0
Sacramento,3-8-1,27.3%,1.7,-3.5
Washington,2-8-0,20.0%,-17.1,-7.4
