Team,Over Record,Over %,Under %,Total +/-
Albany,1-0-0,100.0%,0.0%,+20.5
LA Tech,1-0-0,100.0%,0.0%,+20.5
Dayton,2-0-0,100.0%,0.0%,+13.5
Morgan St,3-0-0,100.0%,0.0%,+7.2
Texas Tech,2-0-1,100.0%,0.0%,+2.2
Bucknell,3-0-0,100.0%,0.0%,+12.7
Old Dominion,1-0-1,100.0%,0.0%,+1.8
TX El Paso,3-0-0,100.0%,0.0%,+13.7
Jacksonville,3-0-0,100.0%,0.0%,+13.0
SC Upstate,1-0-0,100.0%,0.0%,+12.0
Mass Lowell,2-0-0,100.0%,0.0%,+13.3
Miss Val St,1-0-0,100.0%,0.0%,+11.0
Purdue,1-0-0,100.0%,0.0%,+1.5
Florida Intl,3-0-0,100.0%,0.0%,+8.0
Mt St Marys,2-0-0,100.0%,0.0%,+25.5
Idaho St,2-0-0,100.0%,0.0%,+13.8
Akron,3-0-0,100.0%,0.0%,+13.8
Gard-Webb,4-0-0,100.0%,0.0%,+8.3
Samford,2-0-0,100.0%,0.0%,+29.5
E Michigan,4-0-0,100.0%,0.0%,+26.0
Manhattan,2-0-0,100.0%,0.0%,+11.3
Ark Pine Bl,3-0-0,100.0%,0.0%,+14.5
NC A&T,3-0-0,100.0%,0.0%,+6.3
UCSD,1-0-0,100.0%,0.0%,+15.0
E Washingtn,3-0-0,100.0%,0.0%,+9.7
Tulsa,2-0-0,100.0%,0.0%,+20.3
VMI,1-0-0,100.0%,0.0%,+9.5
F Dickinson,1-0-0,100.0%,0.0%,+13.0
Colorado St,2-0-0,100.0%,0.0%,+7.8
Cal Poly,2-0-0,100.0%,0.0%,+31.0
Mercer,1-0-0,100.0%,0.0%,+13.5
Weber St,1-0-0,100.0%,0.0%,+8.0
Rice,1-0-0,100.0%,0.0%,+6.5
SIU Edward,1-0-0,100.0%,0.0%,+7.5
Denver,2-0-0,100.0%,0.0%,+19.8
Maine,2-0-0,100.0%,0.0%,+13.5
Citadel,1-0-0,100.0%,0.0%,+8.0
N Arizona,2-0-0,100.0%,0.0%,+9.3
N Florida,1-0-0,100.0%,0.0%,+1.5
UTSA,3-0-0,100.0%,0.0%,+3.7
Ball St,2-0-0,100.0%,0.0%,+7.8
Army,3-0-0,100.0%,0.0%,+31.8
IPFW,3-0-0,100.0%,0.0%,+15.8
Missouri St,1-0-0,100.0%,0.0%,+74.0
Ste F Austin,1-0-0,100.0%,0.0%,+4.5
IL-Chicago,2-0-0,100.0%,0.0%,+7.8
TX Southern,5-0-0,100.0%,0.0%,+17.8
Fla Gulf Cst,1-0-0,100.0%,0.0%,+3.0
Abl Christian,2-0-0,100.0%,0.0%,+8.3
Maryland,3-0-0,100.0%,0.0%,+12.7
Queens,2-0-0,100.0%,0.0%,+10.8
South Dakota,1-0-0,100.0%,0.0%,+0.5
Bradley,1-0-0,100.0%,0.0%,+13.5
Maryland ES,1-0-0,100.0%,0.0%,+11.0
Marquette,1-0-0,100.0%,0.0%,+10.5
Notre Dame,4-0-1,100.0%,0.0%,+12.8
W Georgia,2-0-0,100.0%,0.0%,+5.3
Cal St Nrdge,1-0-0,100.0%,0.0%,+13.0
Illinois St,4-0-0,100.0%,0.0%,+18.6
Idaho,4-0-0,100.0%,0.0%,+7.3
St. Thomas,1-0-0,100.0%,0.0%,+33.5
Mercyhurst,1-0-0,100.0%,0.0%,+3.5
Bellarmine,4-0-0,100.0%,0.0%,+14.3
Kentucky,4-1-0,80.0%,20.0%,+8.4
Liberty,4-1-0,80.0%,20.0%,+10.0
N Alabama,4-1-0,80.0%,20.0%,+9.4
E Kentucky,3-1-0,75.0%,25.0%,-1.5
