Team,Over Record,Over %,Under %,Total +/-
Gard-Webb,4-0-0,100.0%,0.0%,+7.4
IPFW,2-0-0,100.0%,0.0%,+17.3
NC A&T,4-0-0,100.0%,0.0%,+8.6
NC-Asheville,2-0-2,100.0%,0.0%,+5.8
IL-Chicago,2-0-0,100.0%,0.0%,+17.3
Weber St,3-0-0,100.0%,0.0%,+17.0
Kennesaw St,1-0-0,100.0%,0.0%,+1.5
Charl South,1-0-0,100.0%,0.0%,+12.0
Ark Pine Bl,3-0-0,100.0%,0.0%,+12.5
N Florida,4-0-0,100.0%,0.0%,+8.1
W Georgia,3-0-0,100.0%,0.0%,+9.7
SIU Edward,3-0-0,100.0%,0.0%,+7.5
Incar Word,2-0-1,100.0%,0.0%,+7.8
Columbia,2-0-0,100.0%,0.0%,+10.3
Arkansas St,2-0-0,100.0%,0.0%,+8.0
Morgan St,1-0-0,100.0%,0.0%,+10.5
Kentucky,3-0-0,100.0%,0.0%,+9.2
Mass Lowell,2-0-0,100.0%,0.0%,+13.3
N Arizona,2-0-0,100.0%,0.0%,+15.5
TX El Paso,3-0-1,100.0%,0.0%,+10.3
S Alabama,4-0-0,100.0%,0.0%,+10.4
Bucknell,2-0-0,100.0%,0.0%,+13.3
Samford,2-0-0,100.0%,0.0%,+29.5
Central Mich,4-0-0,100.0%,0.0%,+18.3
South Dakota,3-0-0,100.0%,0.0%,+16.8
Hampton,2-0-0,100.0%,0.0%,+8.5
N Colorado,1-0-0,100.0%,0.0%,+7.0
Akron,4-0-0,100.0%,0.0%,+12.0
Maryland ES,2-0-0,100.0%,0.0%,+14.5
Bradley,3-0-0,100.0%,0.0%,+11.7
Notre Dame,3-0-0,100.0%,0.0%,+8.7
UTSA,3-0-0,100.0%,0.0%,+3.7
Norfolk St,2-0-0,100.0%,0.0%,+8.3
Clemson,3-0-0,100.0%,0.0%,+15.5
Col Charlestn,3-0-0,100.0%,0.0%,+32.5
St. Thomas,2-0-1,100.0%,0.0%,+15.3
Gonzaga,5-1-0,83.3%,16.7%,+5.8
Northeastrn,5-1-0,83.3%,16.7%,+2.4
Baylor,5-1-0,83.3%,16.7%,0.0
Stetson,4-1-0,80.0%,20.0%,+9.1
Toledo,4-1-0,80.0%,20.0%,+12.4
Dayton,4-1-0,80.0%,20.0%,+3.8
Liberty,4-1-0,80.0%,20.0%,+10.8
NC-Grnsboro,4-1-0,80.0%,20.0%,+0.3
TX Southern,4-1-0,80.0%,20.0%,+14.4
Miami,4-1-0,80.0%,20.0%,+14.8
Ohio,4-1-1,80.0%,20.0%,+8.4
Marist,4-1-0,80.0%,20.0%,+8.2
Illinois St,4-1-0,80.0%,20.0%,+13.2
Iowa,3-1-0,75.0%,25.0%,+4.9
Indiana St,3-1-0,75.0%,25.0%,+4.8
Portland St,3-1-0,75.0%,25.0%,+7.9
Hawaii,3-1-0,75.0%,25.0%,+1.3
Fla Atlantic,3-1-0,75.0%,25.0%,+4.4
James Mad,3-1-0,75.0%,25.0%,+11.1
Fla Gulf Cst,3-1-0,75.0%,25.0%,+3.4
Texas Tech,3-1-1,75.0%,25.0%,+1.0
Charlotte,3-1-0,75.0%,25.0%,+10.4
St Johns,3-1-0,75.0%,25.0%,+5.8
Santa Clara,3-1-0,75.0%,25.0%,+1.6
Mt St Marys,3-1-0,75.0%,25.0%,+6.0
Utah Valley,3-1-0,75.0%,25.0%,+4.1
TN Tech,3-1-0,75.0%,25.0%,+12.8
Georgia,3-1-0,75.0%,25.0%,+9.1
Oregon,3-1-0,75.0%,25.0%,+6.5
Montana St,3-1-0,75.0%,25.0%,+1.5
Canisius,3-1-0,75.0%,25.0%,+8.3
Sam Hous St,3-1-0,75.0%,25.0%,+6.1
Cal Baptist,3-1-0,75.0%,25.0%,+12.0
Davidson,3-1-0,75.0%,25.0%,+9.1
Abl Christian,3-1-0,75.0%,25.0%,+2.1
TX-Pan Am,3-1-0,75.0%,25.0%,+5.1
Rhode Island,3-1-0,75.0%,25.0%,+1.3
Mississippi,3-1-0,75.0%,25.0%,+5.8
SE Missouri,3-1-0,75.0%,25.0%,+1.1
Florida Intl,3-1-0,75.0%,25.0%,+5.0
Alabama St,3-1-0,75.0%,25.0%,+21.4
Lafayette,3-1-0,75.0%,25.0%,+7.1
Fordham,3-1-0,75.0%,25.0%,-0.6
Mercyhurst,3-1-0,75.0%,25.0%,+6.0
E Carolina,2-1-0,66.7%,33.3%,+9.2
Pepperdine,2-1-0,66.7%,33.3%,+6.5
N Hampshire,2-1-0,66.7%,33.3%,+10.3
Richmond,2-1-0,66.7%,33.3%,+7.3
Siena,2-1-0,66.7%,33.3%,+1.3
St Fran (PA),2-1-0,66.7%,33.3%,+6.2
Belmont,2-1-0,66.7%,33.3%,+19.8
Jacksonville,2-1-0,66.7%,33.3%,+9.3
