Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,2-0-0,100.0%,-9.7,+7.3
Gard-Webb,80-49-2,62.0%,-6.1,+2.2
Jksnville St,159-114-10,58.2%,-5.6,+1.1
Le Moyne,11-8-1,57.9%,-11.3,+2.9
TX A&M-CC,63-46-1,57.8%,-5.4,+1.8
Lipscomb,79-58-1,57.7%,-4.8,+1.2
St Peters,181-133-7,57.6%,-5.7,+1.4
SE Louisiana,65-48-0,57.5%,-8.4,+0.4
Marquette,162-120-4,57.5%,-1.9,+0.8
Yale,174-129-12,57.4%,-2.8,+1.7
Miami,163-123-10,57.0%,-1.6,+1.5
Boston Col,156-118-12,56.9%,-5.0,+1.8
UC Davis,132-100-3,56.9%,-6.4,+1.6
NW State,66-50-3,56.9%,-8.9,+0.5
Campbell,58-44-3,56.9%,-8.7,+1.0
Princeton,175-133-6,56.8%,0.6,+0.9
Jackson St,77-59-2,56.6%,-8.4,+0.6
Hofstra,170-131-11,56.5%,-0.7,+1.5
Col Charlestn,156-121-7,56.3%,1.5,+1.7
Nevada,165-128-9,56.3%,-2.2,+1.1
Lehigh,72-56-0,56.3%,-4.7,+1.0
Colgate,71-56-2,55.9%,-4.9,+1.3
IPFW,121-96-1,55.8%,-7.6,+0.4
Oakland,126-100-3,55.8%,-4.5,+0.5
Sam Hous St,63-50-4,55.8%,-3.1,+0.8
Bellarmine,34-27-1,55.7%,-6.8,+1.0
Wichita St,162-129-8,55.7%,0.4,+0.8
St Marys,159-127-5,55.6%,1.1,+1.1
Merrimack,40-32-2,55.6%,-3.7,+1.3
Lafayette,70-56-1,55.6%,-6.1,+0.9
Providence,161-129-7,55.5%,-3.1,+1.4
N Colorado,131-105-7,55.5%,-6.2,+1.3
Stetson,66-53-5,55.5%,-9.9,0.0
NC Central,61-49-2,55.5%,-8.3,+0.5
Rob Morris,82-66-0,55.4%,-4.2,0.0
Albany,67-54-5,55.4%,-4.4,+1.0
Loyola-MD,155-125-4,55.4%,-7.4,+0.8
San Diego,174-141-4,55.2%,-5.2,+1.6
Columbia,148-120-4,55.2%,-6.6,+0.7
Cornell,164-133-9,55.2%,-5.7,+1.0
Temple,187-152-8,55.2%,0.1,+0.7
Seton Hall,161-131-5,55.1%,-3.3,+1.0
Stony Brook,76-62-2,55.1%,-4.6,+0.1
S Dakota St,105-86-2,55.0%,-4.0,+0.5
N Illinois,198-163-9,54.9%,-8.0,+0.6
Canisius,172-142-15,54.8%,-5.4,+0.3
TX-Arlington,99-82-3,54.7%,-4.5,+1.6
Vanderbilt,155-130-8,54.4%,-4.8,+1.0
WI-Milwkee,193-162-13,54.4%,-4.8,+0.5
Boston U,81-68-6,54.4%,-2.1,+1.7
SC Upstate,69-58-6,54.3%,-9.3,+0.6
Kent St,189-159-8,54.3%,-0.7,+0.6
Norfolk St,63-53-1,54.3%,-6.2,+0.4
Kansas City,82-69-3,54.3%,-8.2,+0.1
U Penn,166-140-7,54.3%,-1.5,+0.6
Florida A&M,64-54-0,54.2%,-13.0,+0.5
Hsn Christian,58-49-1,54.2%,-15.1,-0.6
Wofford,184-156-7,54.1%,-5.2,+0.9
Utah Valley,66-56-2,54.1%,-4.7,+1.2
E Tenn St,113-96-5,54.1%,-2.6,+0.8
Bucknell,74-63-1,54.0%,-3.1,+0.9
Mass Lowell,61-52-0,54.0%,-4.8,+0.7
NJIT,61-52-2,54.0%,-10.3,+0.4
James Mad,178-152-8,53.9%,-4.9,+0.4
Towson,151-129-8,53.9%,-6.7,+0.9
St Josephs,179-153-10,53.9%,-1.6,+1.0
Brown,158-136-4,53.7%,-6.2,+1.3
Army,65-56-2,53.7%,-8.2,-0.2
E Kentucky,171-148-5,53.6%,-6.7,+0.1
Central Conn,67-58-2,53.6%,-6.1,+0.7
S Florida,164-142-7,53.6%,-6.4,+0.6
S Methodist,157-136-6,53.6%,-3.0,-0.3
Memphis,151-131-6,53.6%,1.5,+0.8
Boise St,178-155-6,53.5%,-1.4,+1.2
F Dickinson,70-61-0,53.4%,-7.2,+0.7
Davidson,159-139-4,53.4%,0.5,+0.8
Louisville,151-132-6,53.4%,0.6,+0.8
St. Thomas,24-21-2,53.3%,-4.7,+0.1
Marist,162-142-7,53.3%,-6.3,+0.5
Niagara,178-156-3,53.3%,-4.6,+0.4
North Texas,174-153-12,53.2%,-7.3,+0.2
N Florida,75-66-1,53.2%,-10.5,+0.2
Santa Clara,161-142-6,53.1%,-5.0,+0.2
Georgetown,153-135-6,53.1%,-2.4,+1.1
Idaho,180-159-8,53.1%,-7.9,+1.0
UC Irvine,192-170-13,53.0%,-2.3,+1.1
Jacksonville,73-65-2,52.9%,-7.3,-0.2
USC,164-146-2,52.9%,-3.0,+0.3
Mercer,83-74-2,52.9%,-5.3,+0.3
UNLV,139-124-4,52.9%,-1.8,+0.5
Coppin St,75-67-4,52.8%,-11.3,-0.4
San Francisco,169-151-9,52.8%,-4.1,+0.7
Rider,170-152-7,52.8%,-3.0,+0.9
Baylor,142-127-4,52.8%,-4.8,0.0
Tennessee,152-136-0,52.8%,-1.0,+0.2
UC Riverside,163-146-10,52.8%,-8.8,0.0
Texas A&M,137-123-7,52.7%,-5.7,0.0
Binghamton,61-55-2,52.6%,-9.3,+0.7
Georgia,157-142-3,52.5%,-6.7,+0.2
Radford,64-58-3,52.5%,-6.2,+0.9
S Carolina,153-139-1,52.4%,-5.6,+0.2
S Alabama,175-159-6,52.4%,-5.3,-0.1
Navy,66-60-1,52.4%,-5.0,+1.2
Arizona,154-140-6,52.4%,3.8,+0.6
LA Tech,180-164-7,52.3%,-2.8,-0.1
E Washingtn,193-176-7,52.3%,-5.7,+0.4
Maine,69-63-1,52.3%,-8.5,-0.8
N Kentucky,69-63-1,52.3%,-2.9,+0.8
Fresno St,176-161-6,52.2%,-3.6,+0.3
Texas St,82-75-6,52.2%,-5.6,+0.6
Cal St Nrdge,170-156-6,52.2%,-6.0,+0.5
Weber St,158-145-3,52.2%,-2.8,0.0
CS Fullerton,179-165-11,52.0%,-5.2,+0.9
Maryland BC,64-59-2,52.0%,-6.6,+1.1
GA Tech,157-145-4,52.0%,-5.6,+0.7
Notre Dame,144-133-6,52.0%,-2.6,+0.9
Fairfield,170-157-11,52.0%,-4.1,+0.4
St Johns,146-135-6,52.0%,-5.2,+0.5
Holy Cross,67-62-0,51.9%,-4.6,+0.7
S Utah,107-99-1,51.9%,-8.9,+0.3
Syracuse,136-126-3,51.9%,0.0,+0.4
Elon,150-139-3,51.9%,-9.0,+0.6
Montana St,167-155-9,51.9%,-6.4,-0.4
Pittsburgh,140-130-8,51.9%,-1.9,+1.0
