Team,Over Record,Over %,Under %,Total +/-
S Dakota St,81-49-1,62.3%,37.7%,+5.1
Bucknell,85-55-3,60.7%,39.3%,+3.6
Oral Roberts,118-78-2,60.2%,39.8%,+3.0
Iowa St,179-131-6,57.7%,42.3%,+3.3
Queens,24-18-1,57.1%,42.9%,+0.7
NJIT,84-63-1,57.1%,42.9%,+1.0
Baylor,131-99-5,57.0%,43.0%,+2.9
Prairie View,74-56-1,56.9%,43.1%,+3.1
Illinois St,174-132-7,56.9%,43.1%,+2.4
Marquette,147-113-4,56.5%,43.5%,+3.5
Ball St,179-138-7,56.5%,43.5%,+2.2
WI-Grn Bay,185-143-2,56.4%,43.6%,+2.4
UCSD,36-28-2,56.3%,43.8%,+3.2
New Orleans,127-99-3,56.2%,43.8%,+1.5
North Dakota,137-107-1,56.2%,43.9%,+2.9
Dayton,119-93-1,56.1%,43.9%,+1.9
Hofstra,139-109-1,56.1%,44.0%,+2.6
Florida Intl,204-160-4,56.0%,44.0%,+1.8
SC Upstate,109-86-0,55.9%,44.1%,+1.5
Alcorn St,86-68-0,55.8%,44.2%,+3.0
Lg Beach St,190-151-3,55.7%,44.3%,+2.5
Iona,108-86-4,55.7%,44.3%,+1.2
UTSA,133-106-3,55.7%,44.4%,+2.5
NW State,89-71-4,55.6%,44.4%,+1.5
Idaho St,213-170-6,55.6%,44.4%,+1.9
S Indiana,26-21-0,55.3%,44.7%,+2.3
Delaware St,105-85-2,55.3%,44.7%,+2.0
Youngs St,198-161-1,55.2%,44.9%,+2.5
Weber St,119-97-0,55.1%,44.9%,+0.7
Gonzaga,49-40-0,55.1%,44.9%,+3.5
Denver,177-145-2,55.0%,45.0%,+1.1
Indiana St,183-150-7,55.0%,45.1%,+2.0
Texas,134-110-1,54.9%,45.1%,+2.7
Neb Omaha,125-103-2,54.8%,45.2%,+1.8
Bellarmine,40-33-0,54.8%,45.2%,+2.1
Geo Mason,145-120-2,54.7%,45.3%,+1.8
SE Missouri,207-172-6,54.6%,45.4%,+2.5
