Team,Over Record,Over %,Under %,Total +/-
San Jose St,1-0-0,100.0%,0.0%,+16.0
TX-Pan Am,1-0-0,100.0%,0.0%,+29.0
Idaho St,1-0-0,100.0%,0.0%,+7.5
UC Davis,1-0-0,100.0%,0.0%,+10.5
Central Ark,1-0-0,100.0%,0.0%,+11.5
Quinnipiac,1-0-0,100.0%,0.0%,+12.0
Villanova,2-0-0,100.0%,0.0%,+14.5
W Illinois,1-0-0,100.0%,0.0%,+5.0
Bucknell,1-0-0,100.0%,0.0%,+17.5
Lehigh,1-0-0,100.0%,0.0%,+13.5
Montana St,1-0-0,100.0%,0.0%,+6.5
Princeton,1-0-0,100.0%,0.0%,+8.0
E Washingtn,1-0-0,100.0%,0.0%,+33.0
Arizona St,1-0-0,100.0%,0.0%,+11.5
Hawaii,1-0-0,100.0%,0.0%,+16.0
Le Moyne,1-0-0,100.0%,0.0%,+18.5
Morgan St,1-0-0,100.0%,0.0%,+4.5
Columbia,1-0-0,100.0%,0.0%,+23.0
Cal St Nrdge,1-0-0,100.0%,0.0%,+18.5
Stonehill,1-0-0,100.0%,0.0%,+7.0
TN State,1-0-0,100.0%,0.0%,+2.0
SC Upstate,1-0-0,100.0%,0.0%,+17.0
Mercyhurst,1-0-0,100.0%,0.0%,+4.5
Cal Poly,1-0-0,100.0%,0.0%,+4.5
South Dakota,1-0-0,100.0%,0.0%,+24.5
UL Monroe,1-1-0,50.0%,50.0%,-0.8
TX A&M-Com,1-1-0,50.0%,50.0%,+11.0
Coppin St,1-1-0,50.0%,50.0%,-7.3
Alcorn St,0-2-0,0.0%,100.0%,-12.5
Harvard,0-1-0,0.0%,100.0%,-19.5
Presbyterian,0-1-0,0.0%,100.0%,-2.0
Maryland ES,0-0-0,0.0%,0.0%,--
North Texas,0-0-0,0.0%,0.0%,--
N Hampshire,0-0-0,0.0%,0.0%,--
Norfolk St,0-0-0,0.0%,0.0%,--
Pacific,0-0-0,0.0%,0.0%,--
Rider,0-1-0,0.0%,100.0%,-13.5
Oakland,0-1-0,0.0%,100.0%,-11.5
St Fran (PA),0-1-0,0.0%,100.0%,-15.5
Vermont,0-1-0,0.0%,100.0%,-6.0
Youngs St,0-1-0,0.0%,100.0%,-21.5
E Illinois,0-0-0,0.0%,0.0%,--
SIU Edward,0-2-0,0.0%,100.0%,-10.3
Campbell,0-1-0,0.0%,100.0%,-9.5
Cleveland St,0-0-0,0.0%,0.0%,--
UC Irvine,0-1-0,0.0%,100.0%,-0.5
Marshall,0-1-0,0.0%,100.0%,-13.5
Oral Roberts,0-0-0,0.0%,0.0%,--
Sacred Hrt,0-1-0,0.0%,100.0%,-1.5
Morehead St,0-1-0,0.0%,100.0%,-4.5
Wright St,0-0-0,0.0%,0.0%,--
San Diego,0-1-0,0.0%,100.0%,-10.5
Lipscomb,0-1-0,0.0%,100.0%,-24.0
TX Southern,0-0-0,0.0%,0.0%,--
Ark Pine Bl,0-0-0,0.0%,0.0%,--
App State,0-0-0,0.0%,0.0%,--
Montana,0-0-0,0.0%,0.0%,--
LIU,0-1-0,0.0%,100.0%,-26.0
Winthrop,0-1-0,0.0%,100.0%,-43.5
Maine,0-0-0,0.0%,0.0%,--
Neb Omaha,0-1-0,0.0%,100.0%,-12.0
St. Thomas,0-1-0,0.0%,100.0%,-5.5
W Georgia,0-1-0,0.0%,100.0%,-0.5
